season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243412,2,91,Bournemouth,Away,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243412,2,91,Bournemouth,Away,14695,15237,Andrew Surman,andrew-surman,M,True,,,,5.0,9.0,14.0,1.0,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,45.0,,,,,,,4.0,,6.6,,,,,,,,,1.0,,8.0,10.0,18.0,0,2.0,20.0,,,,1.0
2019-20,8243412,2,91,Bournemouth,Away,21501,41320,Charlie Daniels,charlie-daniels,D,False,2.0,,3.0,14.0,11.0,23.0,,2.0,8.0,,,,,,,,,3.0,,1.0,,,,,,1.0,2.0,,90.0,,,,,,,9.0,,6.9,,,,,4.0,,4.0,,8.0,,20.0,12.0,28.0,0,1.0,49.0,1.0,,,1.0
2019-20,8243412,2,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,1.0,2.0,8.0,10.0,2.0,7.0,2.0,,,,1.0,,,,4.0,9.0,,,1.0,,,,,2.0,,,90.0,,3.0,,,,,10.0,,7.0,,,,,7.0,1.0,,,8.0,,5.0,15.0,20.0,0,,35.0,,2.0,1.0,
2019-20,8243412,2,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,6.0,5.0,11.0,4.0,2.0,4.0,,,,,,,,4.0,6.0,,,,,,,,,,,90.0,,,,,,,15.0,,6.7,,,,,2.0,,1.0,,10.0,,15.0,10.0,24.0,0,3.0,43.0,,1.0,,3.0
2019-20,8243412,2,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,16.0,2.0,18.0,5.0,4.0,,,,,2.0,,,3.0,13.0,8.0,,,2.0,,1.0,,,,,,90.0,1.0,1.0,,,,,17.0,,6.9,,,1.0,,,3.0,2.0,,,1.0,25.0,4.0,27.0,2,1.0,45.0,1.0,1.0,2.0,
2019-20,8243412,2,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,11.0,1.0,12.0,8.0,2.0,3.0,,,1.0,,,,1.0,12.0,5.0,,,3.0,,,,,,5.0,,90.0,,,,,,1.0,11.0,,7.3,,,,,1.0,,,,1.0,1.0,16.0,1.0,17.0,1,,30.0,5.0,3.0,,
2019-20,8243412,2,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,False,2.0,,1.0,19.0,4.0,21.0,2.0,,3.0,,1.0,1.0,2.0,,,1.0,5.0,2.0,,,,,,,,,2.0,,90.0,1.0,,,,,,9.0,,6.4,,,,,,,5.0,,1.0,,23.0,4.0,22.0,2,,36.0,4.0,2.0,,
2019-20,8243412,2,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,,1.0,19.0,20.0,2.0,2.0,4.0,,,1.0,,,,,3.0,4.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,6.0,,6.9,,,,,6.0,,,,2.0,,4.0,21.0,25.0,1,2.0,40.0,,,,1.0
2019-20,8243412,2,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243412,2,91,Bournemouth,Away,350560,171129,Diego Rico,diego-rico,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243412,2,91,Bournemouth,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,,14.0,5.0,19.0,,,5.0,,,1.0,2.0,,,,2.0,1.0,,,,,1.0,,,,,,76.0,2.0,,,,,,6.0,,7.6,,,2.0,,1.0,,2.0,,1.0,,18.0,5.0,21.0,5,,35.0,2.0,1.0,,
2019-20,8243412,2,91,Bournemouth,Away,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,3.0,17.0,9.0,26.0,2.0,1.0,7.0,,,,2.0,,,,8.0,5.0,,,3.0,,,,,2.0,,,90.0,,,,,,,7.0,,6.5,,,,,,1.0,,,5.0,,21.0,10.0,31.0,0,4.0,43.0,1.0,,,2.0
2019-20,8243412,2,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,1.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,14.0,,,,,,,1.0,,7.0,,,,,,,,,1.0,,4.0,1.0,5.0,0,,7.0,1.0,,,
2019-20,8243412,2,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,False,,,1.0,5.0,8.0,13.0,1.0,,6.0,,,,,,,,4.0,2.0,,,3.0,,,,,3.0,,,45.0,,,,,,,8.0,,6.7,,,1.0,,1.0,,,,2.0,,11.0,8.0,19.0,1,2.0,32.0,2.0,,,1.0
2019-20,8243412,2,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243412,2,91,Bournemouth,Away,839410,225321,Aaron Ramsdale,aaron-ramsdale,G,False,,,10.0,9.0,7.0,16.0,,1.0,13.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,22.0,2.0,7.6,3.0,6.0,,,3.0,,,,32.0,,30.0,8.0,38.0,0,,53.0,,,,
2019-20,8243412,2,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243425,3,91,Bournemouth,Home,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243425,3,91,Bournemouth,Home,14695,15237,Andrew Surman,andrew-surman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243425,3,91,Bournemouth,Home,21501,41320,Charlie Daniels,charlie-daniels,D,False,,,,,5.0,5.0,,,3.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,37.0,,,,,,,7.0,,6.0,,,,,,,1.0,,4.0,,3.0,7.0,9.0,0,,13.0,,,,
2019-20,8243425,3,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,False,,,1.0,5.0,11.0,16.0,1.0,3.0,5.0,,,,,,,,1.0,4.0,,,,,,,,,1.0,,90.0,,2.0,,,,,13.0,,6.8,,,,,7.0,1.0,,,5.0,,12.0,13.0,25.0,0,,43.0,,,1.0,
2019-20,8243425,3,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,4.0,5.0,9.0,,,4.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,68.0,1.0,,,,,,8.0,,6.0,,,,,1.0,1.0,,,2.0,,7.0,5.0,12.0,1,,24.0,2.0,1.0,,
2019-20,8243425,3,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,9.0,2.0,11.0,2.0,3.0,4.0,,,,,,,4.0,9.0,10.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,21.0,,6.4,,,,,,4.0,1.0,,,1.0,16.0,2.0,17.0,1,4.0,40.0,7.0,1.0,2.0,2.0
2019-20,8243425,3,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,1.0,,,4.0,,3.0,8.0,1.0,,,1.0,,,,,1.0,11.0,3.0,,,1.0,,,,,,2.0,,69.0,1.0,,,,,,4.0,,6.3,,,,,,1.0,1.0,,,,5.0,,4.0,1,,14.0,1.0,2.0,,
2019-20,8243425,3,91,Bournemouth,Home,138261,90105,Ryan Fraser,ryan-fraser,M,False,,,1.0,12.0,7.0,19.0,1.0,1.0,2.0,,,,,,,,2.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,12.0,,6.4,,,,,3.0,1.0,6.0,,2.0,,20.0,10.0,24.0,0,,39.0,,2.0,,
2019-20,8243425,3,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,,4.0,18.0,22.0,,,6.0,,,,2.0,,,,2.0,3.0,,,,,,,,6.0,,,90.0,1.0,5.0,,,,,3.0,,7.3,,,1.0,,3.0,1.0,,,1.0,,6.0,18.0,24.0,2,,48.0,1.0,2.0,1.0,
2019-20,8243425,3,91,Bournemouth,Home,185955,103912,Jordon Ibe,jordon-ibe,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,22.0,,,,,,,4.0,,6.5,,,,,,2.0,1.0,,,,3.0,,2.0,0,,8.0,1.0,1.0,1.0,
2019-20,8243425,3,91,Bournemouth,Home,350560,171129,Diego Rico,diego-rico,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243425,3,91,Bournemouth,Home,355528,153682,Harry Wilson,harry-wilson,M,True,1.0,,,4.0,4.0,7.0,,,5.0,1.0,,1.0,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,2.0,,53.0,1.0,,,,,,10.0,,7.8,,,,,,,3.0,,1.0,,10.0,6.0,13.0,2,,22.0,1.0,2.0,,
2019-20,8243425,3,91,Bournemouth,Home,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,3.0,11.0,16.0,27.0,,,10.0,,,,1.0,,,1.0,4.0,2.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,,10.0,,6.2,,,,,,1.0,,,8.0,,18.0,18.0,36.0,0,,48.0,,1.0,1.0,
2019-20,8243425,3,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,1.0,,1.0,1.0,4.0,2.0,,1.0,,1.0,,,,2.0,5.0,,,,,,,,,,,21.0,2.0,,,,,,3.0,,6.7,,,1.0,,,,,,,,4.0,,4.0,3,,8.0,,1.0,,
2019-20,8243425,3,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,False,,,2.0,7.0,15.0,22.0,3.0,2.0,9.0,,,,1.0,,,1.0,7.0,4.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,,9.0,,6.5,,,,,2.0,,1.0,,4.0,,13.0,15.0,27.0,0,2.0,42.0,2.0,,,1.0
2019-20,8243425,3,91,Bournemouth,Home,830250,222434,Jack Simpson,jack-simpson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243425,3,91,Bournemouth,Home,839410,225321,Aaron Ramsdale,aaron-ramsdale,G,False,,,15.0,15.0,1.0,16.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,14.0,,5.9,2.0,2.0,,,,,,,29.0,,27.0,3.0,30.0,0,,34.0,,,,
2019-20,8243425,3,91,Bournemouth,Home,865740,223911,Chris Mepham,chris-mepham,D,False,,,2.0,8.0,12.0,20.0,,1.0,6.0,,,,,,,,2.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,4.0,,6.5,,,,,6.0,1.0,1.0,,4.0,1.0,11.0,12.0,22.0,0,2.0,36.0,,,,2.0
2019-20,8243428,4,91,Bournemouth,Away,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243428,4,91,Bournemouth,Away,14695,15237,Andrew Surman,andrew-surman,M,True,,,,3.0,6.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,1.0,,6.5,,,,,,,,,,,3.0,6.0,9.0,0,,12.0,1.0,,,
2019-20,8243428,4,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,4.0,4.0,25.0,29.0,,3.0,7.0,,,,,,,,,5.0,,,,,,,,5.0,,,90.0,,1.0,,,,,7.0,,7.1,,,,,4.0,,,,7.0,,9.0,27.0,36.0,0,2.0,51.0,,,,1.0
2019-20,8243428,4,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,,12.0,12.0,24.0,2.0,3.0,5.0,,,1.0,,,,,5.0,10.0,,,2.0,,,,,1.0,,,64.0,,,,,,,12.0,,6.7,,,,,1.0,4.0,1.0,,3.0,,21.0,14.0,34.0,1,2.0,58.0,,2.0,3.0,2.0
2019-20,8243428,4,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,12.0,5.0,17.0,5.0,5.0,4.0,,,,,,,2.0,10.0,8.0,,,2.0,,,,,,2.0,,79.0,,,,,,,11.0,,6.7,,,,,,3.0,,,,,15.0,6.0,21.0,0,,32.0,3.0,1.0,2.0,
2019-20,8243428,4,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,13.0,1.0,14.0,4.0,1.0,2.0,,,,2.0,,,1.0,12.0,2.0,,,3.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,9.0,,6.9,,,,,,3.0,1.0,,,1.0,16.0,2.0,17.0,1,,27.0,,1.0,,
2019-20,8243428,4,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,False,1.0,,,25.0,14.0,38.0,,,4.0,1.0,,2.0,3.0,,,3.0,6.0,3.0,,,,1.0,,,,,3.0,,90.0,,,,,,,22.0,,6.8,,,,,,1.0,7.0,,1.0,,41.0,16.0,50.0,2,1.0,68.0,1.0,1.0,1.0,1.0
2019-20,8243428,4,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,18.0,20.0,38.0,,4.0,2.0,,,,,,,,,6.0,,,,,,,,3.0,,,90.0,,,,,,,12.0,,6.7,,,,,3.0,,2.0,,2.0,,25.0,24.0,47.0,0,1.0,69.0,1.0,1.0,,1.0
2019-20,8243428,4,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,True,1.0,,,7.0,7.0,13.0,,,5.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,26.0,,,,,,,5.0,,6.8,,,,,1.0,,2.0,,,,10.0,7.0,15.0,0,2.0,24.0,,1.0,,2.0
2019-20,8243428,4,91,Bournemouth,Away,350560,171129,Diego Rico,diego-rico,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243428,4,91,Bournemouth,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,1.0,11.0,7.0,18.0,,,1.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,1.0,1.0,,64.0,,,,,,,10.0,,6.4,,,,,,,2.0,,1.0,,16.0,8.0,22.0,1,,33.0,3.0,,,
2019-20,8243428,4,91,Bournemouth,Away,355796,152551,Jefferson Lerma,jefferson-lerma,M,False,,,5.0,24.0,20.0,44.0,,,9.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,4.0,,,90.0,,,,,,,15.0,,6.9,,,1.0,,1.0,3.0,,,8.0,,32.0,24.0,56.0,1,1.0,73.0,2.0,1.0,3.0,
2019-20,8243428,4,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,1.0,6.0,4.0,10.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,26.0,1.0,,,,,,9.0,,6.7,,,,,,1.0,1.0,,1.0,,11.0,4.0,14.0,1,,23.0,3.0,,1.0,
2019-20,8243428,4,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,False,,,2.0,17.0,24.0,41.0,1.0,3.0,11.0,,,,2.0,,,5.0,11.0,12.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,28.0,,7.1,,,1.0,,2.0,6.0,,,4.0,,28.0,26.0,54.0,1,3.0,89.0,4.0,1.0,5.0,3.0
2019-20,8243428,4,91,Bournemouth,Away,583450,154131,Jack Stacey,jack-stacey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243428,4,91,Bournemouth,Away,830250,222434,Jack Simpson,jack-simpson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243428,4,91,Bournemouth,Away,839410,225321,Aaron Ramsdale,aaron-ramsdale,G,False,,,2.0,1.0,5.0,6.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,14.0,,6.0,2.0,3.0,,,,,,,14.0,,12.0,8.0,20.0,0,,32.0,,,,
2019-20,8243428,4,91,Bournemouth,Away,865740,223911,Chris Mepham,chris-mepham,D,False,,,2.0,6.0,27.0,33.0,3.0,2.0,7.0,,,,,,,2.0,5.0,4.0,1.0,,,,,,,4.0,,,90.0,,2.0,,,,,8.0,,6.1,,,,,6.0,,1.0,,5.0,,9.0,29.0,37.0,0,2.0,56.0,1.0,,,1.0
2019-20,8243443,5,91,Bournemouth,Home,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243443,5,91,Bournemouth,Home,14695,15237,Andrew Surman,andrew-surman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243443,5,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,False,,,1.0,4.0,22.0,26.0,2.0,5.0,5.0,,,,,,,,3.0,10.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,14.0,,7.2,,,,,9.0,,,,7.0,,11.0,26.0,37.0,0,2.0,56.0,,3.0,,1.0
2019-20,8243443,5,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,1.0,9.0,6.0,15.0,2.0,3.0,10.0,1.0,,,2.0,,,4.0,11.0,16.0,,,,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,21.0,,7.2,,,,,1.0,7.0,,,1.0,,15.0,7.0,22.0,1,4.0,54.0,6.0,5.0,4.0,1.0
2019-20,8243443,5,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,7.0,1.0,8.0,4.0,,3.0,,,,,,,2.0,8.0,,,,2.0,,2.0,,,1.0,,,90.0,2.0,,,,,,14.0,,7.8,,,,,,1.0,,,,4.0,11.0,3.0,14.0,2,,26.0,4.0,,,
2019-20,8243443,5,91,Bournemouth,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,2.0,3.0,2.0,5.0,,,2.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,33.0,1.0,,,,,,7.0,,7.6,,,,,2.0,,2.0,,4.0,,7.0,5.0,10.0,1,,20.0,,1.0,,
2019-20,8243443,5,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,2.0,30.0,32.0,3.0,1.0,3.0,,,,,,,,3.0,7.0,,,,,,,,,,,90.0,,,,,,,4.0,,7.1,,,1.0,,10.0,1.0,,,2.0,,4.0,31.0,35.0,1,3.0,54.0,,2.0,1.0,2.0
2019-20,8243443,5,91,Bournemouth,Home,185955,103912,Jordon Ibe,jordon-ibe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243443,5,91,Bournemouth,Home,350560,171129,Diego Rico,diego-rico,D,False,2.0,,,11.0,13.0,22.0,3.0,1.0,4.0,1.0,,,1.0,,,,4.0,3.0,,,,1.0,,,,3.0,2.0,,89.0,,,,,,,26.0,,7.3,,,,,4.0,1.0,5.0,,2.0,,24.0,20.0,39.0,0,1.0,74.0,,,1.0,1.0
2019-20,8243443,5,91,Bournemouth,Home,355528,153682,Harry Wilson,harry-wilson,M,False,,,1.0,5.0,5.0,10.0,1.0,,2.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,57.0,1.0,,,,,,7.0,,6.5,,,,,,,,,3.0,,9.0,7.0,16.0,2,,23.0,,1.0,,
2019-20,8243443,5,91,Bournemouth,Home,355796,152551,Jefferson Lerma,jefferson-lerma,M,True,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,13.0,,1.0,,,,,3.0,,6.7,,,,,,,,,,,2.0,2.0,4.0,0,1.0,8.0,1.0,,,
