playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,successfulCornersIntoBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCrossesOpenPlay,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,interceptions,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,yellowCards,successfulLaunches,unsuccessfulLaunches,cleanSheets,penaltiesConceded,throwInsToOppositionPlayer,blocks,clearancesOffTheLine,headedGoals,leftFootGoals,foulWonPenalty,setPiecesGoals,penaltiesTaken,penaltyGoals,ownGoalScored,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,lastPlayerTackle
106837,Dennis Praet,Midfielder,Leicester,13,Belgium,2020-21,50.0,35.0,4.0,2.0,0.3403,14.0,1.0,15.0,18.0,294.0,1.0,,0.0,2.0,5.0,1.0,1.0,10.0,1.0,22.0,,1.0,9.0756,6.0,2.0,2.0,0.0,40.0,15.0,1.0,10.0,15.0,19.0,,289.0,2.0,98.0,7.0,,60.0,12.0,,6.0,87.0,422.0,1.0,,77.0,,9.0,11.0,,4.0,0.7464,0.0,,1.0,4.0,42.0,1.0,11.0,10.0,51.0,15.0,,12.0,,4.0,723.0,,24.0,14.0,237.0,23.0,3.0,11.0,40.0,80.0,74.0,10.0,1.0,67.0,,7.0,170.0,10.0,2.0,62.0,2.0,0.0,7.0,6.0,7.0,10.0,2.0,10.0,0.4212,0.0,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
197469,Hamza Choudhury,Midfielder,Leicester,13,Bangladesh,2020-21,13.0,15.0,1.0,1.0,0.5374,8.0,,10.0,4.0,235.0,,,0.0,1.0,6.0,1.0,1.0,1.0,1.0,10.0,,,2.952,,,2.0,0.0,24.0,10.0,,1.0,1.0,1.0,,233.0,2.0,54.0,7.0,,61.0,6.0,,6.0,39.0,290.0,2.0,,110.0,1.0,10.0,19.0,,,0.0483,0.0,,,3.0,35.0,,3.0,4.0,45.0,1.0,,7.0,,,314.0,,16.0,5.0,184.0,2.0,7.0,2.0,12.0,83.0,29.0,3.0,0.0,52.0,,1.0,80.0,1.0,,22.0,6.0,0.0,2.0,,4.0,3.0,1.0,4.0,0.4008,1.0,,6.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
201666,Harvey Barnes,Midfielder,Leicester,13,England,2020-21,145.0,84.0,16.0,26.0,6.7514,19.0,2.0,25.0,37.0,605.0,9.0,1.0,3.0,7.0,3.0,13.0,13.0,34.0,4.0,92.0,,1.0,23.3208,22.0,9.0,33.0,1.0,86.0,25.0,5.0,49.0,24.0,80.0,,605.0,14.0,321.0,9.0,,61.0,16.0,,17.0,164.0,1009.0,1.0,,118.0,,12.0,32.0,,3.0,2.4123,0.0,,5.0,40.0,138.0,4.0,13.0,22.0,150.0,24.0,,58.0,4.0,3.0,1949.0,1.0,116.0,38.0,438.0,102.0,9.0,25.0,111.0,224.0,261.0,13.0,6.0,156.0,4.0,10.0,340.0,21.0,9.0,203.0,24.0,0.0,25.0,40.0,8.0,7.0,7.0,9.0,5.8951,0.0,1.0,1.0,4.0,,1.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,
172780,James Maddison,Midfielder,Leicester,13,England,2020-21,112.0,96.0,26.0,23.0,3.7227,32.0,6.0,31.0,44.0,1020.0,8.0,5.0,3.0,19.0,7.0,3.0,3.0,11.0,3.0,118.0,15.0,2.0,25.7599,46.0,7.0,57.0,2.0,98.0,31.0,6.0,22.0,82.0,55.0,13.0,949.0,26.0,372.0,16.0,13.0,206.0,19.0,40.0,34.0,239.0,1505.0,,2.0,210.0,,19.0,22.0,1.0,4.0,3.3976,0.0,1.0149,2.0,49.0,151.0,5.0,37.0,24.0,170.0,17.0,78.0,13.0,12.0,24.0,2103.0,5.0,120.0,44.0,816.0,65.0,4.0,28.0,101.0,292.0,232.0,13.0,5.0,283.0,12.0,16.0,664.0,25.0,7.0,219.0,2.0,0.0,20.0,29.0,9.0,13.0,19.0,13.0,3.8123,4.0,,4.0,3.0,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
51938,Marc Albrighton,Midfielder,Leicester,13,England,2020-21,132.0,79.0,7.0,10.0,1.6894,33.0,1.0,31.0,44.0,749.0,1.0,4.0,0.0,4.0,14.0,3.0,3.0,36.0,2.0,89.0,8.0,1.0,20.7922,33.0,3.0,19.0,0.0,138.0,31.0,1.0,29.0,95.0,58.0,,738.0,4.0,400.0,19.0,,247.0,9.0,13.0,39.0,168.0,1256.0,55.0,1.0,188.0,,54.0,62.0,,14.0,3.8995,0.0,,3.0,14.0,146.0,5.0,7.0,17.0,200.0,78.0,29.0,46.0,6.0,23.0,1743.0,1.0,99.0,79.0,510.0,40.0,20.0,22.0,96.0,82.0,231.0,26.0,1.0,252.0,6.0,14.0,384.0,20.0,3.0,185.0,10.0,0.0,24.0,37.0,17.0,8.0,4.0,6.0,1.1954,2.0,2.0,18.0,3.0,,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
86881,Nampalys Mendy,Midfielder,Leicester,13,Senegal,2020-21,65.0,56.0,1.0,2.0,0.1795,26.0,,23.0,21.0,973.0,,,0.0,1.0,8.0,,,14.0,2.0,61.0,,1.0,21.4803,4.0,,29.0,0.0,120.0,23.0,,6.0,1.0,17.0,,965.0,1.0,127.0,17.0,,285.0,21.0,,25.0,141.0,1147.0,1.0,,392.0,,11.0,30.0,,,0.2759,0.0,,2.0,3.0,77.0,1.0,5.0,15.0,88.0,1.0,,22.0,2.0,,1458.0,,69.0,20.0,860.0,,7.0,25.0,51.0,319.0,134.0,11.0,0.0,228.0,2.0,9.0,493.0,23.0,,112.0,8.0,0.0,1.0,6.0,14.0,6.0,1.0,16.0,0.0802,5.0,1.0,8.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
421796,Sidnei Tavares,Midfielder,Leicester,13,Cape Verde,2020-21,5.0,3.0,,1.0,0.1456,1.0,,2.0,,26.0,,,0.0,,1.0,,,1.0,,5.0,,,0.5794,,,3.0,0.0,6.0,2.0,,,,3.0,,25.0,,13.0,1.0,,3.0,1.0,,,11.0,38.0,,,12.0,,,3.0,,,0.0019,0.0,,,1.0,8.0,,,1.0,8.0,,,2.0,1.0,,85.0,2.0,6.0,,18.0,1.0,,1.0,4.0,6.0,11.0,,0.0,6.0,1.0,,6.0,1.0,,9.0,1.0,0.0,1.0,1.0,,1.0,,,0.0594,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
461585,Tawanda Maswanhise,Midfielder,Leicester,13,Zimbabwe,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232881,Thakgalo Leshabela,Midfielder,Leicester,13,South Africa,2020-21,1.0,1.0,,,,,,1.0,1.0,7.0,,,0.0,,1.0,,,,,,,,,,,,0.0,2.0,1.0,,,1.0,1.0,,7.0,,3.0,,,1.0,,,,1.0,10.0,,,3.0,,,,,,0.0027,0.0,,,,1.0,,1.0,,1.0,1.0,,,,,9.0,,,1.0,6.0,,,,1.0,2.0,1.0,,0.0,3.0,,,3.0,,,1.0,,0.0,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513789,Thanawat Suengchitthawon,Midfielder,Leicester,13,Thailand,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
