season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436871,1,40,Ipswich_Town,Home,108515,74944,Sam Morsy,sam-morsy,M,False,1.0,,3.0,16.0,21.0,36.0,1.0,1.0,4.0,,,,1.0,,,1.0,3.0,8.0,,,0.0843669,,,,0.0,,,,,,1.0,,90.0,,,,,,,12.0,,6.9,,,,,1.0,,1.0,,6.0,,22.0,24.0,45.0,0,5.0,58.0,1.0,2.0,,1.0
2024-25,12436871,1,40,Ipswich_Town,Home,204300,106606,Massimo Luongo,massimo-luongo,M,False,,,,8.0,8.0,16.0,,1.0,4.0,,,,,,,,1.0,4.0,,,0.0039222,,,1.0,0.0,,,,,,,,65.0,,1.0,,,,,4.0,,6.9,,,,,1.0,,,,1.0,,9.0,10.0,19.0,0,2.0,27.0,1.0,1.0,,1.0
2024-25,12436871,1,40,Ipswich_Town,Home,305302,149929,Wes Burns,wes-burns,M,False,,,1.0,5.0,3.0,8.0,1.0,1.0,3.0,,,,,,,1.0,4.0,2.0,,,0.00303521,,,2.0,0.0,,,,,,,,57.0,,,,,,,9.0,,6.4,,,,,,1.0,1.0,,1.0,,10.0,4.0,13.0,0,,22.0,1.0,1.0,,
2024-25,12436871,1,40,Ipswich_Town,Home,354782,172453,Sammie Szmodics,sammie-szmodics,M,True,,,1.0,3.0,1.0,4.0,,,1.0,,,,1.0,,,,2.0,1.0,,,0.0243224,,,,0.0,,,,,1.0,1.0,,17.0,,,,,,,3.0,,6.6,,,,,,1.0,,,1.0,2.0,3.0,1.0,4.0,0,,9.0,2.0,1.0,,
2024-25,12436871,1,40,Ipswich_Town,Home,368146,167191,Marcus Harness,marcus-harness,M,True,,,,6.0,3.0,9.0,,,2.0,,,,3.0,,,,4.0,,,,0.0338536,,,,0.0,,,,,,,,26.0,,1.0,,,,,6.0,,6.3,,,,,,1.0,,,1.0,1.0,9.0,5.0,14.0,0,,16.0,,,,
2024-25,12436871,1,40,Ipswich_Town,Home,784625,196411,Conor Chaplin,conor-chaplin,M,False,,,2.0,8.0,8.0,16.0,3.0,,2.0,,,,,,,,3.0,4.0,,,0.00939918,,,,0.0,,,,,,,,65.0,,,,,,,7.0,,6.8,,,,,,,,,3.0,,13.0,10.0,23.0,0,2.0,30.0,,2.0,,2.0
2024-25,12436871,1,40,Ipswich_Town,Home,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436871,1,40,Ipswich_Town,Home,856669,231899,Jack Taylor,jack-taylor,M,True,,,1.0,5.0,10.0,15.0,,,1.0,,,1.0,,,,,1.0,,,,0.0106013,0.0158,,1.0,0.0,,,,,,,,26.0,,,,,,,4.0,,6.5,,,,,2.0,,,,1.0,,9.0,10.0,19.0,1,,23.0,,,,
2024-25,12436871,1,40,Ipswich_Town,Home,1090963,503301,Omari Hutchinson,omari-hutchinson,M,False,,,,4.0,6.0,10.0,3.0,,6.0,,,1.0,1.0,,,,6.0,7.0,,,0.0151337,0.2723,0.1971,1.0,0.0,,,,,,,,90.0,1.0,1.0,,,,,12.0,,6.8,,,1.0,,,4.0,1.0,,2.0,,12.0,7.0,18.0,3,,33.0,1.0,4.0,3.0,
2024-25,12436898,2,40,Ipswich_Town,Away,108515,74944,Sam Morsy,sam-morsy,M,False,,,,5.0,26.0,31.0,,1.0,6.0,,,,,,,,1.0,9.0,,,0.00219309,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,3.0,,6.9,,,,,4.0,1.0,,,2.0,,7.0,27.0,34.0,0,6.0,51.0,,1.0,1.0,3.0
2024-25,12436898,2,40,Ipswich_Town,Away,204300,106606,Massimo Luongo,massimo-luongo,M,False,,,,3.0,11.0,14.0,,,4.0,,,,2.0,,,2.0,4.0,2.0,,,0.00268469,,,,0.0,,,,,1.0,,,72.0,,,,,,,10.0,,6.1,,,,,1.0,,,,2.0,,3.0,18.0,21.0,0,2.0,28.0,1.0,,,1.0
