matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2128394,11,2020-12-06 12:00:00,31,Crystal Palace,Away,191.0,10.0,1.0,3.0,2.0,2.0,,249.0,2.0,,3.0,2.0,8.0,23.0,437.0,2.0,,10.0,18.0,11.0,13.0,,4.0,,,,,,,,,13.0,,,,,,1.0,12.0,7.0,2.0,14.0,4.0,78.0,55.0,1.0,,1.0,2.0,17.0,6.0,9.0,,,6.0,4.0,1.0,,6.0,,58.0,44.0,2.0,14.0,10.0,,,,,,,33.0,51.0,16.0,10.0,4.0,,2.0,1.0,,165.0,4.0,,3.0,4.0,,,4.0,4.0,,,10.0,,5.0,5.0,1.0,,3.0,129.0,53.0,35.0,4.0,,4.0,13.0,7.0,476.0,1.0,2.0,,63.0,68.0,25.0,,,,,,97.0,97.0,1.0,21.0,28.0,49.9,,,,,17.0,0.0,123.0,2.0,1.0,3.0,,1.0,,5.0,2.0,,3.0,18.0,124.0,421.0,8.0,17.0,205.0,28.0,14.0,18.0,6.0,12.0,6.0,,156.0,5.0,302.0,,,6.0,9.0,39.0,3.0,495.0,3.0,0.0,18.0,14.0,1.0,11.0,2.0,655.0,32.0,9.0,,9.0,6.0,6.0,0.0
2128397,12,2020-12-13 14:15:00,31,Crystal Palace,Home,134.0,18.0,4.0,5.0,1.0,5.0,,144.0,4.0,,5.0,7.0,2.0,32.0,273.0,,,21.0,10.0,22.0,9.0,3.0,4.0,,0.0,,,2.0,,,,7.0,0.0,,,,1.0,3.0,8.0,7.0,7.0,11.0,5.0,43.0,60.0,1.0,1.0,1.0,,14.0,6.0,5.0,,,4.0,6.0,3.0,0.0,14.0,4.0,49.0,50.0,,26.0,10.0,1.0,,,,,,33.0,41.0,15.0,10.0,,,4.0,1.0,2.0,130.0,,,,,,,8.0,0.0,,1.0,10.0,1.0,16.0,16.0,2.0,0.0,5.0,86.0,56.0,38.0,7.0,1.0,5.0,7.0,5.0,324.0,3.0,2.0,0.0,58.0,32.0,25.0,,,,,,121.0,121.0,5.0,23.0,25.0,42.9,1.0,,1.0,1.0,14.0,0.0,85.0,4.0,1.0,5.0,,,,5.0,,0.0,2.0,23.0,78.0,258.0,5.0,12.0,162.0,27.0,26.0,13.0,4.0,14.0,10.0,,104.0,11.0,196.0,,,21.0,3.0,56.0,4.0,344.0,1.0,0.0,16.0,11.0,,23.0,1.0,546.0,26.0,13.0,0.0,7.0,4.0,8.0,0.0
2128412,13,2020-12-16 20:00:00,31,Crystal Palace,Away,140.0,17.0,2.0,6.0,4.0,,,193.0,4.0,,3.0,1.0,3.0,12.0,327.0,,,15.0,20.0,18.0,4.0,2.0,1.0,,,,,,,,,6.0,,,,,,,3.0,5.0,4.0,7.0,1.0,71.0,58.0,2.0,1.0,1.0,2.0,12.0,2.0,6.0,,,3.0,8.0,3.0,,13.0,1.0,56.0,57.0,2.0,20.0,9.0,,,,,,,31.0,52.0,12.0,8.0,1.0,,,,,163.0,1.0,,1.0,1.0,,,12.0,1.0,1.0,,9.0,,4.0,4.0,1.0,,3.0,95.0,69.0,36.0,5.0,,3.0,4.0,2.0,397.0,,2.0,,71.0,71.0,25.0,,,,,,140.0,140.0,5.0,18.0,28.0,48.1,,2.0,,,12.0,0.0,93.0,1.0,,1.0,1.0,,,4.0,,,2.0,7.0,80.0,317.0,3.0,7.0,162.0,29.0,20.0,14.0,3.0,14.0,11.0,,125.0,6.0,274.0,1.0,,18.0,4.0,43.0,,422.0,1.0,1.0,8.0,23.0,,20.0,1.0,583.0,25.0,11.0,,8.0,3.0,20.0,0.0
2128419,14,2020-12-19 12:30:00,31,Crystal Palace,Home,167.0,24.0,1.0,4.0,3.0,2.0,2.0,137.0,3.0,1.0,6.0,8.0,2.0,32.0,300.0,,,13.0,10.0,14.0,2.0,2.0,1.0,,,,,,1.0,,,3.0,,,,,,1.0,3.0,11.0,3.0,4.0,1.0,79.0,72.0,1.0,1.0,,1.0,16.0,,9.0,1.0,,5.0,5.0,2.0,,9.0,,43.0,46.0,1.0,8.0,2.0,,1.0,,,,,30.0,47.0,5.0,11.0,,,3.0,2.0,,151.0,,,,,,,4.0,,1.0,,2.0,,9.0,9.0,,,6.0,75.0,71.0,39.0,4.0,,2.0,2.0,3.0,375.0,2.0,2.0,,59.0,44.0,16.0,,,,,,148.0,148.0,10.0,29.0,26.0,35.3,,,,,16.0,0.0,92.0,1.0,,,,,,2.0,,,3.0,13.0,60.0,285.0,6.0,4.0,188.0,48.0,8.0,21.0,4.0,12.0,9.0,,105.0,9.0,221.0,1.0,1.0,22.0,4.0,63.0,7.0,397.0,2.0,0.0,5.0,10.0,,14.0,1.0,555.0,15.0,14.0,,11.0,5.0,7.0,0.0
2128427,15,2020-12-26 15:00:00,31,Crystal Palace,Away,194.0,14.0,,4.0,4.0,3.0,,198.0,3.0,,7.0,1.0,7.0,11.0,388.0,1.0,,14.0,30.0,20.0,7.0,1.0,1.0,,,,1.0,2.0,,,,9.0,,,,,,1.0,6.0,17.0,3.0,6.0,7.0,65.0,67.0,,1.0,,,14.0,1.0,14.0,,1.0,4.0,19.0,4.0,,7.0,1.0,76.0,58.0,,11.0,7.0,,,,,,,32.0,60.0,16.0,17.0,,,3.0,,2.0,200.0,,,,,,,6.0,,,,7.0,1.0,7.0,7.0,2.0,,7.0,108.0,58.0,30.0,4.0,,5.0,3.0,6.0,448.0,5.0,1.0,,92.0,51.0,34.0,,,,,,143.0,143.0,7.0,32.0,20.0,61.4,,,,,14.0,0.0,102.0,5.0,1.0,6.0,,1.0,,6.0,,,3.0,13.0,107.0,371.0,7.0,8.0,209.0,39.0,11.0,19.0,4.0,27.0,23.0,,153.0,9.0,293.0,,1.0,15.0,7.0,43.0,2.0,475.0,1.0,0.0,13.0,12.0,,17.0,4.0,663.0,22.0,10.0,,9.0,4.0,7.0,0.0
2128439,16,2020-12-28 15:00:00,31,Crystal Palace,Home,107.0,12.0,1.0,4.0,3.0,2.0,,80.0,8.0,,5.0,5.0,3.0,21.0,183.0,,,18.0,21.0,23.0,2.0,1.0,1.0,,,,,,,,,3.0,,,,,,,6.0,9.0,8.0,4.0,,38.0,60.0,,,,3.0,19.0,,12.0,,,2.0,6.0,3.0,,14.0,,64.0,54.0,3.0,27.0,13.0,,,,,,,41.0,59.0,10.0,7.0,1.0,,3.0,2.0,,159.0,1.0,,1.0,1.0,,,15.0,1.0,,1.0,13.0,,14.0,14.0,1.0,,5.0,50.0,68.0,24.0,5.0,,3.0,1.0,1.0,268.0,3.0,,,61.0,36.0,16.0,,1.0,1.0,1.0,,173.0,173.0,,29.0,22.0,33.1,,2.0,,,19.0,0.0,49.0,1.0,1.0,2.0,,,,3.0,,,2.0,19.0,35.0,167.0,14.0,4.0,137.0,35.0,27.0,14.0,2.0,13.0,11.0,,79.0,15.0,172.0,,,26.0,4.0,69.0,3.0,296.0,,0.0,4.0,18.0,,31.0,0.0,496.0,6.0,13.0,,6.0,2.0,11.0,0.0
2128449,17,2021-01-02 15:00:00,31,Crystal Palace,Home,129.0,12.0,1.0,4.0,3.0,4.0,2.0,173.0,2.0,,2.0,9.0,6.0,21.0,298.0,,,28.0,25.0,23.0,6.0,1.0,,,,,,,,,,8.0,,,,1.0,,1.0,4.0,4.0,3.0,6.0,3.0,64.0,57.0,,,,4.0,20.0,3.0,7.0,,,3.0,3.0,2.0,,13.0,,62.0,76.0,4.0,23.0,14.0,,,,,,,29.0,57.0,8.0,16.0,,,3.0,3.0,,202.0,1.0,,,1.0,,,7.0,2.0,,,14.0,1.0,9.0,9.0,,,2.0,66.0,75.0,37.0,6.0,1.0,2.0,6.0,4.0,388.0,4.0,3.0,,82.0,73.0,19.0,,,,,,166.0,166.0,4.0,27.0,23.0,44.4,1.0,,,,20.0,0.0,82.0,1.0,1.0,2.0,,4.0,,2.0,,,3.0,16.0,76.0,282.0,6.0,8.0,161.0,38.0,23.0,24.0,3.0,11.0,8.0,,130.0,11.0,264.0,,,27.0,6.0,61.0,,414.0,,0.0,9.0,24.0,,35.0,1.0,637.0,17.0,11.0,,15.0,3.0,14.0,0.0
2128456,18,2021-01-14 20:00:00,31,Crystal Palace,Away,131.0,15.0,2.0,4.0,2.0,,1.0,131.0,4.0,,3.0,4.0,3.0,18.0,258.0,,,10.0,17.0,14.0,7.0,2.0,1.0,2.0,,1.0,,1.0,,,,8.0,,,1.0,,,2.0,6.0,5.0,6.0,8.0,4.0,50.0,67.0,,,,2.0,17.0,4.0,18.0,,,3.0,4.0,1.0,,4.0,,63.0,56.0,2.0,24.0,11.0,,,,,,,34.0,45.0,11.0,11.0,,,2.0,1.0,1.0,154.0,,,,,,,7.0,,,,11.0,1.0,17.0,17.0,,,3.0,72.0,59.0,30.0,7.0,,5.0,4.0,2.0,319.0,2.0,1.0,,63.0,30.0,17.0,,,,,,120.0,120.0,1.0,44.0,16.0,32.7,1.0,,,2.0,17.0,0.0,63.0,2.0,2.0,4.0,,,2.0,6.0,,,2.0,13.0,64.0,248.0,8.0,9.0,164.0,35.0,24.0,30.0,3.0,9.0,6.0,2.0,91.0,3.0,184.0,,,19.0,3.0,57.0,1.0,339.0,,0.0,12.0,14.0,,12.0,1.0,528.0,21.0,13.0,,17.0,3.0,7.0,0.0
2128472,19,2021-01-17 19:15:00,31,Crystal Palace,Away,145.0,18.0,1.0,1.0,,,,64.0,2.0,,7.0,,4.0,14.0,208.0,,,17.0,14.0,12.0,2.0,,,,,,,,1.0,,,2.0,,,,,,,3.0,7.0,6.0,1.0,1.0,61.0,51.0,,,,3.0,18.0,1.0,7.0,,,1.0,2.0,1.0,,10.0,1.0,45.0,39.0,3.0,29.0,10.0,,,,,,,24.0,37.0,8.0,8.0,,1.0,1.0,1.0,,114.0,,,,,,,5.0,,1.0,2.0,10.0,,8.0,8.0,,,7.0,62.0,34.0,12.0,11.0,,1.0,1.0,,269.0,4.0,,,27.0,36.0,9.0,,,,,,120.0,120.0,3.0,27.0,12.0,27.8,,,,1.0,18.0,0.0,51.0,2.0,,2.0,,1.0,,1.0,,,2.0,14.0,35.0,197.0,6.0,2.0,182.0,39.0,29.0,12.0,1.0,5.0,4.0,,69.0,3.0,111.0,1.0,,15.0,4.0,49.0,,288.0,,0.0,2.0,15.0,,21.0,0.0,456.0,8.0,13.0,,4.0,1.0,9.0,0.0
2128482,20,2021-01-26 18:00:00,31,Crystal Palace,Home,198.0,22.0,,4.0,4.0,2.0,,228.0,3.0,,5.0,5.0,6.0,23.0,422.0,,,21.0,15.0,31.0,4.0,,,1.0,,,,,,,1.0,6.0,,,,,,,6.0,10.0,7.0,2.0,4.0,69.0,74.0,1.0,1.0,,1.0,24.0,,10.0,,,3.0,8.0,6.0,,12.0,2.0,51.0,65.0,1.0,9.0,6.0,,2.0,,,,,29.0,66.0,9.0,8.0,1.0,,1.0,1.0,,213.0,2.0,,2.0,2.0,,,4.0,2.0,,,6.0,,14.0,14.0,2.0,,5.0,126.0,78.0,48.0,4.0,,3.0,3.0,3.0,518.0,4.0,3.0,,95.0,67.0,36.0,,,,,,164.0,164.0,1.0,39.0,28.0,54.2,,3.0,,,24.0,0.0,128.0,2.0,2.0,5.0,,,1.0,3.0,,,3.0,16.0,110.0,405.0,11.0,6.0,232.0,38.0,9.0,15.0,3.0,18.0,15.0,1.0,157.0,6.0,322.0,,,18.0,6.0,51.0,,536.0,1.0,0.0,6.0,17.0,,22.0,0.0,723.0,18.0,14.0,,9.0,3.0,8.0,0.0
2128489,21,2021-01-30 15:00:00,31,Crystal Palace,Home,236.0,11.0,,1.0,1.0,3.0,1.0,215.0,4.0,,5.0,1.0,9.0,27.0,450.0,1.0,,15.0,8.0,9.0,6.0,,,1.0,,,1.0,2.0,,,,9.0,,,1.0,,,,5.0,4.0,2.0,5.0,6.0,108.0,61.0,1.0,2.0,,2.0,9.0,3.0,13.0,,,1.0,2.0,1.0,,18.0,3.0,52.0,43.0,2.0,15.0,5.0,,,,,,,33.0,51.0,7.0,10.0,,,4.0,1.0,2.0,180.0,1.0,,,1.0,,,5.0,1.0,1.0,1.0,5.0,1.0,8.0,8.0,,,5.0,110.0,79.0,58.0,6.0,1.0,4.0,3.0,2.0,502.0,1.0,4.0,,84.0,78.0,12.0,,,,,,116.0,116.0,4.0,20.0,28.0,47.3,1.0,,,,9.0,0.0,120.0,2.0,2.0,4.0,,,1.0,6.0,,,3.0,17.0,93.0,439.0,1.0,7.0,247.0,28.0,15.0,18.0,1.0,5.0,4.0,1.0,132.0,3.0,276.0,2.0,,11.0,12.0,57.0,1.0,518.0,1.0,0.0,11.0,14.0,,18.0,1.0,682.0,22.0,11.0,,11.0,1.0,6.0,0.0
2128504,22,2021-02-02 20:15:00,31,Crystal Palace,Away,141.0,17.0,,3.0,3.0,1.0,1.0,164.0,,,4.0,5.0,5.0,20.0,302.0,,,11.0,23.0,15.0,3.0,,1.0,,,,,,,,,4.0,,,,,,1.0,5.0,15.0,6.0,3.0,3.0,68.0,57.0,1.0,1.0,,2.0,17.0,1.0,12.0,,,1.0,3.0,3.0,1.0,5.0,,56.0,50.0,2.0,21.0,15.0,,,,,,,31.0,41.0,11.0,13.0,,,2.0,1.0,,154.0,1.0,1.0,1.0,,1.0,,10.0,1.0,,2.0,15.0,,11.0,11.0,,,4.0,81.0,76.0,37.0,9.0,1.0,1.0,3.0,3.0,369.0,6.0,,,63.0,44.0,16.0,,,,,,135.0,135.0,1.0,23.0,23.0,38.7,,,3.0,1.0,17.0,0.0,94.0,4.0,,4.0,,,,2.0,1.0,,3.0,16.0,82.0,290.0,12.0,4.0,166.0,38.0,21.0,15.0,1.0,8.0,7.0,,111.0,3.0,239.0,,,21.0,7.0,61.0,2.0,397.0,,0.0,6.0,14.0,,11.0,3.0,570.0,12.0,21.0,,8.0,1.0,6.0,0.0
2128509,23,2021-02-08 20:00:00,31,Crystal Palace,Away,120.0,13.0,2.0,3.0,1.0,3.0,,138.0,5.0,,4.0,7.0,9.0,27.0,255.0,,,17.0,14.0,13.0,7.0,1.0,1.0,,,,,,,,,6.0,,,,,,1.0,5.0,14.0,3.0,5.0,3.0,61.0,62.0,,,,,17.0,3.0,5.0,,,3.0,3.0,4.0,,14.0,2.0,48.0,39.0,,18.0,5.0,,2.0,,,,,25.0,36.0,8.0,7.0,,,,,,141.0,,,,,,,12.0,,1.0,1.0,5.0,,3.0,3.0,,,4.0,70.0,55.0,32.0,5.0,,2.0,6.0,3.0,309.0,3.0,2.0,,52.0,42.0,16.0,,,,,,135.0,135.0,5.0,32.0,21.0,31.8,,,,2.0,17.0,0.0,60.0,4.0,1.0,5.0,,,,2.0,,,3.0,15.0,63.0,241.0,7.0,8.0,147.0,37.0,18.0,16.0,3.0,10.0,7.0,,86.0,7.0,195.0,1.0,,14.0,11.0,60.0,1.0,332.0,,0.0,8.0,11.0,,20.0,2.0,501.0,16.0,23.0,,8.0,3.0,5.0,0.0
2128519,24,2021-02-13 15:00:00,31,Crystal Palace,Home,149.0,22.0,1.0,5.0,4.0,2.0,,182.0,4.0,,5.0,6.0,3.0,25.0,326.0,,,22.0,28.0,22.0,9.0,,3.0,,,,,,,,,10.0,,,,,,,7.0,8.0,8.0,8.0,5.0,70.0,63.0,,,,,14.0,7.0,11.0,,,7.0,20.0,5.0,,9.0,,70.0,64.0,,12.0,5.0,,,,,,,24.0,48.0,15.0,14.0,,,,,,191.0,,,,,,,6.0,,,,5.0,,5.0,5.0,2.0,,5.0,90.0,70.0,40.0,4.0,,3.0,6.0,3.0,400.0,6.0,1.0,,59.0,62.0,38.0,,,,,,170.0,170.0,6.0,25.0,25.0,53.3,,,,2.0,14.0,0.0,76.0,,1.0,1.0,,1.0,,3.0,,,2.0,10.0,111.0,304.0,6.0,9.0,179.0,53.0,12.0,20.0,6.0,31.0,25.0,,153.0,9.0,279.0,,,17.0,4.0,54.0,3.0,427.0,,0.0,13.0,16.0,,25.0,0.0,636.0,31.0,19.0,,12.0,7.0,8.0,0.0
2128528,25,2021-02-22 20:00:00,31,Crystal Palace,Away,120.0,4.0,,2.0,2.0,2.0,,48.0,10.0,,2.0,4.0,2.0,19.0,166.0,,,12.0,14.0,17.0,1.0,,,,,,,,,,,3.0,,,,,,,3.0,20.0,5.0,2.0,1.0,30.0,43.0,,,,2.0,14.0,,10.0,,,,2.0,2.0,,7.0,1.0,41.0,52.0,2.0,32.0,15.0,,,,,,,28.0,32.0,6.0,10.0,1.0,,,1.0,,126.0,2.0,,2.0,2.0,,,15.0,2.0,,,15.0,,15.0,15.0,2.0,,2.0,50.0,51.0,23.0,13.0,,1.0,2.0,2.0,218.0,9.0,,,38.0,20.0,5.0,,,,,,120.0,120.0,,27.0,11.0,25.5,,,,,14.0,0.0,44.0,4.0,,4.0,,2.0,,1.0,,,2.0,18.0,11.0,144.0,5.0,3.0,153.0,13.0,32.0,8.0,,5.0,5.0,,35.0,7.0,102.0,,,27.0,2.0,53.0,1.0,250.0,,0.0,3.0,22.0,,18.0,0.0,433.0,2.0,15.0,,4.0,,14.0,0.0
2128537,26,2021-02-28 12:00:00,31,Crystal Palace,Home,164.0,18.0,1.0,5.0,4.0,3.0,2.0,116.0,6.0,,7.0,1.0,3.0,33.0,275.0,,,21.0,19.0,22.0,,2.0,1.0,,,,,,,,,1.0,,,,,,1.0,8.0,8.0,8.0,2.0,1.0,53.0,53.0,,,,3.0,20.0,2.0,16.0,,,1.0,4.0,3.0,,9.0,2.0,63.0,63.0,3.0,14.0,3.0,,,,,,,29.0,51.0,10.0,14.0,,,1.0,3.0,,149.0,,,,,,,14.0,,,,3.0,,20.0,20.0,2.0,,7.0,79.0,67.0,34.0,3.0,,1.0,1.0,,335.0,2.0,1.0,,68.0,53.0,16.0,,,,,,133.0,133.0,1.0,22.0,20.0,40.4,,,,,20.0,0.0,83.0,2.0,2.0,4.0,,1.0,,1.0,,,1.0,15.0,55.0,257.0,15.0,2.0,182.0,38.0,14.0,17.0,1.0,11.0,10.0,,95.0,13.0,193.0,,,9.0,3.0,65.0,1.0,364.0,,0.0,3.0,20.0,1.0,21.0,1.0,568.0,7.0,18.0,,8.0,1.0,8.0,0.0
2128553,27,2021-03-07 19:15:00,31,Crystal Palace,Away,157.0,22.0,1.0,4.0,3.0,3.0,1.0,129.0,4.0,,5.0,6.0,2.0,20.0,282.0,,,16.0,19.0,22.0,2.0,1.0,1.0,,,,,,,,,2.0,,,,,1.0,2.0,7.0,9.0,3.0,3.0,2.0,73.0,55.0,1.0,,1.0,3.0,20.0,1.0,11.0,,,5.0,8.0,3.0,,18.0,,72.0,59.0,3.0,11.0,6.0,1.0,,,,,,33.0,49.0,17.0,8.0,1.0,,3.0,2.0,,138.0,1.0,,1.0,1.0,,,6.0,1.0,,1.0,6.0,1.0,7.0,7.0,,,5.0,76.0,60.0,32.0,1.0,,2.0,2.0,1.0,353.0,3.0,2.0,,27.0,65.0,20.0,,,,,,153.0,153.0,3.0,20.0,26.0,35.8,1.0,,,,20.0,0.0,86.0,1.0,,1.0,,,,3.0,1.0,,3.0,10.0,45.0,266.0,9.0,4.0,177.0,46.0,11.0,21.0,4.0,17.0,13.0,,93.0,10.0,213.0,,,17.0,2.0,46.0,4.0,373.0,,0.0,5.0,18.0,,23.0,3.0,545.0,8.0,9.0,,12.0,5.0,13.0,0.0
2128557,28,2021-03-13 15:00:00,31,Crystal Palace,Home,117.0,7.0,1.0,3.0,2.0,1.0,1.0,104.0,5.0,,7.0,4.0,6.0,13.0,218.0,,,23.0,27.0,29.0,2.0,,,,,,,,,,,5.0,1.0,,,,,,7.0,8.0,4.0,3.0,3.0,40.0,49.0,,1.0,1.0,2.0,18.0,1.0,9.0,,1.0,3.0,2.0,,,11.0,,70.0,71.0,2.0,32.0,16.0,,,,,,,,36.0,16.0,14.0,,,4.0,2.0,,141.0,,,,,,,10.0,,2.0,1.0,16.0,,4.0,4.0,,,8.0,71.0,62.0,26.0,2.0,1.0,,2.0,4.0,297.0,5.0,3.0,,45.0,33.0,21.0,,,,,1.0,160.0,160.0,1.0,27.0,9.0,44.3,,,,1.0,18.0,0.0,72.0,1.0,,1.0,,3.0,,1.0,,,2.0,,44.0,204.0,8.0,2.0,150.0,26.0,32.0,19.0,3.0,7.0,4.0,,87.0,8.0,181.0,2.0,,20.0,7.0,49.0,1.0,324.0,,0.0,6.0,17.0,,32.0,3.0,527.0,14.0,17.0,,11.0,3.0,13.0,0.0
2128568,29,2021-03-03 20:15:00,31,Crystal Palace,Home,169.0,18.0,,2.0,2.0,1.0,,110.0,4.0,,4.0,6.0,4.0,29.0,277.0,,1.0,17.0,18.0,14.0,5.0,,1.0,,,,,1.0,,,1.0,5.0,,,,,,1.0,1.0,6.0,5.0,5.0,3.0,66.0,55.0,1.0,1.0,,1.0,18.0,3.0,11.0,,,4.0,7.0,1.0,,4.0,1.0,39.0,56.0,1.0,25.0,19.0,,,,,,,25.0,48.0,4.0,13.0,,,3.0,2.0,1.0,143.0,,,,,,,8.0,,1.0,,19.0,,9.0,9.0,2.0,,4.0,75.0,68.0,33.0,6.0,,2.0,3.0,2.0,331.0,3.0,,,65.0,36.0,19.0,,,,,,120.0,120.0,4.0,33.0,13.0,37.0,,,,,18.0,0.0,69.0,,1.0,1.0,,1.0,,3.0,,,2.0,11.0,51.0,262.0,8.0,5.0,192.0,42.0,25.0,12.0,3.0,13.0,10.0,,82.0,7.0,174.0,1.0,,22.0,4.0,66.0,1.0,353.0,,0.0,8.0,19.0,1.0,20.0,1.0,544.0,12.0,23.0,,10.0,4.0,12.0,0.0
2128579,30,2021-04-05 18:00:00,31,Crystal Palace,Away,213.0,14.0,,1.0,1.0,2.0,,213.0,4.0,,6.0,4.0,2.0,26.0,425.0,,,15.0,17.0,10.0,8.0,,,,,,,,,,,12.0,,,,,,1.0,9.0,11.0,4.0,8.0,5.0,75.0,61.0,1.0,,1.0,1.0,25.0,3.0,6.0,,,4.0,10.0,,,8.0,4.0,48.0,45.0,1.0,10.0,5.0,,,,,,,28.0,48.0,10.0,10.0,,,,2.0,,179.0,1.0,,1.0,1.0,,,9.0,1.0,,1.0,5.0,,8.0,8.0,1.0,,6.0,135.0,69.0,47.0,3.0,,3.0,6.0,6.0,489.0,1.0,1.0,,69.0,55.0,26.0,,,,,,140.0,140.0,3.0,29.0,23.0,52.5,,,1.0,1.0,25.0,0.0,123.0,5.0,1.0,6.0,,,,4.0,,,3.0,15.0,106.0,410.0,11.0,9.0,236.0,31.0,10.0,16.0,2.0,14.0,12.0,,145.0,6.0,290.0,,,15.0,2.0,58.0,1.0,512.0,,0.0,13.0,17.0,,15.0,0.0,687.0,29.0,22.0,,8.0,4.0,13.0,0.0
2128588,31,2021-04-10 17:30:00,31,Crystal Palace,Home,227.0,25.0,,2.0,2.0,3.0,,111.0,6.0,1.0,4.0,8.0,13.0,26.0,336.0,,,18.0,17.0,27.0,,,,,,,,,,,,1.0,,,,,,,2.0,19.0,4.0,1.0,,72.0,64.0,1.0,,1.0,,25.0,,9.0,1.0,,,8.0,1.0,,11.0,5.0,52.0,59.0,,17.0,9.0,1.0,,,,,,29.0,30.0,7.0,11.0,1.0,,2.0,1.0,,151.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,1.0,9.0,,14.0,14.0,4.0,,4.0,106.0,52.0,26.0,8.0,,,1.0,1.0,407.0,8.0,1.0,,56.0,49.0,9.0,,,,,,144.0,144.0,7.0,32.0,20.0,35.7,,,,,25.0,0.0,105.0,5.0,1.0,5.0,,,,,,,3.0,14.0,47.0,316.0,6.0,1.0,259.0,40.0,17.0,17.0,,10.0,10.0,,75.0,8.0,185.0,1.0,1.0,24.0,14.0,56.0,1.0,434.0,,0.0,1.0,14.0,,20.0,1.0,601.0,7.0,14.0,,8.0,,5.0,0.0
2128604,32,2021-05-11 20:15:00,31,Crystal Palace,Away,98.0,15.0,2.0,2.0,,1.0,,141.0,5.0,,3.0,7.0,9.0,27.0,237.0,,,15.0,9.0,24.0,3.0,2.0,2.0,,,,,1.0,,,,6.0,,1.0,,,,1.0,6.0,11.0,2.0,7.0,4.0,51.0,53.0,,1.0,,3.0,19.0,5.0,4.0,,1.0,8.0,8.0,2.0,,5.0,2.0,39.0,72.0,3.0,17.0,10.0,,,,,,,,50.0,13.0,20.0,1.0,,4.0,1.0,1.0,133.0,,,,,,,7.0,,1.0,,10.0,,16.0,16.0,1.0,,3.0,60.0,47.0,32.0,12.0,,1.0,4.0,4.0,275.0,4.0,4.0,,58.0,26.0,22.0,,,,,1.0,124.0,124.0,4.0,24.0,18.0,37.3,,3.0,,1.0,19.0,0.0,67.0,3.0,,3.0,,,,2.0,,,3.0,,70.0,206.0,7.0,5.0,117.0,28.0,17.0,19.0,4.0,15.0,11.0,,100.0,10.0,209.0,1.0,,19.0,11.0,45.0,2.0,311.0,,0.0,11.0,17.0,,15.0,3.0,501.0,22.0,18.0,,11.0,8.0,10.0,0.0
