matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
1059806,11,2019-11-03 14:00:00,31,Crystal Palace,Home,132.0,19.0,,1.0,1.0,3.0,1.0,131.0,4.0,1.0,7.0,2.0,3.0,21.0,262.0,,,28.0,18.0,19.0,5.0,,2.0,1.0,,,,,,,,,,9.0,,,,1.0,9.0,11.0,3.0,3.0,9.0,55.0,59.0,,,,2.0,16.0,4.0,6.0,,,5.0,7.0,3.0,,15.0,,58.0,66.0,2.0,12.0,5.0,,,,,,,50.0,15.0,16.0,,,1.0,5.0,,135.0,,,,,,,5.0,,,2.0,5.0,,9.0,9.0,1.0,,7.0,77.0,62.0,39.0,6.0,,3.0,2.0,3.0,314.0,2.0,3.0,,45.0,63.0,26.0,,,,140.0,140.0,7.0,25.0,20.0,44.2,,,,1.0,16.0,0.0,67.0,2.0,1.0,3.0,,1.0,5.0,,,3.0,69.0,248.0,5.0,5.0,155.0,36.0,12.0,20.0,5.0,20.0,15.0,1.0,101.0,10.0,199.0,,1.0,11.0,4.0,46.0,2.0,334.0,,0.0,12.0,19.0,,30.0,2.0,548.0,15.0,20.0,,13.0,5.0,13.0,0.0
1059813,12,2019-11-09 12:30:00,31,Crystal Palace,Away,161.0,18.0,,1.0,1.0,3.0,1.0,130.0,8.0,,4.0,4.0,4.0,24.0,290.0,,,12.0,19.0,16.0,2.0,1.0,,,,,,,,,,,,2.0,,,,1.0,12.0,11.0,12.0,1.0,2.0,60.0,53.0,1.0,1.0,,3.0,10.0,1.0,13.0,,,,2.0,3.0,,13.0,2.0,68.0,56.0,3.0,21.0,8.0,,1.0,,,,,38.0,17.0,9.0,,,2.0,2.0,,148.0,,,,,,,13.0,,,,8.0,,11.0,11.0,,,4.0,84.0,73.0,43.0,7.0,,1.0,2.0,1.0,354.0,8.0,2.0,,38.0,66.0,12.0,,,,130.0,130.0,3.0,20.0,23.0,39.4,,,,1.0,10.0,0.0,85.0,1.0,2.0,3.0,,,1.0,,,3.0,50.0,273.0,4.0,3.0,183.0,31.0,21.0,18.0,,7.0,7.0,,87.0,7.0,201.0,,,20.0,4.0,54.0,,377.0,,0.0,3.0,19.0,1.0,17.0,2.0,559.0,7.0,11.0,,12.0,,13.0,0.0
1059826,13,2019-11-23 15:00:00,31,Crystal Palace,Home,147.0,16.0,1.0,8.0,7.0,3.0,,107.0,4.0,1.0,5.0,6.0,2.0,25.0,246.0,,1.0,20.0,24.0,21.0,11.0,,2.0,,,,,,,,,,,13.0,,,,1.0,5.0,9.0,3.0,8.0,8.0,60.0,53.0,2.0,2.0,,,5.0,3.0,3.0,,1.0,9.0,8.0,7.0,,16.0,2.0,59.0,51.0,,31.0,14.0,,,,,,,34.0,8.0,7.0,,,2.0,1.0,,142.0,1.0,,1.0,1.0,,,7.0,1.0,,,14.0,,8.0,8.0,,,5.0,61.0,57.0,26.0,8.0,1.0,6.0,6.0,6.0,311.0,4.0,1.0,,39.0,47.0,36.0,,,,141.0,141.0,2.0,31.0,9.0,40.0,,,,1.0,5.0,0.0,67.0,2.0,,2.0,,,7.0,,,3.0,59.0,232.0,3.0,12.0,173.0,29.0,31.0,17.0,9.0,25.0,16.0,,92.0,11.0,182.0,,1.0,27.0,3.0,62.0,3.0,330.0,1.0,0.0,16.0,14.0,1.0,21.0,0.0,544.0,26.0,11.0,,9.0,9.0,10.0,0.0
1059832,14,2019-11-30 15:00:00,31,Crystal Palace,Away,208.0,12.0,,2.0,2.0,2.0,,142.0,3.0,,10.0,4.0,7.0,21.0,348.0,,,22.0,33.0,32.0,3.0,,,,,1.0,,1.0,,,1.0,,,6.0,,,,,6.0,12.0,3.0,6.0,1.0,95.0,72.0,1.0,1.0,,4.0,17.0,1.0,9.0,1.0,1.0,6.0,9.0,4.0,,9.0,2.0,70.0,68.0,4.0,31.0,19.0,,2.0,,,,,44.0,9.0,13.0,,,1.0,,1.0,201.0,1.0,,,1.0,,,8.0,2.0,1.0,1.0,19.0,,12.0,12.0,,,10.0,87.0,86.0,39.0,5.0,1.0,2.0,2.0,2.0,437.0,4.0,,,70.0,48.0,28.0,,,,171.0,171.0,1.0,29.0,28.0,56.5,,,,,17.0,0.0,81.0,3.0,1.0,3.0,,,4.0,,,3.0,63.0,333.0,4.0,4.0,243.0,41.0,31.0,22.0,4.0,17.0,13.0,,103.0,9.0,238.0,1.0,,23.0,8.0,65.0,1.0,464.0,,0.0,7.0,15.0,3.0,25.0,0.0,685.0,22.0,16.0,,11.0,6.0,8.0,0.0
1059849,15,2019-12-03 19:30:00,31,Crystal Palace,Home,77.0,11.0,1.0,1.0,,3.0,,114.0,2.0,,,6.0,,18.0,190.0,,,14.0,26.0,18.0,3.0,1.0,2.0,,,1.0,,1.0,,,,,,3.0,,,,1.0,4.0,4.0,2.0,4.0,3.0,46.0,41.0,,,,2.0,9.0,2.0,13.0,,,6.0,3.0,3.0,,19.0,1.0,71.0,58.0,2.0,30.0,15.0,,,,,,,44.0,6.0,14.0,,,3.0,3.0,1.0,125.0,1.0,,,1.0,,,12.0,1.0,1.0,,15.0,,12.0,12.0,4.0,,,49.0,70.0,28.0,9.0,,1.0,4.0,2.0,229.0,1.0,3.0,,67.0,24.0,21.0,,,,134.0,134.0,1.0,22.0,12.0,30.8,,,,1.0,9.0,0.0,38.0,2.0,1.0,3.0,1.0,,3.0,,,2.0,61.0,180.0,6.0,5.0,88.0,24.0,30.0,18.0,6.0,15.0,9.0,,92.0,5.0,185.0,1.0,,21.0,,60.0,1.0,258.0,1.0,1.0,7.0,16.0,1.0,22.0,3.0,465.0,26.0,14.0,,11.0,6.0,8.0,0.0
1059860,16,2019-12-07 15:00:00,31,Crystal Palace,Away,175.0,16.0,,,,,,113.0,2.0,,9.0,4.0,4.0,19.0,288.0,,,14.0,28.0,22.0,2.0,,,,,,,,,,,,,3.0,,,,,6.0,8.0,5.0,3.0,,58.0,67.0,,,,4.0,8.0,1.0,12.0,,,2.0,5.0,2.0,,12.0,1.0,69.0,61.0,4.0,26.0,11.0,,,,,,,46.0,16.0,15.0,,,2.0,2.0,,156.0,,,,,,,7.0,,,,11.0,,7.0,7.0,,,10.0,87.0,79.0,38.0,6.0,,1.0,1.0,,367.0,6.0,1.0,,56.0,42.0,14.0,,,,155.0,155.0,3.0,28.0,21.0,49.8,,,,,8.0,0.0,90.0,3.0,,3.0,,,2.0,,,3.0,51.0,275.0,2.0,2.0,207.0,42.0,26.0,14.0,2.0,11.0,9.0,,87.0,7.0,195.0,,,20.0,4.0,65.0,1.0,391.0,1.0,0.0,3.0,14.0,,18.0,2.0,591.0,9.0,20.0,,12.0,2.0,11.0,0.0
1059865,17,2019-12-16 19:45:00,31,Crystal Palace,Home,127.0,11.0,1.0,6.0,5.0,2.0,,105.0,1.0,2.0,9.0,7.0,4.0,25.0,226.0,,,20.0,10.0,26.0,6.0,1.0,1.0,,,,,,,,,,,10.0,,,,,2.0,7.0,8.0,8.0,3.0,37.0,69.0,,,,5.0,13.0,1.0,11.0,,,3.0,4.0,6.0,,11.0,5.0,43.0,62.0,5.0,32.0,14.0,,1.0,,,,,50.0,7.0,12.0,1.0,,,1.0,,142.0,1.0,,,1.0,,,4.0,1.0,2.0,1.0,14.0,1.0,14.0,14.0,2.0,,9.0,60.0,69.0,38.0,7.0,,3.0,5.0,4.0,291.0,2.0,1.0,,58.0,27.0,25.0,,,,134.0,134.0,,36.0,17.0,34.8,,,1.0,1.0,13.0,0.0,76.0,5.0,4.0,9.0,,,6.0,,,2.0,51.0,214.0,8.0,8.0,156.0,26.0,32.0,15.0,3.0,14.0,11.0,,84.0,14.0,173.0,2.0,2.0,22.0,4.0,61.0,,315.0,,0.0,11.0,14.0,,23.0,1.0,535.0,17.0,17.0,,10.0,3.0,7.0,0.0
1059877,18,2019-12-21 15:00:00,31,Crystal Palace,Away,210.0,19.0,1.0,4.0,3.0,3.0,2.0,214.0,6.0,,8.0,9.0,3.0,36.0,420.0,,1.0,25.0,19.0,23.0,10.0,3.0,2.0,,,1.0,,1.0,,,,1.0,,11.0,,,,2.0,3.0,4.0,4.0,9.0,7.0,73.0,56.0,1.0,1.0,,2.0,11.0,5.0,8.0,,,5.0,7.0,2.0,,9.0,1.0,62.0,68.0,2.0,14.0,10.0,,,,,,,50.0,11.0,12.0,,,2.0,2.0,1.0,179.0,,,,,,,8.0,,1.0,,10.0,,4.0,4.0,1.0,,8.0,126.0,72.0,53.0,4.0,,6.0,7.0,4.0,480.0,3.0,4.0,,71.0,59.0,27.0,,,,141.0,141.0,5.0,18.0,23.0,57.5,,,,1.0,11.0,0.0,125.0,1.0,1.0,2.0,,,7.0,1.0,,1.0,98.0,402.0,3.0,13.0,233.0,33.0,14.0,32.0,5.0,16.0,11.0,,133.0,17.0,286.0,1.0,,16.0,3.0,55.0,,503.0,3.0,0.0,16.0,18.0,1.0,27.0,0.0,702.0,32.0,15.0,,16.0,5.0,7.0,0.0
1059885,19,2019-12-26 15:00:00,31,Crystal Palace,Home,262.0,15.0,1.0,5.0,4.0,3.0,,207.0,6.0,,5.0,4.0,7.0,20.0,464.0,,1.0,17.0,27.0,16.0,5.0,1.0,3.0,,,,,,,,,,1.0,10.0,,,,,3.0,7.0,3.0,11.0,2.0,69.0,69.0,3.0,2.0,2.0,3.0,15.0,1.0,16.0,,,7.0,9.0,3.0,,14.0,,78.0,65.0,3.0,16.0,5.0,,,,,,,52.0,5.0,10.0,1.0,,4.0,,,194.0,2.0,,1.0,2.0,,,8.0,2.0,1.0,,5.0,,13.0,13.0,1.0,,5.0,137.0,70.0,44.0,6.0,1.0,5.0,3.0,4.0,535.0,3.0,4.0,,87.0,52.0,32.0,,,,160.0,160.0,4.0,35.0,25.0,58.2,,,3.0,,15.0,0.0,157.0,,1.0,1.0,,,8.0,1.0,,3.0,111.0,445.0,7.0,8.0,287.0,33.0,16.0,40.0,7.0,19.0,12.0,,158.0,6.0,289.0,2.0,,12.0,8.0,45.0,1.0,557.0,2.0,0.0,13.0,16.0,1.0,19.0,0.0,787.0,48.0,16.0,,24.0,7.0,10.0,0.0
1059899,20,2019-12-28 15:00:00,31,Crystal Palace,Away,146.0,13.0,2.0,3.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,6.0,16.0,243.0,,,14.0,24.0,28.0,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,1.0,4.0,10.0,4.0,2.0,3.0,53.0,49.0,,,,4.0,14.0,,18.0,,1.0,4.0,1.0,1.0,1.0,10.0,3.0,69.0,73.0,4.0,32.0,15.0,1.0,,,,,,49.0,7.0,13.0,,,2.0,2.0,,138.0,1.0,1.0,1.0,,1.0,,6.0,,,,15.0,,12.0,12.0,3.0,,1.0,72.0,65.0,26.0,12.0,,1.0,2.0,2.0,309.0,5.0,4.0,,50.0,30.0,16.0,,,,147.0,147.0,3.0,29.0,9.0,40.1,,2.0,,2.0,14.0,0.0,71.0,3.0,1.0,4.0,,,3.0,,,1.0,47.0,230.0,6.0,3.0,169.0,33.0,32.0,26.0,4.0,8.0,4.0,,87.0,8.0,173.0,2.0,1.0,23.0,6.0,52.0,2.0,334.0,,0.0,5.0,16.0,,23.0,2.0,543.0,11.0,16.0,,16.0,4.0,10.0,0.0
1059908,21,2020-01-01 17:30:00,31,Crystal Palace,Away,172.0,22.0,,3.0,3.0,5.0,,253.0,3.0,,4.0,5.0,3.0,31.0,422.0,,,33.0,15.0,17.0,8.0,,1.0,1.0,0.0,,,,,,,,,9.0,0.0,,,2.0,6.0,11.0,4.0,7.0,5.0,103.0,54.0,1.0,,1.0,1.0,2.0,5.0,9.0,,2.0,5.0,8.0,8.0,0.0,22.0,2.0,63.0,54.0,1.0,8.0,4.0,,,0.731869,1.3923,1.14098,1.45371,61.0,9.0,12.0,,1.0,6.0,5.0,,187.0,1.0,,,1.0,,,7.0,1.0,,,4.0,,11.0,11.0,,0.0,4.0,110.0,71.0,44.0,2.0,0.0,3.0,6.0,3.0,503.0,3.0,3.0,0.0,135.0,54.0,31.0,,,,174.0,174.0,2.0,19.0,29.0,59.4,,,1.0,,18.0,0.0,121.0,1.0,2.0,3.0,,1.0,4.0,,1.0,3.0,133.0,409.0,2.0,9.0,202.0,45.0,8.0,17.0,5.0,26.0,21.0,1.0,171.0,12.0,345.0,,,11.0,3.0,54.0,1.0,521.0,3.0,0.0,12.0,16.0,,35.0,0.0,744.0,38.0,15.0,0.0,9.0,5.0,3.0,0.0
1059915,22,2020-01-11 12:30:00,31,Crystal Palace,Home,130.0,16.0,,2.0,2.0,,,130.0,1.0,,2.0,9.0,3.0,24.0,258.0,,,15.0,11.0,13.0,2.0,,,,,,,,,,,,,2.0,,,,4.0,12.0,6.0,1.0,4.0,2.0,68.0,69.0,,,,1.0,18.0,1.0,7.0,,,1.0,9.0,1.0,,8.0,3.0,49.0,68.0,1.0,11.0,3.0,,,,,,,55.0,14.0,22.0,1.0,,2.0,2.0,,155.0,1.0,,1.0,,1.0,,4.0,,,,3.0,,14.0,14.0,,,2.0,78.0,67.0,33.0,4.0,,1.0,2.0,3.0,334.0,1.0,1.0,,94.0,31.0,25.0,,,,162.0,162.0,7.0,26.0,32.0,42.7,,,1.0,,18.0,0.0,61.0,3.0,,3.0,1.0,,2.0,,,1.0,63.0,244.0,14.0,3.0,155.0,44.0,11.0,17.0,1.0,13.0,12.0,,110.0,3.0,220.0,,,27.0,4.0,69.0,3.0,362.0,,0.0,6.0,25.0,,21.0,2.0,567.0,19.0,20.0,,8.0,1.0,16.0,0.0
1059926,23,2020-01-18 15:00:00,31,Crystal Palace,Away,93.0,17.0,2.0,2.0,,4.0,,83.0,5.0,1.0,1.0,8.0,2.0,23.0,174.0,,,6.0,21.0,24.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,,,1.0,5.0,16.0,9.0,4.0,1.0,41.0,59.0,1.0,,1.0,4.0,6.0,1.0,15.0,,1.0,2.0,1.0,3.0,,7.0,1.0,55.0,64.0,4.0,44.0,20.0,,,,,,,46.0,7.0,9.0,1.0,,,,,132.0,1.0,,1.0,,1.0,,14.0,,1.0,1.0,20.0,,8.0,8.0,2.0,,1.0,54.0,74.0,27.0,14.0,,1.0,3.0,3.0,236.0,9.0,6.0,,44.0,43.0,10.0,,,,133.0,133.0,2.0,34.0,12.0,27.5,,2.0,1.0,1.0,6.0,0.0,43.0,4.0,,4.0,1.0,,1.0,,,2.0,33.0,160.0,4.0,4.0,112.0,36.0,44.0,20.0,2.0,6.0,4.0,,73.0,11.0,164.0,1.0,1.0,25.0,2.0,73.0,1.0,270.0,,0.0,5.0,18.0,1.0,10.0,2.0,458.0,12.0,9.0,,14.0,2.0,13.0,0.0
1059940,24,2020-01-21 19:30:00,31,Crystal Palace,Home,124.0,22.0,,1.0,1.0,2.0,,108.0,2.0,,9.0,9.0,2.0,31.0,231.0,1.0,,30.0,28.0,31.0,5.0,,,,,,,,,,,,,5.0,,,,1.0,7.0,6.0,9.0,6.0,,43.0,68.0,1.0,1.0,,1.0,17.0,1.0,14.0,,,,2.0,1.0,,11.0,,75.0,79.0,1.0,18.0,4.0,,,,,,,57.0,12.0,13.0,,,1.0,1.0,,200.0,,,,,,,10.0,,,,4.0,,21.0,21.0,3.0,,9.0,64.0,83.0,38.0,8.0,,4.0,1.0,,337.0,3.0,3.0,,83.0,27.0,15.0,,,,197.0,197.0,4.0,32.0,19.0,44.4,,,,1.0,17.0,0.0,58.0,3.0,1.0,4.0,1.0,,5.0,,,3.0,52.0,219.0,9.0,5.0,172.0,46.0,18.0,27.0,,4.0,4.0,,97.0,14.0,197.0,,,34.0,2.0,82.0,2.0,365.0,2.0,0.0,6.0,20.0,,40.0,1.0,597.0,21.0,23.0,,16.0,,14.0,0.0
1059944,25,2020-02-01 15:00:00,31,Crystal Palace,Home,238.0,18.0,3.0,4.0,1.0,6.0,,184.0,6.0,,7.0,7.0,3.0,29.0,418.0,,,26.0,24.0,31.0,10.0,1.0,2.0,2.0,,,,,1.0,,,,,11.0,,,,,4.0,7.0,4.0,8.0,5.0,79.0,56.0,1.0,1.0,,,17.0,5.0,11.0,,1.0,9.0,11.0,6.0,,12.0,2.0,64.0,64.0,,12.0,3.0,1.0,,,,,,61.0,9.0,14.0,,,3.0,2.0,,210.0,,,,,,,8.0,,3.0,,3.0,,10.0,10.0,1.0,,7.0,112.0,69.0,36.0,5.0,,4.0,7.0,3.0,492.0,4.0,,1.0,102.0,40.0,37.0,,,,159.0,159.0,4.0,23.0,21.0,60.7,,,,1.0,17.0,0.0,114.0,1.0,2.0,3.0,2.0,2.0,5.0,,,3.0,98.0,398.0,8.0,11.0,265.0,40.0,12.0,13.0,9.0,28.0,19.0,2.0,150.0,11.0,278.0,3.0,,21.0,4.0,62.0,1.0,515.0,,0.0,13.0,14.0,,29.0,3.0,721.0,28.0,14.0,,5.0,9.0,7.0,0.0
1059956,26,2020-02-08 12:30:00,31,Crystal Palace,Away,194.0,20.0,1.0,3.0,2.0,1.0,,132.0,3.0,,6.0,3.0,5.0,19.0,323.0,,,22.0,30.0,25.0,5.0,,2.0,,,,,,,,,,,7.0,,,,,6.0,11.0,3.0,8.0,2.0,60.0,64.0,,1.0,,3.0,19.0,2.0,12.0,,,6.0,10.0,4.0,,11.0,2.0,72.0,63.0,3.0,20.0,6.0,,,,,,,50.0,12.0,11.0,1.0,,,,,170.0,1.0,,1.0,1.0,,,6.0,1.0,1.0,2.0,6.0,2.0,9.0,9.0,2.0,,6.0,92.0,59.0,35.0,4.0,,4.0,2.0,2.0,398.0,2.0,,,72.0,43.0,31.0,,,,165.0,165.0,6.0,27.0,25.0,53.4,,,,,19.0,0.0,98.0,2.0,3.0,5.0,,,6.0,1.0,,3.0,65.0,306.0,7.0,6.0,227.0,48.0,20.0,22.0,6.0,20.0,14.0,,107.0,8.0,213.0,1.0,,16.0,6.0,53.0,2.0,420.0,,0.0,10.0,15.0,,30.0,1.0,642.0,34.0,21.0,,13.0,6.0,10.0,0.0
1059965,27,2020-02-22 15:00:00,31,Crystal Palace,Home,134.0,14.0,3.0,6.0,3.0,3.0,3.0,135.0,3.0,,3.0,10.0,,27.0,263.0,1.0,,25.0,13.0,22.0,8.0,6.0,4.0,1.0,1.0,1.0,,2.0,,,,,,9.0,,,1.0,3.0,10.0,2.0,6.0,12.0,6.0,53.0,60.0,2.0,2.0,,1.0,22.0,2.0,15.0,,,7.0,5.0,2.0,1.0,12.0,1.0,58.0,68.0,1.0,15.0,7.0,,,,,,,50.0,15.0,10.0,,,5.0,4.0,2.0,156.0,,,,,,,6.0,,,1.0,7.0,1.0,17.0,17.0,1.0,,3.0,68.0,72.0,38.0,5.0,,6.0,8.0,9.0,338.0,3.0,3.0,,63.0,33.0,33.0,,,,145.0,145.0,4.0,26.0,26.0,44.2,1.0,,,,22.0,0.0,79.0,,2.0,2.0,1.0,1.0,7.0,,,2.0,65.0,251.0,10.0,14.0,157.0,29.0,15.0,18.0,5.0,16.0,11.0,1.0,103.0,10.0,215.0,,,26.0,,57.0,,356.0,1.0,0.0,18.0,22.0,1.0,26.0,2.0,585.0,31.0,22.0,,14.0,7.0,13.0,0.0
1059974,28,2020-02-29 12:30:00,31,Crystal Palace,Away,104.0,12.0,5.0,5.0,,,,88.0,1.0,,6.0,3.0,6.0,14.0,187.0,,1.0,16.0,31.0,18.0,4.0,4.0,3.0,2.0,,,,,,,,,,8.0,,1.0,,1.0,2.0,13.0,10.0,11.0,1.0,41.0,61.0,4.0,3.0,1.0,5.0,13.0,3.0,12.0,,,7.0,3.0,1.0,,20.0,5.0,77.0,54.0,5.0,32.0,19.0,,1.0,,,,,38.0,9.0,8.0,,,1.0,1.0,,130.0,1.0,,1.0,1.0,,,10.0,1.0,,,19.0,1.0,9.0,9.0,1.0,,6.0,52.0,55.0,20.0,8.0,1.0,5.0,4.0,3.0,252.0,5.0,3.0,,57.0,21.0,21.0,,,,159.0,159.0,4.0,24.0,24.0,33.5,1.0,,,,13.0,0.0,50.0,4.0,4.0,8.0,,2.0,6.0,1.0,,2.0,36.0,178.0,4.0,9.0,127.0,23.0,32.0,11.0,7.0,12.0,5.0,2.0,66.0,4.0,158.0,,,23.0,6.0,51.0,3.0,273.0,1.0,0.0,12.0,23.0,1.0,32.0,1.0,506.0,23.0,18.0,,5.0,7.0,13.0,0.0
1059985,29,2020-03-07 15:00:00,31,Crystal Palace,Home,144.0,13.0,2.0,5.0,3.0,3.0,1.0,127.0,2.0,1.0,5.0,5.0,1.0,18.0,266.0,,1.0,8.0,34.0,31.0,7.0,2.0,2.0,1.0,,,,,,,,,,6.0,,,,2.0,5.0,7.0,3.0,5.0,5.0,63.0,75.0,1.0,1.0,,3.0,8.0,4.0,4.0,,2.0,8.0,5.0,3.0,,13.0,2.0,69.0,82.0,3.0,33.0,17.0,,,,,,,43.0,12.0,16.0,1.0,,4.0,2.0,,158.0,1.0,,1.0,1.0,,,6.0,1.0,,1.0,17.0,,13.0,13.0,3.0,,5.0,75.0,73.0,33.0,8.0,,3.0,7.0,3.0,343.0,5.0,4.0,,69.0,20.0,34.0,,,,164.0,164.0,3.0,38.0,23.0,44.2,,,,3.0,8.0,0.0,75.0,2.0,1.0,3.0,1.0,1.0,3.0,,,1.0,77.0,251.0,4.0,10.0,182.0,30.0,33.0,23.0,7.0,17.0,10.0,1.0,116.0,8.0,206.0,,1.0,31.0,1.0,66.0,2.0,371.0,,0.0,10.0,21.0,3.0,15.0,4.0,604.0,25.0,12.0,,14.0,8.0,11.0,0.0
1059992,30,2020-06-20 19:45:00,31,Crystal Palace,Away,113.0,16.0,1.0,1.0,,6.0,,156.0,5.0,,,6.0,8.0,26.0,268.0,1.0,,13.0,19.0,23.0,4.0,,1.0,1.0,1.0,,,1.0,,,,,,4.0,,,,1.0,9.0,6.0,6.0,5.0,2.0,67.0,50.0,1.0,,1.0,1.0,21.0,1.0,13.0,,1.0,4.0,5.0,1.0,,13.0,,65.0,69.0,1.0,20.0,8.0,,,,,,,46.0,15.0,12.0,1.0,,4.0,2.0,1.0,151.0,1.0,,1.0,1.0,,,10.0,1.0,,,8.0,,13.0,13.0,,,,64.0,60.0,34.0,11.0,1.0,3.0,2.0,2.0,324.0,4.0,2.0,,66.0,33.0,12.0,,,,132.0,132.0,2.0,25.0,20.0,41.3,,,,,21.0,0.0,68.0,1.0,,1.0,1.0,1.0,4.0,1.0,,3.0,78.0,250.0,9.0,5.0,142.0,25.0,20.0,14.0,2.0,10.0,8.0,1.0,105.0,14.0,218.0,1.0,,24.0,9.0,54.0,3.0,350.0,1.0,0.0,7.0,26.0,,16.0,2.0,541.0,15.0,15.0,,9.0,4.0,10.0,0.0
1060005,31,2020-06-24 20:15:00,31,Crystal Palace,Away,172.0,14.0,,,,4.0,,63.0,6.0,1.0,2.0,5.0,6.0,19.0,235.0,,,14.0,17.0,11.0,2.0,,,,,,,,,,,,,3.0,,,,,3.0,14.0,7.0,,3.0,53.0,61.0,,,,1.0,14.0,,7.0,,,,,,,13.0,1.0,45.0,48.0,1.0,37.0,16.0,,1.0,,,,,26.0,5.0,7.0,,,,,,138.0,,,,,,,16.0,,,,16.0,,16.0,16.0,4.0,,2.0,67.0,52.0,17.0,6.0,,2.0,,,301.0,4.0,2.0,,50.0,15.0,2.0,,,,127.0,127.0,2.0,42.0,11.0,26.7,,,,1.0,14.0,0.0,72.0,2.0,1.0,3.0,,,3.0,,,4.0,21.0,219.0,8.0,2.0,212.0,27.0,37.0,14.0,,,,,41.0,8.0,118.0,,1.0,24.0,6.0,62.0,1.0,330.0,,0.0,3.0,20.0,,14.0,0.0,509.0,,12.0,,10.0,,13.0,0.0
1060016,32,2020-06-29 20:00:00,31,Crystal Palace,Home,177.0,11.0,1.0,6.0,5.0,,,218.0,2.0,,7.0,3.0,5.0,26.0,389.0,,,31.0,19.0,13.0,5.0,1.0,6.0,,,1.0,,2.0,,,,,,8.0,,,,1.0,5.0,7.0,1.0,10.0,7.0,71.0,51.0,,1.0,,3.0,20.0,7.0,9.0,,1.0,9.0,14.0,7.0,,10.0,,56.0,45.0,3.0,13.0,6.0,,1.0,,,,,62.0,12.0,13.0,,,4.0,2.0,2.0,181.0,,,,,,,4.0,,,,6.0,,7.0,7.0,,,7.0,117.0,57.0,33.0,1.0,,2.0,4.0,4.0,461.0,1.0,,,84.0,70.0,38.0,,,,149.0,149.0,6.0,23.0,14.0,58.4,,,,,20.0,0.0,110.0,2.0,1.0,3.0,1.0,,6.0,6.0,,2.0,135.0,377.0,6.0,6.0,209.0,26.0,13.0,13.0,7.0,30.0,23.0,,176.0,5.0,300.0,,,17.0,5.0,56.0,,479.0,2.0,0.0,17.0,13.0,,31.0,1.0,678.0,34.0,19.0,,7.0,9.0,10.0,0.0
