matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickPost,attFreekickTotal,attOpenplay,attPenGoal,attPostHigh,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistIntentional,goalAssistOpenplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2645197,1,2026-08-22 15:00:00,31,Crystal Palace,Away,262.0,17.0,2.0,2.0,1.0,,245.0,11.0,1.0,8.0,4.0,11.0,12.0,505.0,,1.0,14.0,18.0,13.0,10.0,,,2.0,0.0,,,11.0,0.0,,1.0,,4.0,11.0,5.0,8.0,3.0,91.0,53.0,4.0,4.0,,1.0,13.0,3.0,4.0,,,,5.0,7.0,0.0,13.0,1.0,53.0,46.0,1.0,34.0,21.0,1.0,2.0,1.3833,1.9612,,0.9406,1.6548,56.0,15.0,5.0,,,,,152.0,,,,,11.0,0.0,,1.0,21.0,2.0,10.0,10.0,1.0,0.0,8.0,167.0,44.0,32.0,4.0,0.0,4.0,6.0,4.0,560.0,7.0,1.0,0.0,63.0,58.0,21.0,128.0,128.0,7.0,22.0,14.0,58.1,1.0,,2.0,31.0,0.0,171.0,3.0,,3.0,,2.0,4.0,0.0,5.0,115.0,484.0,13.0,10.0,286.0,27.0,34.0,8.0,,12.0,12.0,2.0,150.0,3.0,307.0,,1.0,17.0,12.0,32.0,,581.0,1.0,0.0,11.0,25.0,4.0,16.0,1.0,792.0,14.0,21.0,0.0,3.0,,16.0,0.0
2645209,2,2026-08-28 20:00:00,31,Crystal Palace,Home,160.0,6.0,4.0,4.0,,1.0,80.0,5.0,,5.0,1.0,4.0,13.0,236.0,1.0,,10.0,12.0,6.0,6.0,1.0,1.0,,0.0,1.0,1.0,4.0,0.0,1.0,,2.0,7.0,13.0,5.0,6.0,3.0,41.0,40.0,3.0,3.0,,2.0,4.0,1.0,17.0,1.0,,2.0,6.0,8.0,0.0,8.0,2.0,51.0,58.0,2.0,20.0,9.0,,,0.346525,0.6639,0.0502,0.046,3.083,36.0,8.0,10.0,,3.0,2.0,1.0,109.0,,,,,5.0,0.0,2.0,,9.0,1.0,11.0,11.0,1.0,0.0,5.0,61.0,44.0,24.0,6.0,0.0,5.0,2.0,1.0,273.0,3.0,,0.0,29.0,33.0,19.0,102.0,102.0,1.0,16.0,15.0,28.0,1.0,,1.0,11.0,0.0,80.0,4.0,1.0,4.0,,,7.0,0.0,5.0,35.0,219.0,4.0,7.0,181.0,10.0,20.0,14.0,2.0,18.0,16.0,,53.0,3.0,128.0,2.0,,15.0,4.0,32.0,3.0,291.0,1.0,0.0,9.0,34.0,,12.0,1.0,480.0,14.0,14.0,0.0,8.0,2.0,23.0,0.0
2645219,3,2026-09-05 15:00:00,31,Crystal Palace,Away,193.0,10.0,,,1.0,,104.0,16.0,,2.0,10.0,6.0,24.0,297.0,,2.0,13.0,8.0,15.0,6.0,,1.0,2.0,0.0,,,9.0,0.0,,,,4.0,22.0,3.0,7.0,3.0,48.0,42.0,4.0,3.0,3.0,1.0,11.0,2.0,10.0,,1.0,1.0,4.0,2.0,0.0,6.0,3.0,36.0,44.0,1.0,29.0,10.0,1.0,1.0,0.394273,1.9723,,2.5652,1.8108,34.0,7.0,6.0,1.0,1.0,1.0,,137.0,2.0,1.0,2.0,1.0,17.0,3.0,,,10.0,,12.0,12.0,4.0,0.0,2.0,105.0,63.0,40.0,7.0,2.0,2.0,6.0,5.0,350.0,8.0,,0.0,40.0,33.0,21.0,129.0,129.0,7.0,19.0,9.0,35.6,,3.0,1.0,21.0,0.0,87.0,4.0,,5.0,1.0,2.0,3.0,1.0,5.0,42.0,272.0,11.0,8.0,218.0,19.0,29.0,10.0,1.0,7.0,6.0,3.0,77.0,8.0,166.0,1.0,,26.0,6.0,51.0,6.0,377.0,1.0,0.0,10.0,18.0,4.0,17.0,0.0,566.0,19.0,21.0,0.0,5.0,1.0,12.0,0.0
