matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenPost,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
695004,11,2013-11-09 15:00:00,14,Liverpool,Home,311.0,19.0,4.0,7.0,3.0,2.0,1.0,343.0,3.0,,3.0,2.0,43.0,45.0,647.0,,3.0,22.0,6.0,10.0,20.0,3.0,,1.0,,,,,,1.0,,,,26.0,,,,,,,1.0,4.0,2.0,2.0,,,114.0,67.0,4.0,2.0,3.0,2.0,12.0,9.0,7.0,,,9.0,19.0,1.0,1.0,7.0,,46.0,55.0,2.0,18.0,8.0,,,,,,,,70.0,13.0,7.0,2.0,,3.0,1.0,,245.0,3.0,1.0,3.0,2.0,1.0,,4.0,2.0,,,8.0,,13.0,13.0,2.0,3.0,195.0,85.0,70.0,3.0,,9.0,17.0,10.0,707.0,1.0,4.0,,64.0,123.0,31.0,,,,,,130.0,130.0,9.0,30.0,25.0,67.3,,,12.0,0.0,168.0,,1.0,1.0,,1.0,13.0,1.0,3.0,209.0,633.0,3.0,26.0,326.0,31.0,18.0,27.0,5.0,26.0,21.0,3.0,259.0,3.0,422.0,,,12.0,45.0,58.0,4.0,722.0,1.0,0.0,32.0,25.0,9.0,23.0,0.0,934.0,,6.0,14.0,9.0,20.0,0.0
695012,12,2013-11-23 12:45:00,14,Liverpool,Away,150.0,10.0,2.0,5.0,3.0,4.0,1.0,141.0,3.0,1.0,3.0,6.0,15.0,17.0,286.0,,1.0,16.0,14.0,17.0,5.0,1.0,,,1.0,,,1.0,,,,,1.0,5.0,,,,,,,2.0,5.0,10.0,8.0,,,54.0,54.0,3.0,3.0,1.0,2.0,12.0,3.0,17.0,,1.0,7.0,7.0,2.0,,17.0,6.0,68.0,70.0,2.0,39.0,21.0,,2.0,,,,,,48.0,15.0,14.0,2.0,,5.0,4.0,1.0,152.0,1.0,1.0,1.0,,1.0,,6.0,,1.0,,21.0,,21.0,21.0,,3.0,81.0,78.0,46.0,6.0,1.0,2.0,5.0,5.0,361.0,1.0,,,38.0,56.0,19.0,,,,,,151.0,151.0,3.0,27.0,19.0,49.3,,,12.0,0.0,91.0,5.0,4.0,9.0,,,3.0,1.0,2.0,64.0,277.0,4.0,7.0,175.0,29.0,39.0,18.0,7.0,20.0,13.0,1.0,105.0,11.0,223.0,1.0,1.0,20.0,15.0,37.0,4.0,378.0,,0.0,11.0,29.0,3.0,21.0,3.0,613.0,,8.0,11.0,7.0,21.0,0.0
695025,13,2013-12-01 14:05:00,14,Liverpool,Away,289.0,19.0,,,,,,207.0,5.0,,10.0,5.0,18.0,38.0,496.0,,,21.0,18.0,13.0,7.0,,1.0,,1.0,1.0,,2.0,1.0,,,,,6.0,,,,,,,,4.0,6.0,7.0,4.0,5.0,78.0,60.0,1.0,1.0,,3.0,11.0,3.0,5.0,,,6.0,4.0,3.0,,9.0,1.0,61.0,42.0,3.0,41.0,24.0,,1.0,,,,,,71.0,16.0,8.0,,,3.0,1.0,2.0,212.0,,,,,,,6.0,,2.0,1.0,24.0,,10.0,10.0,,10.0,148.0,89.0,64.0,2.0,1.0,1.0,6.0,4.0,559.0,2.0,1.0,1.0,55.0,38.0,25.0,,,,,,142.0,142.0,1.0,25.0,22.0,61.5,,,11.0,0.0,144.0,,2.0,2.0,,,2.0,,2.0,95.0,476.0,6.0,7.0,307.0,36.0,41.0,24.0,5.0,13.0,8.0,,146.0,6.0,288.0,2.0,,11.0,19.0,55.0,,582.0,,0.0,9.0,14.0,3.0,28.0,0.0,784.0,17.0,10.0,8.0,6.0,11.0,0.0
695033,14,2013-12-04 19:45:00,14,Liverpool,Home,275.0,20.0,1.0,2.0,1.0,1.0,,253.0,8.0,,6.0,1.0,23.0,38.0,526.0,1.0,2.0,22.0,12.0,14.0,20.0,,,2.0,1.0,1.0,,2.0,,1.0,,,,24.0,,,,,1.0,,,5.0,5.0,9.0,,,100.0,69.0,2.0,1.0,1.0,2.0,13.0,8.0,12.0,,,4.0,8.0,1.0,,5.0,2.0,50.0,62.0,2.0,25.0,16.0,,,,,,,,67.0,10.0,6.0,4.0,,2.0,,2.0,202.0,3.0,1.0,2.0,2.0,1.0,,11.0,3.0,1.0,,16.0,1.0,12.0,12.0,1.0,6.0,140.0,78.0,60.0,,1.0,7.0,16.0,12.0,596.0,2.0,2.0,,53.0,66.0,22.0,,,,,,123.0,123.0,8.0,26.0,28.0,61.8,1.0,,13.0,0.0,161.0,,4.0,4.0,,2.0,8.0,,2.0,130.0,519.0,4.0,23.0,294.0,29.0,25.0,32.0,3.0,12.0,9.0,2.0,175.0,3.0,321.0,1.0,,11.0,23.0,51.0,2.0,603.0,1.0,0.0,28.0,23.0,8.0,24.0,3.0,822.0,,9.0,19.0,4.0,18.0,0.0
695044,15,2013-12-07 15:00:00,14,Liverpool,Home,156.0,24.0,1.0,6.0,5.0,6.0,1.0,317.0,2.0,,4.0,1.0,22.0,33.0,467.0,1.0,3.0,28.0,20.0,27.0,26.0,2.0,,4.0,,,,,1.0,,,1.0,2.0,26.0,,,,,,,2.0,,6.0,3.0,,,62.0,66.0,4.0,4.0,1.0,1.0,20.0,13.0,12.0,,,8.0,17.0,3.0,1.0,11.0,1.0,67.0,70.0,1.0,39.0,30.0,,,,,,,,77.0,9.0,11.0,2.0,,3.0,1.0,,208.0,3.0,1.0,2.0,2.0,1.0,,5.0,2.0,1.0,1.0,30.0,,14.0,14.0,,4.0,133.0,80.0,58.0,4.0,,10.0,21.0,9.0,523.0,5.0,4.0,1.0,50.0,80.0,26.0,,,,,,148.0,148.0,6.0,31.0,23.0,63.9,,,20.0,0.0,137.0,1.0,,1.0,,4.0,10.0,1.0,3.0,189.0,453.0,7.0,31.0,174.0,36.0,39.0,32.0,7.0,28.0,21.0,4.0,225.0,12.0,394.0,1.0,,14.0,22.0,47.0,2.0,540.0,2.0,0.0,32.0,18.0,6.0,30.0,0.0,812.0,,14.0,15.0,8.0,14.0,0.0
695059,16,2013-12-15 16:00:00,14,Liverpool,Away,272.0,17.0,,2.0,2.0,5.0,,154.0,3.0,,2.0,3.0,20.0,21.0,424.0,,5.0,13.0,11.0,11.0,9.0,,,,,,,,,,,,4.0,20.0,,,,1.0,1.0,,1.0,3.0,7.0,2.0,,,77.0,53.0,7.0,5.0,4.0,2.0,12.0,4.0,14.0,,,9.0,6.0,1.0,1.0,13.0,,60.0,58.0,2.0,34.0,17.0,,2.0,,,,,,58.0,15.0,17.0,2.0,,2.0,1.0,,185.0,4.0,,3.0,4.0,,,10.0,5.0,,,17.0,2.0,13.0,13.0,,2.0,117.0,75.0,45.0,2.0,2.0,4.0,9.0,10.0,479.0,3.0,5.0,,34.0,54.0,19.0,,,,,,134.0,134.0,3.0,24.0,23.0,56.8,2.0,1.0,12.0,0.0,118.0,,,1.0,,,7.0,,2.0,67.0,409.0,8.0,13.0,285.0,24.0,34.0,15.0,8.0,16.0,8.0,2.0,111.0,7.0,228.0,,,19.0,20.0,40.0,4.0,497.0,1.0,0.0,21.0,23.0,10.0,14.0,0.0,714.0,,9.0,7.0,9.0,17.0,0.0
695064,17,2013-12-21 12:45:00,14,Liverpool,Home,267.0,22.0,1.0,4.0,3.0,1.0,,295.0,4.0,1.0,6.0,,6.0,30.0,558.0,,5.0,25.0,17.0,22.0,17.0,3.0,,3.0,,,,,,,,,2.0,20.0,,,,,1.0,1.0,1.0,4.0,6.0,4.0,,,92.0,55.0,5.0,6.0,1.0,3.0,11.0,6.0,10.0,,,9.0,8.0,5.0,,10.0,1.0,64.0,72.0,3.0,34.0,27.0,,2.0,,,,,,67.0,11.0,13.0,2.0,,3.0,,,213.0,3.0,,2.0,3.0,,1.0,7.0,3.0,,,27.0,3.0,11.0,11.0,,6.0,164.0,85.0,64.0,5.0,1.0,10.0,13.0,7.0,619.0,1.0,,,83.0,77.0,23.0,,,,,,143.0,143.0,2.0,24.0,23.0,68.9,2.0,,11.0,0.0,169.0,1.0,1.0,2.0,1.0,3.0,14.0,,2.0,140.0,541.0,5.0,23.0,287.0,32.0,34.0,34.0,6.0,19.0,13.0,5.0,185.0,6.0,370.0,,1.0,12.0,6.0,43.0,2.0,638.0,3.0,0.0,27.0,21.0,5.0,26.0,2.0,878.0,,14.0,16.0,9.0,17.0,0.0
695076,18,2013-12-26 17:30:00,14,Liverpool,Away,234.0,10.0,2.0,3.0,1.0,4.0,,182.0,10.0,2.0,8.0,2.0,19.0,26.0,413.0,,2.0,24.0,10.0,11.0,6.0,2.0,,,,1.0,1.0,2.0,,,,,,8.0,,,,,,,,,13.0,7.0,,,69.0,44.0,3.0,2.0,1.0,4.0,11.0,1.0,6.0,,2.0,6.0,10.0,2.0,,7.0,1.0,45.0,47.0,4.0,40.0,19.0,1.0,,,,,,,50.0,9.0,9.0,,,3.0,1.0,2.0,159.0,1.0,,,1.0,,,10.0,1.0,1.0,2.0,19.0,,9.0,9.0,1.0,8.0,128.0,66.0,53.0,7.0,1.0,4.0,5.0,5.0,454.0,7.0,2.0,,55.0,44.0,19.0,,,,,,113.0,113.0,3.0,19.0,11.0,48.1,,,11.0,0.0,111.0,1.0,3.0,4.0,2.0,,6.0,,2.0,84.0,401.0,5.0,9.0,247.0,22.0,40.0,29.0,6.0,19.0,13.0,2.0,111.0,5.0,239.0,1.0,2.0,6.0,22.0,31.0,3.0,467.0,1.0,0.0,12.0,13.0,6.0,30.0,3.0,696.0,,10.0,14.0,6.0,12.0,0.0
695083,19,2013-12-29 16:00:00,14,Liverpool,Away,168.0,13.0,1.0,3.0,2.0,3.0,1.0,124.0,5.0,1.0,7.0,2.0,6.0,16.0,289.0,,2.0,22.0,12.0,20.0,4.0,1.0,,,,,,,,,,,,5.0,,,,1.0,,,3.0,2.0,7.0,4.0,,,47.0,54.0,,,1.0,1.0,19.0,3.0,10.0,,1.0,2.0,5.0,4.0,1.0,12.0,2.0,57.0,76.0,1.0,41.0,19.0,1.0,1.0,,,,,,42.0,17.0,16.0,,,6.0,4.0,,158.0,,,,,,,9.0,,1.0,,19.0,1.0,10.0,10.0,2.0,7.0,94.0,70.0,46.0,4.0,,1.0,4.0,4.0,357.0,1.0,2.0,,29.0,47.0,18.0,,,,,,151.0,151.0,1.0,25.0,19.0,47.9,1.0,,19.0,0.0,76.0,2.0,1.0,3.0,1.0,,1.0,,3.0,50.0,275.0,8.0,5.0,201.0,23.0,41.0,19.0,2.0,15.0,13.0,,81.0,12.0,189.0,1.0,1.0,16.0,7.0,30.0,1.0,375.0,1.0,0.0,8.0,30.0,5.0,30.0,1.0,620.0,,19.0,12.0,2.0,24.0,0.0
695094,20,2014-01-01 15:00:00,14,Liverpool,Home,267.0,19.0,3.0,5.0,2.0,11.0,,206.0,5.0,,3.0,3.0,20.0,43.0,468.0,,1.0,17.0,9.0,26.0,10.0,,,,1.0,1.0,1.0,3.0,,,,,1.0,13.0,,,,,,,,3.0,3.0,7.0,,,90.0,61.0,3.0,3.0,,3.0,15.0,2.0,9.0,,,3.0,7.0,3.0,1.0,9.0,,51.0,62.0,3.0,44.0,33.0,,,,,,,,65.0,15.0,14.0,1.0,,2.0,,3.0,214.0,1.0,1.0,1.0,,1.0,,8.0,,1.0,,33.0,,9.0,9.0,2.0,3.0,127.0,94.0,61.0,4.0,,6.0,5.0,6.0,538.0,6.0,3.0,,49.0,63.0,14.0,,,,,,135.0,135.0,4.0,26.0,26.0,58.2,,,15.0,0.0,122.0,,,,2.0,,9.0,,3.0,92.0,456.0,5.0,11.0,286.0,30.0,44.0,24.0,3.0,13.0,10.0,1.0,135.0,20.0,280.0,1.0,,18.0,22.0,64.0,1.0,553.0,1.0,0.0,17.0,7.0,6.0,23.0,1.0,762.0,,11.0,15.0,3.0,5.0,0.0
695109,21,2014-01-12 16:10:00,14,Liverpool,Away,155.0,10.0,,2.0,2.0,,,189.0,3.0,,2.0,5.0,17.0,25.0,342.0,,,18.0,25.0,15.0,6.0,,,2.0,,1.0,,1.0,,,,,,10.0,1.0,,,,,,,2.0,8.0,5.0,,,69.0,62.0,2.0,2.0,3.0,9.0,16.0,,10.0,,,2.0,5.0,1.0,,5.0,2.0,54.0,59.0,9.0,48.0,24.0,2.0,,,,,,,57.0,8.0,10.0,3.0,,5.0,2.0,1.0,178.0,1.0,,1.0,1.0,,1.0,10.0,3.0,,,24.0,1.0,16.0,16.0,,2.0,92.0,84.0,45.0,11.0,1.0,2.0,5.0,9.0,419.0,4.0,2.0,,46.0,54.0,22.0,,,,,1.0,133.0,133.0,4.0,27.0,26.0,49.0,,3.0,16.0,0.0,94.0,1.0,,2.0,,2.0,4.0,,1.0,91.0,331.0,6.0,7.0,172.0,27.0,48.0,19.0,2.0,10.0,8.0,3.0,138.0,5.0,271.0,,,19.0,18.0,48.0,,433.0,1.0,0.0,13.0,23.0,2.0,22.0,1.0,651.0,,8.0,11.0,2.0,16.0,0.0
695114,22,2014-01-18 17:30:00,14,Liverpool,Home,181.0,19.0,,1.0,1.0,2.0,,190.0,6.0,,2.0,5.0,8.0,31.0,370.0,,1.0,23.0,29.0,13.0,8.0,1.0,,,,2.0,,2.0,,,1.0,,1.0,10.0,1.0,,,,,,1.0,2.0,9.0,3.0,,,67.0,59.0,1.0,,2.0,4.0,17.0,1.0,4.0,,1.0,2.0,5.0,3.0,,8.0,,63.0,55.0,4.0,54.0,26.0,1.0,2.0,,,,,,67.0,14.0,18.0,1.0,1.0,5.0,2.0,2.0,178.0,1.0,,1.0,1.0,,,8.0,1.0,1.0,2.0,26.0,,6.0,6.0,,2.0,99.0,93.0,58.0,3.0,1.0,4.0,6.0,6.0,432.0,3.0,1.0,,64.0,44.0,24.0,,,,,1.0,147.0,147.0,2.0,26.0,27.0,55.8,,,17.0,0.0,107.0,1.0,,1.0,,,7.0,,2.0,86.0,355.0,11.0,10.0,191.0,37.0,54.0,21.0,2.0,12.0,10.0,,134.0,6.0,272.0,1.0,,15.0,8.0,53.0,3.0,451.0,1.0,0.0,14.0,16.0,2.0,27.0,1.0,693.0,,24.0,9.0,2.0,12.0,0.0
695123,23,2014-01-28 20:00:00,14,Liverpool,Home,129.0,15.0,2.0,1.0,,1.0,,139.0,5.0,,2.0,3.0,7.0,32.0,267.0,1.0,3.0,16.0,7.0,15.0,8.0,3.0,,3.0,,,,,,,,,2.0,16.0,,1.0,,,1.0,,,5.0,9.0,10.0,,,58.0,60.0,3.0,2.0,3.0,1.0,12.0,3.0,20.0,,1.0,5.0,1.0,1.0,,5.0,3.0,59.0,57.0,1.0,44.0,15.0,,1.0,,,,,,50.0,11.0,13.0,3.0,,2.0,1.0,,134.0,3.0,1.0,3.0,2.0,1.0,2.0,11.0,3.0,1.0,,15.0,1.0,15.0,15.0,1.0,2.0,73.0,68.0,34.0,8.0,1.0,7.0,7.0,9.0,324.0,6.0,3.0,,50.0,27.0,12.0,,,,,1.0,125.0,125.0,5.0,34.0,17.0,39.1,1.0,1.0,12.0,0.0,74.0,1.0,3.0,4.0,2.0,3.0,8.0,,3.0,82.0,257.0,9.0,14.0,147.0,28.0,44.0,22.0,3.0,5.0,3.0,4.0,117.0,5.0,197.0,1.0,,16.0,7.0,53.0,1.0,339.0,1.0,0.0,20.0,25.0,4.0,20.0,0.0,567.0,,13.0,5.0,5.0,16.0,0.0
695139,24,2014-02-02 13:30:00,14,Liverpool,Away,209.0,17.0,2.0,4.0,2.0,3.0,1.0,126.0,3.0,1.0,6.0,4.0,7.0,25.0,331.0,,,35.0,17.0,16.0,3.0,1.0,,,,1.0,,2.0,,,,,,7.0,,,,,,,1.0,7.0,3.0,9.0,,,75.0,56.0,1.0,1.0,1.0,4.0,24.0,6.0,4.0,,,4.0,7.0,1.0,,8.0,1.0,55.0,70.0,4.0,37.0,22.0,1.0,1.0,,,,,,45.0,15.0,12.0,1.0,,5.0,3.0,2.0,172.0,1.0,,1.0,1.0,,,10.0,1.0,2.0,,22.0,,17.0,17.0,2.0,6.0,98.0,84.0,35.0,3.0,,2.0,3.0,3.0,423.0,3.0,3.0,,45.0,40.0,10.0,,,,,,168.0,168.0,1.0,22.0,25.0,50.3,,,24.0,0.0,90.0,1.0,2.0,3.0,,,3.0,,2.0,57.0,322.0,8.0,5.0,237.0,39.0,37.0,36.0,4.0,15.0,11.0,,102.0,9.0,213.0,2.0,1.0,24.0,9.0,52.0,2.0,435.0,1.0,0.0,12.0,20.0,6.0,43.0,2.0,696.0,,11.0,22.0,4.0,13.0,0.0
695144,25,2014-02-08 12:45:00,14,Liverpool,Home,168.0,9.0,2.0,5.0,4.0,1.0,3.0,134.0,3.0,,3.0,4.0,4.0,32.0,297.0,,3.0,14.0,14.0,10.0,12.0,3.0,3.0,3.0,,,1.0,1.0,,,,,3.0,14.0,,,,,1.0,,4.0,8.0,4.0,7.0,15.0,7.0,66.0,72.0,6.0,4.0,4.0,2.0,8.0,1.0,18.0,,,6.0,6.0,,2.0,6.0,3.0,61.0,71.0,2.0,37.0,22.0,,,,,,,,55.0,14.0,14.0,3.0,,6.0,5.0,1.0,153.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,,22.0,1.0,10.0,10.0,,3.0,72.0,94.0,56.0,6.0,,8.0,11.0,12.0,360.0,4.0,2.0,,50.0,44.0,23.0,1.0,1.0,1.0,,,127.0,127.0,3.0,35.0,28.0,42.7,1.0,,17.0,0.0,86.0,2.0,3.0,5.0,2.0,3.0,9.0,,3.0,53.0,286.0,8.0,19.0,183.0,22.0,37.0,23.0,6.0,16.0,11.0,4.0,95.0,7.0,210.0,1.0,,24.0,4.0,61.0,4.0,377.0,1.0,0.0,22.0,35.0,7.0,21.0,1.0,608.0,22.0,7.0,13.0,6.0,30.0,0.0
695158,26,2014-02-12 20:00:00,14,Liverpool,Away,258.0,21.0,1.0,3.0,2.0,1.0,,318.0,5.0,,6.0,5.0,8.0,53.0,573.0,,2.0,18.0,11.0,22.0,15.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,19.0,1.0,,,,,1.0,,4.0,5.0,6.0,,,90.0,72.0,1.0,,2.0,1.0,16.0,3.0,5.0,,,5.0,14.0,3.0,,7.0,1.0,40.0,59.0,1.0,59.0,35.0,2.0,1.0,,,,,,93.0,9.0,7.0,1.0,,3.0,1.0,1.0,223.0,2.0,,1.0,2.0,,,6.0,2.0,,,35.0,1.0,7.0,7.0,,6.0,166.0,85.0,67.0,7.0,2.0,9.0,8.0,7.0,647.0,3.0,1.0,1.0,83.0,97.0,24.0,,,,,1.0,134.0,134.0,5.0,30.0,31.0,68.9,1.0,,16.0,0.0,176.0,1.0,1.0,2.0,1.0,1.0,11.0,,2.0,176.0,566.0,7.0,17.0,274.0,35.0,59.0,19.0,5.0,22.0,18.0,2.0,227.0,6.0,403.0,,,14.0,8.0,63.0,,655.0,,0.0,21.0,20.0,10.0,19.0,3.0,882.0,,15.0,11.0,5.0,16.0,0.0
695164,27,2014-02-23 13:30:00,14,Liverpool,Home,250.0,12.0,2.0,4.0,2.0,,,192.0,3.0,1.0,5.0,5.0,9.0,32.0,438.0,1.0,2.0,19.0,15.0,8.0,14.0,2.0,,1.0,,,,,1.0,1.0,,,2.0,19.0,,,,,,,,3.0,8.0,7.0,,,86.0,70.0,3.0,1.0,3.0,1.0,13.0,5.0,6.0,,1.0,3.0,5.0,1.0,,12.0,3.0,51.0,58.0,1.0,19.0,9.0,,2.0,,,,,,69.0,9.0,11.0,2.0,,1.0,2.0,,180.0,3.0,,2.0,3.0,,,7.0,4.0,,,9.0,1.0,16.0,16.0,2.0,5.0,128.0,83.0,50.0,5.0,2.0,6.0,13.0,10.0,508.0,2.0,2.0,1.0,55.0,60.0,18.0,1.0,1.0,1.0,,,139.0,139.0,8.0,23.0,30.0,53.4,,,13.0,0.0,130.0,1.0,1.0,2.0,,1.0,6.0,,3.0,96.0,427.0,6.0,19.0,267.0,26.0,19.0,24.0,3.0,11.0,8.0,1.0,142.0,3.0,268.0,1.0,1.0,15.0,10.0,54.0,2.0,524.0,1.0,0.0,21.0,25.0,3.0,23.0,1.0,736.0,,13.0,15.0,3.0,19.0,0.0
695176,28,2014-03-01 17:30:00,14,Liverpool,Away,172.0,19.0,,1.0,1.0,3.0,,134.0,4.0,,2.0,5.0,4.0,26.0,305.0,,,24.0,14.0,17.0,5.0,,,,,1.0,,1.0,,,,,1.0,8.0,1.0,,,,,,,3.0,9.0,4.0,,,67.0,74.0,1.0,,3.0,1.0,16.0,1.0,13.0,,,6.0,3.0,2.0,,19.0,2.0,65.0,64.0,1.0,33.0,11.0,,,,,,,,57.0,6.0,10.0,1.0,,3.0,,1.0,156.0,1.0,,1.0,1.0,,,16.0,2.0,,,11.0,,14.0,14.0,1.0,2.0,88.0,90.0,43.0,3.0,2.0,3.0,3.0,5.0,387.0,3.0,2.0,,38.0,50.0,11.0,,,,,1.0,167.0,167.0,5.0,32.0,32.0,42.7,,2.0,16.0,0.0,88.0,1.0,1.0,2.0,1.0,,6.0,,2.0,61.0,295.0,10.0,6.0,192.0,38.0,33.0,25.0,6.0,11.0,5.0,2.0,106.0,9.0,218.0,,,27.0,5.0,47.0,1.0,399.0,,0.0,12.0,26.0,2.0,25.0,2.0,630.0,,14.0,11.0,6.0,21.0,0.0
695184,29,2014-03-26 20:00:00,14,Liverpool,Home,234.0,19.0,1.0,2.0,1.0,1.0,,282.0,3.0,,5.0,3.0,17.0,32.0,514.0,,2.0,23.0,11.0,16.0,13.0,1.0,,1.0,1.0,2.0,,3.0,,,,,1.0,17.0,,,,1.0,,,,4.0,5.0,7.0,,,78.0,57.0,,,,3.0,9.0,3.0,3.0,,2.0,3.0,7.0,4.0,,10.0,2.0,46.0,59.0,3.0,32.0,12.0,,,,,,,,56.0,5.0,14.0,1.0,1.0,5.0,1.0,3.0,208.0,1.0,,,1.0,,,6.0,1.0,1.0,,12.0,1.0,15.0,15.0,2.0,5.0,143.0,66.0,43.0,4.0,1.0,6.0,9.0,7.0,572.0,2.0,2.0,,45.0,112.0,23.0,,,,,,137.0,137.0,4.0,26.0,22.0,61.0,1.0,,10.0,0.0,158.0,,3.0,3.0,1.0,1.0,11.0,,1.0,190.0,501.0,8.0,15.0,254.0,33.0,32.0,32.0,3.0,15.0,12.0,1.0,224.0,6.0,348.0,1.0,,14.0,18.0,47.0,2.0,587.0,,0.0,21.0,17.0,3.0,25.0,0.0,824.0,,13.0,14.0,3.0,13.0,0.0
695195,30,2014-03-16 13:30:00,14,Liverpool,Away,170.0,25.0,1.0,1.0,1.0,1.0,,209.0,3.0,,1.0,4.0,6.0,33.0,378.0,,2.0,19.0,17.0,9.0,10.0,,,,,,,,,1.0,,,1.0,13.0,2.0,,1.0,,1.0,,1.0,5.0,11.0,2.0,,,78.0,50.0,2.0,2.0,3.0,3.0,21.0,2.0,10.0,,2.0,4.0,5.0,2.0,,21.0,1.0,67.0,73.0,3.0,26.0,13.0,,,,,,,,58.0,12.0,11.0,1.0,,4.0,1.0,,171.0,1.0,,,1.0,,,8.0,1.0,1.0,,13.0,1.0,9.0,9.0,2.0,1.0,97.0,76.0,47.0,3.0,2.0,6.0,5.0,7.0,433.0,6.0,2.0,,41.0,75.0,15.0,,,,,3.0,136.0,136.0,5.0,28.0,15.0,51.5,1.0,,21.0,0.0,102.0,1.0,,1.0,1.0,,9.0,,3.0,105.0,367.0,13.0,11.0,189.0,37.0,26.0,25.0,4.0,11.0,8.0,1.0,136.0,6.0,270.0,1.0,,16.0,6.0,47.0,1.0,448.0,1.0,0.0,18.0,38.0,3.0,25.0,4.0,689.0,,11.0,15.0,4.0,28.0,0.0
695202,31,2014-03-22 15:00:00,14,Liverpool,Away,267.0,30.0,1.0,3.0,2.0,1.0,1.0,302.0,4.0,,4.0,4.0,18.0,39.0,566.0,,2.0,16.0,11.0,18.0,7.0,1.0,,2.0,,1.0,,3.0,,,,1.0,2.0,11.0,,,,,,,2.0,5.0,7.0,2.0,,,95.0,61.0,5.0,,5.0,2.0,11.0,4.0,13.0,,,6.0,8.0,2.0,2.0,10.0,,56.0,63.0,2.0,28.0,14.0,1.0,,,,,,,78.0,11.0,13.0,4.0,,4.0,1.0,3.0,215.0,6.0,1.0,5.0,4.0,2.0,2.0,7.0,4.0,1.0,,14.0,,12.0,12.0,1.0,4.0,166.0,83.0,61.0,4.0,,4.0,10.0,9.0,634.0,1.0,3.0,,35.0,129.0,15.0,,,,,,137.0,137.0,3.0,30.0,24.0,66.6,,1.0,11.0,0.0,174.0,,,,,2.0,6.0,,3.0,161.0,551.0,2.0,14.0,288.0,45.0,28.0,23.0,4.0,15.0,11.0,4.0,207.0,6.0,377.0,2.0,,14.0,19.0,57.0,1.0,650.0,1.0,0.0,19.0,22.0,4.0,18.0,3.0,849.0,,11.0,12.0,6.0,18.0,0.0
