matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
919002,11.0,2017-11-04 17:30:00,14,Liverpool,Away,217.0,9.0,,1.0,1.0,4.0,1.0,165.0,4.0,,4.0,4.0,4.0,28.0,381.0,,,15.0,16.0,14.0,10.0,,2.0,,,,,,,,,1.0,12.0,,,,,,1.0,7.0,5.0,1.0,12.0,3.0,,69.0,63.0,2.0,1.0,3.0,3.0,26.0,1.0,9.0,,,3.0,1.0,1.0,1.0,6.0,,48.0,51.0,3.0,20.0,15.0,,,55.0,13.0,8.0,2.0,1.0,2.0,1.0,,174.0,2.0,,2.0,2.0,,1.0,7.0,,,3.0,1.0,,,,,15.0,,7.0,7.0,,4.0,126.0,92.0,40.0,2.0,1.0,7.0,5.0,7.0,464.0,,,,1.0,48.0,45.0,19.0,,,,,,153.0,153.0,2.0,24.0,32.0,52.0,,,,,26.0,0.0,,,,119.0,,,,,2.0,7.0,1.0,3.0,50.0,362.0,11.0,12.0,239.0,21.0,20.0,14.0,2.0,5.0,3.0,3.0,97.0,6.0,254.0,1.0,1.0,28.0,4.0,70.0,1.0,488.0,,0.0,15.0,20.0,2.0,25.0,0.0,657.0,23.0,19.0,10.0,3.0,16.0,0.0
919009,12.0,2017-11-18 15:00:00,14,Liverpool,Home,220.0,12.0,1.0,3.0,2.0,2.0,,255.0,7.0,1.0,7.0,7.0,10.0,31.0,472.0,,2.0,23.0,18.0,11.0,12.0,,,,1.0,,,1.0,,,,2.0,18.0,,,,,,,10.0,4.0,1.0,12.0,9.0,,83.0,66.0,2.0,1.0,2.0,2.0,14.0,7.0,3.0,,,10.0,8.0,5.0,,9.0,,60.0,45.0,2.0,20.0,10.0,,,70.0,15.0,9.0,2.0,,1.0,,1.0,199.0,2.0,,1.0,2.0,,,9.0,,,3.0,,,,,1.0,10.0,,6.0,6.0,1.0,7.0,145.0,86.0,57.0,2.0,1.0,5.0,9.0,8.0,537.0,,,2.0,5.0,71.0,44.0,41.0,,,,,,154.0,154.0,7.0,29.0,21.0,61.1,,,,1.0,14.0,0.0,,,,135.0,,,,,,6.0,,3.0,117.0,449.0,9.0,14.0,239.0,27.0,20.0,32.0,7.0,20.0,13.0,,165.0,8.0,343.0,,1.0,22.0,10.0,60.0,2.0,562.0,,0.0,21.0,11.0,2.0,25.0,1.0,765.0,29.0,12.0,15.0,10.0,9.0,0.0
919016,13.0,2017-11-25 17:30:00,14,Liverpool,Home,218.0,14.0,3.0,6.0,3.0,2.0,1.0,292.0,8.0,,5.0,2.0,11.0,28.0,504.0,,,21.0,12.0,7.0,10.0,2.0,,,,,,1.0,,,,,11.0,,,,,,,6.0,7.0,4.0,8.0,8.0,,85.0,60.0,1.0,,1.0,5.0,16.0,9.0,18.0,,,7.0,7.0,4.0,,13.0,1.0,63.0,45.0,5.0,30.0,10.0,,,78.0,10.0,6.0,1.0,1.0,2.0,1.0,1.0,181.0,1.0,,1.0,1.0,,,10.0,,,1.0,2.0,,,,,10.0,,10.0,10.0,,5.0,163.0,85.0,59.0,8.0,,3.0,10.0,4.0,564.0,,,3.0,5.0,79.0,99.0,39.0,,,,,,140.0,140.0,4.0,21.0,28.0,53.5,,2.0,,,16.0,0.0,,,,158.0,,2.0,2.0,1.0,,3.0,1.0,3.0,131.0,485.0,11.0,13.0,227.0,36.0,30.0,23.0,6.0,18.0,12.0,,192.0,6.0,378.0,2.0,,6.0,11.0,51.0,,587.0,2.0,0.0,16.0,19.0,1.0,22.0,0.0,812.0,28.0,15.0,13.0,7.0,11.0,0.0
919032,14.0,2017-11-29 20:00:00,14,Liverpool,Away,271.0,6.0,2.0,2.0,,3.0,,176.0,3.0,,4.0,7.0,16.0,18.0,445.0,2.0,1.0,18.0,34.0,25.0,6.0,1.0,2.0,,,,1.0,1.0,,,,2.0,12.0,,,,1.0,,,5.0,5.0,5.0,7.0,7.0,,93.0,61.0,4.0,2.0,3.0,5.0,23.0,4.0,11.0,,1.0,9.0,6.0,1.0,,10.0,1.0,69.0,58.0,5.0,31.0,17.0,,1.0,58.0,10.0,8.0,,,1.0,,1.0,191.0,2.0,,2.0,2.0,,1.0,4.0,,,3.0,2.0,,,,1.0,17.0,1.0,13.0,13.0,,4.0,127.0,77.0,39.0,5.0,1.0,3.0,6.0,7.0,529.0,,,5.0,1.0,55.0,45.0,28.0,,,,,,150.0,150.0,3.0,25.0,28.0,60.1,1.0,,,3.0,23.0,0.0,,,,137.0,,1.0,1.0,,2.0,3.0,,3.0,75.0,429.0,9.0,9.0,299.0,19.0,31.0,17.0,7.0,14.0,7.0,2.0,117.0,7.0,263.0,2.0,,35.0,18.0,63.0,2.0,548.0,3.0,0.0,14.0,14.0,1.0,23.0,5.0,744.0,21.0,11.0,11.0,10.0,10.0,0.0
919035,15.0,2017-12-02 15:00:00,14,Liverpool,Away,278.0,18.0,2.0,2.0,,1.0,,307.0,6.0,1.0,3.0,3.0,22.0,29.0,583.0,,1.0,20.0,16.0,13.0,3.0,2.0,2.0,1.0,1.0,,,2.0,,1.0,,,7.0,,,,,,1.0,3.0,6.0,,7.0,5.0,,90.0,64.0,2.0,,2.0,1.0,9.0,2.0,6.0,,,2.0,6.0,3.0,1.0,11.0,,46.0,46.0,1.0,19.0,10.0,,,70.0,7.0,8.0,2.0,,4.0,1.0,2.0,170.0,3.0,1.0,3.0,2.0,1.0,2.0,7.0,,,2.0,,,,,1.0,10.0,,15.0,15.0,1.0,3.0,209.0,78.0,50.0,2.0,1.0,3.0,5.0,6.0,647.0,,,1.0,1.0,52.0,87.0,25.0,1.0,1.0,1.0,,,123.0,123.0,7.0,26.0,27.0,57.2,,,,,9.0,0.0,,,,193.0,1.0,,1.0,1.0,2.0,4.0,1.0,3.0,118.0,570.0,5.0,8.0,300.0,43.0,19.0,16.0,2.0,12.0,10.0,4.0,159.0,5.0,374.0,,1.0,19.0,22.0,60.0,2.0,662.0,,0.0,12.0,17.0,3.0,21.0,0.0,824.0,18.0,12.0,9.0,2.0,12.0,0.0
919046,16.0,2017-12-10 14:15:00,14,Liverpool,Home,227.0,24.0,4.0,9.0,5.0,3.0,1.0,426.0,4.0,2.0,5.0,3.0,21.0,41.0,644.0,,,26.0,14.0,14.0,16.0,2.0,,,,,1.0,1.0,,,,,16.0,,,,,,1.0,3.0,1.0,2.0,10.0,13.0,,107.0,64.0,3.0,3.0,,1.0,23.0,8.0,1.0,,1.0,12.0,15.0,19.0,,11.0,1.0,43.0,55.0,1.0,8.0,2.0,,,94.0,8.0,10.0,1.0,,3.0,2.0,1.0,218.0,1.0,,,1.0,,,5.0,,,1.0,1.0,,,,1.0,2.0,,7.0,7.0,,5.0,191.0,77.0,60.0,1.0,,10.0,9.0,3.0,717.0,,,,1.0,124.0,104.0,69.0,1.0,1.0,1.0,,,173.0,173.0,6.0,23.0,29.0,79.4,,2.0,,1.0,23.0,0.0,,,,220.0,,1.0,1.0,1.0,,12.0,1.0,3.0,240.0,626.0,9.0,19.0,260.0,41.0,8.0,28.0,9.0,45.0,36.0,,287.0,5.0,521.0,1.0,2.0,13.0,25.0,62.0,1.0,736.0,,0.0,23.0,13.0,,30.0,1.0,963.0,49.0,18.0,18.0,12.0,11.0,0.0
919059,17.0,2017-12-13 20:00:00,14,Liverpool,Home,286.0,17.0,,2.0,2.0,2.0,,327.0,6.0,,10.0,1.0,6.0,23.0,611.0,,2.0,22.0,17.0,17.0,7.0,,,,,,1.0,1.0,,,,,13.0,,,,,,,9.0,3.0,3.0,10.0,4.0,,72.0,63.0,1.0,3.0,,3.0,21.0,6.0,7.0,,1.0,5.0,7.0,5.0,,13.0,1.0,64.0,59.0,3.0,24.0,12.0,,,82.0,16.0,6.0,,,3.0,,1.0,206.0,,,,,,,7.0,,,,3.0,,,,1.0,12.0,,11.0,11.0,,10.0,204.0,72.0,58.0,7.0,,2.0,5.0,5.0,693.0,,,1.0,2.0,75.0,63.0,46.0,,,,,,161.0,161.0,5.0,21.0,27.0,70.2,,,,1.0,21.0,0.0,,,,229.0,1.0,,1.0,,,3.0,1.0,3.0,170.0,595.0,7.0,7.0,303.0,39.0,24.0,29.0,4.0,16.0,12.0,,238.0,4.0,424.0,3.0,,7.0,7.0,35.0,1.0,711.0,1.0,0.0,14.0,20.0,8.0,24.0,1.0,929.0,31.0,17.0,17.0,5.0,11.0,0.0
919063,18.0,2017-12-17 16:30:00,14,Liverpool,Away,323.0,23.0,3.0,8.0,5.0,3.0,,261.0,2.0,2.0,3.0,3.0,22.0,41.0,576.0,,1.0,16.0,9.0,8.0,12.0,1.0,,,,1.0,,1.0,,,,1.0,18.0,,,,1.0,1.0,,7.0,4.0,2.0,15.0,6.0,,106.0,72.0,4.0,2.0,2.0,2.0,14.0,2.0,6.0,,,3.0,10.0,6.0,1.0,7.0,1.0,34.0,30.0,2.0,18.0,8.0,,,88.0,10.0,4.0,3.0,,1.0,,1.0,207.0,4.0,,2.0,3.0,1.0,,2.0,,,3.0,,,,,,8.0,2.0,21.0,21.0,2.0,3.0,174.0,81.0,52.0,2.0,,9.0,8.0,7.0,646.0,,,2.0,2.0,46.0,94.0,31.0,,,,,,124.0,124.0,7.0,24.0,36.0,56.0,2.0,,,,14.0,0.0,,,,168.0,1.0,1.0,2.0,,,12.0,,3.0,140.0,568.0,9.0,17.0,331.0,49.0,18.0,9.0,3.0,19.0,16.0,,195.0,4.0,343.0,,2.0,8.0,23.0,65.0,4.0,655.0,,0.0,21.0,12.0,6.0,18.0,1.0,829.0,42.0,17.0,7.0,3.0,8.0,0.0
919073,19.0,2017-12-22 19:45:00,14,Liverpool,Away,146.0,16.0,1.0,5.0,4.0,,,193.0,3.0,1.0,3.0,4.0,4.0,23.0,334.0,,2.0,20.0,18.0,23.0,7.0,1.0,2.0,,,,,,,,,1.0,13.0,,,,,,,6.0,5.0,6.0,11.0,3.0,,66.0,86.0,2.0,4.0,1.0,,21.0,,8.0,,,8.0,9.0,4.0,,17.0,1.0,54.0,65.0,,30.0,15.0,1.0,,77.0,11.0,8.0,1.0,,1.0,,,166.0,2.0,,1.0,2.0,,,3.0,,,3.0,,,,,,15.0,,22.0,22.0,3.0,3.0,112.0,73.0,39.0,7.0,2.0,4.0,6.0,9.0,412.0,,,4.0,4.0,51.0,60.0,36.0,,,,,,166.0,166.0,5.0,35.0,38.0,46.5,,2.0,1.0,,21.0,0.0,,,,92.0,1.0,,1.0,,2.0,5.0,,3.0,98.0,318.0,9.0,11.0,171.0,32.0,30.0,14.0,7.0,20.0,13.0,2.0,155.0,7.0,285.0,,1.0,28.0,8.0,59.0,1.0,436.0,,0.0,14.0,21.0,2.0,22.0,0.0,665.0,32.0,24.0,13.0,8.0,15.0,0.0
919087,20.0,2017-12-26 17:30:00,14,Liverpool,Home,293.0,19.0,,2.0,2.0,2.0,,239.0,5.0,,4.0,3.0,10.0,23.0,530.0,,3.0,12.0,12.0,8.0,10.0,1.0,,,,,,1.0,,,,1.0,19.0,,,,,,2.0,4.0,6.0,1.0,14.0,8.0,,87.0,72.0,4.0,3.0,2.0,,17.0,6.0,9.0,,,4.0,10.0,4.0,1.0,10.0,2.0,39.0,60.0,,7.0,4.0,,,65.0,5.0,8.0,3.0,,4.0,1.0,1.0,163.0,3.0,1.0,2.0,2.0,1.0,,5.0,,,4.0,,,,,,4.0,,11.0,11.0,1.0,4.0,167.0,70.0,49.0,2.0,1.0,6.0,8.0,9.0,588.0,,,1.0,3.0,56.0,58.0,33.0,,,,,,118.0,118.0,6.0,25.0,37.0,55.0,,,,,17.0,0.0,,,,184.0,3.0,1.0,4.0,,,7.0,1.0,3.0,116.0,518.0,10.0,14.0,302.0,35.0,7.0,27.0,3.0,18.0,15.0,,161.0,3.0,317.0,,,9.0,10.0,46.0,3.0,601.0,1.0,0.0,22.0,20.0,5.0,14.0,0.0,784.0,42.0,10.0,24.0,4.0,13.0,0.0
919097,21.0,2017-12-30 15:00:00,14,Liverpool,Home,195.0,19.0,,1.0,1.0,4.0,,262.0,5.0,,6.0,8.0,10.0,32.0,456.0,,2.0,37.0,17.0,17.0,11.0,1.0,,,,,,,,,,2.0,16.0,,,,,,,4.0,4.0,3.0,13.0,5.0,,79.0,69.0,5.0,3.0,2.0,1.0,29.0,5.0,10.0,,1.0,7.0,9.0,4.0,,14.0,,50.0,45.0,1.0,27.0,15.0,1.0,,73.0,7.0,3.0,2.0,,1.0,,,199.0,2.0,,1.0,2.0,,,6.0,,,2.0,1.0,,,,,15.0,,8.0,8.0,,6.0,158.0,76.0,45.0,1.0,,5.0,9.0,6.0,550.0,,,5.0,2.0,89.0,57.0,44.0,,,,,,173.0,173.0,3.0,29.0,30.0,60.6,,,3.0,,29.0,0.0,,,,130.0,,,,,,7.0,,3.0,156.0,443.0,12.0,14.0,219.0,40.0,27.0,12.0,6.0,19.0,13.0,,209.0,10.0,366.0,1.0,,26.0,13.0,64.0,4.0,566.0,,0.0,18.0,15.0,4.0,41.0,3.0,788.0,45.0,19.0,10.0,7.0,12.0,0.0
919105,22.0,2018-01-01 15:00:00,14,Liverpool,Away,206.0,27.0,4.0,8.0,4.0,4.0,,212.0,3.0,,7.0,6.0,12.0,31.0,410.0,,1.0,21.0,30.0,23.0,14.0,3.0,,,,,,,,,,,12.0,,,,,,2.0,2.0,9.0,4.0,10.0,9.0,,89.0,82.0,1.0,,1.0,3.0,10.0,7.0,6.0,,,9.0,9.0,7.0,1.0,9.0,3.0,60.0,47.0,3.0,30.0,18.0,,2.0,52.0,12.0,3.0,,,,,,188.0,1.0,,,,1.0,,7.0,,,1.0,,,,,1.0,18.0,,7.0,7.0,,7.0,109.0,97.0,52.0,3.0,1.0,7.0,11.0,5.0,496.0,,,3.0,1.0,55.0,61.0,38.0,,,,,,162.0,162.0,,45.0,30.0,57.9,,,,,10.0,0.0,,,,125.0,2.0,1.0,3.0,1.0,,7.0,1.0,3.0,89.0,400.0,1.0,18.0,236.0,44.0,30.0,11.0,8.0,24.0,16.0,,124.0,10.0,299.0,,,34.0,13.0,78.0,2.0,511.0,,0.0,19.0,14.0,1.0,26.0,0.0,713.0,30.0,24.0,7.0,9.0,12.0,0.0
919117,23.0,2018-01-14 16:00:00,14,Liverpool,Home,143.0,19.0,,1.0,1.0,2.0,,135.0,4.0,,5.0,3.0,6.0,18.0,277.0,,2.0,7.0,22.0,4.0,9.0,,1.0,,,,,,1.0,,,,13.0,,,,,1.0,,8.0,6.0,5.0,7.0,9.0,,62.0,80.0,,,,1.0,16.0,5.0,20.0,,,5.0,4.0,2.0,,18.0,1.0,76.0,61.0,1.0,18.0,8.0,,,48.0,10.0,6.0,3.0,,1.0,1.0,,156.0,3.0,,1.0,3.0,,1.0,6.0,,,4.0,1.0,,,,,8.0,2.0,19.0,19.0,,5.0,81.0,65.0,30.0,6.0,1.0,3.0,9.0,7.0,346.0,,,4.0,3.0,44.0,38.0,27.0,,,,,,148.0,148.0,5.0,33.0,35.0,35.7,1.0,,,,16.0,0.0,,,,68.0,,1.0,1.0,,1.0,4.0,,3.0,68.0,262.0,12.0,12.0,163.0,31.0,18.0,24.0,5.0,12.0,7.0,2.0,116.0,4.0,216.0,2.0,,28.0,6.0,53.0,3.0,367.0,1.0,0.0,16.0,33.0,9.0,11.0,2.0,583.0,18.0,13.0,18.0,5.0,22.0,0.0
919131,24.0,2018-01-22 20:00:00,14,Liverpool,Away,192.0,17.0,1.0,5.0,4.0,7.0,,475.0,3.0,,4.0,2.0,21.0,18.0,662.0,,3.0,25.0,18.0,19.0,13.0,1.0,1.0,,,,1.0,1.0,,,,,18.0,,,,1.0,,,6.0,2.0,1.0,10.0,11.0,,88.0,70.0,3.0,4.0,,1.0,27.0,6.0,6.0,,,9.0,12.0,6.0,,12.0,,46.0,45.0,1.0,11.0,4.0,,,110.0,9.0,5.0,,,2.0,1.0,1.0,218.0,,,,,,,3.0,,,,,,,,1.0,4.0,1.0,7.0,7.0,,4.0,218.0,75.0,51.0,3.0,,10.0,4.0,4.0,747.0,,,,2.0,146.0,74.0,51.0,,,,,,146.0,146.0,4.0,26.0,37.0,71.8,1.0,,,1.0,27.0,0.0,,,,232.0,1.0,,1.0,,1.0,11.0,1.0,2.0,206.0,653.0,12.0,14.0,204.0,40.0,11.0,9.0,9.0,28.0,19.0,1.0,267.0,9.0,580.0,,,15.0,22.0,43.0,1.0,756.0,,0.0,21.0,15.0,6.0,25.0,2.0,927.0,39.0,11.0,6.0,9.0,10.0,0.0
919133,25.0,2018-01-30 20:00:00,14,Liverpool,Away,366.0,13.0,,3.0,3.0,1.0,,446.0,3.0,2.0,5.0,3.0,17.0,61.0,809.0,,1.0,23.0,16.0,15.0,10.0,,,,,,,,,,,,13.0,1.0,,,,,,7.0,4.0,1.0,8.0,6.0,,142.0,56.0,2.0,3.0,1.0,1.0,25.0,4.0,5.0,,,4.0,8.0,8.0,,8.0,1.0,40.0,42.0,1.0,17.0,12.0,,,94.0,8.0,8.0,2.0,,1.0,,,250.0,1.0,,,1.0,,,4.0,,,2.0,1.0,,,,,12.0,,9.0,9.0,1.0,5.0,265.0,120.0,98.0,1.0,1.0,2.0,9.0,7.0,897.0,,,2.0,4.0,161.0,102.0,39.0,,,,,1.0,154.0,154.0,5.0,19.0,23.0,74.7,,,,,25.0,0.0,,,,256.0,1.0,,1.0,1.0,,3.0,,3.0,164.0,796.0,10.0,11.0,390.0,28.0,17.0,9.0,4.0,20.0,16.0,,219.0,3.0,543.0,1.0,2.0,18.0,17.0,90.0,2.0,913.0,,0.0,14.0,13.0,1.0,24.0,0.0,1084.0,22.0,15.0,6.0,4.0,8.0,0.0
919149,26.0,2018-02-04 16:30:00,14,Liverpool,Home,96.0,16.0,2.0,4.0,3.0,3.0,2.0,112.0,3.0,1.0,7.0,6.0,7.0,29.0,204.0,,,9.0,16.0,14.0,2.0,2.0,,,,,,,,,,,4.0,,,,,,3.0,11.0,8.0,5.0,6.0,3.0,,58.0,75.0,,,2.0,4.0,20.0,2.0,10.0,,2.0,3.0,8.0,2.0,,10.0,1.0,57.0,52.0,4.0,41.0,16.0,,,66.0,15.0,8.0,2.0,,4.0,3.0,,141.0,,,,,,,5.0,,,2.0,,,,,,16.0,,10.0,10.0,1.0,7.0,45.0,70.0,22.0,7.0,,2.0,2.0,3.0,279.0,,,5.0,2.0,38.0,39.0,25.0,1.0,2.0,2.0,1.0,,149.0,149.0,9.0,22.0,30.0,34.1,,2.0,,3.0,20.0,0.0,,,,58.0,3.0,1.0,4.0,1.0,,4.0,,3.0,74.0,192.0,16.0,4.0,117.0,44.0,41.0,19.0,3.0,15.0,13.0,,130.0,9.0,200.0,,1.0,27.0,7.0,77.0,2.0,302.0,,0.0,9.0,17.0,1.0,14.0,3.0,513.0,25.0,15.0,13.0,3.0,11.0,0.0
919158,27.0,2018-02-11 16:30:00,14,Liverpool,Away,209.0,12.0,,2.0,2.0,2.0,,192.0,3.0,,3.0,5.0,4.0,20.0,399.0,,2.0,22.0,21.0,20.0,10.0,,2.0,,,,,,,,,,16.0,,,,,,,3.0,5.0,1.0,11.0,5.0,,66.0,72.0,3.0,2.0,2.0,3.0,27.0,4.0,15.0,,,1.0,5.0,3.0,,12.0,2.0,58.0,49.0,3.0,22.0,10.0,,,56.0,8.0,5.0,2.0,,,,,186.0,2.0,,2.0,2.0,,,7.0,,,2.0,,,,,1.0,10.0,,11.0,11.0,,4.0,126.0,87.0,39.0,3.0,,6.0,6.0,4.0,491.0,,,,2.0,59.0,56.0,22.0,,,,,,160.0,160.0,3.0,29.0,34.0,47.8,,,,2.0,27.0,0.0,,,,132.0,4.0,,4.0,1.0,2.0,8.0,,3.0,97.0,388.0,15.0,12.0,238.0,31.0,22.0,14.0,1.0,9.0,8.0,2.0,138.0,3.0,281.0,,,35.0,5.0,64.0,,510.0,,0.0,16.0,14.0,3.0,28.0,2.0,701.0,26.0,18.0,11.0,1.0,9.0,0.0
919169,28.0,2018-02-24 15:00:00,14,Liverpool,Home,232.0,11.0,3.0,6.0,3.0,2.0,,383.0,2.0,,3.0,3.0,9.0,21.0,609.0,1.0,5.0,16.0,17.0,19.0,14.0,1.0,,,,,,1.0,,,,2.0,18.0,,,,1.0,,,5.0,6.0,1.0,14.0,7.0,,109.0,74.0,7.0,5.0,2.0,,14.0,2.0,9.0,,,8.0,14.0,6.0,,12.0,1.0,52.0,63.0,,19.0,12.0,,,80.0,7.0,7.0,3.0,,1.0,,1.0,224.0,4.0,1.0,4.0,3.0,1.0,,5.0,,,3.0,,,,,,12.0,2.0,8.0,8.0,,3.0,181.0,86.0,53.0,2.0,1.0,7.0,12.0,12.0,694.0,,,1.0,1.0,99.0,80.0,48.0,,,,,,156.0,156.0,6.0,29.0,36.0,68.3,1.0,,,,14.0,0.0,,,,198.0,2.0,1.0,3.0,,,7.0,,3.0,185.0,595.0,7.0,19.0,256.0,36.0,19.0,18.0,5.0,25.0,20.0,,246.0,4.0,481.0,,,16.0,9.0,56.0,1.0,712.0,1.0,0.0,21.0,27.0,11.0,18.0,0.0,901.0,35.0,11.0,11.0,8.0,21.0,0.0
919177,29.0,2018-03-03 17:30:00,14,Liverpool,Home,335.0,25.0,3.0,7.0,4.0,7.0,1.0,330.0,1.0,1.0,8.0,9.0,18.0,65.0,658.0,1.0,3.0,15.0,21.0,29.0,6.0,3.0,,,,,,,,,,1.0,9.0,,,,,,1.0,7.0,1.0,6.0,12.0,2.0,,126.0,75.0,2.0,,2.0,,11.0,8.0,23.0,,1.0,8.0,4.0,5.0,,9.0,2.0,63.0,71.0,,12.0,5.0,,,101.0,7.0,8.0,2.0,,1.0,1.0,,246.0,2.0,,2.0,2.0,,,5.0,,,2.0,1.0,,,,,5.0,,12.0,12.0,2.0,8.0,210.0,124.0,83.0,3.0,,3.0,8.0,3.0,755.0,,,3.0,,136.0,89.0,33.0,,,,,,158.0,158.0,5.0,22.0,39.0,70.9,,,,,11.0,0.0,,,,190.0,,2.0,2.0,,,3.0,3.0,3.0,145.0,646.0,1.0,11.0,362.0,56.0,12.0,11.0,6.0,16.0,10.0,,203.0,14.0,426.0,1.0,1.0,21.0,19.0,98.0,4.0,772.0,1.0,0.0,14.0,26.0,6.0,17.0,0.0,945.0,27.0,17.0,8.0,8.0,18.0,0.0
919188,30.0,2018-03-10 12:30:00,14,Liverpool,Away,185.0,14.0,5.0,5.0,,,,303.0,5.0,1.0,4.0,3.0,4.0,26.0,483.0,,1.0,16.0,22.0,13.0,9.0,3.0,,,,,,,,,,,7.0,,,,,,1.0,12.0,5.0,,5.0,9.0,,61.0,62.0,1.0,1.0,,,16.0,7.0,7.0,,4.0,13.0,18.0,1.0,,14.0,,66.0,51.0,,12.0,4.0,,,84.0,16.0,9.0,,1.0,2.0,1.0,,206.0,,,,,,,5.0,,,,,,,,,4.0,,7.0,7.0,1.0,4.0,166.0,65.0,43.0,1.0,,4.0,8.0,2.0,564.0,,,2.0,4.0,60.0,57.0,48.0,,,,,,168.0,168.0,4.0,26.0,28.0,67.9,,,,,16.0,0.0,,,,151.0,,,,2.0,,5.0,,3.0,182.0,464.0,8.0,12.0,200.0,32.0,12.0,23.0,13.0,33.0,20.0,,245.0,3.0,417.0,,1.0,17.0,4.0,55.0,,584.0,1.0,0.0,14.0,13.0,6.0,18.0,1.0,769.0,25.0,11.0,16.0,13.0,10.0,0.0
919197,31.0,2018-03-17 17:30:00,14,Liverpool,Home,277.0,19.0,,4.0,4.0,1.0,,203.0,4.0,,5.0,5.0,10.0,27.0,476.0,,3.0,20.0,20.0,18.0,5.0,,1.0,,,,,,,,,,12.0,,,,,,,4.0,2.0,2.0,10.0,3.0,,93.0,70.0,2.0,,3.0,1.0,24.0,2.0,8.0,,3.0,6.0,5.0,3.0,,23.0,,64.0,53.0,1.0,13.0,6.0,,,65.0,5.0,4.0,5.0,,1.0,,,163.0,4.0,,2.0,4.0,,,4.0,,,5.0,,,,,,6.0,,8.0,8.0,,5.0,165.0,94.0,54.0,1.0,,1.0,8.0,10.0,566.0,,,1.0,2.0,61.0,61.0,34.0,,,,,,172.0,172.0,6.0,15.0,42.0,58.0,,,,,24.0,0.0,,,,160.0,1.0,,1.0,,1.0,1.0,,3.0,77.0,464.0,14.0,9.0,301.0,31.0,13.0,22.0,5.0,13.0,8.0,1.0,130.0,8.0,293.0,,,19.0,11.0,52.0,6.0,581.0,,0.0,13.0,18.0,4.0,26.0,1.0,771.0,39.0,13.0,14.0,6.0,13.0,0.0
