matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
803164,1.0,2015-08-09 16:00:00,14,Liverpool,Away,171.0,15.0,2.0,5.0,3.0,5.0,1.0,212.0,4.0,,4.0,9.0,16.0,22.0,378.0,,,19.0,16.0,21.0,3.0,1.0,,,,,,,,,,,6.0,,,,,1.0,5.0,4.0,3.0,,80.0,63.0,,,,3.0,20.0,4.0,5.0,,,5.0,2.0,4.0,,16.0,1.0,62.0,58.0,3.0,23.0,9.0,,,75.0,16.0,9.0,,,1.0,2.0,,181.0,1.0,,,1.0,,,5.0,,,1.0,1.0,,,,,14.0,,13.0,13.0,,4.0,105.0,85.0,50.0,3.0,1.0,,5.0,3.0,458.0,,,2.0,3.0,,18.0,95.0,29.0,,,,,,160.0,150.0,3.0,22.0,29.0,53.0,,1.0,20.0,0.0,,,,112.0,,1.0,1.0,,1.0,,1.0,,2.0,83.0,365.0,11.0,5.0,198.0,38.0,33.0,19.0,4.0,12.0,8.0,,133.0,11.0,292.0,1.0,,28.0,16.0,60.0,2.0,478.0,,0.0,8.0,19.0,3.0,22.0,4.0,676.0,10.0,10.0,5.0,15.0,0.0
803173,2.0,2015-08-17 20:00:00,14,Liverpool,Home,188.0,16.0,1.0,2.0,2.0,3.0,,217.0,4.0,,3.0,4.0,7.0,30.0,403.0,,,14.0,17.0,23.0,8.0,2.0,1.0,,,,1.0,,,,,,13.0,,1.0,,,2.0,5.0,8.0,5.0,,77.0,57.0,2.0,2.0,1.0,3.0,25.0,5.0,12.0,,,6.0,4.0,2.0,,15.0,,62.0,72.0,3.0,28.0,10.0,,,57.0,11.0,17.0,1.0,,5.0,,1.0,162.0,1.0,,1.0,,1.0,,9.0,,,,1.0,,,,,12.0,2.0,16.0,16.0,1.0,3.0,134.0,60.0,36.0,8.0,,7.0,4.0,2.0,462.0,,,5.0,5.0,,59.0,65.0,31.0,,,,,,151.0,143.0,9.0,22.0,22.0,54.9,1.0,2.0,25.0,0.0,,,,119.0,1.0,1.0,2.0,,,1.0,11.0,,3.0,102.0,381.0,12.0,11.0,207.0,29.0,36.0,19.0,6.0,11.0,6.0,1.0,150.0,9.0,296.0,1.0,,9.0,8.0,49.0,1.0,492.0,,0.0,18.0,24.0,,19.0,1.0,716.0,12.0,12.0,6.0,19.0,0.0
803185,3.0,2015-08-24 20:00:00,14,Liverpool,Away,93.0,12.0,1.0,2.0,1.0,9.0,,159.0,9.0,1.0,,4.0,12.0,23.0,250.0,,1.0,16.0,20.0,29.0,11.0,1.0,1.0,,,,,,,,,,12.0,,1.0,,,,6.0,10.0,9.0,,50.0,66.0,1.0,1.0,,5.0,23.0,3.0,14.0,,,8.0,5.0,4.0,,13.0,4.0,69.0,65.0,5.0,27.0,16.0,,1.0,58.0,13.0,2.0,,,,,,164.0,,,,,,,11.0,,,,1.0,,,,1.0,16.0,2.0,22.0,22.0,7.0,,65.0,62.0,35.0,7.0,,3.0,9.0,8.0,324.0,,,5.0,2.0,,44.0,34.0,31.0,,,,,,166.0,157.0,6.0,28.0,26.0,34.3,1.0,2.0,23.0,0.0,,,,72.0,2.0,3.0,5.0,,,1.0,4.0,1.0,3.0,83.0,232.0,14.0,12.0,120.0,23.0,36.0,19.0,5.0,14.0,9.0,1.0,134.0,22.0,245.0,1.0,1.0,16.0,12.0,44.0,4.0,351.0,1.0,0.0,15.0,25.0,2.0,23.0,4.0,577.0,8.0,9.0,8.0,19.0,0.0
803201,4.0,2015-08-29 15:00:00,14,Liverpool,Home,152.0,30.0,1.0,6.0,5.0,,,317.0,3.0,1.0,7.0,4.0,12.0,29.0,463.0,,,24.0,14.0,17.0,12.0,,,,,,,,,,,,11.0,,,1.0,,,12.0,8.0,4.0,,58.0,50.0,,,,3.0,14.0,5.0,9.0,,1.0,5.0,11.0,11.0,,20.0,1.0,62.0,42.0,3.0,12.0,9.0,1.0,1.0,91.0,17.0,12.0,,,1.0,1.0,,198.0,,,,,,,3.0,,,,1.0,,,,2.0,10.0,1.0,11.0,11.0,1.0,7.0,147.0,82.0,58.0,7.0,,6.0,6.0,1.0,523.0,,,3.0,1.0,,98.0,65.0,40.0,,,,,,148.0,142.0,2.0,25.0,16.0,62.7,1.0,,14.0,0.0,,,,140.0,1.0,1.0,2.0,1.0,,,7.0,,3.0,162.0,444.0,9.0,12.0,164.0,42.0,18.0,7.0,3.0,26.0,23.0,,213.0,4.0,405.0,1.0,1.0,13.0,12.0,52.0,1.0,543.0,,1.0,13.0,12.0,,26.0,3.0,735.0,13.0,2.0,5.0,11.0,0.0
803205,5.0,2015-09-12 17:30:00,14,Liverpool,Away,196.0,14.0,2.0,4.0,2.0,2.0,,150.0,3.0,,,11.0,12.0,29.0,342.0,,1.0,21.0,8.0,21.0,4.0,1.0,,,1.0,,1.0,,,,,,4.0,,,,,,8.0,3.0,6.0,,76.0,63.0,2.0,2.0,,4.0,22.0,,6.0,,1.0,4.0,4.0,4.0,,19.0,,48.0,59.0,4.0,16.0,10.0,,1.0,50.0,11.0,6.0,1.0,,1.0,,1.0,172.0,,,,,,,4.0,,,,3.0,,,,,13.0,1.0,12.0,12.0,,1.0,90.0,78.0,47.0,4.0,,2.0,3.0,4.0,430.0,,,3.0,,,53.0,49.0,19.0,1.0,1.0,1.0,,,166.0,157.0,2.0,29.0,28.0,44.3,,2.0,22.0,0.0,,,,108.0,,,,,,,4.0,,3.0,59.0,328.0,13.0,6.0,226.0,32.0,25.0,14.0,4.0,12.0,8.0,,101.0,8.0,232.0,3.0,,23.0,14.0,54.0,2.0,446.0,,0.0,8.0,23.0,2.0,24.0,2.0,636.0,16.0,10.0,4.0,16.0,0.0
803217,6.0,2015-09-20 16:00:00,14,Liverpool,Home,225.0,22.0,,3.0,3.0,2.0,,258.0,5.0,1.0,3.0,3.0,14.0,47.0,480.0,,1.0,20.0,8.0,16.0,19.0,,,,,,,,,,,1.0,21.0,,,,,,2.0,2.0,5.0,,90.0,68.0,3.0,2.0,1.0,,25.0,9.0,12.0,,,6.0,15.0,3.0,,12.0,1.0,39.0,57.0,,12.0,4.0,1.0,,96.0,4.0,13.0,,1.0,3.0,,,231.0,1.0,,1.0,1.0,,,7.0,,,1.0,,,,,,5.0,,12.0,12.0,1.0,3.0,132.0,92.0,64.0,2.0,,5.0,15.0,7.0,557.0,,,1.0,4.0,,73.0,68.0,42.0,,,,,,162.0,160.0,3.0,30.0,32.0,58.9,,2.0,25.0,0.0,,,,126.0,1.0,,1.0,,2.0,,7.0,,3.0,139.0,462.0,20.0,20.0,247.0,43.0,14.0,15.0,6.0,24.0,18.0,,193.0,4.0,356.0,,1.0,13.0,15.0,76.0,3.0,579.0,,0.0,23.0,19.0,3.0,21.0,1.0,787.0,16.0,12.0,6.0,16.0,0.0
803223,7.0,2015-09-26 15:00:00,14,Liverpool,Home,211.0,19.0,1.0,3.0,2.0,1.0,1.0,298.0,7.0,1.0,3.0,1.0,15.0,36.0,506.0,,2.0,16.0,14.0,7.0,10.0,2.0,,,,2.0,2.0,,,1.0,,,17.0,,,,,1.0,5.0,8.0,2.0,,83.0,56.0,1.0,,1.0,,16.0,7.0,11.0,,,11.0,20.0,3.0,,10.0,1.0,51.0,53.0,,5.0,1.0,,2.0,76.0,8.0,12.0,2.0,,5.0,1.0,2.0,189.0,3.0,,2.0,3.0,,,8.0,,,3.0,,,,,,3.0,,15.0,15.0,,3.0,143.0,78.0,57.0,1.0,1.0,2.0,13.0,12.0,547.0,,,1.0,1.0,,102.0,67.0,51.0,,,,,,132.0,129.0,14.0,20.0,18.0,62.4,,,16.0,0.0,,,,157.0,,2.0,2.0,,3.0,,2.0,1.0,1.0,149.0,482.0,8.0,15.0,217.0,36.0,8.0,15.0,8.0,32.0,24.0,,195.0,2.0,387.0,,1.0,9.0,15.0,58.0,3.0,572.0,,0.0,21.0,27.0,4.0,18.0,0.0,762.0,10.0,7.0,11.0,21.0,0.0
803233,8.0,2015-10-04 13:30:00,14,Liverpool,Away,156.0,21.0,5.0,8.0,3.0,1.0,,150.0,3.0,1.0,5.0,5.0,9.0,21.0,298.0,,1.0,17.0,14.0,18.0,9.0,3.0,,,,,,,,,,,7.0,,,,,1.0,13.0,6.0,8.0,,49.0,62.0,1.0,,1.0,1.0,14.0,4.0,12.0,,,11.0,10.0,3.0,,15.0,3.0,72.0,63.0,1.0,19.0,8.0,1.0,1.0,56.0,19.0,10.0,1.0,,1.0,1.0,,165.0,1.0,1.0,1.0,,1.0,,5.0,,,,1.0,,,,,11.0,,8.0,8.0,2.0,5.0,77.0,72.0,41.0,5.0,,5.0,8.0,4.0,350.0,,,7.0,2.0,,34.0,62.0,38.0,,,,,,141.0,132.0,1.0,32.0,23.0,49.1,,,14.0,0.0,,,,81.0,3.0,,3.0,,1.0,,5.0,1.0,2.0,76.0,281.0,7.0,13.0,169.0,34.0,28.0,22.0,7.0,21.0,14.0,,115.0,4.0,224.0,1.0,1.0,19.0,10.0,53.0,,372.0,,0.0,13.0,27.0,4.0,23.0,3.0,591.0,10.0,10.0,11.0,16.0,0.0
803246,9.0,2015-10-17 12:45:00,14,Liverpool,Away,157.0,8.0,3.0,6.0,3.0,3.0,,181.0,1.0,3.0,1.0,6.0,8.0,20.0,332.0,,,34.0,14.0,20.0,8.0,2.0,,,,,1.0,,,,1.0,,9.0,,1.0,,,,5.0,5.0,8.0,,73.0,70.0,1.0,1.0,,1.0,27.0,5.0,12.0,,,6.0,10.0,2.0,,35.0,3.0,78.0,74.0,1.0,22.0,13.0,,1.0,63.0,11.0,15.0,,,2.0,,1.0,189.0,,,,,,,5.0,,,,1.0,,,,,16.0,1.0,11.0,11.0,2.0,1.0,87.0,72.0,38.0,8.0,,3.0,7.0,3.0,414.0,,,5.0,1.0,,43.0,82.0,26.0,,,,,,196.0,191.0,5.0,30.0,28.0,51.5,1.0,,27.0,0.0,,,,92.0,2.0,2.0,4.0,,1.0,,4.0,1.0,2.0,85.0,316.0,15.0,10.0,184.0,18.0,27.0,18.0,6.0,18.0,12.0,,132.0,7.0,275.0,1.0,3.0,22.0,10.0,51.0,5.0,441.0,,0.0,12.0,29.0,2.0,40.0,2.0,709.0,17.0,12.0,6.0,21.0,0.0
803257,10.0,2015-10-25 16:15:00,14,Liverpool,Home,244.0,20.0,4.0,8.0,4.0,3.0,1.0,248.0,7.0,1.0,7.0,8.0,12.0,31.0,484.0,,2.0,16.0,20.0,15.0,9.0,3.0,,,,,,,,1.0,,,12.0,,,,,,7.0,7.0,1.0,,100.0,68.0,,,,2.0,23.0,5.0,6.0,,,10.0,9.0,3.0,,19.0,1.0,63.0,62.0,2.0,20.0,13.0,,1.0,82.0,8.0,11.0,,,,1.0,,225.0,1.0,,1.0,1.0,,,9.0,,,1.0,1.0,,,,,14.0,,15.0,15.0,2.0,8.0,138.0,93.0,58.0,7.0,,7.0,6.0,2.0,560.0,,,2.0,1.0,,92.0,70.0,36.0,,,,,,170.0,166.0,,33.0,25.0,60.3,,,23.0,0.0,,,,123.0,2.0,,2.0,,,,8.0,,3.0,116.0,464.0,11.0,13.0,264.0,40.0,24.0,24.0,9.0,22.0,13.0,,167.0,11.0,344.0,2.0,1.0,21.0,13.0,61.0,4.0,586.0,,0.0,15.0,23.0,4.0,18.0,1.0,815.0,13.0,14.0,10.0,18.0,0.0
