element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
224,DEF,179268,Marc,Cucurella Saseta,2561902,8,False,90,0,0,1,0,0,0,0,0,0,0,2,34,11.6,15.8,13.0,4.0,2,4,2,4,1,0.11,0.10,0.21,0.66,60,0,1776709,0,0,8
224,DEF,179268,Marc,Cucurella Saseta,2561914,5,False,68,0,1,0,1,0,0,0,0,0,0,0,25,30.4,13.8,4.0,4.8,4,7,1,5,1,0.00,0.32,0.32,0.29,60,253754,2405707,341556,87802,8
224,DEF,179268,Marc,Cucurella Saseta,2561917,6,False,90,0,0,1,0,0,0,0,0,0,0,0,31,25.0,26.5,0.0,5.2,6,3,3,9,1,0.00,0.03,0.03,1.02,61,482840,3239846,572256,89416,8
224,DEF,179268,Marc,Cucurella Saseta,2561927,1,False,45,0,0,0,1,0,0,0,0,0,0,0,6,15.4,23.5,19.0,5.8,3,2,2,5,0,0.06,0.02,0.08,0.87,61,165537,3370876,332590,167053,8
224,DEF,179268,Marc,Cucurella Saseta,2561941,0,False,63,0,0,0,2,0,0,0,1,0,0,0,-6,1.8,1.0,4.0,0.7,3,2,1,4,1,0.05,0.00,0.05,1.45,62,-174595,3210282,73366,247961,8
224,DEF,179268,Marc,Cucurella Saseta,2561947,0,False,90,0,0,0,3,0,0,0,1,0,0,0,1,9.0,16.9,3.0,2.9,1,2,3,4,1,0.02,0.01,0.03,2.28,62,-270814,2967267,53265,324079,8
224,DEF,179268,Marc,Cucurella Saseta,2561959,7,False,90,0,1,0,1,0,0,0,0,0,0,2,33,38.0,38.4,6.0,8.2,7,4,2,9,1,0.00,0.62,0.62,1.95,61,-372032,2612010,25031,397063,8
224,DEF,179268,Marc,Cucurella Saseta,2561971,8,False,90,0,0,1,0,0,0,0,0,0,0,0,31,25.6,14.8,0.0,4.0,7,4,4,11,1,0.00,0.01,0.01,2.35,61,13361,2684633,114632,101271,8
224,DEF,179268,Marc,Cucurella Saseta,2561979,1,False,90,0,0,0,2,0,0,0,0,0,0,0,12,17.0,40.7,11.0,6.9,2,3,2,4,1,0.12,0.22,0.34,1.31,61,92808,2799308,134086,41278,8
224,DEF,179268,Marc,Cucurella Saseta,2561993,7,False,90,0,0,1,0,0,0,0,0,0,0,1,29,15.4,2.3,7.0,2.5,4,6,3,7,1,0.03,0.01,0.04,0.10,61,-117759,2665114,39715,157474,8
224,DEF,179268,Marc,Cucurella Saseta,2561997,6,False,90,0,0,1,0,0,0,0,0,0,0,0,28,12.8,18.0,5.0,3.6,5,2,1,6,1,0.05,0.05,0.10,0.17,61,27115,2742647,73183,46068,8
224,DEF,179268,Marc,Cucurella Saseta,2562008,6,False,90,0,0,1,0,0,0,0,0,0,0,0,26,8.8,17.0,13.0,3.9,2,7,2,4,1,0.09,0.03,0.12,0.44,61,108058,2886424,150122,42064,8
224,DEF,179268,Marc,Cucurella Saseta,2562017,1,False,90,0,0,0,1,0,0,0,1,0,0,0,1,18.6,24.5,4.0,4.7,7,0,1,8,1,0.00,0.20,0.20,1.26,61,11900,2823266,83110,71210,8
224,DEF,179268,Marc,Cucurella Saseta,2562030,1,False,90,0,0,0,3,0,0,0,0,0,0,0,6,18.4,9.7,4.0,3.2,7,5,2,9,1,0.00,0.29,0.29,2.79,62,62821,2951141,93851,31030,8
224,DEF,179268,Marc,Cucurella Saseta,2562035,6,False,90,0,0,1,0,0,0,0,0,0,0,0,25,7.2,13.2,10.0,3.0,2,5,1,3,1,0.05,0.04,0.09,1.42,62,-49377,2886357,41478,90855,8
224,DEF,179268,Marc,Cucurella Saseta,2562048,6,False,90,0,0,1,0,0,0,0,0,0,0,0,28,17.2,12.0,0.0,2.9,5,3,1,6,1,0.00,0.03,0.03,1.03,62,36785,2966372,162127,125342,8
224,DEF,179268,Marc,Cucurella Saseta,2562062,1,False,90,0,0,0,2,0,0,0,0,0,0,0,7,14.4,1.8,4.0,2.0,3,7,2,5,1,0.00,0.01,0.01,2.31,62,-50313,2893780,52724,103037,8
224,DEF,179268,Marc,Cucurella Saseta,2562068,2,False,68,0,0,0,1,0,0,0,0,0,0,0,13,12.8,17.4,6.0,3.6,2,4,2,4,1,0.00,0.05,0.05,0.75,62,-128501,2745696,19968,148469,8
224,DEF,179268,Marc,Cucurella Saseta,2562078,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,62,-243259,2503137,10588,253847,8
224,DEF,179268,Marc,Cucurella Saseta,2562091,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,61,-264810,2289264,1257,266067,8
224,DEF,179268,Marc,Cucurella Saseta,2562101,-3,False,21,0,0,0,2,0,0,0,0,1,0,0,-14,0.0,0.5,0.0,0.0,0,1,0,0,1,0.00,0.00,0.00,0.21,61,-172601,2124377,2505,175106,8
224,DEF,179268,Marc,Cucurella Saseta,2562107,5,False,90,0,0,1,0,0,0,0,1,0,0,0,24,17.4,1.8,0.0,1.9,7,3,1,8,1,0.00,0.01,0.01,1.52,60,-88961,2047066,28851,117812,8
224,DEF,179268,Marc,Cucurella Saseta,2562119,4,False,90,0,0,0,1,0,0,0,0,0,0,0,14,27.6,10.1,21.0,5.9,8,5,3,11,1,0.14,0.22,0.36,1.77,60,3837,2057780,30419,26582,8
224,DEF,179268,Marc,Cucurella Saseta,2562127,7,False,45,1,0,0,0,0,0,0,0,0,0,0,27,44.8,20.7,45.0,11.1,1,2,3,4,0,0.81,0.10,0.91,0.61,60,30956,2097187,64985,34029,8
224,DEF,179268,Marc,Cucurella Saseta,2562144,4,False,90,0,1,0,1,0,0,0,1,0,0,0,23,35.0,28.7,15.0,7.9,8,2,1,9,1,0.11,0.34,0.45,1.06,60,104854,2224102,124995,20141,8
224,DEF,179268,Marc,Cucurella Saseta,2562147,1,False,45,0,0,0,0,0,0,0,0,0,0,0,5,5.4,15.8,0.0,2.1,1,2,0,1,1,0.00,0.02,0.02,0.01,61,53062,2275686,83473,30411,8
224,DEF,179268,Marc,Cucurella Saseta,2562157,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,61,-262524,1993460,6181,268705,8
224,DEF,179268,Marc,Cucurella Saseta,2562166,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-144105,1855462,223,144328,8
224,DEF,179268,Marc,Cucurella Saseta,2562176,1,False,11,0,0,0,0,0,0,0,0,0,0,0,7,4.4,10.3,0.0,1.5,1,0,0,1,0,0.00,0.15,0.15,0.34,60,-71567,1786400,290,71857,8
224,DEF,179268,Marc,Cucurella Saseta,2562188,2,False,90,0,0,0,1,0,0,0,0,0,0,0,14,18.6,46.0,12.0,7.7,5,3,0,5,1,0.00,0.06,0.06,1.41,60,-5817,1786806,14637,20454,8
224,DEF,179268,Marc,Cucurella Saseta,2562198,1,False,90,0,0,0,3,0,0,0,0,0,0,0,1,13.0,15.8,11.0,4.0,4,2,1,5,1,0.08,0.04,0.12,1.18,60,65898,2078202,72896,6998,8
224,DEF,179268,Marc,Cucurella Saseta,2562208,0,False,90,0,0,0,3,0,0,0,1,0,0,0,-1,25.6,25.9,36.0,8.8,5,3,2,7,1,0.54,0.04,0.58,2.29,60,24101,1881972,65761,41660,8
224,DEF,179268,Marc,Cucurella Saseta,2562217,2,False,90,0,0,0,1,0,0,0,0,0,0,0,14,13.0,27.5,12.0,5.3,6,4,1,7,1,0.00,0.05,0.05,0.29,60,140011,2214293,154956,14945,8
224,DEF,179268,Marc,Cucurella Saseta,2562227,1,False,90,0,0,0,3,0,0,0,0,0,0,0,0,9.2,2.2,2.0,1.3,6,1,0,6,1,0.00,0.00,0.00,2.14,60,140011,2214293,154956,14945,8
224,DEF,179268,Marc,Cucurella Saseta,2562239,4,False,90,0,1,0,3,0,0,0,0,0,0,0,17,28.6,41.3,13.0,8.3,1,7,2,3,1,0.05,0.12,0.17,2.05,61,-17810,1939480,11556,29366,8
224,DEF,179268,Marc,Cucurella Saseta,2562249,1,False,90,0,0,0,1,0,0,0,1,0,0,0,2,7.0,20.5,27.0,5.5,0,3,1,1,1,0.03,0.03,0.06,0.56,61,-47586,1890897,6150,53736,8
224,DEF,179268,Marc,Cucurella Saseta,2562259,1,False,90,0,0,0,1,0,0,0,1,0,0,0,6,8.8,1.5,2.0,1.2,2,1,3,5,1,0.00,0.00,0.00,1.72,61,-5252,1890219,13083,18335,8
224,DEF,179268,Marc,Cucurella Saseta,2562272,1,False,90,0,0,0,2,0,0,0,0,0,0,0,-1,5.0,1.9,0.0,0.7,0,4,2,2,1,0.00,0.01,0.01,1.84,61,20245,1915964,33046,12801,8
