season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582522,5,4,Newcastle_United,Home,152417,97612,Sammy Ameobi,sammy-ameobi,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582546,6,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582546,6,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582546,6,4,Newcastle_United,Away,16511,38429,Gabriel Obertan,gabriel-obertan,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582546,6,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582546,6,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582546,6,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582546,6,4,Newcastle_United,Away,72998,66957,Rémy Cabella,remy-cabella,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582546,6,4,Newcastle_United,Away,152417,97612,Sammy Ameobi,sammy-ameobi,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582566,7,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582566,7,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582566,7,4,Newcastle_United,Away,16511,38429,Gabriel Obertan,gabriel-obertan,M,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582566,7,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,58.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582566,7,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582566,7,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582566,7,4,Newcastle_United,Away,72998,66957,Rémy Cabella,remy-cabella,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582566,7,4,Newcastle_United,Away,152417,97612,Sammy Ameobi,sammy-ameobi,M,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,32.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582582,8,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,59.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582582,8,4,Newcastle_United,Home,16511,38429,Gabriel Obertan,gabriel-obertan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582582,8,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582582,8,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582582,8,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582582,8,4,Newcastle_United,Home,72998,66957,Rémy Cabella,remy-cabella,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582582,8,4,Newcastle_United,Home,73056,98746,Mehdi Abeid,mehdi-abeid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582606,9,4,Newcastle_United,Away,9773,14775,Ryan Taylor,ryan-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582606,9,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582606,9,4,Newcastle_United,Away,16511,38429,Gabriel Obertan,gabriel-obertan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582606,9,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582606,9,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582606,9,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582606,9,4,Newcastle_United,Away,72998,66957,Rémy Cabella,remy-cabella,M,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582606,9,4,Newcastle_United,Away,152417,97612,Sammy Ameobi,sammy-ameobi,M,True,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582628,10,4,Newcastle_United,Home,9773,14775,Ryan Taylor,ryan-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582628,10,4,Newcastle_United,Home,16511,38429,Gabriel Obertan,gabriel-obertan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582628,10,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582628,10,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582628,10,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582628,10,4,Newcastle_United,Home,72998,66957,Rémy Cabella,remy-cabella,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,24.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582628,10,4,Newcastle_United,Home,73056,98746,Mehdi Abeid,mehdi-abeid,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582628,10,4,Newcastle_United,Home,152417,97612,Sammy Ameobi,sammy-ameobi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582648,11,4,Newcastle_United,Away,9773,14775,Ryan Taylor,ryan-taylor,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582648,11,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582648,11,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582648,11,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582648,11,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582648,11,4,Newcastle_United,Away,72998,66957,Rémy Cabella,remy-cabella,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582648,11,4,Newcastle_United,Away,73056,98746,Mehdi Abeid,mehdi-abeid,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582648,11,4,Newcastle_United,Away,152417,97612,Sammy Ameobi,sammy-ameobi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582668,12,4,Newcastle_United,Home,9773,14775,Ryan Taylor,ryan-taylor,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,34.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582668,12,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582668,12,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,56.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582668,12,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582668,12,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582668,12,4,Newcastle_United,Home,72998,66957,Rémy Cabella,remy-cabella,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582668,12,4,Newcastle_United,Home,152417,97612,Sammy Ameobi,sammy-ameobi,M,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582690,13,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582690,13,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582690,13,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582690,13,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582690,13,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582690,13,4,Newcastle_United,Away,72998,66957,Rémy Cabella,remy-cabella,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582690,13,4,Newcastle_United,Away,152417,97612,Sammy Ameobi,sammy-ameobi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582694,14,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582694,14,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582694,14,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582694,14,4,Newcastle_United,Away,72998,66957,Rémy Cabella,remy-cabella,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582694,14,4,Newcastle_United,Away,73056,98746,Mehdi Abeid,mehdi-abeid,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582694,14,4,Newcastle_United,Away,152417,97612,Sammy Ameobi,sammy-ameobi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582720,15,4,Newcastle_United,Home,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,1.0,13.0,18.0,31.0,1.0,2.0,7.0,,,,2.0,,,5.0,6.0,,,1.0,0.0,0.0,,2.0,,,90.0,,,0.0,,,6.8,,,,,6.0,2.0,,,6.0,,21.0,20.0,41.0,0.0,3.0,,1.0,,1.0
2014-15,5582720,15,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582720,15,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582720,15,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,21.0,11.0,32.0,4.0,2.0,7.0,1.0,,,2.0,,3.0,11.0,8.0,,,1.0,1.0,0.0,,1.0,1.0,,90.0,,,0.0,,,6.9,,,1.0,,,3.0,1.0,,,,30.0,13.0,42.0,1.0,3.0,,4.0,1.0,2.0
2014-15,5582720,15,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,1.0,,2.0,16.0,11.0,26.0,2.0,1.0,4.0,,,,1.0,,2.0,5.0,9.0,,,,0.0,0.0,,3.0,3.0,,90.0,1.0,,0.0,,,8.1,,,1.0,,4.0,,3.0,,2.0,,19.0,11.0,27.0,2.0,7.0,,,1.0,
2014-15,5582720,15,4,Newcastle_United,Home,72998,66957,Rémy Cabella,remy-cabella,M,False,,,1.0,10.0,3.0,13.0,3.0,,6.0,,,,1.0,,3.0,9.0,5.0,,,1.0,0.0,0.0,,2.0,,,53.0,,,0.0,,,6.5,,,1.0,,,3.0,,,1.0,,13.0,3.0,16.0,1.0,1.0,,1.0,2.0,2.0
