season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243438,4,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,1.0,25.0,18.0,43.0,1.0,2.0,7.0,1.0,,1.0,1.0,,1.0,5.0,4.0,,,1.0,1.0,,,,1.0,1.0,90.0,1.0,,,,,,9.0,,6.9,,,,,1.0,2.0,1.0,,4.0,,32.0,18.0,49.0,2,1.0,61.0,,,1.0,
2019-20,8243438,4,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,15.0,11.0,26.0,1.0,1.0,4.0,,,1.0,,,2.0,3.0,8.0,,,,,,,,,1.0,90.0,,,,,,,15.0,,6.8,,,,,1.0,2.0,2.0,,1.0,5.0,23.0,12.0,33.0,1,2.0,51.0,4.0,3.0,2.0,
2019-20,8243438,4,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,2.0,21.0,10.0,31.0,11.0,1.0,5.0,,,2.0,2.0,,2.0,17.0,2.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,12.0,,6.4,,,,,1.0,2.0,,,2.0,,22.0,11.0,33.0,2,,51.0,5.0,1.0,1.0,
2019-20,8243438,4,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,2.0,,5.0,35.0,22.0,55.0,2.0,2.0,6.0,1.0,,,1.0,,1.0,5.0,7.0,,,1.0,,,,,1.0,3.0,90.0,1.0,1.0,,,,,18.0,,7.7,,,1.0,,2.0,1.0,4.0,,9.0,,46.0,26.0,68.0,2,2.0,86.0,2.0,2.0,1.0,1.0
2019-20,8243442,5,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,3.0,10.0,15.0,25.0,,,6.0,,,,2.0,,,2.0,1.0,,,,,,,,1.0,,90.0,,,,,,,12.0,,6.4,,,2.0,,3.0,,1.0,,8.0,,17.0,16.0,32.0,2,,45.0,2.0,1.0,,
2019-20,8243442,5,4,Newcastle_United,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243442,5,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,False,2.0,,,15.0,6.0,19.0,2.0,1.0,5.0,,,,2.0,,3.0,12.0,7.0,,,1.0,1.0,,,,2.0,3.0,90.0,,,,,,,16.0,,5.9,,,,,,7.0,2.0,,,,18.0,7.0,23.0,0,3.0,49.0,2.0,,3.0,2.0
2019-20,8243442,5,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,5.0,13.0,18.0,2.0,1.0,7.0,,,1.0,1.0,,,4.0,12.0,,,1.0,,,,,3.0,,90.0,,,,,,,12.0,,6.9,,,,,1.0,1.0,,,3.0,,11.0,18.0,29.0,1,8.0,50.0,1.0,2.0,1.0,3.0
2019-20,8243442,5,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,5.0,4.0,9.0,,,7.0,,,,1.0,,1.0,4.0,3.0,,,,,,,,1.0,,67.0,,,,,,,15.0,,6.1,,,,,,3.0,1.0,,2.0,2.0,8.0,6.0,13.0,0,2.0,30.0,4.0,,1.0,2.0
2019-20,8243442,5,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,13.0,10.0,23.0,13.0,8.0,3.0,,,,,,,14.0,10.0,,,,,,,,,2.0,90.0,,,,,,,6.0,,6.9,,,1.0,,2.0,2.0,,,,2.0,16.0,11.0,27.0,1,1.0,38.0,1.0,,1.0,
2019-20,8243442,5,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243462,6,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,2.0,,1.0,11.0,11.0,20.0,,1.0,5.0,1.0,,,1.0,,,1.0,3.0,,,,,,,,1.0,4.0,73.0,1.0,,,,,,13.0,,7.5,,,,,1.0,1.0,5.0,,2.0,,19.0,14.0,28.0,1,,42.0,2.0,1.0,1.0,
2019-20,8243462,6,4,Newcastle_United,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,True,3.0,,,10.0,3.0,10.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,17.0,,,,,,,3.0,,7.0,,,,,,,4.0,,,,13.0,3.0,12.0,0,,16.0,,,,
2019-20,8243462,6,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,False,,,1.0,14.0,7.0,21.0,1.0,1.0,7.0,,,,,,1.0,4.0,3.0,,,1.0,,,,,,,90.0,,,,,,,9.0,,6.8,,,1.0,,2.0,3.0,1.0,,2.0,,19.0,8.0,26.0,1,,40.0,1.0,,2.0,
2019-20,8243462,6,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,10.0,10.0,20.0,,1.0,4.0,1.0,,,2.0,,2.0,5.0,4.0,,,1.0,,,,,2.0,1.0,90.0,,1.0,,,,,8.0,,6.8,,,,,,,1.0,,,,15.0,11.0,25.0,0,3.0,36.0,,,,1.0
2019-20,8243462,6,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,2.0,1.0,3.0,1.0,,3.0,,1.0,,1.0,,1.0,5.0,6.0,,,,,,,,1.0,,73.0,2.0,,,,,,11.0,,6.9,,,,,,3.0,,,1.0,,7.0,3.0,10.0,2,3.0,24.0,1.0,2.0,1.0,3.0
2019-20,8243462,6,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,1.0,7.0,3.0,10.0,12.0,4.0,3.0,,1.0,1.0,1.0,,2.0,17.0,7.0,,,2.0,,,,,,2.0,90.0,,,,,,,9.0,,6.6,,,2.0,,1.0,1.0,,,1.0,,8.0,5.0,13.0,3,1.0,30.0,4.0,1.0,1.0,1.0
2019-20,8243460,7,4,Newcastle_United,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,True,,,1.0,5.0,18.0,23.0,,,2.0,,,,,,2.0,2.0,4.0,,,,,,,,3.0,,45.0,,,,,,,5.0,,6.6,,,,,,1.0,,,1.0,,6.0,20.0,26.0,0,1.0,36.0,,2.0,1.0,1.0
2019-20,8243460,7,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,False,1.0,,,10.0,10.0,19.0,1.0,2.0,4.0,,,,,,4.0,6.0,5.0,,,,,,,,1.0,,90.0,,,,,,,16.0,,6.0,,,1.0,,2.0,2.0,2.0,,,,16.0,10.0,24.0,1,1.0,46.0,5.0,1.0,1.0,
2019-20,8243460,7,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,2.0,9.0,10.0,19.0,1.0,,2.0,,,,,,,2.0,2.0,,,1.0,,,,,2.0,,43.0,,1.0,,,,,2.0,,6.0,,,1.0,,,1.0,,,3.0,,10.0,10.0,20.0,1,1.0,28.0,1.0,,1.0,1.0
2019-20,8243460,7,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,10.0,5.0,15.0,1.0,,4.0,,,,2.0,,1.0,8.0,4.0,,,,,,,,,1.0,74.0,,,,,,,16.0,,5.8,,,,,,5.0,1.0,,,,16.0,7.0,22.0,0,2.0,39.0,3.0,1.0,1.0,1.0
2019-20,8243460,7,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,8.0,8.0,16.0,4.0,5.0,3.0,,,,,,2.0,6.0,8.0,,,1.0,,,,,1.0,,63.0,,,,,,,16.0,,6.7,,,,,1.0,2.0,,,,,13.0,10.0,23.0,0,,41.0,7.0,1.0,2.0,
2019-20,8243460,7,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,10.0,22.0,32.0,1.0,,6.0,,,,1.0,,3.0,8.0,3.0,,,3.0,,,,,2.0,1.0,90.0,,1.0,,,,,22.0,,5.9,,,,,1.0,,,,7.0,,18.0,29.0,47.0,0,2.0,63.0,4.0,1.0,,2.0
2019-20,8243476,8,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243476,8,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,13.0,,,,,,,1.0,,6.5,,,,,,,,,1.0,,1.0,,1.0,0,,2.0,,,,
2019-20,8243476,8,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,8.0,4.0,12.0,,,7.0,,1.0,2.0,1.0,,,2.0,2.0,,,2.0,,,,,,,89.0,,,,,,,5.0,,6.2,,,1.0,,,,,,,,12.0,4.0,16.0,3,,24.0,1.0,2.0,,
2019-20,8243476,8,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,6.0,8.0,14.0,5.0,9.0,1.0,,,,,,,6.0,9.0,,,1.0,,,,,,1.0,56.0,,,,,,,12.0,,6.8,,,,,,,,,,1.0,12.0,8.0,20.0,0,,27.0,6.0,1.0,,
2019-20,8243476,8,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,1.0,,1.0,13.0,17.0,29.0,,,5.0,1.0,,,,,1.0,2.0,5.0,,,1.0,,,,,2.0,4.0,90.0,1.0,1.0,,,,,7.0,,7.9,,,,,,1.0,4.0,,3.0,,19.0,17.0,32.0,1,2.0,50.0,,2.0,1.0,1.0
2019-20,8243476,8,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,False,1.0,,5.0,9.0,23.0,31.0,1.0,1.0,4.0,,,,,,,2.0,2.0,,,1.0,,1.0,,1.0,2.0,1.0,90.0,1.0,,,,,,13.0,,7.7,,,1.0,,,,1.0,,7.0,,17.0,26.0,42.0,2,1.0,51.0,1.0,,,
2019-20,8243486,9,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243486,9,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,1.0,,,3.0,,2.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,1.0,11.0,,,,,,,2.0,,6.5,,,,,,,1.0,,,,3.0,,2.0,0,,8.0,1.0,,,
2019-20,8243486,9,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,15.0,4.0,19.0,,,2.0,,,1.0,,,,4.0,3.0,,,,,,,,,,70.0,,,,,,,12.0,,6.3,,,,,1.0,4.0,,,,,20.0,4.0,24.0,1,2.0,38.0,3.0,1.0,,2.0
2019-20,8243486,9,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,12.0,4.0,16.0,6.0,4.0,3.0,,,,,,2.0,11.0,6.0,,,,,,,,,,83.0,,,,,,,14.0,,6.3,,,1.0,,1.0,3.0,,,,1.0,14.0,6.0,20.0,1,1.0,36.0,4.0,1.0,,
2019-20,8243486,9,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,,8.0,13.0,21.0,1.0,2.0,4.0,,,,2.0,,,3.0,4.0,,,,,,,,2.0,,90.0,,,,,,,9.0,,6.6,,,,,3.0,,2.0,,2.0,,15.0,14.0,27.0,0,1.0,41.0,,1.0,,
2019-20,8243486,9,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,False,,,2.0,10.0,9.0,19.0,3.0,2.0,8.0,,,,6.0,,3.0,14.0,2.0,,,2.0,,,,,,,90.0,,,,,,,14.0,,5.5,,,,,,,,,5.0,,17.0,12.0,29.0,0,,36.0,,,,
2019-20,8243496,10,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,12.0,,1.0,,,,,5.0,,6.4,,,,,1.0,,,,4.0,,4.0,3.0,7.0,0,,9.0,,,,
2019-20,8243496,10,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,1.0,2.0,0,,4.0,,,1.0,
2019-20,8243496,10,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,14.0,11.0,25.0,,2.0,5.0,,1.0,,2.0,,3.0,6.0,9.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,11.0,,6.8,,,2.0,,2.0,1.0,1.0,,,1.0,19.0,12.0,30.0,2,2.0,48.0,2.0,4.0,1.0,2.0
2019-20,8243496,10,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,13.0,7.0,20.0,5.0,11.0,1.0,,,,,,3.0,10.0,12.0,,,1.0,,,,,,1.0,85.0,,,,,,,16.0,,6.7,,,1.0,,2.0,2.0,,,,,22.0,8.0,30.0,1,,42.0,2.0,,1.0,
2019-20,8243496,10,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,3.0,,3.0,32.0,21.0,50.0,3.0,1.0,6.0,,,1.0,1.0,,2.0,10.0,3.0,,,2.0,,,,,1.0,2.0,82.0,,,,,,,23.0,,6.2,,,2.0,,1.0,2.0,7.0,,7.0,,45.0,25.0,63.0,3,,84.0,2.0,2.0,,
2019-20,8243496,10,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,False,,,2.0,15.0,26.0,41.0,1.0,,6.0,1.0,,,1.0,,1.0,3.0,1.0,,,,,,,,,1.0,89.0,,,,,,,9.0,,6.4,,,,,,1.0,,,4.0,,21.0,27.0,48.0,0,,53.0,1.0,,1.0,
2019-20,8243515,11,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,3.0,12.0,9.0,20.0,1.0,2.0,6.0,,,,1.0,,1.0,4.0,5.0,,,1.0,,1.0,,1.0,2.0,1.0,90.0,1.0,,,,,,18.0,,7.6,,,1.0,,2.0,1.0,4.0,,12.0,,25.0,13.0,34.0,2,2.0,51.0,,,1.0,
2019-20,8243515,11,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,4.0,5.0,9.0,,,4.0,,,,,,,,3.0,,,,,,,,,,13.0,,,,,,,1.0,,6.8,,,,,,1.0,,,,,5.0,5.0,10.0,0,1.0,14.0,,1.0,1.0,1.0
2019-20,8243515,11,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,1.0,7.0,7.0,14.0,,4.0,2.0,1.0,,,,,1.0,2.0,10.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,10.0,,7.2,,,,,3.0,2.0,,,2.0,,14.0,7.0,21.0,0,3.0,38.0,1.0,1.0,2.0,3.0
2019-20,8243515,11,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,2.0,13.0,10.0,23.0,,,8.0,,1.0,,3.0,,,6.0,4.0,,,,,,,,2.0,,90.0,3.0,,,,,,10.0,,6.5,,,1.0,,1.0,4.0,2.0,,2.0,1.0,15.0,10.0,23.0,4,1.0,50.0,2.0,2.0,1.0,
2019-20,8243515,11,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,14.0,8.0,22.0,6.0,4.0,3.0,,,,2.0,,2.0,11.0,9.0,,,,1.0,,,,,1.0,89.0,,,,,,,13.0,,7.0,,,1.0,,,4.0,,,,2.0,19.0,9.0,28.0,1,1.0,43.0,3.0,1.0,3.0,1.0
2019-20,8243515,11,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243509,12,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,2.0,,4.0,15.0,8.0,21.0,1.0,1.0,4.0,1.0,,2.0,1.0,,,2.0,3.0,,,,,,,,1.0,3.0,90.0,,,,,,,17.0,,7.1,,,1.0,,1.0,,5.0,,13.0,,28.0,11.0,34.0,3,2.0,48.0,,,,1.0
2019-20,8243509,12,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243509,12,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,2.0,17.0,13.0,30.0,,2.0,5.0,,,,2.0,,1.0,4.0,4.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,9.0,,6.5,,,,,1.0,1.0,,,4.0,,22.0,14.0,36.0,0,1.0,47.0,2.0,,1.0,
2019-20,8243509,12,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,1.0,,,10.0,8.0,17.0,,,7.0,,,2.0,1.0,,1.0,5.0,1.0,,,3.0,,,,,,2.0,90.0,,,,,,,8.0,,6.4,,,1.0,,,1.0,1.0,,1.0,1.0,12.0,9.0,20.0,3,,33.0,2.0,,1.0,
2019-20,8243509,12,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,10.0,7.0,17.0,11.0,4.0,4.0,,1.0,,1.0,,4.0,17.0,6.0,,,,,,,,2.0,1.0,83.0,3.0,,,,,,13.0,,6.4,,,1.0,,1.0,2.0,,,,3.0,15.0,7.0,22.0,4,,42.0,3.0,1.0,1.0,
