season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385498,1,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385498,1,4,Newcastle_United,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,,,,,,0.00238821,0.0,0.0,,,,,,,,1.0,,9.0,,,,,,,,1.0,,6.6,,,,,,,,,,,3.0,2.0,5.0,0,,5.0,,,,
2022-23,10385498,1,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,1.0,,,27.0,3.0,29.0,1.0,,5.0,,,,,,,,4.0,4.0,,,0.484813,0.1207,0.2763,1.0,,,,,1.0,,2.0,,81.0,1.0,,,,,,,13.0,,7.2,,,,,1.0,3.0,1.0,,,,33.0,4.0,36.0,1,2.0,53.0,2.0,1.0,1.0,2.0
2022-23,10385498,1,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,2.0,,3.0,38.0,12.0,48.0,3.0,1.0,5.0,,,,2.0,,,1.0,9.0,9.0,,,0.206254,0.2013,0.1097,2.0,1.0,,,,,2.0,3.0,,90.0,2.0,,,,,,,8.0,,7.9,,,1.0,,,5.0,2.0,,3.0,,41.0,14.0,53.0,3,1.0,73.0,1.0,3.0,4.0,1.0
2022-23,10385498,1,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,2.0,1.0,3.0,,,,1.0,,,,,,,,1.0,,,0.0575756,0.0,0.0,,,,,,,,1.0,,10.0,,,,,,,,2.0,,6.9,,,,,,,,,2.0,,3.0,2.0,5.0,0,1.0,6.0,,,,1.0
2022-23,10385498,1,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,2.0,43.0,21.0,64.0,,,10.0,,,,,,,3.0,6.0,12.0,,,0.134065,0.0185,0.0,,,,,,,1.0,3.0,,89.0,,,,,,,,16.0,,7.7,,,1.0,,,8.0,1.0,,7.0,,51.0,22.0,72.0,1,3.0,96.0,1.0,4.0,5.0,2.0
2022-23,10385498,1,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,False,,,2.0,21.0,5.0,26.0,2.0,,7.0,1.0,,2.0,1.0,,,2.0,6.0,5.0,,,0.287993,0.1921,0.1804,1.0,,,,,,,1.0,,80.0,1.0,,,,,,,11.0,,7.1,,,,,,,1.0,,2.0,,24.0,5.0,28.0,3,4.0,47.0,5.0,1.0,,2.0
2022-23,10385498,1,4,Newcastle_United,Home,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385743,2,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385743,2,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,11.0,5.0,16.0,,,4.0,,,,,,,1.0,2.0,7.0,,,0.0571357,0.0642,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,7.2,,,1.0,,2.0,4.0,,,1.0,1.0,15.0,5.0,20.0,1,2.0,40.0,2.0,2.0,3.0,1.0
