season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436874,1,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436874,1,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,6.0,4.0,10.0,1.0,4.0,3.0,,,1.0,1.0,,,7.0,8.0,,,0.00827667,0.217,0.6314,4.0,0.0,1.0,,,,1.0,,,90.0,1.0,2.0,,,,,,,10.0,,7.9,,,,,6.0,1.0,,,1.0,,12.0,4.0,16.0,2,1.0,38.0,2.0,3.0,,1.0
2024-25,12436874,1,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,7.0,4.0,11.0,1.0,,2.0,,,,1.0,,1.0,3.0,3.0,,,0.00541925,,,,0.0,,,,,,,,90.0,,,,,,,,,5.0,,6.9,,,,,1.0,,,,1.0,,10.0,5.0,15.0,0,3.0,23.0,,,,3.0
2024-25,12436874,1,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,2.0,7.0,11.0,18.0,,,4.0,,,,,,3.0,5.0,12.0,,,0.0350238,,,2.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,,13.0,,7.4,,,,,2.0,,3.0,,5.0,,17.0,11.0,25.0,0,6.0,54.0,,6.0,,4.0
2024-25,12436874,1,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436884,2,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,,,,0.0263657,,,,0.0,,,,,,,,9.0,,,,,,,,,,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2024-25,12436884,2,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,2.0,25.0,19.0,44.0,2.0,,11.0,,1.0,,2.0,,3.0,9.0,8.0,1.0,,0.0302706,0.3115,0.1618,1.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,,,22.0,,6.0,,,,,1.0,2.0,,,4.0,,32.0,27.0,59.0,1,5.0,78.0,3.0,2.0,1.0,3.0
2024-25,12436884,2,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,,10.0,20.0,30.0,,,6.0,,,,,,,1.0,2.0,,,0.0121709,,,1.0,0.0,,,,,,1.0,,69.0,,,,,,,,,6.0,,6.8,,,,,,,1.0,,1.0,,13.0,21.0,33.0,0,1.0,40.0,2.0,1.0,,1.0
2024-25,12436884,2,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,6.0,33.0,26.0,59.0,,,6.0,,,,,,2.0,2.0,11.0,,,0.231617,0.0739,0.8696,,0.0,,,,,,2.0,,90.0,1.0,,,,,,,,20.0,,8.0,,,1.0,,1.0,1.0,,,9.0,,45.0,30.0,75.0,2,4.0,100.0,1.0,6.0,1.0,1.0
2024-25,12436884,2,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,4.0,1.0,5.0,,,,,,1.0,,,1.0,2.0,3.0,,,0.0115704,0.0809,,1.0,0.0,,,,,,,,21.0,,,,,,,,,5.0,,6.8,,,,,,1.0,2.0,,,,6.0,1.0,5.0,1,1.0,15.0,2.0,1.0,1.0,1.0
2024-25,12436923,3,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436923,3,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,1.0,12.0,9.0,21.0,2.0,1.0,5.0,,,,2.0,,2.0,13.0,4.0,,,0.172029,,,5.0,0.0,,,,,,1.0,,90.0,,,,,,,,,11.0,,6.2,,,,,1.0,2.0,1.0,,3.0,1.0,17.0,9.0,25.0,0,2.0,43.0,2.0,1.0,,
2024-25,12436923,3,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,6.0,14.0,20.0,,3.0,3.0,,,,,,2.0,4.0,9.0,,,0.00273229,,,2.0,0.0,,,,,3.0,,,68.0,,1.0,,,,,,,8.0,,7.1,,,,,1.0,,,,1.0,,10.0,16.0,26.0,0,6.0,42.0,,1.0,,4.0
2024-25,12436923,3,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,1.0,12.0,6.0,18.0,,,8.0,,,,2.0,,3.0,9.0,7.0,,,0.0123958,,,3.0,0.0,,,,,3.0,,,90.0,,,,,,,,,12.0,,6.5,,,,,2.0,3.0,,,6.0,,14.0,10.0,24.0,0,1.0,46.0,2.0,4.0,2.0,
2024-25,12436923,3,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,True,,,,2.0,3.0,5.0,,,2.0,,,,1.0,,,2.0,2.0,,,0.00141927,,,1.0,0.0,,,,,1.0,,,22.0,,,,,,,,,1.0,,6.7,,,,,1.0,,,,,,2.0,3.0,5.0,0,1.0,11.0,1.0,1.0,,1.0
2024-25,12436954,4,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436954,4,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,17.0,8.0,25.0,,,2.0,,,,1.0,,1.0,5.0,2.0,,,0.0131909,,,2.0,0.0,,,,,1.0,,,45.0,,,,,,,,,7.0,,6.4,,,,,1.0,1.0,,,,,20.0,9.0,29.0,0,2.0,37.0,1.0,,,2.0
2024-25,12436954,4,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,,7.0,12.0,19.0,,,2.0,,,,3.0,,,4.0,,,,0.00985966,,,1.0,0.0,,,,,,,,45.0,,,,,,,,,2.0,,6.3,,,,,,,,,,,9.0,12.0,21.0,0,,22.0,,,,
2024-25,12436954,4,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,1.0,22.0,12.0,34.0,,,2.0,,,,3.0,,2.0,5.0,5.0,,,0.0362211,0.0262,0.1896,,1.0,,,,,,1.0,,87.0,1.0,1.0,,,,,,,8.0,,7.0,,,,,,2.0,,,2.0,,25.0,14.0,39.0,1,,50.0,1.0,3.0,2.0,
2024-25,12436954,4,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,True,,,1.0,11.0,1.0,12.0,,,2.0,1.0,,1.0,,,,1.0,5.0,,,0.0792346,0.0899,,,1.0,,,,,,5.0,,45.0,,,,,,,,,3.0,,7.6,,,,,1.0,2.0,1.0,,1.0,,13.0,1.0,13.0,1,2.0,22.0,,2.0,1.0,
2024-25,12436954,4,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,True,,,,12.0,3.0,15.0,,,2.0,,,,,,,1.0,3.0,,1.0,0.0251997,0.4236,0.2859,,0.0,,,,,2.0,,,45.0,2.0,,,,,,,,2.0,,7.1,,,,,1.0,1.0,,,1.0,,13.0,3.0,16.0,2,1.0,25.0,,2.0,,1.0
2024-25,12436964,5,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436964,5,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,11.0,20.0,31.0,1.0,1.0,7.0,,,1.0,,,2.0,5.0,6.0,,,0.0183087,0.0982,,1.0,0.0,,,,,,2.0,,74.0,,,,,,,,,8.0,,6.7,,,1.0,,1.0,1.0,,,2.0,,15.0,20.0,35.0,2,2.0,50.0,1.0,3.0,,1.0
2024-25,12436964,5,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436964,5,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,3.0,38.0,30.0,68.0,,1.0,,,,,,,3.0,4.0,8.0,1.0,,0.048794,0.05,,1.0,0.0,,,,,3.0,,,90.0,,,,,,,,,15.0,,6.4,,,1.0,,,2.0,,,5.0,,44.0,32.0,76.0,1,2.0,96.0,3.0,3.0,2.0,1.0
2024-25,12436964,5,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,,,1.0,10.0,2.0,12.0,,,1.0,,,,,,1.0,2.0,,,,0.00563912,,,1.0,0.0,,,,,2.0,1.0,,45.0,,,,,,,,,2.0,,6.6,,,,,,,,,1.0,1.0,11.0,2.0,13.0,0,,16.0,,,,
2024-25,12436964,5,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,True,1.0,,,6.0,3.0,8.0,,,1.0,,,,,,,,1.0,,,0.0859337,0.038,0.0219,,0.0,,,,,,1.0,,16.0,1.0,,,,,,,,2.0,,6.9,,,,,,1.0,1.0,,1.0,,8.0,3.0,10.0,1,,13.0,,,1.0,
2024-25,12436999,6,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436999,6,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,11.0,15.0,26.0,,4.0,6.0,,,,2.0,,5.0,10.0,8.0,,,0.0242973,0.1903,0.3294,3.0,0.0,,,,,,1.0,,90.0,2.0,1.0,,,,,,,12.0,,7.0,,,,,4.0,,,,,,12.0,18.0,30.0,2,4.0,53.0,3.0,,,3.0
2024-25,12436999,6,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,,1.198e-05,0.2066,,,0.0,,,,,,,,12.0,,,,,,,,,1.0,,6.8,,,1.0,,1.0,,,,,,,3.0,3.0,1,1.0,7.0,,,,1.0
2024-25,12436999,6,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,5.0,18.0,18.0,35.0,,,4.0,,,,2.0,,4.0,9.0,9.0,,,0.264176,,,3.0,0.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,,13.0,,7.3,,,,,1.0,4.0,1.0,,7.0,,23.0,21.0,43.0,0,3.0,66.0,1.0,2.0,4.0,2.0
2024-25,12436999,6,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,8e-07,,,,0.0,,,,,,,,13.0,,,,,,,,,2.0,,6.4,,,,,,,,,,,,1.0,1.0,0,,4.0,1.0,,,
2024-25,12436999,6,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,1.0,7.0,6.0,13.0,1.0,,6.0,1.0,,,1.0,,,5.0,2.0,,,0.0209575,,,1.0,0.0,,,,,2.0,1.0,,78.0,,1.0,,,,,,,10.0,,6.8,,,,,1.0,2.0,3.0,,2.0,,12.0,7.0,16.0,0,,30.0,2.0,2.0,,
2024-25,12437018,7,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,7.0,5.0,12.0,,,2.0,,,1.0,,,,1.0,1.0,,,0.125417,0.1916,,,0.0,,,,,,1.0,,28.0,,,,,,,,,3.0,,7.0,,,1.0,,,1.0,,,,,9.0,5.0,14.0,2,1.0,18.0,,,,1.0
2024-25,12437018,7,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,29.0,18.0,47.0,1.0,1.0,4.0,,,,1.0,,2.0,6.0,5.0,,,0.179915,0.3226,,1.0,0.0,,,,,,3.0,,90.0,,,,,,,,,11.0,,7.4,,,4.0,,,2.0,,,1.0,1.0,33.0,18.0,51.0,4,3.0,70.0,2.0,,1.0,1.0
2024-25,12437018,7,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,11.0,8.0,19.0,,,1.0,,,,1.0,,,1.0,,,,0.00657971,,,,0.0,,,,,1.0,,,19.0,,,,,,,,,2.0,,6.7,,,,,,,,,,,12.0,8.0,20.0,0,,24.0,1.0,,,
2024-25,12437018,7,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,4.0,32.0,39.0,71.0,1.0,,9.0,,,,,,1.0,3.0,6.0,,,0.0292528,0.2587,,1.0,0.0,,,,,2.0,,,90.0,1.0,,,,,,,,11.0,,7.6,,,1.0,,,,,,8.0,,36.0,43.0,79.0,2,3.0,94.0,1.0,3.0,,2.0
2024-25,12437018,7,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,6.0,5.0,11.0,,,1.0,,,,3.0,,,5.0,1.0,,,0.00642354,,,,0.0,,,,,,,,21.0,,,,,,,,,4.0,,6.3,,,,,,3.0,,,,1.0,7.0,5.0,12.0,0,,18.0,,,1.0,
2024-25,12437018,7,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,,14.0,19.0,33.0,1.0,1.0,6.0,,,2.0,2.0,,2.0,5.0,6.0,,,0.0417588,0.226,,,0.0,,,,,1.0,,,71.0,,,,,,,,1.0,16.0,,7.2,,,,,,1.0,2.0,,3.0,,23.0,24.0,45.0,2,1.0,61.0,,3.0,1.0,
2024-25,12437035,8,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,5.0,,5.0,,,,,,,,,1.0,1.0,,,,0.00329985,,,,0.0,,,,,,,,16.0,,,,,,,,,2.0,,6.4,,,,,,,,,,1.0,5.0,1.0,6.0,0,,8.0,,,,
2024-25,12437035,8,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,1.0,32.0,10.0,42.0,3.0,2.0,6.0,,2.0,1.0,,,1.0,6.0,8.0,,,0.0904141,0.5744,,2.0,0.0,,,,,3.0,2.0,,90.0,,,,,,,,,10.0,,7.2,,,3.0,,1.0,3.0,1.0,,1.0,,37.0,12.0,48.0,4,3.0,70.0,2.0,,3.0,3.0
2024-25,12437035,8,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,3.0,5.0,8.0,,,,,,,,,,,,,,0.00228617,,,,0.0,,,,,,,,16.0,,,,,,,,,3.0,,6.5,,,,,,,2.0,,,,5.0,5.0,8.0,0,,11.0,,,,
2024-25,12437035,8,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,2.0,24.0,8.0,32.0,1.0,,6.0,1.0,,2.0,,,3.0,6.0,9.0,,,0.255918,0.0471,,2.0,0.0,,,,,,2.0,,85.0,,,,,,,,,17.0,,7.5,,,,,,2.0,,,9.0,,38.0,8.0,46.0,2,5.0,63.0,,2.0,2.0,4.0
2024-25,12437035,8,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,7.0,4.0,11.0,,,2.0,,,,,,3.0,3.0,1.0,,,0.0325736,,,,0.0,,,,,,,,24.0,,,,,,,,,7.0,,6.6,,,,,,,,,,,9.0,5.0,14.0,0,1.0,24.0,,,,1.0
2024-25,12437035,8,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,,14.0,5.0,19.0,,,5.0,,,,,,,3.0,5.0,,,0.0119544,,,2.0,0.0,,,,,2.0,1.0,,66.0,,,,,,,,,6.0,,7.0,,,,,,1.0,1.0,,,,17.0,6.0,22.0,0,4.0,39.0,,1.0,,3.0
2024-25,12437035,8,4,Newcastle_United,Home,1400650,547719,Lewis Miley,lewis-miley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437045,9,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,7.0,1.0,8.0,2.0,,2.0,,,,,,,3.0,1.0,,,0.00924034,0.1679,0.1727,1.0,0.0,,,,,,,,68.0,1.0,,,,,,,,6.0,,6.8,,,1.0,,,,,,2.0,,12.0,1.0,13.0,2,,19.0,,1.0,,
2024-25,12437045,9,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,19.0,14.0,33.0,1.0,,3.0,,,,,,1.0,4.0,4.0,,,0.0217173,,,1.0,0.0,,,,,2.0,,,89.0,,,,,,,,,9.0,,6.5,,,,,,2.0,,,3.0,,23.0,16.0,39.0,0,1.0,49.0,1.0,2.0,1.0,
2024-25,12437045,9,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,1.0,4.0,6.0,10.0,,,2.0,,,,,,1.0,1.0,3.0,,,0.00236153,,,,0.0,,,,,,,,22.0,,,,,,,,,4.0,,6.8,,,,,,,,,1.0,,6.0,6.0,12.0,0,3.0,19.0,1.0,,,2.0
2024-25,12437045,9,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,4.0,25.0,26.0,51.0,,,5.0,,,1.0,1.0,,1.0,3.0,7.0,,1.0,0.0351094,0.0419,,1.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,13.0,,7.0,,,,,,1.0,,,6.0,,31.0,28.0,59.0,1,1.0,77.0,4.0,5.0,1.0,1.0
2024-25,12437045,9,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,5.0,4.0,9.0,1.0,,1.0,1.0,,,,,,3.0,1.0,,,0.17328,,,1.0,0.0,,,,,,1.0,,22.0,,,,,,,,,4.0,,6.7,,,,,,1.0,,,,,8.0,4.0,12.0,0,1.0,14.0,,,,
