season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768101,10,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,True,,,1.0,3.0,1.0,4.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,9.0,,,,,,,,6.5,,,,1.0,,,,4.0,,5.0,3.0,8.0,0,1.0,15.0,,,,
2015-16,6768101,10,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,1.0,5.0,3.0,8.0,2.0,3.0,2.0,,,,,,,1.0,3.0,6.0,,,1.0,,,,,1.0,1.0,,15.0,,,,,,,,6.9,,,,,1.0,,,1.0,,7.0,3.0,10.0,0,,15.0,,2.0,1.0,
2015-16,6768101,10,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768101,10,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,6.0,25.0,28.0,53.0,1.0,,7.0,,,,1.0,,,1.0,5.0,3.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,7.1,,,,1.0,1.0,,,8.0,,31.0,29.0,60.0,0,2.0,70.0,,,1.0,
2015-16,6768101,10,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,2.0,,3.0,24.0,11.0,33.0,,,7.0,,,,,,,2.0,4.0,1.0,,,1.0,,,,,,2.0,,67.0,,,,,,,,6.7,,,,,1.0,5.0,,3.0,,30.0,13.0,38.0,0,1.0,52.0,,,,
2015-16,6768101,10,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768101,10,1,Manchester_United,Home,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,,,2.0,28.0,11.0,39.0,,3.0,3.0,,,1.0,1.0,,,1.0,4.0,11.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,7.6,,,,4.0,,4.0,,5.0,,41.0,13.0,50.0,1,7.0,83.0,1.0,1.0,,
2015-16,6768101,10,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,5.0,13.0,29.0,42.0,,3.0,6.0,,,,,,,,2.0,4.0,,,2.0,,,,,1.0,,,90.0,1.0,,,,,,,7.3,,,1.0,4.0,,,,8.0,,18.0,32.0,50.0,2,1.0,58.0,,,,
2015-16,6768101,10,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,8.0,4.0,14.0,18.0,,,3.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.9,,1.0,,,,,,16.0,,12.0,14.0,26.0,0,,29.0,,,,
2015-16,6768101,10,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,False,,,8.0,27.0,23.0,50.0,,1.0,5.0,,,1.0,2.0,,,1.0,8.0,7.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,,6.9,,,,1.0,4.0,2.0,,10.0,,39.0,25.0,62.0,1,4.0,86.0,3.0,1.0,1.0,
2015-16,6768101,10,1,Manchester_United,Home,93868,76359.0,Phil Jones,phil-jones,D,False,,,3.0,22.0,26.0,48.0,,5.0,9.0,,,,,,,,,6.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,7.5,,,,8.0,1.0,,,6.0,,28.0,27.0,55.0,0,,69.0,1.0,1.0,1.0,
2015-16,6768101,10,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768101,10,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,16.0,5.0,21.0,2.0,1.0,4.0,,,,,,,2.0,10.0,12.0,,,,,,,,,1.0,,90.0,,,,,,,,6.8,,,,,13.0,3.0,,,,23.0,6.0,26.0,0,,52.0,2.0,4.0,7.0,
2015-16,6768101,10,1,Manchester_United,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,2.0,1.0,3.0,2.0,,,,,,,,,,3.0,,,,,,,,1.0,,,,23.0,,,,,,,,6.5,,,1.0,,1.0,,,,,2.0,1.0,3.0,1,,8.0,1.0,,,
2015-16,6768108,11,1,Manchester_United,Away,326,15208.0,Bastian Schweinsteiger,bastian-schweinsteiger,M,False,,,3.0,26.0,19.0,45.0,,,5.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,2.0,,,69.0,,,,,,,,7.1,,,,1.0,,,,4.0,,28.0,20.0,48.0,0,3.0,61.0,2.0,2.0,,
2015-16,6768108,11,1,Manchester_United,Away,751,13017.0,Wayne Rooney,wayne-rooney,F,False,1.0,,2.0,15.0,10.0,24.0,2.0,1.0,5.0,,,1.0,,,,2.0,5.0,1.0,,,,,,,,1.0,,,90.0,1.0,,,,,,,6.8,,,1.0,1.0,1.0,4.0,,3.0,1.0,22.0,10.0,28.0,3,,46.0,4.0,,,
2015-16,6768108,11,1,Manchester_United,Away,938,2404.0,Michael Carrick,michael-carrick,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768108,11,1,Manchester_United,Away,10589,18892.0,Ashley Young,ashley-young,D,True,,,2.0,7.0,4.0,11.0,,1.0,1.0,,,,,,,,1.0,4.0,,,,,,,,2.0,,,24.0,,,,,,,,7.0,,,,4.0,2.0,1.0,,2.0,,9.0,4.0,12.0,0,1.0,24.0,,1.0,1.0,
2015-16,6768108,11,1,Manchester_United,Away,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,,,1.0,6.0,11.0,17.0,,1.0,1.0,,,,2.0,,,1.0,5.0,5.0,,1.0,2.0,,,,,,,,66.0,,,,,,,,6.2,,,,1.0,,1.0,,3.0,,10.0,12.0,21.0,0,3.0,35.0,1.0,1.0,,
2015-16,6768108,11,1,Manchester_United,Away,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,21.0,,,,,,,,6.5,,,,,,,,,,3.0,1.0,4.0,0,,5.0,,,,
2015-16,6768108,11,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768108,11,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,5.0,33.0,27.0,60.0,1.0,3.0,6.0,,,,,,,,2.0,7.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.3,,,,3.0,,,,7.0,,37.0,31.0,68.0,0,3.0,81.0,,1.0,,
2015-16,6768108,11,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,1.0,,,15.0,10.0,24.0,,,3.0,,,,2.0,,,2.0,5.0,5.0,,,1.0,,,,,,,,79.0,,,,,,,,6.7,,,,,2.0,3.0,,1.0,,23.0,13.0,33.0,0,1.0,46.0,1.0,2.0,2.0,
2015-16,6768108,11,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,,,5.0,22.0,26.0,48.0,6.0,,13.0,,,,1.0,,,,10.0,1.0,,,3.0,,,,,4.0,,,90.0,,1.0,,,,,,6.9,,,,3.0,,,,11.0,,29.0,29.0,58.0,0,1.0,69.0,,,,
2015-16,6768108,11,1,Manchester_United,Away,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,1.0,,2.0,23.0,11.0,33.0,1.0,2.0,4.0,,,,2.0,,,1.0,5.0,9.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,7.6,,,,5.0,,1.0,,6.0,,31.0,16.0,46.0,0,6.0,72.0,,1.0,,
2015-16,6768108,11,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,,12.0,29.0,41.0,2.0,2.0,1.0,,,,1.0,,,1.0,5.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,6.7,,,,6.0,1.0,,,4.0,,17.0,30.0,47.0,0,1.0,57.0,1.0,,1.0,
2015-16,6768108,11,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,2.0,6.0,6.0,7.0,13.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.8,5.0,5.0,,1.0,,,2.0,13.0,,12.0,9.0,21.0,0,,31.0,,,,
2015-16,6768108,11,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,False,,,2.0,26.0,14.0,40.0,,,8.0,,,,1.0,,,2.0,4.0,2.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,6.6,,,1.0,2.0,,4.0,,3.0,,31.0,16.0,43.0,1,2.0,62.0,4.0,,,
2015-16,6768108,11,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,8.0,1.0,9.0,2.0,4.0,6.0,,,1.0,,,,3.0,11.0,9.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,6.4,,,,1.0,4.0,,,1.0,,18.0,2.0,20.0,1,1.0,39.0,3.0,4.0,1.0,
2015-16,6768108,11,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,4.0,2.0,6.0,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,11.0,,,,,,,,6.5,,,,,2.0,,,,,4.0,3.0,7.0,0,1.0,10.0,,,,
2015-16,6768108,11,1,Manchester_United,Away,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768108,11,1,Manchester_United,Away,817979,180804.0,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768124,12,1,Manchester_United,Home,326,15208.0,Bastian Schweinsteiger,bastian-schweinsteiger,M,False,,,8.0,62.0,21.0,83.0,1.0,1.0,9.0,,,,1.0,,,3.0,6.0,6.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,7.2,,,1.0,,1.0,,,13.0,,75.0,23.0,98.0,1,3.0,120.0,4.0,1.0,1.0,
2015-16,6768124,12,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,5.0,30.0,5.0,35.0,2.0,2.0,4.0,,,2.0,1.0,,,1.0,8.0,4.0,,,1.0,,,,,,2.0,,82.0,,,,,,,,6.7,,,1.0,,4.0,6.0,,7.0,,40.0,6.0,40.0,3,1.0,58.0,1.0,,1.0,
2015-16,6768124,12,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,False,,,3.0,79.0,24.0,103.0,,2.0,6.0,,,1.0,,,,,,5.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,7.4,,,,,,1.0,,5.0,,91.0,25.0,115.0,1,3.0,121.0,,,,
2015-16,6768124,12,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,False,,,3.0,18.0,12.0,30.0,2.0,2.0,3.0,,,,,,,1.0,5.0,3.0,,,1.0,,,,,1.0,,,62.0,,,,,,,,6.4,,,,,1.0,2.0,,6.0,,26.0,12.0,36.0,0,,49.0,1.0,1.0,,
2015-16,6768124,12,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768124,12,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768124,12,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,,,1.0,48.0,12.0,60.0,,,4.0,,,,,,,1.0,1.0,3.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,,7.5,,,2.0,,,3.0,,2.0,,59.0,12.0,68.0,3,,83.0,,3.0,,
2015-16,6768124,12,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,1.0,,6.0,18.0,34.0,51.0,2.0,2.0,14.0,,,,1.0,,,,3.0,8.0,,,,,,,,1.0,,,90.0,,,,,,,,7.5,,,,5.0,1.0,2.0,,12.0,,27.0,39.0,64.0,0,3.0,80.0,,2.0,1.0,
2015-16,6768124,12,1,Manchester_United,Home,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,1.0,,2.0,14.0,11.0,24.0,3.0,4.0,7.0,,,,,,,,7.0,5.0,,,4.0,,,,,3.0,,,76.0,,,,,,,,6.7,,,,1.0,,3.0,,7.0,1.0,26.0,19.0,42.0,0,1.0,61.0,,,,
2015-16,6768124,12,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,6.0,24.0,21.0,45.0,2.0,3.0,9.0,,,,,,,,4.0,4.0,,,2.0,,,,,6.0,1.0,,90.0,,,,,,,,7.5,,,,3.0,,,,12.0,,31.0,24.0,55.0,0,,65.0,,1.0,,
2015-16,6768124,12,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,3.0,,23.0,23.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,90.0,,,,,,,1.0,6.8,,,,1.0,,,,11.0,,5.0,26.0,31.0,0,,34.0,,,,
2015-16,6768124,12,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,True,,,,5.0,4.0,9.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,8.0,,,,,,,,6.6,,,,,1.0,,,,,7.0,4.0,11.0,0,,13.0,,,1.0,
2015-16,6768124,12,1,Manchester_United,Home,93868,76359.0,Phil Jones,phil-jones,D,True,,,1.0,11.0,8.0,19.0,,1.0,4.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,28.0,,,,,,,,6.6,,,,1.0,,1.0,,2.0,,13.0,8.0,20.0,0,,27.0,1.0,,,
2015-16,6768124,12,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768124,12,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,1.0,,,29.0,2.0,30.0,8.0,1.0,4.0,,,1.0,,,,3.0,17.0,3.0,,,2.0,,,,,,2.0,,90.0,1.0,1.0,,,1.0,,,6.8,,,,,5.0,3.0,,,,33.0,3.0,33.0,2,,52.0,2.0,1.0,1.0,
2015-16,6768124,12,1,Manchester_United,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,19.0,6.0,25.0,2.0,1.0,7.0,,,1.0,4.0,,,1.0,10.0,8.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,,7.1,,,1.0,1.0,5.0,2.0,,2.0,,23.0,9.0,30.0,3,4.0,50.0,1.0,1.0,2.0,
2015-16,6768124,12,1,Manchester_United,Home,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768124,12,1,Manchester_United,Home,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,1.0,1.0,2.0,3.0,,2.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,14.0,,,,,,,,6.5,,,,,,,,1.0,,2.0,3.0,5.0,0,,11.0,,,,
2015-16,6768137,13,1,Manchester_United,Away,326,15208.0,Bastian Schweinsteiger,bastian-schweinsteiger,M,False,,,5.0,27.0,19.0,46.0,,1.0,9.0,,,,2.0,,,3.0,6.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,6.9,,,2.0,2.0,,,,11.0,,40.0,24.0,64.0,2,3.0,82.0,3.0,,,
2015-16,6768137,13,1,Manchester_United,Away,10589,18892.0,Ashley Young,ashley-young,D,False,,,4.0,16.0,16.0,32.0,1.0,1.0,12.0,,,,,,,1.0,7.0,6.0,,1.0,1.0,,,,,1.0,,,90.0,,,,,,,,6.2,,,,1.0,6.0,3.0,,11.0,,31.0,20.0,48.0,0,2.0,78.0,,1.0,2.0,
2015-16,6768137,13,1,Manchester_United,Away,19352,40002.0,Matteo Darmian,matteo-darmian,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768137,13,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768137,13,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,4.0,22.0,25.0,47.0,2.0,1.0,13.0,,,,1.0,,,2.0,10.0,4.0,,,5.0,,,,,7.0,,,90.0,,1.0,,,,,,7.1,,,1.0,3.0,1.0,,,4.0,,27.0,28.0,55.0,1,2.0,74.0,,,1.0,
2015-16,6768137,13,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,3.0,,4.0,34.0,8.0,39.0,,,2.0,,,,2.0,,,3.0,5.0,1.0,,,,,,,,,3.0,,79.0,,,,,,,,6.5,,,,,,6.0,,7.0,1.0,42.0,10.0,46.0,0,,59.0,1.0,1.0,,
2015-16,6768137,13,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,1.0,,3.0,34.0,19.0,52.0,1.0,3.0,11.0,1.0,,,1.0,,,1.0,3.0,7.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,7.2,,,,1.0,,7.0,,8.0,,46.0,21.0,60.0,0,4.0,96.0,2.0,,,
2015-16,6768137,13,1,Manchester_United,Away,46998,58893.0,Marcos Rojo,marcos-rojo,D,True,,,2.0,8.0,10.0,18.0,,,6.0,,,,,,,,1.0,2.0,,,1.0,,,,,2.0,,,65.0,,,,1.0,,,,6.1,,,,,,,,7.0,,14.0,15.0,29.0,0,1.0,38.0,1.0,1.0,,
2015-16,6768137,13,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,,9.0,18.0,27.0,1.0,5.0,1.0,,,,,,,,2.0,6.0,,,1.0,,,,,4.0,,,90.0,1.0,2.0,,,,,,7.1,,,,5.0,,,,2.0,,13.0,19.0,32.0,1,1.0,46.0,,,,
2015-16,6768137,13,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,,5.0,3.0,3.0,6.0,,,6.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,2.0,7.0,4.0,4.0,,2.0,,,,22.0,,14.0,9.0,23.0,0,,33.0,,,,
2015-16,6768137,13,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,False,1.0,,,11.0,5.0,15.0,,,2.0,1.0,,1.0,1.0,,,1.0,2.0,,,,,1.0,,,,,1.0,,25.0,,,,,,,,7.0,,,,,,2.0,,,,13.0,6.0,17.0,1,,24.0,1.0,,,
2015-16,6768137,13,1,Manchester_United,Away,93868,76359.0,Phil Jones,phil-jones,D,False,,,1.0,9.0,19.0,28.0,2.0,1.0,3.0,,,1.0,,,,,2.0,1.0,,,,,,,,3.0,,,69.0,,,,,,,,7.0,,,,3.0,,,,1.0,,10.0,21.0,31.0,1,,39.0,1.0,,,
2015-16,6768137,13,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,False,1.0,,3.0,26.0,6.0,31.0,2.0,1.0,7.0,,,,,,,4.0,8.0,5.0,,,1.0,,1.0,,,,1.0,,90.0,2.0,,,,,,,7.5,,,2.0,1.0,2.0,3.0,,4.0,1.0,33.0,8.0,38.0,4,2.0,68.0,8.0,1.0,1.0,
2015-16,6768137,13,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,21.0,5.0,26.0,,,4.0,,1.0,,1.0,,,4.0,6.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,3.0,,,,,,,6.6,,,,,,,,3.0,3.0,27.0,8.0,35.0,3,2.0,51.0,2.0,2.0,,
2015-16,6768137,13,1,Manchester_United,Away,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,1.0,,,8.0,,7.0,1.0,,1.0,,,,,,,2.0,4.0,1.0,,,,,,,,,2.0,,11.0,,,,,,,,6.4,,,,,1.0,1.0,,,,9.0,1.0,9.0,0,1.0,15.0,,,,
2015-16,6768137,13,1,Manchester_United,Away,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,1.0,6.0,1.0,7.0,2.0,,2.0,,,,,,,,4.0,,,,1.0,,,,,,,,21.0,,,,,,,,6.0,,,,1.0,1.0,,,5.0,,11.0,1.0,12.0,0,,15.0,,,,
2015-16,6768137,13,1,Manchester_United,Away,788131,180807.0,Sean Goss,sean-goss,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768137,13,1,Manchester_United,Away,814590,176297.0,Marcus Rashford,marcus-rashford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768135,14,1,Manchester_United,Away,326,15208.0,Bastian Schweinsteiger,bastian-schweinsteiger,M,False,,,2.0,31.0,25.0,56.0,,1.0,9.0,,,1.0,1.0,,,2.0,3.0,5.0,,,,,1.0,,,1.0,,,90.0,2.0,,,,,,,7.7,,,1.0,,1.0,,,4.0,,35.0,27.0,62.0,4,3.0,76.0,2.0,,1.0,
2015-16,6768135,14,1,Manchester_United,Away,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,1.0,11.0,6.0,17.0,2.0,1.0,2.0,,,1.0,1.0,,,,4.0,1.0,,,1.0,,,,,,,,68.0,,,,,,,,6.5,,,1.0,,,4.0,,1.0,1.0,21.0,6.0,23.0,2,,31.0,1.0,,,
2015-16,6768135,14,1,Manchester_United,Away,938,2404.0,Michael Carrick,michael-carrick,M,False,,,5.0,40.0,25.0,65.0,2.0,1.0,8.0,,,,1.0,,,2.0,5.0,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,6.9,,,,,,,,7.0,,47.0,28.0,75.0,0,3.0,84.0,,1.0,,
2015-16,6768135,14,1,Manchester_United,Away,10589,18892.0,Ashley Young,ashley-young,D,False,1.0,,1.0,22.0,13.0,34.0,,1.0,6.0,,,,2.0,,,,4.0,5.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,6.4,,,,2.0,2.0,10.0,,8.0,,43.0,19.0,52.0,0,2.0,88.0,1.0,1.0,1.0,
2015-16,6768135,14,1,Manchester_United,Away,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,,,1.0,30.0,16.0,46.0,,1.0,6.0,,,,,,,1.0,3.0,3.0,,,,,,,,2.0,2.0,,90.0,,,,,,,,6.7,,,1.0,,2.0,5.0,,5.0,,39.0,21.0,55.0,1,2.0,85.0,2.0,,,
2015-16,6768135,14,1,Manchester_United,Away,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768135,14,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768135,14,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768135,14,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,,,3.0,44.0,10.0,54.0,3.0,,1.0,,,2.0,,,,2.0,7.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,6.9,,,,1.0,1.0,1.0,,3.0,,48.0,10.0,57.0,2,2.0,70.0,1.0,1.0,,
2015-16,6768135,14,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,3.0,,9.0,38.0,38.0,73.0,1.0,2.0,9.0,1.0,,,2.0,,,1.0,5.0,8.0,,,1.0,1.0,,,,1.0,2.0,,90.0,,,,,,,,7.8,,,,4.0,1.0,7.0,,16.0,,48.0,44.0,85.0,0,5.0,105.0,,,1.0,
2015-16,6768135,14,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,2.0,16.0,35.0,51.0,2.0,3.0,6.0,,,,1.0,,,,3.0,4.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,7.0,,,,9.0,,,,4.0,,20.0,40.0,60.0,0,1.0,77.0,,,,
2015-16,6768135,14,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,,3.0,2.0,7.0,9.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.7,2.0,2.0,,,,,,10.0,,8.0,9.0,17.0,0,,24.0,,,,
2015-16,6768135,14,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,True,1.0,,,8.0,,7.0,1.0,,1.0,,,,,,,3.0,6.0,1.0,,,2.0,,,,,,1.0,,22.0,,,,,,,,6.5,,,1.0,,2.0,1.0,,,,9.0,,8.0,1,,18.0,2.0,,1.0,
2015-16,6768135,14,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,13.0,5.0,18.0,4.0,2.0,2.0,,,,,,,5.0,15.0,7.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.3,,,,,9.0,1.0,,,,21.0,6.0,26.0,0,,47.0,3.0,1.0,4.0,
2015-16,6768135,14,1,Manchester_United,Away,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768135,14,1,Manchester_United,Away,592876,160817.0,Paddy McNair,paddy-mcnair,D,False,,,2.0,28.0,36.0,64.0,2.0,4.0,9.0,,,,3.0,,,,6.0,7.0,,,,,,,,,,,90.0,,,,,,,,6.5,,,,7.0,1.0,,,6.0,,34.0,39.0,73.0,0,2.0,86.0,1.0,1.0,,
2015-16,6768135,14,1,Manchester_United,Away,814590,176297.0,Marcus Rashford,marcus-rashford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
