season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2010-11,1379600,1,1,Manchester_United,Home,278,8595,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,661,4058,Edwin van der Sar,edwin-van-der-sar,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,1.0,0.0,63.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,754,3,Ryan Giggs,ryan-giggs,M,True,0.0,1.0,19.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,761,363,Paul Scholes,paul-scholes,M,False,2.0,0.0,90.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,763,3736,John O'Shea,john-oshea,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,True,,,,,,
2010-11,1379600,1,1,Manchester_United,Home,1054,10135,Tomasz Kuszczak,tomasz-kuszczak,G,True,,,,,,
2010-11,1379600,1,1,Manchester_United,Home,3063,14075,Patrice Evra,patrice-evra,D,False,0.0,0.0,87.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,11184,14965,Nemanja Vidić,nemanja-vidic,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,17740,38530,Nani,nani,M,False,0.0,0.0,71.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,30144,37642,Jonny Evans,jonny-evans,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,34312,,Javier Hernández,javier-hernandez,F,True,0.0,0.0,27.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,39623,54772,Rafael,rafael,D,True,0.0,0.0,3.0,0.0,,0.0
2010-11,1379600,1,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,True,,,,,,
2010-11,1379600,1,1,Manchester_United,Home,50130,59970,Federico Macheda,federico-macheda,F,True,,,,,,
2010-11,1379607,2,1,Manchester_United,Away,278,8595,Dimitar Berbatov,dimitar-berbatov,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,661,4058,Edwin van der Sar,edwin-van-der-sar,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,754,3,Ryan Giggs,ryan-giggs,M,True,0.0,0.0,16.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,761,363,Paul Scholes,paul-scholes,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,763,3736,John O'Shea,john-oshea,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,938,2404,Michael Carrick,michael-carrick,M,True,,,,,,
2010-11,1379607,2,1,Manchester_United,Away,1054,10135,Tomasz Kuszczak,tomasz-kuszczak,G,True,,,,,,
2010-11,1379607,2,1,Manchester_United,Away,2496,12882,Ji-Sung Park,ji-sung-park,M,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,3063,14075,Patrice Evra,patrice-evra,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,11184,14965,Nemanja Vidić,nemanja-vidic,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,0.0,0.0,74.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,17740,38530,Nani,nani,M,True,0.0,0.0,24.0,0.0,1.0,0.0
2010-11,1379607,2,1,Manchester_United,Away,30144,37642,Jonny Evans,jonny-evans,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,34312,,Javier Hernández,javier-hernandez,F,False,0.0,0.0,74.0,0.0,,0.0
2010-11,1379607,2,1,Manchester_United,Away,39623,54772,Rafael,rafael,D,True,,,,,,
2010-11,1379607,2,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,True,,,,,,
2010-11,1379607,2,1,Manchester_United,Away,1421986,1795,Michael Owen,michael-owen,F,True,0.0,0.0,16.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,278,8595,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,1.0,74.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,661,4058,Edwin van der Sar,edwin-van-der-sar,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,754,3,Ryan Giggs,ryan-giggs,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,761,363,Paul Scholes,paul-scholes,M,False,0.0,0.0,74.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,763,3736,John O'Shea,john-oshea,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,True,0.0,0.0,16.0,0.0,,0.0
2010-11,1379620,3,1,Manchester_United,Home,1054,10135,Tomasz Kuszczak,tomasz-kuszczak,G,True,,,,,,
2010-11,1379620,3,1,Manchester_United,Home,3063,14075,Patrice Evra,patrice-evra,D,False,0.0,0.0,90.0,0.0,,0.0
