season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436871,1,40,Ipswich_Town,Home,197982,108053,Conor Townsend,conor-townsend,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436871,1,40,Ipswich_Town,Home,358084,122411,Cameron Burgess,cameron-burgess,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436871,1,40,Ipswich_Town,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,1.0,6.0,16.0,22.0,3.0,,2.0,,,,2.0,,,,5.0,4.0,,,0.00340084,0.0686,,,0.0,,,,,1.0,,,74.0,,,,,,,5.0,,6.5,,,1.0,,1.0,,,,2.0,,7.0,17.0,24.0,1,3.0,40.0,1.0,1.0,,2.0
2024-25,12436871,1,40,Ipswich_Town,Home,893478,220583,Luke Woolfenden,luke-woolfenden,D,False,,,2.0,9.0,38.0,47.0,1.0,1.0,3.0,,,,,,,,2.0,1.0,,,0.00305663,,,1.0,0.0,,,,,4.0,,,90.0,,2.0,,,,,7.0,,7.0,,,,,7.0,,,,6.0,,13.0,39.0,52.0,0,,75.0,,,,
2024-25,12436871,1,40,Ipswich_Town,Home,914412,222018,Ben Johnson,ben-johnson,D,True,,,,,7.0,7.0,1.0,1.0,1.0,,,,1.0,,,,3.0,5.0,,,0.00116332,,,,0.0,,,,,1.0,,,34.0,,,,,,,4.0,,6.4,,,,,1.0,1.0,,,,,,9.0,9.0,0,4.0,21.0,,,,2.0
2024-25,12436871,1,40,Ipswich_Town,Home,963493,455084,Leif Davis,leif-davis,D,False,1.0,,,14.0,11.0,24.0,,,2.0,,,,1.0,,,,3.0,5.0,,,0.0245747,,,2.0,0.0,,,,,,,,90.0,,,,,,,14.0,,6.6,,,,,4.0,,5.0,,3.0,1.0,22.0,12.0,29.0,0,4.0,53.0,2.0,1.0,,2.0
2024-25,12436871,1,40,Ipswich_Town,Home,990821,449429,Jacob Greaves,jacob-greaves,D,False,,,1.0,8.0,17.0,25.0,2.0,3.0,2.0,,,1.0,,,,,2.0,6.0,,,0.00447191,0.0956,0.0467,,0.0,,,,,2.0,,,90.0,1.0,1.0,,,,,5.0,,7.2,,,,,8.0,,,,2.0,,12.0,18.0,30.0,2,,48.0,,3.0,,
2024-25,12436898,2,40,Ipswich_Town,Away,197982,108053,Conor Townsend,conor-townsend,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436898,2,40,Ipswich_Town,Away,358084,122411,Cameron Burgess,cameron-burgess,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436898,2,40,Ipswich_Town,Away,803678,,George Edmundson,george-edmundson,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,6e-08,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,0,,3.0,,,,
2024-25,12436898,2,40,Ipswich_Town,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,,3.0,15.0,18.0,1.0,1.0,,,,,,,,,1.0,2.0,,,0.0022833,,,,0.0,,,,,2.0,,,89.0,,1.0,,,,,1.0,,6.4,,,,,5.0,,,,,,3.0,15.0,18.0,0,1.0,31.0,,,,
2024-25,12436898,2,40,Ipswich_Town,Away,893478,220583,Luke Woolfenden,luke-woolfenden,D,False,,,2.0,4.0,22.0,26.0,,,,,,,,,,,,,,,0.00143653,,,,0.0,,,,,2.0,,,90.0,,,,,,,4.0,,6.2,,,,,6.0,,,,5.0,,5.0,25.0,30.0,0,,40.0,,,,
