team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Leeds_2,2020-21,492373,Charlie Cresswell,Toulouse,Defender,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Leeds_2,2020-21,433590,Cody Drameh,Hull City,Defender,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Leeds_2,2020-21,467114,Oliver Casey,Blackpool,Defender,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Leeds_2,2020-21,105377,Ezgjan Alioski,Fenerbahçe,Defender,North Macedonia,84.0,44.0,40.0,36.0,,1.0,236.0,7.0,2.0,,10.0,,,9.0,,,322.0,154.0,168.0,2.3217,1.5567,,2.6928,33.3613,79.0,540.0,31.0,,,36.0,,,3.0,,,2.0,35.0,31.0,4.0,238.0,110.0,128.0,1.0,,1.0,1.0,3.0,4.0,23.0,25.0,,2.0,73.0,4.0,2.0,6.0,1348.0,,,,2.0,,,,,5.0,,59.0,15.0,146.0,,,528.0,,,,,,,,,3.0,4.0,10.0,4.0,8.0,2.0,29.0,0.0,10.0,7.0,,14.0,14.0,11.0,37.0,5.0,3.0,30.0,541.0,568.0,1065.0,43.0,31.0,1.0,14.0,212.0,2463.0,30.0,40.0,39.0,44.0,418.0,1377.0,0.0,18.0,74.0,41.0,282.0,2031.0,,48.0,48.0,15.0,26.0,1.0,63.0,91.0,219.0,0.0,7.0
Leeds_2,2020-21,87873,Stuart Dallas,Leeds United,Defender,Northern Ireland,73.0,40.0,33.0,38.0,,4.0,354.0,13.0,3.0,,12.0,1.0,16.0,17.0,,,359.0,180.0,179.0,2.2085,4.246,,6.3045,50.1071,107.0,650.0,24.0,,,38.0,,,2.0,,,8.0,53.0,48.0,5.0,286.0,140.0,146.0,3.0,1.0,1.0,4.0,4.0,4.0,44.0,24.0,,1.0,430.0,9.0,7.0,,1940.0,,,,,,,,,7.0,,77.0,38.0,256.0,,6.0,527.0,,,,,,,,,4.0,9.0,16.0,4.0,19.0,7.0,38.0,0.0,2.0,,2.0,12.0,9.0,22.0,59.0,11.0,18.0,75.0,832.0,822.0,1567.0,29.0,45.0,3.0,9.0,176.0,3410.0,45.0,46.0,40.0,51.0,505.0,1961.0,0.0,35.0,74.0,61.0,319.0,2730.0,12.0,70.0,56.0,11.0,23.0,1.0,65.0,96.0,254.0,2.0,7.0
Leeds_2,2020-21,28690,Pablo Hernández,Leeds United U21,Midfielder,Spain,2.0,2.0,,16.0,,0.0,47.0,6.0,,,,,4.0,8.0,,,36.0,15.0,21.0,0.4652,1.1118,,0.5615,5.6229,17.0,146.0,,,,16.0,,,2.0,,,,6.0,6.0,,34.0,13.0,21.0,1.0,,1.0,0.0,3.0,2.0,,4.0,,,99.0,3.0,1.0,,368.0,,,,,,,,,1.0,,13.0,2.0,35.0,,,86.0,,,,,,,,,3.0,3.0,6.0,2.0,3.0,1.0,3.0,0.0,3.0,13.0,,,,10.0,9.0,,7.0,24.0,190.0,101.0,267.0,2.0,3.0,1.0,1.0,8.0,417.0,2.0,,1.0,6.0,115.0,378.0,0.0,9.0,5.0,17.0,87.0,462.0,3.0,13.0,10.0,1.0,4.0,1.0,17.0,19.0,70.0,0.0,1.0
Leeds_2,2020-21,221399,Jack Harrison,Leeds United,Forward,England,67.0,41.0,26.0,36.0,1.0,5.0,255.0,7.0,2.0,,7.0,,38.0,49.0,,,354.0,200.0,154.0,4.9944,5.8155,0.0739,6.1632,42.4838,74.0,276.0,14.0,,1.0,36.0,,,8.0,,,8.0,45.0,40.0,5.0,287.0,159.0,128.0,,,2.0,3.0,5.0,9.0,15.0,51.0,,3.0,115.0,2.0,2.0,12.0,980.0,,,,,,,,,8.0,,75.0,28.0,153.0,,5.0,343.0,,,,,,,,,5.0,2.0,19.0,9.0,19.0,2.0,34.0,0.0,12.0,2.0,9.0,31.0,21.0,42.0,28.0,4.0,10.0,32.0,478.0,285.0,700.0,25.0,38.0,2.0,1.0,15.0,2855.0,99.0,18.0,28.0,23.0,603.0,989.0,0.0,38.0,63.0,119.0,257.0,1679.0,24.0,136.0,108.0,36.0,16.0,4.0,42.0,75.0,215.0,2.0,2.0
Leeds_2,2020-21,155405,Kalvin Phillips,Manchester City,Midfielder,England,64.0,34.0,30.0,29.0,3.0,0.0,183.0,2.0,14.0,,8.0,,57.0,5.0,,,299.0,144.0,155.0,2.9792,0.5287,0.1502,1.1177,34.9933,94.0,367.0,36.0,,3.0,29.0,,,2.0,,,1.0,34.0,31.0,3.0,235.0,110.0,125.0,,,,1.0,1.0,,45.0,33.0,,,406.0,1.0,4.0,,1350.0,,,,,,,,,4.0,,53.0,35.0,214.0,,1.0,448.0,,,,,,,,1.0,1.0,1.0,8.0,,5.0,4.0,28.0,0.0,3.0,1.0,23.0,29.0,3.0,20.0,42.0,4.0,7.0,136.0,531.0,687.0,1053.0,36.0,38.0,2.0,,4.0,2429.0,28.0,49.0,46.0,31.0,338.0,1404.0,0.0,13.0,74.0,7.0,215.0,1884.0,29.0,48.0,9.0,12.0,27.0,,78.0,75.0,137.0,1.0,10.0
Leeds_2,2020-21,450070,Crysencio Summerville,West Ham United,Forward,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Leeds_2,2020-21,72222,Mateusz Klich,Leeds United U21,Midfielder,Poland,33.0,18.0,15.0,35.0,,2.0,315.0,7.0,4.0,,5.0,,19.0,14.0,,,231.0,147.0,84.0,3.131,3.0183,,3.3576,38.8641,97.0,427.0,31.0,,,35.0,,,5.0,,,4.0,44.0,40.0,4.0,198.0,129.0,69.0,,,1.0,2.0,3.0,2.0,11.0,39.0,,,335.0,4.0,5.0,6.0,1427.0,,,,1.0,,,2.0,2.0,6.0,,42.0,9.0,163.0,,4.0,390.0,,,,,,,1.0,,3.0,4.0,18.0,2.0,11.0,5.0,28.0,0.0,13.0,7.0,6.0,12.0,6.0,13.0,41.0,2.0,44.0,52.0,740.0,479.0,1155.0,18.0,20.0,1.0,,9.0,2395.0,36.0,15.0,46.0,20.0,396.0,1467.0,0.0,29.0,38.0,56.0,260.0,1819.0,9.0,51.0,36.0,14.0,7.0,2.0,38.0,42.0,222.0,1.0,6.0
Leeds_2,2020-21,221610,Jamie Shackleton,Sheffield United U21,Defender,England,6.0,6.0,,13.0,,0.0,43.0,,1.0,,,,,1.0,,,32.0,17.0,15.0,0.282,,,,9.8453,19.0,43.0,2.0,,,13.0,,,,,,,11.0,11.0,,26.0,11.0,15.0,,,,0.0,,,9.0,2.0,,,56.0,,,1.0,191.0,,,,,,,,,3.0,,7.0,2.0,25.0,,,50.0,,,,,,,,,,,,,,,3.0,0.0,2.0,10.0,,1.0,1.0,3.0,10.0,,6.0,3.0,90.0,83.0,169.0,4.0,6.0,,1.0,18.0,455.0,1.0,2.0,3.0,2.0,33.0,192.0,0.0,,10.0,9.0,20.0,263.0,,1.0,1.0,,1.0,,3.0,6.0,17.0,0.0,0.0
Leeds_2,2020-21,492374,Jack Jenkins,FC Halifax Town,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Leeds_2,2020-21,215460,Ian Poveda,Sunderland U21,Forward,Colombia,1.0,1.0,,14.0,,0.0,17.0,2.0,1.0,,,,,4.0,,,61.0,38.0,23.0,0.6472,0.3027,,0.2009,6.1758,11.0,34.0,1.0,,,14.0,,,,,,,5.0,5.0,,60.0,37.0,23.0,1.0,,,0.0,2.0,1.0,1.0,5.0,,,49.0,,2.0,2.0,111.0,,,,,,,,,1.0,,7.0,4.0,19.0,,,11.0,,,,,,,,,2.0,,,1.0,3.0,2.0,,0.0,,14.0,,2.0,2.0,12.0,3.0,,1.0,4.0,66.0,20.0,80.0,1.0,4.0,,,,344.0,27.0,2.0,5.0,6.0,76.0,111.0,0.0,3.0,5.0,15.0,27.0,213.0,,7.0,7.0,11.0,,,2.0,4.0,25.0,0.0,0.0
Leeds_2,2020-21,106617,Patrick Bamford,Leeds United,Forward,England,121.0,74.0,47.0,38.0,,10.0,175.0,17.0,4.0,,9.0,,2.0,17.0,,,279.0,169.0,110.0,1.7399,18.4588,,18.0428,46.3812,100.0,89.0,13.0,3.0,,38.0,,,7.0,,,17.0,50.0,45.0,5.0,158.0,95.0,63.0,1.0,2.0,4.0,7.0,13.0,29.0,10.0,23.0,,13.0,133.0,4.0,2.0,18.0,419.0,,,,,,,2.0,2.0,7.0,,24.0,10.0,59.0,,2.0,112.0,,,,,,,,,13.0,4.0,42.0,29.0,48.0,2.0,37.0,0.0,13.0,1.0,,1.0,1.0,19.0,46.0,,19.0,4.0,231.0,163.0,389.0,12.0,9.0,2.0,,,3062.0,42.0,37.0,36.0,23.0,249.0,509.0,0.0,90.0,21.0,174.0,116.0,920.0,,2.0,2.0,21.0,1.0,11.0,1.0,24.0,115.0,7.0,3.0
Leeds_2,2020-21,173821,Tyler Roberts,Mansfield Town,Forward,Wales,43.0,23.0,20.0,27.0,,1.0,120.0,6.0,2.0,,1.0,,,5.0,,,167.0,84.0,83.0,1.0535,1.7818,,1.9547,18.9188,53.0,137.0,15.0,,,27.0,,,2.0,,,1.0,19.0,18.0,1.0,124.0,61.0,63.0,1.0,,1.0,0.0,2.0,6.0,9.0,14.0,,,108.0,4.0,5.0,8.0,460.0,,,,,,,,,3.0,,30.0,15.0,57.0,,1.0,98.0,,,,,,,,,2.0,4.0,8.0,6.0,12.0,5.0,14.0,0.0,11.0,13.0,,2.0,2.0,17.0,21.0,1.0,22.0,14.0,205.0,129.0,318.0,2.0,13.0,3.0,,,1338.0,23.0,11.0,23.0,32.0,202.0,463.0,0.0,20.0,15.0,39.0,131.0,691.0,,10.0,10.0,8.0,1.0,4.0,15.0,27.0,116.0,0.0,3.0
Leeds_2,2020-21,165808,Hélder Costa,Leeds United,Forward,Angola,27.0,23.0,4.0,22.0,,1.0,89.0,5.0,,,,,,15.0,,,179.0,113.0,66.0,0.5677,2.2042,,2.1172,18.641,48.0,80.0,9.0,,,22.0,,,3.0,,,3.0,23.0,20.0,3.0,152.0,90.0,62.0,,,,2.0,4.0,3.0,3.0,5.0,,2.0,86.0,1.0,,3.0,303.0,,,1.0,,,,,,4.0,,28.0,11.0,66.0,,1.0,48.0,,,,,,,,,4.0,1.0,5.0,3.0,6.0,,13.0,0.0,8.0,9.0,,3.0,3.0,19.0,17.0,1.0,11.0,3.0,140.0,95.0,229.0,14.0,11.0,1.0,,7.0,1156.0,49.0,5.0,20.0,18.0,189.0,303.0,0.0,11.0,25.0,48.0,71.0,557.0,,18.0,18.0,29.0,9.0,1.0,12.0,20.0,59.0,1.0,0.0
Leeds_2,2020-21,219961,Raphinha,Barcelona,Forward,Brazil,45.0,36.0,9.0,30.0,4.0,4.0,173.0,19.0,1.0,,5.0,,93.0,45.0,,,313.0,183.0,130.0,6.7756,5.6534,0.29,7.7302,34.5027,90.0,261.0,11.0,,4.0,30.0,,,9.0,,,6.0,34.0,32.0,2.0,268.0,147.0,121.0,,,3.0,2.0,14.0,13.0,29.0,55.0,,5.0,329.0,5.0,5.0,14.0,846.0,,,,,,,,,3.0,,63.0,30.0,117.0,,1.0,113.0,,,,,,,,1.0,14.0,5.0,24.0,13.0,24.0,5.0,26.0,0.0,7.0,4.0,23.0,39.0,12.0,56.0,40.0,2.0,17.0,46.0,466.0,204.0,587.0,17.0,17.0,,2.0,15.0,2363.0,88.0,26.0,13.0,31.0,564.0,876.0,0.0,48.0,34.0,133.0,243.0,1573.0,62.0,126.0,46.0,54.0,9.0,1.0,36.0,55.0,207.0,2.0,3.0
Leeds_2,2020-21,80954,Rodrigo,Leeds United,Forward,Spain,56.0,33.0,23.0,26.0,1.0,3.0,147.0,12.0,,,,,,9.0,,,162.0,100.0,62.0,2.68,5.2644,0.0646,5.0283,19.9428,59.0,144.0,10.0,,1.0,26.0,,,2.0,,,7.0,21.0,19.0,2.0,106.0,67.0,39.0,,2.0,4.0,4.0,6.0,8.0,5.0,29.0,,4.0,148.0,6.0,3.0,3.0,557.0,,,,1.0,,,,,4.0,,25.0,7.0,64.0,,1.0,120.0,,,,,,,,,6.0,6.0,16.0,8.0,18.0,3.0,14.0,0.0,12.0,12.0,,3.0,3.0,16.0,27.0,,21.0,25.0,276.0,157.0,405.0,7.0,7.0,6.0,,4.0,1286.0,30.0,15.0,19.0,9.0,220.0,559.0,0.0,34.0,14.0,73.0,129.0,784.0,,19.0,19.0,9.0,7.0,2.0,15.0,31.0,114.0,0.0,3.0
Leeds_2,2020-21,462635,Joe Gelhardt,Leeds United,Forward,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Leeds_2,2020-21,248937,Sam Greenwood,Leeds United,Forward,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Leeds_2,2020-21,492066,Niall Huggins,Sunderland,Defender,Wales,,,,1.0,,0.0,3.0,,,,,,,,,,1.0,1.0,,0.0105,,,,0.2176,,5.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,0.0,,,,,,,6.0,,,,17.0,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,7.0,8.0,15.0,,,,,1.0,37.0,,1.0,,,3.0,17.0,0.0,,,1.0,2.0,21.0,,1.0,1.0,,1.0,,2.0,1.0,,0.0,0.0
Leeds_2,2021-22,437495,Illan Meslier,Leeds United,Goalkeeper,France,17.0,2.0,15.0,38.0,,0.0,,,,20.0,5.0,,,,1.0,3.0,23.0,2.0,21.0,0.0087,,,,61.5304,3.0,519.0,,,,38.0,478.0,84.0,,,10.0,,79.0,72.0,7.0,6.0,,6.0,,,,0.0,,,,,,,235.0,,,,738.0,,,,,5.0,,,,5.0,18.0,2.0,,338.0,,,361.0,,143.0,5.0,91.0,51.0,31.0,,,,,,,,,38.0,0.0,1.0,,,,,2.0,2.0,26.0,,151.0,47.0,722.0,618.0,,1.0,,,,3385.0,,45.0,,5.0,359.0,1115.0,0.0,,1.0,,346.0,1637.0,,,,,125.0,,335.0,130.0,11.0,0.0,2.0
