team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Everton_11,2009-10,1362,Carlo Nash,Norwich City,Goalkeeper,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Everton_11,2009-10,15438,Iain Turner,Sheffield United,Goalkeeper,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Everton_11,2009-10,15337,Tim Howard,Everton,Goalkeeper,United States,6.0,,6.0,38.0,,,,,,48.0,11.0,,,1.0,8.0,4.0,19.0,3.0,16.0,,,,,,,,,,,38.0,398.0,176.0,,353.0,3.0,,49.0,39.0,10.0,13.0,3.0,10.0,,,,,,,,1.0,1.0,,,,,,413.0,,,,,2.0,2.0,,,,17.0,,,452.0,,,,2.0,113.0,28.0,58.0,55.0,17.0,,,,,,,,,38.0,0.0,,,,,,1.0,,123.0,,312.0,246.0,208.0,142.0,1.0,,,,,3420.0,,30.0,,5.0,480.0,926.0,0.0,,1.0,,472.0,1359.0,,,,,236.0,,460.0,38.0,12.0,0.0,2.0
Everton_11,2009-10,9007,Tony Hibbert,Everton PL2,Defender,England,15.0,10.0,5.0,20.0,,,,1.0,6.0,,2.0,1.0,,15.0,,,91.0,39.0,52.0,,,,,,,,,1.0,,20.0,,,,,,,24.0,19.0,5.0,76.0,29.0,47.0,,,,,,,48.0,18.0,1.0,,,,,1.0,559.0,,,1.0,1.0,,,,,,,,,51.0,,,,,,,,,,,,,,1.0,,1.0,,17.0,0.0,3.0,3.0,,18.0,18.0,6.0,,24.0,2.0,35.0,287.0,168.0,402.0,7.0,24.0,,44.0,152.0,1478.0,11.0,70.0,12.0,10.0,302.0,580.0,0.0,2.0,31.0,7.0,143.0,1067.0,,58.0,58.0,3.0,67.0,,70.0,21.0,73.0,0.0,1.0
Everton_11,2009-10,12745,Leighton Baines,Everton,Defender,England,47.0,22.0,25.0,37.0,16.0,0.0,,18.0,6.0,,11.0,1.0,117.0,43.0,,,305.0,131.0,174.0,,,,,,,1.0,,,,37.0,,,8.0,,,1.0,46.0,36.0,10.0,258.0,109.0,149.0,,,1.0,1.0,,,76.0,68.0,2.0,1.0,,,,3.0,1379.0,,,,,,,1.0,1.0,,,,,153.0,,,,,,,,,,,,,,7.0,,9.0,,37.0,0.0,,,34.0,72.0,30.0,24.0,,25.0,9.0,72.0,759.0,421.0,1036.0,24.0,45.0,1.0,83.0,340.0,3330.0,68.0,141.0,18.0,56.0,832.0,1464.0,0.0,16.0,69.0,39.0,356.0,2764.0,67.0,237.0,128.0,24.0,114.0,1.0,146.0,59.0,210.0,2.0,2.0
Everton_11,2009-10,10466,John Heitinga,Ajax,Defender,Netherlands,65.0,28.0,37.0,31.0,6.0,,,11.0,15.0,,9.0,,3.0,6.0,,,275.0,116.0,159.0,,,,,,,,,,,31.0,,,3.0,,,,32.0,27.0,5.0,210.0,88.0,122.0,,,,,,,96.0,18.0,4.0,,,,,2.0,1013.0,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,13.0,,6.0,,29.0,0.0,2.0,2.0,2.0,9.0,5.0,3.0,,21.0,10.0,131.0,421.0,380.0,661.0,27.0,64.0,4.0,14.0,12.0,2591.0,16.0,165.0,50.0,28.0,414.0,1070.0,0.0,19.0,91.0,8.0,278.0,1611.0,1.0,17.0,13.0,4.0,91.0,1.0,118.0,45.0,160.0,0.0,8.0
Everton_11,2009-10,7645,Phil Jagielka,Stoke City,Defender,England,45.0,13.0,32.0,12.0,,,,1.0,9.0,,5.0,,,1.0,,,94.0,28.0,66.0,,,,,,,,,,,12.0,3.0,6.0,,9.0,,,10.0,7.0,3.0,49.0,15.0,34.0,1.0,,,,,,25.0,3.0,2.0,,,,,1.0,486.0,,,1.0,,,,,,,,,,54.0,,,,,,,,,,,,,,4.0,,2.0,,11.0,0.0,,1.0,,3.0,3.0,,,25.0,,66.0,191.0,197.0,319.0,3.0,20.0,1.0,6.0,3.0,1035.0,5.0,133.0,4.0,11.0,234.0,526.0,0.0,6.0,23.0,10.0,141.0,778.0,,8.0,8.0,,54.0,,75.0,25.0,66.0,0.0,0.0
Everton_11,2009-10,6219,Sylvain Distin,Bournemouth,Defender,France,140.0,55.0,85.0,32.0,,,,,26.0,,8.0,2.0,,2.0,,,262.0,84.0,178.0,,,,,,,,,,,32.0,,1.0,1.0,1.0,,,39.0,30.0,9.0,122.0,29.0,93.0,,,,,,,84.0,5.0,5.0,,,,,1.0,1050.0,,,,1.0,,,,,1.0,,,,111.0,,,,,,,,,,,,,,3.0,,2.0,,32.0,0.0,1.0,,,1.0,1.0,9.0,,35.0,4.0,115.0,299.0,498.0,681.0,13.0,46.0,,12.0,4.0,2860.0,7.0,418.0,15.0,25.0,549.0,1087.0,0.0,5.0,59.0,14.0,291.0,1783.0,,7.0,7.0,2.0,125.0,1.0,140.0,63.0,151.0,0.0,2.0
Everton_11,2009-10,16854,Philippe Senderos,Aston Villa,Defender,Switzerland,1.0,,1.0,2.0,,,,,,,1.0,,,,,,4.0,,4.0,,,,,,,,,,,2.0,,,,,,,,,,3.0,,3.0,,,,,,,5.0,,,,,,,,23.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,1.0,0.0,,1.0,,,,,,2.0,,3.0,7.0,9.0,13.0,,2.0,1.0,,,91.0,,11.0,,1.0,12.0,24.0,0.0,1.0,2.0,1.0,8.0,45.0,,,,,3.0,,4.0,1.0,4.0,0.0,0.0
Everton_11,2009-10,59949,Séamus Coleman,Everton,Defender,Ireland,,,,3.0,,,,1.0,,,,,,1.0,,,18.0,4.0,14.0,,,,,,,,,,,3.0,,,1.0,,,,3.0,3.0,,18.0,4.0,14.0,,,,,,,1.0,1.0,,,,,,,34.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,0.0,,3.0,,1.0,1.0,6.0,,1.0,,1.0,13.0,5.0,16.0,1.0,6.0,,5.0,11.0,105.0,2.0,2.0,1.0,1.0,29.0,35.0,0.0,,7.0,4.0,18.0,82.0,,4.0,4.0,1.0,10.0,,13.0,4.0,5.0,0.0,0.0
