team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Newcastle_4,2010-11,20480,Tim Krul,Luton Town,Goalkeeper,Netherlands,4.0,2.0,2.0,21.0,,,,,,26.0,3.0,,,1.0,3.0,7.0,17.0,5.0,12.0,,,,,,,624.0,,,,21.0,166.0,107.0,,195.0,1.0,,35.0,35.0,,13.0,3.0,10.0,,,,,,,,2.0,,,16.0,,,,309.0,,,,,4.0,,,,4.0,12.0,,,237.0,,,12.0,,47.0,9.0,33.0,14.0,13.0,,,,,,,,,20.0,0.0,,1.0,,,,1.0,,141.0,,259.0,240.0,72.0,53.0,,,,,,1855.0,,23.0,,8.0,345.0,652.0,0.0,,,,340.0,849.0,,,,,182.0,,328.0,28.0,12.0,0.0,0.0
Newcastle_4,2010-11,73439,Ole Söderberg,Newcastle United,Goalkeeper,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Newcastle_4,2010-11,1881,Steve Harper,Sunderland,Goalkeeper,England,1.0,,1.0,18.0,,,,,,22.0,5.0,,,1.0,3.0,1.0,5.0,2.0,3.0,,,,,,,517.0,,,,18.0,130.0,90.0,,164.0,,,22.0,19.0,3.0,4.0,2.0,2.0,,,,,,,,1.0,,,15.0,,,,248.0,,,,1.0,2.0,,,,1.0,14.0,,,190.0,,,12.0,,45.0,2.0,28.0,17.0,17.0,,,,,,,,,18.0,0.0,1.0,,,,,,,110.0,,210.0,198.0,43.0,31.0,,,,,,1565.0,,20.0,1.0,2.0,307.0,544.0,0.0,,,,303.0,693.0,,,,,168.0,,299.0,30.0,4.0,0.0,0.0
Newcastle_4,2010-11,7933,Fabricio Coloccini,Newcastle United,Defender,Argentina,80.0,54.0,26.0,35.0,,0.0,56.0,1.0,11.0,,9.0,1.0,,4.0,,,224.0,99.0,125.0,,,,,,,570.0,,,,35.0,,,,,,2.0,50.0,47.0,3.0,144.0,45.0,99.0,,1.0,2.0,2.0,,,91.0,7.0,3.0,,228.0,,,,1128.0,,1.0,1.0,,,,,,4.0,,,,210.0,,1.0,315.0,,,,,,,,,,,2.0,,6.0,,35.0,1.0,1.0,,,3.0,3.0,10.0,,21.0,3.0,88.0,267.0,693.0,869.0,15.0,54.0,1.0,1.0,1.0,3082.0,10.0,171.0,14.0,20.0,244.0,1169.0,1.0,8.0,69.0,23.0,212.0,1610.0,,5.0,5.0,2.0,72.0,,89.0,59.0,123.0,0.0,3.0
Newcastle_4,2010-11,26725,José Enrique,Liverpool PL2,Defender,Spain,44.0,30.0,14.0,36.0,1.0,,150.0,8.0,12.0,,9.0,3.0,,17.0,,,345.0,171.0,174.0,,,,,,,932.0,,,,36.0,,,1.0,,,,50.0,48.0,2.0,301.0,141.0,160.0,,,,,,,58.0,29.0,1.0,,150.0,,,,1608.0,,12.0,,1.0,,,,,5.0,,,,291.0,,,430.0,,,,,,,,,,,7.0,,4.0,,36.0,0.0,3.0,,,31.0,31.0,65.0,,23.0,1.0,104.0,810.0,500.0,1175.0,11.0,50.0,9.0,51.0,293.0,3125.0,117.0,61.0,15.0,34.0,709.0,1662.0,0.0,11.0,61.0,29.0,383.0,2684.0,,101.0,101.0,52.0,69.0,,118.0,74.0,265.0,0.0,5.0
Newcastle_4,2010-11,14775,Ryan Taylor,Fleetwood Town,Defender,England,2.0,1.0,1.0,6.0,8.0,,15.0,7.0,2.0,,,,19.0,5.0,,,17.0,6.0,11.0,,,,,,,24.0,,,,6.0,,,1.0,,,,6.0,5.0,1.0,15.0,5.0,10.0,,,,,,,2.0,4.0,,,30.0,,,,67.0,,,,,,,,,,,,,6.0,,,7.0,,,,,,,,,,,4.0,,2.0,,3.0,1.0,,3.0,7.0,9.0,2.0,,,,,5.0,35.0,32.0,53.0,3.0,5.0,,2.0,2.0,278.0,1.0,5.0,1.0,2.0,45.0,76.0,1.0,6.0,8.0,7.0,18.0,153.0,9.0,19.0,6.0,,2.0,,5.0,4.0,13.0,0.0,0.0
Newcastle_4,2010-11,40725,Danny Simpson,Scarborough Athletic,Defender,England,37.0,26.0,11.0,30.0,,,113.0,1.0,17.0,,6.0,,,13.0,,,166.0,96.0,70.0,,,,,,,407.0,,,,30.0,,,,,,,45.0,43.0,2.0,129.0,70.0,59.0,2.0,,,,,,56.0,13.0,1.0,,254.0,,,1.0,829.0,,3.0,,,,,,,3.0,,,,100.0,,,68.0,,,,,,,,,,,2.0,,2.0,,30.0,0.0,1.0,,,20.0,20.0,4.0,,21.0,5.0,41.0,352.0,296.0,587.0,17.0,32.0,,75.0,211.0,2686.0,30.0,95.0,20.0,6.0,418.0,842.0,0.0,4.0,49.0,14.0,214.0,1556.0,,62.0,62.0,16.0,56.0,,60.0,62.0,154.0,0.0,4.0
Newcastle_4,2010-11,1886,Sol Campbell,Newcastle United,Defender,England,12.0,5.0,7.0,7.0,,,8.0,,3.0,,,,,,,,26.0,9.0,17.0,,,,,,,50.0,,,,7.0,,,,,,,10.0,9.0,1.0,14.0,4.0,10.0,,,,,,,9.0,1.0,1.0,,23.0,,,,95.0,,,,,,,,,1.0,,,,21.0,,,15.0,,,,,,,,,,,1.0,,,,4.0,0.0,1.0,3.0,,,,,,6.0,,7.0,19.0,50.0,62.0,2.0,8.0,1.0,,1.0,406.0,,36.0,2.0,,34.0,96.0,0.0,1.0,10.0,4.0,27.0,167.0,,1.0,1.0,,9.0,1.0,5.0,13.0,22.0,0.0,1.0
Newcastle_4,2010-11,11378,Mike Williamson,Gateshead,Defender,England,185.0,65.0,120.0,29.0,,,76.0,1.0,15.0,,7.0,,,2.0,,,294.0,98.0,196.0,,,,,,,416.0,,1.0,,29.0,,,1.0,,,,41.0,38.0,3.0,109.0,33.0,76.0,2.0,,1.0,,,,50.0,3.0,4.0,,202.0,,,1.0,788.0,,,,2.0,,,,,5.0,,,,77.0,,,107.0,,,,,,,,,,,7.0,,4.0,,28.0,0.0,,1.0,,,,2.0,,22.0,,48.0,167.0,410.0,529.0,10.0,32.0,,,1.0,2565.0,5.0,267.0,18.0,32.0,243.0,801.0,0.0,11.0,42.0,45.0,224.0,1259.0,,1.0,1.0,,65.0,,60.0,58.0,164.0,0.0,5.0
Newcastle_4,2010-11,18846,James Perch,Mansfield Town,Defender,England,13.0,6.0,7.0,12.0,,,23.0,,5.0,,2.0,1.0,,2.0,,,56.0,25.0,31.0,,,,,,,110.0,,,,12.0,,,,,,,15.0,14.0,1.0,43.0,19.0,24.0,1.0,,,,,,17.0,4.0,,,101.0,,,,246.0,,,1.0,,,,,,2.0,,,,15.0,,,14.0,,,,,,,,,,,2.0,,1.0,,9.0,0.0,1.0,3.0,,7.0,7.0,1.0,,4.0,2.0,8.0,115.0,93.0,193.0,2.0,14.0,,28.0,72.0,869.0,4.0,35.0,10.0,7.0,99.0,248.0,0.0,3.0,16.0,3.0,47.0,476.0,,13.0,13.0,,8.0,,12.0,10.0,35.0,0.0,6.0
Newcastle_4,2010-11,17974,Steven Taylor,Peterborough United,Defender,England,30.0,6.0,24.0,14.0,,1.0,27.0,1.0,20.0,,1.0,2.0,,1.0,,,54.0,18.0,36.0,,,,,,,153.0,,,,14.0,,,1.0,,,3.0,19.0,19.0,,24.0,12.0,12.0,,2.0,1.0,2.0,,,18.0,2.0,,,108.0,,,,329.0,,1.0,,,,,,,,,,,45.0,,1.0,47.0,,,,,,,,,,,4.0,,6.0,,12.0,0.0,3.0,2.0,,1.0,1.0,1.0,,14.0,1.0,24.0,93.0,185.0,253.0,1.0,5.0,,,4.0,1007.0,3.0,73.0,5.0,5.0,67.0,335.0,0.0,10.0,6.0,13.0,58.0,489.0,,3.0,3.0,1.0,23.0,,21.0,17.0,37.0,2.0,2.0
Newcastle_4,2010-11,77816,James Tavernier,Rangers,Defender,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Newcastle_4,2010-11,61944,Shane Ferguson,Rotherham United,Midfielder,Northern Ireland,4.0,3.0,1.0,7.0,,,,,1.0,,,,,4.0,,,30.0,11.0,19.0,,,,,,,,,,,7.0,,,,,,,7.0,6.0,1.0,26.0,8.0,18.0,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,1.0,,2.0,,3.0,0.0,3.0,4.0,,1.0,1.0,6.0,,3.0,3.0,3.0,58.0,30.0,84.0,2.0,4.0,,1.0,18.0,309.0,,4.0,4.0,6.0,,111.0,0.0,3.0,6.0,,24.0,176.0,,11.0,11.0,,9.0,,5.0,5.0,19.0,,0.0
Newcastle_4,2010-11,49697,Tamás Kádár,Dynamo Kyiv,Defender,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Newcastle_4,2010-11,5306,Kevin Nolan,Notts County,Midfielder,England,22.0,13.0,9.0,30.0,,2.0,194.0,12.0,15.0,,7.0,,,10.0,,,224.0,132.0,92.0,,,,,,,235.0,,,,30.0,,,1.0,,,12.0,42.0,39.0,3.0,202.0,119.0,83.0,4.0,3.0,,10.0,,,47.0,25.0,1.0,1.0,312.0,,,14.0,984.0,,2.0,,1.0,,,1.0,1.0,5.0,,,,128.0,,8.0,250.0,,,,,,,,,,,25.0,,24.0,,30.0,0.0,5.0,,,2.0,2.0,3.0,,4.0,72.0,50.0,409.0,415.0,772.0,13.0,46.0,8.0,,3.0,2658.0,48.0,36.0,43.0,21.0,276.0,991.0,0.0,49.0,59.0,101.0,169.0,1376.0,,13.0,13.0,6.0,8.0,7.0,9.0,43.0,160.0,2.0,10.0
Newcastle_4,2010-11,15276,Joey Barton,Burnley,Midfielder,England,50.0,29.0,21.0,32.0,19.0,0.0,182.0,23.0,8.0,,8.0,,156.0,39.0,,,376.0,197.0,179.0,,,,,,,655.0,,,,32.0,,,9.0,,,4.0,45.0,43.0,2.0,326.0,168.0,158.0,,,,4.0,,,53.0,72.0,,,508.0,,,,1524.0,,2.0,,,,,2.0,2.0,3.0,,,,179.0,,4.0,271.0,,,,,,,,,,,21.0,,15.0,,32.0,0.0,2.0,,60.0,90.0,24.0,14.0,,6.0,60.0,181.0,859.0,449.0,1037.0,17.0,64.0,21.0,6.0,25.0,2878.0,82.0,22.0,40.0,63.0,759.0,1616.0,0.0,36.0,81.0,37.0,398.0,2440.0,84.0,222.0,78.0,24.0,24.0,3.0,117.0,51.0,281.0,4.0,8.0
