team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Leicester_13,2014-15,17745,Kasper Schmeichel,Celtic,Goalkeeper,Denmark,6.0,3.0,3.0,24.0,,,,,,19.0,6.0,,,,2.0,1.0,9.0,4.0,5.0,0.1768,,,,34.1907,,657.0,,,,24.0,145.0,118.0,,201.0,9.0,,37.0,34.0,3.0,3.0,1.0,2.0,,,,,,,2.0,2.0,,,28.0,,,,298.0,,,,,2.0,,,,1.0,13.0,,,223.0,,,21.0,,80.0,18.0,36.0,43.0,21.0,,,,,,,,,24.0,0.0,,,,,,2.0,,110.0,,234.0,204.0,86.0,56.0,,,,,,2160.0,,22.0,,,428.0,706.0,0.0,,,,416.0,918.0,,,,,224.0,,415.0,25.0,1.0,0.0,0.0
Leicester_13,2014-15,38038,Ben Hamer,Queens Park Rangers,Goalkeeper,England,4.0,,4.0,8.0,,,,,,7.0,3.0,,,,,,4.0,,4.0,0.0477,,,,8.3633,,255.0,,,,8.0,43.0,46.0,,69.0,4.0,,8.0,6.0,2.0,,,,,,,,,,,,,,12.0,,,,115.0,,,,,2.0,,,,2.0,8.0,1.0,,88.0,,,4.0,,21.0,3.0,12.0,9.0,5.0,,,,,,,,,8.0,0.0,,,,,,,,49.0,,90.0,68.0,31.0,9.0,,,,,,720.0,,11.0,,2.0,177.0,271.0,0.0,,,,172.0,342.0,,,,,91.0,,172.0,11.0,,0.0,0.0
Leicester_13,2014-15,96782,Adam Smith,Morecambe,Goalkeeper,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Leicester_13,2014-15,1827,Mark Schwarzer,Leicester City,Goalkeeper,Australia,2.0,,2.0,6.0,,,,,,11.0,1.0,,,,,,3.0,,3.0,,,,,,,183.0,,,,6.0,47.0,37.0,,65.0,,,10.0,10.0,,1.0,,1.0,,,,,,,,,,,10.0,,,,92.0,,,,,,,,,,5.0,,,56.0,,,7.0,,23.0,1.0,16.0,7.0,9.0,,,,,,,,,6.0,0.0,,,,,,,,26.0,,57.0,50.0,34.0,27.0,,,,,,540.0,,5.0,,2.0,117.0,200.0,0.0,,,,116.0,261.0,,,,,63.0,,114.0,20.0,2.0,0.0,0.0
Leicester_13,2014-15,46695,Ritchie De Laet,Antwerp,Defender,Belgium,93.0,42.0,51.0,26.0,,,87.0,2.0,13.0,,2.0,,,9.0,,,255.0,112.0,143.0,0.5956,0.0877,,,33.1948,,346.0,12.0,,,26.0,,,1.0,,,,38.0,35.0,3.0,162.0,70.0,92.0,,,,,,,70.0,11.0,1.0,,146.0,2.0,,,606.0,,8.0,,,,,,,3.0,,32.0,15.0,104.0,,,40.0,,,,,,,,,,2.0,2.0,,,,20.0,0.0,5.0,6.0,,6.0,6.0,13.0,,14.0,3.0,40.0,272.0,162.0,388.0,15.0,48.0,1.0,92.0,162.0,1883.0,20.0,107.0,25.0,17.0,353.0,619.0,0.0,2.0,63.0,4.0,191.0,1279.0,,28.0,28.0,15.0,41.0,,65.0,54.0,126.0,0.0,3.0
Leicester_13,2014-15,1413,Paul Konchesky,Billericay Town,Defender,England,60.0,37.0,23.0,26.0,,0.0,112.0,2.0,7.0,,4.0,,,7.0,,,171.0,89.0,82.0,0.9267,0.1913,,0.6392,34.4551,,488.0,12.0,,,26.0,,,1.0,,,1.0,38.0,33.0,5.0,111.0,52.0,59.0,1.0,,1.0,1.0,,1.0,42.0,7.0,1.0,1.0,28.0,2.0,,,920.0,,3.0,,1.0,,,,,,,38.0,18.0,166.0,1.0,,328.0,,,,,,,,,,2.0,1.0,1.0,2.0,,26.0,1.0,4.0,,,10.0,10.0,9.0,,18.0,,66.0,381.0,336.0,641.0,10.0,28.0,,51.0,197.0,2250.0,23.0,81.0,20.0,12.0,395.0,956.0,2.0,3.0,38.0,11.0,249.0,1544.0,,50.0,50.0,7.0,70.0,,134.0,64.0,115.0,1.0,3.0
Leicester_13,2014-15,15033,Wes Morgan,Leicester City,Defender,Jamaica,225.0,84.0,141.0,37.0,,1.0,114.0,5.0,47.0,,9.0,,,7.0,,,351.0,124.0,227.0,0.584,1.9766,,1.0283,48.631,,437.0,11.0,,,37.0,,,2.0,,,2.0,52.0,47.0,5.0,126.0,40.0,86.0,1.0,1.0,,1.0,4.0,6.0,96.0,4.0,2.0,1.0,202.0,1.0,,,892.0,,2.0,2.0,1.0,,,,,3.0,,29.0,16.0,163.0,,,160.0,,,,,,,,,4.0,1.0,12.0,6.0,8.0,,37.0,1.0,2.0,,,2.0,2.0,17.0,,16.0,1.0,54.0,205.0,496.0,645.0,11.0,45.0,,,3.0,3288.0,11.0,256.0,29.0,13.0,251.0,913.0,1.0,20.0,56.0,51.0,214.0,1504.0,,4.0,4.0,3.0,53.0,,89.0,70.0,125.0,0.0,1.0
Leicester_13,2014-15,1640,Matt Upson,MK Dons,Defender,England,20.0,11.0,9.0,5.0,,,8.0,,1.0,,1.0,,,,,,37.0,20.0,17.0,0.118,0.1865,,0.0695,7.5226,,74.0,,,,5.0,,,,,,,8.0,8.0,,17.0,9.0,8.0,,,,,,2.0,9.0,1.0,,,9.0,,,,116.0,,,1.0,,,,,,,,4.0,4.0,14.0,,,31.0,,,,,,,,,,,,2.0,2.0,,5.0,0.0,2.0,,,,,,,2.0,,13.0,28.0,59.0,74.0,3.0,4.0,,,,374.0,,18.0,2.0,1.0,35.0,122.0,0.0,2.0,7.0,4.0,35.0,168.0,,,,,9.0,,21.0,9.0,14.0,0.0,0.0
Leicester_13,2014-15,12413,Robert Huth,Leicester City,Defender,Germany,89.0,31.0,58.0,15.0,,1.0,34.0,5.0,12.0,,6.0,,,1.0,,,137.0,51.0,86.0,0.0767,1.182,,0.4302,16.3277,,113.0,4.0,,,15.0,,,,,,1.0,13.0,13.0,,48.0,20.0,28.0,,1.0,,0.0,4.0,,46.0,,,,68.0,1.0,,1.0,265.0,,,,,,,,,1.0,,7.0,4.0,58.0,,,50.0,,,,,,,,,4.0,1.0,10.0,,1.0,,14.0,0.0,2.0,1.0,,,,1.0,,7.0,,12.0,40.0,159.0,187.0,5.0,16.0,,,,1183.0,4.0,110.0,13.0,7.0,74.0,265.0,0.0,11.0,21.0,20.0,66.0,495.0,,,,,23.0,,30.0,31.0,36.0,0.0,2.0
Leicester_13,2014-15,40725,Danny Simpson,Scarborough Athletic,Defender,England,49.0,29.0,20.0,15.0,,,68.0,1.0,5.0,,2.0,,,4.0,,,124.0,62.0,62.0,0.0067,,,,0.7589,,252.0,12.0,,,15.0,,,,,,,21.0,19.0,2.0,75.0,33.0,42.0,1.0,,,,,,35.0,5.0,,,114.0,,,,448.0,,3.0,,1.0,,,,,2.0,,20.0,6.0,85.0,,,19.0,,,,,,,,,,,1.0,,,,14.0,0.0,2.0,1.0,,6.0,6.0,6.0,,9.0,1.0,26.0,163.0,148.0,279.0,5.0,25.0,,44.0,117.0,1253.0,7.0,47.0,17.0,8.0,240.0,453.0,0.0,1.0,30.0,6.0,148.0,820.0,,31.0,31.0,3.0,38.0,,64.0,39.0,84.0,0.0,4.0
