team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Brighton_36,2017-18,15137,Liam Rosenior,Brighton and Hove Albion U23,Defender,England,3.0,1.0,2.0,3.0,,,6.0,,1.0,,,,,,,,11.0,5.0,6.0,0.0153,0.0526,,,2.0609,,38.0,,,,3.0,,,,,,,3.0,3.0,,8.0,4.0,4.0,,,,,,,4.0,,,,20.0,,,,65.0,,,,,,,,,,,4.0,1.0,5.0,,,1.0,,,,,,,,,,,2.0,,,,1.0,0.0,,2.0,,,,,,,1.0,3.0,28.0,19.0,44.0,1.0,3.0,,9.0,13.0,163.0,,7.0,1.0,,30.0,65.0,0.0,2.0,4.0,,18.0,111.0,,1.0,1.0,,5.0,,6.0,9.0,12.0,,0.0
Brighton_36,2017-18,43808,Markus Suttner,Brighton and Hove Albion,Defender,Austria,27.0,13.0,14.0,14.0,1.0,,66.0,2.0,2.0,,4.0,,4.0,6.0,,,78.0,36.0,42.0,0.6326,0.1071,0.0621,,18.3709,,233.0,4.0,,1.0,14.0,,,,,,,18.0,18.0,,51.0,23.0,28.0,,,,,,,12.0,6.0,,,7.0,2.0,,,430.0,,,,,,,,,,,27.0,14.0,59.0,,,132.0,,,,,,,,,,2.0,1.0,,,,13.0,0.0,,1.0,1.0,5.0,4.0,1.0,,10.0,,40.0,175.0,162.0,292.0,10.0,15.0,1.0,29.0,98.0,1178.0,,37.0,5.0,2.0,191.0,438.0,0.0,1.0,25.0,,106.0,743.0,3.0,40.0,36.0,4.0,41.0,,64.0,32.0,42.0,,0.0
Brighton_36,2017-18,40845,Dale Stephens,Burnley U21,Midfielder,England,58.0,30.0,28.0,36.0,,,233.0,7.0,16.0,,10.0,1.0,,4.0,,,352.0,185.0,167.0,1.494,1.2028,,0.193,48.242,,579.0,39.0,,,36.0,,,3.0,,,,50.0,47.0,3.0,294.0,155.0,139.0,,,1.0,,4.0,,63.0,14.0,,,495.0,3.0,2.0,,1726.0,,,,1.0,,,,,,,50.0,37.0,293.0,,,450.0,,,,,,,,,4.0,3.0,10.0,,2.0,2.0,36.0,0.0,,,,,,18.0,,3.0,21.0,148.0,675.0,797.0,1324.0,42.0,62.0,3.0,,,3240.0,,67.0,50.0,17.0,343.0,1757.0,0.0,12.0,104.0,21.0,285.0,2186.0,,,,5.0,17.0,,75.0,93.0,210.0,,6.0
Brighton_36,2017-18,38490,Beram Kayal,Brighton and Hove Albion U23,Midfielder,Israel,16.0,8.0,8.0,19.0,,,48.0,1.0,4.0,,1.0,,,,,,100.0,54.0,46.0,0.6225,0.2303,,0.062,17.4124,,75.0,5.0,,,19.0,,,,,,,14.0,13.0,1.0,84.0,46.0,38.0,2.0,,,,1.0,1.0,12.0,12.0,,,45.0,,,1.0,219.0,,,,,,,,,,,12.0,7.0,54.0,,,59.0,,,,,,,,,1.0,,2.0,1.0,1.0,,8.0,0.0,5.0,11.0,,2.0,2.0,5.0,,3.0,5.0,8.0,96.0,85.0,171.0,7.0,11.0,,,1.0,740.0,,8.0,15.0,15.0,73.0,227.0,0.0,3.0,18.0,6.0,48.0,345.0,,3.0,3.0,5.0,5.0,,14.0,9.0,34.0,,2.0
Brighton_36,2017-18,88170,Jiri Skalák,Ceské Budejovice,Midfielder,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Brighton_36,2017-18,83543,Anthony Knockaert,Fulham,Midfielder,France,35.0,19.0,16.0,33.0,,,255.0,13.0,3.0,,6.0,1.0,27.0,24.0,,,279.0,140.0,139.0,3.1232,4.1371,,2.6097,28.3211,,269.0,14.0,,,33.0,,,1.0,,,3.0,29.0,28.0,1.0,244.0,121.0,123.0,2.0,,2.0,,8.0,2.0,23.0,31.0,,2.0,359.0,5.0,7.0,8.0,962.0,,,,,,,,,,,51.0,26.0,171.0,,1.0,101.0,,,,,,,,,8.0,5.0,21.0,2.0,12.0,7.0,27.0,1.0,10.0,6.0,8.0,18.0,8.0,62.0,,2.0,63.0,43.0,478.0,360.0,777.0,13.0,26.0,4.0,1.0,13.0,2426.0,,13.0,22.0,23.0,371.0,984.0,1.0,33.0,39.0,74.0,164.0,1494.0,16.0,80.0,55.0,32.0,5.0,9.0,20.0,43.0,144.0,,4.0
Brighton_36,2017-18,60307,Pascal Groß,Brighton and Hove Albion,Midfielder,Germany,70.0,57.0,13.0,38.0,1.0,,291.0,12.0,5.0,,3.0,,114.0,26.0,,,266.0,187.0,79.0,6.1228,3.3276,0.0762,5.5843,40.5016,,389.0,14.0,,1.0,38.0,,,8.0,,,7.0,46.0,44.0,2.0,196.0,130.0,66.0,1.0,1.0,,,6.0,7.0,14.0,74.0,,1.0,250.0,6.0,6.0,9.0,1149.0,,,,,,,1.0,1.0,,,74.0,26.0,137.0,,5.0,285.0,,,,,,,,,6.0,6.0,12.0,7.0,20.0,6.0,35.0,0.0,24.0,3.0,46.0,69.0,18.0,11.0,,8.0,75.0,68.0,673.0,322.0,858.0,12.0,24.0,10.0,,6.0,2947.0,,19.0,33.0,20.0,576.0,1215.0,0.0,32.0,36.0,62.0,289.0,1799.0,66.0,165.0,84.0,4.0,17.0,9.0,56.0,57.0,233.0,,2.0
Brighton_36,2017-18,11735,Steve Sidwell,Brighton and Hove Albion,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Brighton_36,2017-18,2513,Jamie Murphy,Mansfield Town,Forward,Scotland,2.0,2.0,,4.0,,,15.0,1.0,,,,,,2.0,,,16.0,8.0,8.0,0.0138,0.0558,,,3.7468,,10.0,1.0,,,4.0,,,,,,,4.0,4.0,,14.0,6.0,8.0,,,,,1.0,,1.0,1.0,,,2.0,,,1.0,42.0,,,,,,,,,,,4.0,,6.0,,,16.0,,,,,,,,,1.0,,,,,,1.0,0.0,,3.0,,,,1.0,,,1.0,1.0,22.0,15.0,36.0,,2.0,,,,166.0,,1.0,1.0,5.0,14.0,43.0,0.0,,2.0,4.0,6.0,66.0,,2.0,2.0,1.0,,,,2.0,6.0,,0.0
Brighton_36,2017-18,109345,Solly March,Brighton and Hove Albion U21,Midfielder,England,61.0,42.0,19.0,36.0,1.0,,169.0,10.0,3.0,,4.0,1.0,18.0,27.0,,,320.0,177.0,143.0,1.7833,1.4894,0.0666,1.7122,28.2874,,186.0,18.0,1.0,1.0,36.0,,,1.0,,,1.0,29.0,27.0,2.0,259.0,135.0,124.0,2.0,1.0,2.0,,2.0,1.0,13.0,19.0,,,138.0,8.0,7.0,7.0,625.0,,,,,,,,,,,60.0,24.0,135.0,,,144.0,,,,,,,,,2.0,8.0,9.0,1.0,9.0,7.0,18.0,0.0,8.0,18.0,4.0,16.0,11.0,48.0,,7.0,24.0,36.0,282.0,229.0,459.0,13.0,41.0,1.0,1.0,5.0,1842.0,,29.0,29.0,22.0,358.0,637.0,0.0,18.0,54.0,39.0,142.0,1152.0,12.0,86.0,74.0,34.0,20.0,2.0,33.0,45.0,109.0,,3.0
Brighton_36,2017-18,66242,Davy Pröpper,Brighton and Hove Albion,Midfielder,Netherlands,88.0,41.0,47.0,35.0,,,178.0,10.0,11.0,,9.0,,,6.0,,,353.0,187.0,166.0,1.2757,1.9329,,0.6138,44.4659,,517.0,31.0,,,35.0,,,4.0,,,,50.0,47.0,3.0,265.0,146.0,119.0,,,1.0,,2.0,4.0,60.0,15.0,,,289.0,8.0,1.0,2.0,1381.0,,,,,,,,,,,55.0,24.0,245.0,,,403.0,,,,,,,,,2.0,8.0,21.0,4.0,5.0,1.0,35.0,1.0,1.0,,,3.0,3.0,36.0,,12.0,12.0,114.0,558.0,530.0,971.0,29.0,44.0,2.0,,,3120.0,,68.0,41.0,11.0,401.0,1387.0,1.0,26.0,73.0,30.0,302.0,1871.0,,9.0,9.0,17.0,22.0,1.0,70.0,96.0,232.0,,2.0
Brighton_36,2017-18,220738,Jayson Molumby,West Bromwich Albion,Midfielder,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Brighton_36,2017-18,28462,Sam Baldock,Oxford United,Forward,England,,,,2.0,,,,,,,,,,1.0,,,2.0,2.0,,0.0381,,,,0.9861,,4.0,,,,2.0,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,6.0,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,0.0,,2.0,,,,,,,,,3.0,1.0,4.0,,,,,,30.0,,,,,7.0,7.0,0.0,,,3.0,3.0,11.0,,,,1.0,,,,,3.0,,0.0
Brighton_36,2017-18,38499,Tomer Hemed,Maccabi Haifa,Forward,Israel,155.0,88.0,67.0,16.0,,,72.0,4.0,1.0,,2.0,,,2.0,,,222.0,129.0,93.0,0.1101,1.8744,,1.458,9.8509,,62.0,1.0,,,16.0,,,2.0,,,2.0,8.0,7.0,1.0,67.0,41.0,26.0,,1.0,1.0,,2.0,2.0,2.0,1.0,,,44.0,2.0,3.0,7.0,226.0,,,,,,,,,,,14.0,9.0,22.0,,1.0,56.0,,,,,,,,,2.0,2.0,6.0,2.0,7.0,3.0,9.0,0.0,6.0,7.0,,,,7.0,,,21.0,2.0,83.0,63.0,144.0,2.0,5.0,,,,848.0,,12.0,10.0,13.0,136.0,234.0,0.0,13.0,7.0,27.0,88.0,367.0,,1.0,1.0,10.0,,3.0,1.0,14.0,87.0,,0.0
Brighton_36,2017-18,54316,Leonardo Ulloa,Brighton and Hove Albion U23,Forward,Argentina,72.0,46.0,26.0,14.0,,,38.0,,,,,,,1.0,,,110.0,71.0,39.0,0.2806,0.7332,,0.8562,6.5422,,41.0,3.0,,,14.0,,,,,,1.0,4.0,3.0,1.0,38.0,25.0,13.0,1.0,1.0,,,,,,8.0,,,26.0,,,4.0,134.0,,,,,,,,,,,4.0,1.0,12.0,,,29.0,,,,,,,,,,,1.0,,2.0,,2.0,0.0,2.0,12.0,,,,6.0,,,9.0,1.0,69.0,28.0,96.0,3.0,1.0,1.0,,1.0,281.0,,4.0,7.0,3.0,76.0,134.0,0.0,3.0,4.0,9.0,37.0,206.0,,,,1.0,1.0,2.0,1.0,12.0,36.0,,0.0
Brighton_36,2017-18,20529,Glenn Murray,Brighton and Hove Albion,Forward,England,268.0,151.0,117.0,35.0,,,169.0,7.0,4.0,,1.0,,,9.0,,,459.0,269.0,190.0,1.166,12.2731,,12.5928,28.2573,,238.0,14.0,3.0,,35.0,,,,,,12.0,36.0,34.0,2.0,191.0,118.0,73.0,2.0,3.0,,,6.0,10.0,5.0,17.0,,2.0,129.0,1.0,3.0,35.0,647.0,,,,,,,6.0,4.0,,,40.0,12.0,69.0,,7.0,128.0,,,,,,,,,6.0,1.0,21.0,10.0,25.0,3.0,25.0,0.0,15.0,10.0,,,,7.0,,,46.0,3.0,238.0,128.0,363.0,6.0,12.0,4.0,,,2196.0,,27.0,60.0,50.0,439.0,664.0,0.0,46.0,18.0,103.0,298.0,1013.0,,9.0,9.0,17.0,4.0,8.0,12.0,48.0,286.0,,9.0
Brighton_36,2017-18,167473,José Izquierdo,Club Brugge,Forward,Colombia,46.0,31.0,15.0,32.0,,,132.0,14.0,,,,,,9.0,,,185.0,102.0,83.0,1.7187,3.7875,,6.1681,30.0546,,116.0,14.0,2.0,,32.0,,,3.0,,,5.0,32.0,29.0,3.0,139.0,71.0,68.0,1.0,,,,9.0,7.0,16.0,18.0,,,42.0,5.0,4.0,14.0,522.0,,,,,,,,,,,17.0,6.0,108.0,,5.0,233.0,,,,,,,,,9.0,5.0,22.0,7.0,16.0,4.0,23.0,0.0,12.0,9.0,,6.0,6.0,32.0,,1.0,16.0,4.0,307.0,107.0,404.0,8.0,15.0,,,1.0,1987.0,,25.0,20.0,13.0,234.0,523.0,0.0,38.0,23.0,90.0,115.0,845.0,,17.0,17.0,19.0,8.0,3.0,12.0,42.0,103.0,,2.0
Brighton_36,2017-18,106757,Jürgen Locadia,Amorebieta,Forward,Curacao,12.0,11.0,1.0,6.0,,,9.0,2.0,,,,,,2.0,,,21.0,16.0,5.0,0.0255,1.0854,,0.962,8.058,,13.0,,,,6.0,,,1.0,,,1.0,8.0,8.0,,9.0,5.0,4.0,,,,,2.0,,1.0,,,1.0,18.0,,,2.0,48.0,,,,,,,,,,,4.0,,12.0,,,11.0,,,,,,,,,2.0,,3.0,,1.0,,3.0,0.0,3.0,3.0,,1.0,1.0,,,,4.0,5.0,20.0,17.0,31.0,1.0,,1.0,,1.0,223.0,,,2.0,3.0,26.0,51.0,0.0,4.0,1.0,11.0,15.0,78.0,,2.0,2.0,2.0,1.0,1.0,1.0,5.0,14.0,,0.0
Brighton_36,2018-19,131897,Mathew Ryan,Roma,Goalkeeper,Australia,10.0,1.0,9.0,34.0,,,,,,15.0,6.0,,,,1.0,2.0,15.0,3.0,12.0,0.0673,,,,52.3125,,803.0,1.0,,,34.0,247.0,177.0,,,,,55.0,45.0,10.0,5.0,2.0,3.0,,,,,,,,,,,62.0,,,,402.0,,,,1.0,8.0,,,,8.0,7.0,1.0,,280.0,,,61.0,,97.0,4.0,56.0,41.0,35.0,,,,,,,,,34.0,0.0,,,,,,,,126.0,,331.0,255.0,209.0,133.0,1.0,,,,,3060.0,,20.0,1.0,3.0,468.0,926.0,0.0,,1.0,,462.0,1175.0,,,,,197.0,,458.0,88.0,4.0,,2.0
Brighton_36,2018-19,49262,Jason Steele,Brighton and Hove Albion U21,Goalkeeper,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Brighton_36,2018-19,50093,David Button,Ipswich Town U21,Goalkeeper,England,1.0,,1.0,4.0,,,,,,2.0,1.0,,,,,1.0,1.0,,1.0,0.0043,,,,4.7741,,90.0,,,,4.0,21.0,22.0,,,,,5.0,5.0,,,,,,,,,,,,,,,2.0,,,,37.0,,,,,2.0,,,,2.0,2.0,,,33.0,,,7.0,,14.0,1.0,7.0,6.0,1.0,,,,,,,,,4.0,0.0,,,,,,,,11.0,,27.0,22.0,15.0,10.0,,,,,,360.0,,4.0,,,62.0,99.0,0.0,,,,62.0,129.0,,,,,27.0,,62.0,4.0,,,0.0
Brighton_36,2018-19,11352,Bruno,Brighton and Hove Albion,Defender,Spain,24.0,16.0,8.0,14.0,,,77.0,1.0,2.0,,2.0,,1.0,4.0,,,74.0,28.0,46.0,0.2659,0.0839,,,17.827,,236.0,3.0,,,14.0,,,1.0,,,,17.0,12.0,5.0,50.0,12.0,38.0,,,,,,,11.0,5.0,,,171.0,1.0,,3.0,503.0,,,,,,,,,2.0,,12.0,5.0,67.0,,,26.0,,,,,,,1.0,,,1.0,1.0,,,,14.0,0.0,5.0,,,5.0,5.0,4.0,,8.0,,22.0,202.0,223.0,398.0,9.0,16.0,,35.0,82.0,1136.0,,26.0,4.0,9.0,147.0,510.0,0.0,1.0,25.0,2.0,90.0,755.0,,12.0,12.0,2.0,31.0,,44.0,32.0,46.0,,2.0
