team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Chelsea_8,2009-10,1718,John Terry,Aston Villa,Defender,England,122.0,42.0,80.0,37.0,,1.0,,5.0,22.0,,17.0,1.0,,6.0,,,268.0,95.0,173.0,,,,,,,,,,,37.0,,,2.0,,,2.0,30.0,28.0,2.0,146.0,53.0,93.0,2.0,2.0,,1.0,,,88.0,8.0,1.0,,,,,1.0,1865.0,,,,1.0,,,,,4.0,,,,183.0,1.0,,,,,,,,,,,,,13.0,,7.0,,37.0,0.0,2.0,,,1.0,1.0,5.0,,20.0,14.0,110.0,609.0,1057.0,1555.0,13.0,52.0,4.0,1.0,1.0,3260.0,13.0,252.0,32.0,23.0,363.0,1906.0,1.0,20.0,65.0,39.0,241.0,2461.0,,5.0,5.0,4.0,60.0,,77.0,69.0,164.0,4.0,6.0
Chelsea_8,2009-10,42428,Sam Hutchinson,AFC Wimbledon,Midfielder,England,,,,2.0,,,,,,,,,,,,,4.0,3.0,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,4.0,3.0,1.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,0.0,,2.0,,1.0,1.0,,,,,,6.0,8.0,13.0,,1.0,,,4.0,21.0,2.0,1.0,1.0,,3.0,13.0,0.0,1.0,1.0,1.0,,25.0,,1.0,1.0,1.0,,,,,,0.0,0.0
Chelsea_8,2009-10,18658,Alex,Chelsea,Defender,Brazil,62.0,25.0,37.0,16.0,6.0,0.0,,11.0,8.0,,6.0,,,4.0,,,128.0,45.0,83.0,,,,,,,,,,,16.0,,,,,,1.0,10.0,9.0,1.0,66.0,20.0,46.0,,1.0,1.0,1.0,,,24.0,3.0,1.0,,,,,,583.0,,,,,,,,,1.0,,,,59.0,,,,,,,,,,,,,,9.0,,8.0,,13.0,0.0,,3.0,,,,7.0,,9.0,1.0,43.0,129.0,395.0,481.0,10.0,27.0,1.0,,1.0,1269.0,1.0,89.0,14.0,2.0,113.0,596.0,0.0,17.0,37.0,28.0,72.0,812.0,,,,,20.0,2.0,20.0,16.0,52.0,0.0,2.0
Chelsea_8,2009-10,13174,Juliano Belletti,Chelsea,Defender,Brazil,15.0,9.0,6.0,11.0,,,,3.0,1.0,,2.0,,3.0,4.0,,,66.0,37.0,29.0,,,,,,,,,,,11.0,,,1.0,,,,4.0,4.0,,51.0,28.0,23.0,,,,,,,15.0,14.0,,,,,,1.0,261.0,,,,1.0,,,,,1.0,,,,41.0,,,,,,,,,,,,,,4.0,,1.0,,4.0,1.0,1.0,7.0,,3.0,3.0,4.0,,4.0,5.0,22.0,147.0,83.0,205.0,3.0,10.0,5.0,10.0,27.0,483.0,14.0,11.0,7.0,6.0,83.0,267.0,1.0,5.0,13.0,9.0,40.0,402.0,3.0,12.0,9.0,6.0,1.0,,6.0,10.0,34.0,0.0,1.0
Chelsea_8,2009-10,74230,Patrick van Aanholt,Galatasaray,Defender,Netherlands,1.0,,1.0,2.0,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,2.0,,,,,,,,3.0,1.0,,,,,,,18.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,0.0,,2.0,,1.0,1.0,,,,,,8.0,8.0,15.0,,,,,4.0,32.0,,2.0,1.0,,3.0,18.0,0.0,,,,3.0,28.0,,,,,,,,1.0,3.0,0.0,0.0
Chelsea_8,2009-10,28565,Michael Mancienne,Burton Albion,Defender,Seychelles,61.0,22.0,39.0,30.0,,,,2.0,14.0,,4.0,1.0,,2.0,,,175.0,74.0,101.0,,,,,,,,,,,30.0,,,,,,,33.0,26.0,7.0,114.0,52.0,62.0,2.0,,,,,,55.0,3.0,1.0,,,,,,667.0,,,1.0,1.0,,,,,5.0,,,,84.0,,,,,,,,,,,,,,6.0,,2.0,,22.0,0.0,6.0,8.0,,1.0,1.0,9.0,,13.0,8.0,51.0,236.0,248.0,432.0,14.0,29.0,1.0,3.0,3.0,1989.0,18.0,145.0,24.0,10.0,290.0,683.0,0.0,8.0,43.0,,200.0,1039.0,,3.0,3.0,6.0,49.0,,44.0,48.0,156.0,0.0,6.0
Chelsea_8,2009-10,77453,Jeffrey Bruma,VfL Wolfsburg,Defender,Netherlands,2.0,2.0,,2.0,,,,,,,,,,1.0,,,6.0,4.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,4.0,2.0,2.0,,,,,,,2.0,,,,,,,,28.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,2.0,,,,,,1.0,,1.0,7.0,20.0,26.0,,2.0,,4.0,4.0,57.0,2.0,4.0,,,8.0,28.0,0.0,,2.0,,1.0,50.0,,,,2.0,,,,1.0,1.0,0.0,0.0
Chelsea_8,2009-10,40145,Jack Cork,Burnley U21,Defender,England,22.0,16.0,6.0,11.0,,0.0,,3.0,,,,,,3.0,,,105.0,61.0,44.0,,,,,,,,,,,11.0,,,3.0,,,1.0,22.0,18.0,4.0,83.0,45.0,38.0,,1.0,,1.0,,,18.0,11.0,,,,,,,297.0,,,,,,,,,1.0,,,,47.0,,,,,,,,,,,,,,3.0,,4.0,,8.0,0.0,2.0,3.0,,2.0,2.0,1.0,,2.0,10.0,6.0,167.0,78.0,237.0,3.0,19.0,8.0,,1.0,772.0,28.0,7.0,7.0,15.0,96.0,298.0,0.0,7.0,22.0,12.0,55.0,447.0,,10.0,10.0,7.0,4.0,1.0,5.0,6.0,50.0,0.0,1.0
Chelsea_8,2009-10,8442,Michael Essien,Panathinaikos,Midfielder,Ghana,31.0,19.0,12.0,14.0,1.0,0.0,,14.0,5.0,,8.0,,,8.0,,,137.0,60.0,77.0,,,,,,,,,,,14.0,,,,,,3.0,9.0,8.0,1.0,106.0,41.0,65.0,1.0,1.0,,3.0,,,34.0,13.0,1.0,,,,,1.0,916.0,,,,,,,,,1.0,,,,118.0,,2.0,,,,,,,,,,,,14.0,,11.0,,13.0,0.0,,1.0,,3.0,2.0,15.0,,2.0,26.0,63.0,464.0,358.0,756.0,9.0,16.0,6.0,,14.0,1195.0,23.0,19.0,13.0,25.0,152.0,933.0,0.0,25.0,25.0,16.0,114.0,1167.0,,7.0,7.0,8.0,10.0,1.0,35.0,31.0,79.0,0.0,2.0
Chelsea_8,2009-10,2051,Frank Lampard,Manchester City,Midfielder,England,21.0,17.0,4.0,36.0,15.0,6.0,,33.0,3.0,,14.0,,132.0,38.0,,,264.0,140.0,124.0,,,,,,,,,1.0,,36.0,,,14.0,,,22.0,32.0,30.0,2.0,243.0,123.0,120.0,4.0,2.0,3.0,16.0,,,36.0,100.0,1.0,1.0,,,,4.0,1876.0,,,,,,,11.0,10.0,4.0,,,,148.0,,19.0,,,,,,,,,,,,56.0,,52.0,,36.0,0.0,2.0,,40.0,58.0,9.0,16.0,,3.0,176.0,142.0,1047.0,568.0,1415.0,26.0,49.0,65.0,1.0,12.0,3220.0,76.0,42.0,26.0,29.0,629.0,1923.0,0.0,108.0,75.0,118.0,366.0,2654.0,83.0,143.0,41.0,26.0,16.0,6.0,50.0,36.0,316.0,8.0,0.0
Chelsea_8,2009-10,2060,Joe Cole,Aston Villa,Midfielder,England,19.0,12.0,7.0,26.0,,1.0,,13.0,2.0,,2.0,,9.0,17.0,,,165.0,90.0,75.0,,,,,,,,,,,26.0,,,5.0,,,2.0,13.0,13.0,,146.0,78.0,68.0,,,1.0,1.0,,,24.0,24.0,,1.0,,,,3.0,675.0,,,,,,,,,2.0,,,,73.0,,1.0,,,,,,,,,,,,17.0,,10.0,,14.0,0.0,10.0,12.0,1.0,16.0,15.0,28.0,,1.0,52.0,13.0,416.0,169.0,556.0,7.0,20.0,29.0,1.0,5.0,1283.0,54.0,6.0,17.0,13.0,220.0,683.0,0.0,27.0,27.0,55.0,114.0,990.0,5.0,42.0,37.0,18.0,2.0,5.0,3.0,14.0,111.0,0.0,2.0
Chelsea_8,2009-10,28495,John Obi Mikel,Stoke City,Midfielder,Nigeria,55.0,37.0,18.0,25.0,,,,3.0,5.0,,7.0,,,1.0,,,244.0,121.0,123.0,,,,,,,,,,,25.0,,,1.0,,,,17.0,16.0,1.0,189.0,84.0,105.0,2.0,,,,,,55.0,17.0,,,,,,,1288.0,,,,,,,,,1.0,,,,194.0,,,,,,,,,,,,,,8.0,,1.0,,21.0,0.0,10.0,4.0,,3.0,3.0,11.0,,6.0,34.0,121.0,618.0,577.0,1071.0,14.0,46.0,5.0,,6.0,1744.0,28.0,39.0,42.0,34.0,197.0,1328.0,0.0,9.0,60.0,3.0,136.0,1629.0,,4.0,4.0,3.0,16.0,2.0,26.0,44.0,110.0,0.0,3.0
Chelsea_8,2009-10,4113,Michael Ballack,Bayer 04 Leverkusen,Midfielder,Germany,41.0,24.0,17.0,32.0,3.0,1.0,,14.0,9.0,,10.0,,9.0,9.0,,,228.0,115.0,113.0,,,,,,,,,,,32.0,,,5.0,,,4.0,20.0,18.0,2.0,187.0,91.0,96.0,2.0,2.0,,3.0,,,50.0,28.0,,2.0,,,,2.0,1599.0,,,,,,,,,2.0,,,,145.0,1.0,,,,,,,,,,,,,27.0,,13.0,,26.0,0.0,7.0,6.0,2.0,16.0,13.0,8.0,,3.0,73.0,167.0,824.0,587.0,1228.0,10.0,37.0,19.0,2.0,18.0,2366.0,30.0,35.0,54.0,41.0,328.0,1627.0,1.0,40.0,47.0,68.0,232.0,2030.0,6.0,41.0,35.0,6.0,20.0,5.0,52.0,49.0,180.0,0.0,2.0
Chelsea_8,2009-10,10425,Florent Malouda,Trabzonspor,Midfielder,France,38.0,18.0,20.0,33.0,,4.0,,17.0,,,9.0,,93.0,32.0,,,295.0,157.0,138.0,,,,,,,,,,,33.0,,,8.0,,,12.0,22.0,21.0,1.0,257.0,139.0,118.0,,1.0,,8.0,,,37.0,74.0,,8.0,,,,8.0,1337.0,,,,,,,,,3.0,,,,142.0,1.0,3.0,,,,,,,,,,,,24.0,,22.0,,26.0,0.0,6.0,7.0,34.0,61.0,26.0,46.0,,4.0,93.0,74.0,891.0,312.0,1068.0,4.0,27.0,23.0,3.0,32.0,2303.0,99.0,18.0,25.0,41.0,471.0,1358.0,1.0,46.0,31.0,107.0,216.0,2020.0,50.0,130.0,70.0,49.0,8.0,10.0,25.0,26.0,191.0,6.0,3.0
Chelsea_8,2009-10,19688,Scott Sinclair,Bristol Rovers,Midfielder,England,9.0,8.0,1.0,18.0,,1.0,,1.0,,,,,2.0,3.0,,,56.0,44.0,12.0,,,,,,,,,,,18.0,,,,,,1.0,15.0,13.0,2.0,47.0,36.0,11.0,,1.0,,0.0,,,8.0,4.0,,,,,,,92.0,,,,,,,,,2.0,,,,15.0,,,,,,,,,,,,,,5.0,,3.0,,1.0,0.0,,17.0,,2.0,2.0,7.0,,,2.0,2.0,60.0,28.0,84.0,,,,,3.0,341.0,33.0,3.0,2.0,4.0,58.0,92.0,0.0,8.0,,15.0,6.0,193.0,2.0,17.0,15.0,20.0,,1.0,,2.0,6.0,0.0,0.0
Chelsea_8,2009-10,18689,Yuri Zhirkov,Zenit St Petersburg,Midfielder,Russia,14.0,7.0,7.0,17.0,,,,,2.0,,1.0,1.0,1.0,13.0,,,134.0,51.0,83.0,,,,,,,,,2.0,,17.0,,,2.0,,,,12.0,12.0,,120.0,44.0,76.0,1.0,,,,,,21.0,21.0,,,,,,,503.0,,,,,,,,,1.0,,,,50.0,,,,,,,,,,,,,,2.0,,2.0,,10.0,0.0,5.0,7.0,,13.0,13.0,8.0,,9.0,8.0,8.0,275.0,153.0,407.0,10.0,36.0,1.0,11.0,99.0,953.0,23.0,31.0,17.0,22.0,172.0,511.0,0.0,4.0,46.0,29.0,96.0,852.0,1.0,28.0,26.0,14.0,19.0,1.0,14.0,34.0,82.0,0.0,4.0
Chelsea_8,2009-10,10920,Deco,Chelsea,Midfielder,Portugal,12.0,6.0,6.0,19.0,,2.0,,5.0,1.0,,4.0,,29.0,15.0,,,193.0,91.0,102.0,,,,,,,,,,,19.0,,,2.0,,,2.0,11.0,10.0,1.0,181.0,85.0,96.0,2.0,,,0.0,,,46.0,39.0,,1.0,,,,,895.0,,,,,,,,,1.0,,,,81.0,,1.0,,,,,,,,,,,,7.0,,7.0,,14.0,0.0,6.0,5.0,12.0,18.0,5.0,25.0,,1.0,66.0,51.0,521.0,243.0,695.0,19.0,31.0,31.0,,8.0,1240.0,54.0,9.0,16.0,21.0,279.0,918.0,0.0,14.0,50.0,18.0,172.0,1264.0,16.0,42.0,23.0,16.0,8.0,2.0,25.0,23.0,147.0,0.0,4.0
Chelsea_8,2009-10,62398,Nemanja Matic,Lyon,Midfielder,Serbia,2.0,1.0,1.0,2.0,,,,,,,,,,,,,9.0,3.0,6.0,,,,,,,,,,,2.0,,,,,,,,,,7.0,2.0,5.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,0.0,,2.0,,,,,,,2.0,,17.0,13.0,30.0,1.0,4.0,,,,40.0,,1.0,1.0,,9.0,39.0,0.0,1.0,5.0,,9.0,48.0,,,,,1.0,,2.0,1.0,7.0,0.0,0.0
Chelsea_8,2009-10,59325,Gaël Kakuta,Sakaryaspor,Midfielder,DR Congo,,,,1.0,,,,,,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,,,,,,,15.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,0.0,,1.0,,,,,,,2.0,,9.0,6.0,15.0,,,,,,31.0,,,,2.0,1.0,15.0,0.0,3.0,,1.0,,21.0,,1.0,1.0,,,,,,,0.0,0.0
Chelsea_8,2009-10,49724,Franco Di Santo,FC Schalke 04,Forward,Argentina,90.0,53.0,37.0,22.0,,0.0,,4.0,1.0,,1.0,,,5.0,,,224.0,143.0,81.0,,,,,,,,,,,22.0,,,1.0,,,1.0,19.0,14.0,5.0,134.0,90.0,44.0,,1.0,,1.0,,,12.0,11.0,,,,,,19.0,266.0,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,8.0,,10.0,,15.0,0.0,12.0,7.0,,2.0,2.0,6.0,,,54.0,4.0,128.0,48.0,170.0,6.0,14.0,3.0,1.0,4.0,1159.0,50.0,,35.0,18.0,150.0,266.0,0.0,18.0,20.0,67.0,92.0,465.0,,5.0,5.0,23.0,1.0,15.0,3.0,14.0,89.0,0.0,3.0
Chelsea_8,2009-10,12303,Didier Drogba,Chelsea,Forward,Cote d’Ivoire,106.0,49.0,57.0,32.0,28.0,15.0,,35.0,7.0,,11.0,,6.0,45.0,,,434.0,261.0,173.0,,,,,,,,,4.0,,32.0,,,10.0,,,29.0,27.0,25.0,2.0,328.0,212.0,116.0,4.0,4.0,2.0,14.0,,,31.0,46.0,,9.0,,,,35.0,636.0,,,,,,,1.0,1.0,4.0,,,,62.0,,16.0,,,,,,,,,3.0,,,76.0,,67.0,,31.0,0.0,6.0,1.0,1.0,21.0,20.0,38.0,,2.0,85.0,24.0,351.0,52.0,358.0,8.0,15.0,34.0,1.0,5.0,2774.0,142.0,48.0,63.0,55.0,482.0,640.0,0.0,143.0,23.0,255.0,258.0,1413.0,4.0,49.0,43.0,67.0,5.0,20.0,19.0,15.0,239.0,18.0,7.0
Chelsea_8,2009-10,37352,Salomon Kalou,Hertha BSC,Midfielder,Cote d’Ivoire,23.0,18.0,5.0,23.0,,0.0,,6.0,1.0,,,,1.0,11.0,,,123.0,76.0,47.0,,,,,,,,,1.0,,23.0,,,3.0,,,5.0,11.0,11.0,,100.0,58.0,42.0,,1.0,2.0,5.0,,,6.0,30.0,,1.0,,,,7.0,355.0,,,,,,,,,2.0,,,,38.0,,3.0,,,,,,,,,,,,19.0,,12.0,,11.0,0.0,10.0,12.0,,4.0,4.0,17.0,,,46.0,8.0,227.0,65.0,280.0,2.0,14.0,12.0,,4.0,955.0,38.0,6.0,17.0,9.0,131.0,356.0,0.0,31.0,16.0,90.0,68.0,555.0,,20.0,20.0,15.0,,5.0,6.0,9.0,62.0,2.0,2.0
