team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Bournemouth_91,2015-16,18726,Artur Boruc,Legia Warsaw,Goalkeeper,Poland,3.0,,3.0,32.0,,,,,,47.0,7.0,,,,,7.0,8.0,2.0,6.0,0.0199,,,,45.5832,,553.0,1.0,,,32.0,304.0,132.0,,,2.0,,51.0,44.0,7.0,5.0,2.0,3.0,,,,,,,,1.0,,,121.0,,,,328.0,,,,1.0,5.0,2.0,,,,8.0,1.0,,261.0,,,69.0,2.0,77.0,8.0,54.0,20.0,19.0,,,,,,,,,32.0,0.0,,,,,,1.0,,72.0,,166.0,103.0,298.0,235.0,1.0,,,,,2880.0,,17.0,1.0,1.0,354.0,743.0,0.0,,1.0,,342.0,1072.0,,,,,179.0,,338.0,83.0,4.0,,2.0
Bournemouth_91,2015-16,61302,Ryan Allsop,Birmingham City,Goalkeeper,England,,,,1.0,,,,,,1.0,,,,,,,,,,0.0001,,,,0.0438,,3.0,,,,1.0,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,6.0,,,,,,,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,1.0,1.0,6.0,6.0,,,,,,45.0,,,,,1.0,8.0,0.0,,,,1.0,11.0,,,,,1.0,,1.0,,,,0.0
Bournemouth_91,2015-16,15885,Adam Federici,Stoke City U23,Goalkeeper,Australia,,,,6.0,,,,,,3.0,,,,,1.0,,2.0,2.0,,0.002,,,,11.5537,,76.0,,,,6.0,42.0,11.0,,,,,15.0,15.0,,2.0,2.0,,,,,,,,,,,,15.0,,,,66.0,,,,,1.0,,,,,4.0,,,36.0,,,17.0,,13.0,2.0,9.0,4.0,4.0,,,,,,,,,6.0,0.0,1.0,,,,,,,11.0,,36.0,20.0,57.0,41.0,,,,,,495.0,,5.0,,,32.0,108.0,0.0,,,,31.0,152.0,,,,,15.0,,31.0,8.0,,,0.0
Bournemouth_91,2015-16,200369,Jordan Holmes,Ebbsfleet United,Goalkeeper,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Bournemouth_91,2015-16,15149,Simon Francis,Bournemouth,Defender,England,170.0,62.0,108.0,38.0,,,206.0,3.0,21.0,,6.0,2.0,11.0,23.0,,,417.0,163.0,254.0,2.7259,0.2304,,0.0831,56.1902,,896.0,19.0,,,38.0,,,4.0,,,,67.0,60.0,7.0,247.0,101.0,146.0,,,,,,1.0,88.0,31.0,,,791.0,3.0,,2.0,2032.0,,,,2.0,,,,,,,59.0,15.0,231.0,,,213.0,,,,,,,,,,3.0,3.0,1.0,1.0,,38.0,1.0,,,2.0,25.0,21.0,30.0,,38.0,1.0,179.0,779.0,911.0,1486.0,28.0,77.0,,30.0,207.0,3387.0,,206.0,35.0,12.0,641.0,2106.0,1.0,4.0,105.0,,441.0,3023.0,,75.0,74.0,16.0,116.0,,193.0,146.0,248.0,,5.0
Bournemouth_91,2015-16,56917,Steve Cook,Queens Park Rangers,Defender,England,187.0,64.0,123.0,36.0,,,62.0,5.0,35.0,,7.0,,,3.0,,,264.0,98.0,166.0,0.7834,1.9708,,2.6013,55.5265,,617.0,8.0,,,36.0,,,,,,4.0,63.0,56.0,7.0,77.0,34.0,43.0,2.0,2.0,,,3.0,3.0,84.0,6.0,,,427.0,2.0,1.0,2.0,1549.0,,,,1.0,,,,,,,26.0,9.0,162.0,,2.0,471.0,,,,,,,,,3.0,2.0,12.0,3.0,8.0,1.0,36.0,0.0,1.0,,,,,3.0,,41.0,,175.0,393.0,891.0,1109.0,14.0,19.0,,2.0,6.0,3195.0,,298.0,16.0,8.0,345.0,1577.0,0.0,20.0,33.0,,293.0,2116.0,,1.0,1.0,1.0,91.0,,152.0,103.0,141.0,,5.0
Bournemouth_91,2015-16,28378,Tommy Elphick,Huddersfield Town,Defender,England,54.0,18.0,36.0,12.0,,,17.0,2.0,1.0,,,,,2.0,,,88.0,33.0,55.0,0.0459,0.2644,,0.5552,16.336,,221.0,2.0,,,12.0,,,,,,1.0,23.0,20.0,3.0,34.0,15.0,19.0,,1.0,,,2.0,1.0,32.0,1.0,,,111.0,,,1.0,450.0,,,,1.0,,,,,,,4.0,1.0,39.0,,,108.0,,,,,,,,,2.0,,,1.0,2.0,,11.0,0.0,,1.0,,,,,,9.0,1.0,27.0,113.0,265.0,351.0,6.0,5.0,,,2.0,1012.0,,52.0,10.0,8.0,98.0,457.0,0.0,2.0,11.0,,79.0,577.0,,,,,18.0,,32.0,29.0,47.0,,1.0
Bournemouth_91,2015-16,41320,Charlie Daniels,Colchester United,Defender,England,47.0,21.0,26.0,37.0,,,282.0,5.0,4.0,,7.0,,14.0,25.0,,,286.0,110.0,176.0,2.012,2.6333,,3.4539,54.5206,,705.0,4.0,,,37.0,,,5.0,,,3.0,63.0,57.0,6.0,239.0,89.0,150.0,1.0,,,,3.0,2.0,53.0,31.0,,3.0,101.0,2.0,2.0,2.0,1642.0,,,,,,,2.0,2.0,,,78.0,23.0,203.0,,,604.0,,,,,,,,,3.0,2.0,8.0,2.0,7.0,2.0,37.0,0.0,1.0,,5.0,32.0,27.0,57.0,,18.0,6.0,65.0,794.0,599.0,1296.0,13.0,62.0,1.0,55.0,353.0,3285.0,,76.0,10.0,19.0,595.0,1692.0,0.0,15.0,75.0,,331.0,2698.0,4.0,95.0,87.0,23.0,73.0,,123.0,99.0,208.0,,2.0
Bournemouth_91,2015-16,54469,Adam Smith,Bournemouth,Defender,England,53.0,32.0,21.0,31.0,,,214.0,6.0,5.0,,6.0,,4.0,10.0,,,328.0,139.0,189.0,1.2053,0.5246,,1.6709,33.5531,,294.0,12.0,1.0,,31.0,,,,,,2.0,35.0,30.0,5.0,275.0,107.0,168.0,,,,,,1.0,44.0,14.0,,1.0,328.0,6.0,1.0,2.0,889.0,,,,,,,,,,,47.0,25.0,125.0,,1.0,75.0,,,,,,,,,,6.0,5.0,1.0,4.0,1.0,22.0,0.0,2.0,9.0,,11.0,11.0,46.0,,7.0,4.0,36.0,437.0,341.0,731.0,12.0,59.0,1.0,29.0,240.0,2096.0,,49.0,33.0,51.0,323.0,911.0,0.0,9.0,71.0,,144.0,1664.0,,45.0,45.0,29.0,21.0,,37.0,34.0,107.0,,5.0
Bournemouth_91,2015-16,6219,Sylvain Distin,Bournemouth,Defender,France,52.0,19.0,33.0,12.0,,,25.0,1.0,4.0,,1.0,,,,,,86.0,27.0,59.0,0.2904,0.0673,,,16.9942,,201.0,,,,12.0,,,,,,,21.0,21.0,,34.0,8.0,26.0,,,,,1.0,,24.0,1.0,,,101.0,,,1.0,444.0,,,,,,,,,,,8.0,5.0,40.0,,,123.0,,,,,,,,,1.0,,1.0,,,,9.0,0.0,,3.0,,,,6.0,,2.0,,18.0,110.0,265.0,357.0,7.0,12.0,,,,842.0,,47.0,3.0,1.0,91.0,450.0,0.0,1.0,19.0,,75.0,568.0,,,,,10.0,,20.0,29.0,55.0,,0.0
