team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Arsenal_3,2009-10,17336,Gaël Clichy,Istanbul Basaksehir,Defender,France,52.0,23.0,29.0,24.0,1.0,,,1.0,5.0,,9.0,,,7.0,,,247.0,97.0,150.0,,,,,,,,,,,24.0,,,1.0,,,,27.0,25.0,2.0,195.0,74.0,121.0,,,,,,,82.0,11.0,4.0,,,,,,1154.0,,,,,,,,,4.0,,,,128.0,,,,,,,,,,,,,,3.0,,4.0,,23.0,0.0,,1.0,,13.0,13.0,23.0,,14.0,4.0,57.0,536.0,408.0,874.0,19.0,54.0,4.0,43.0,171.0,2086.0,24.0,87.0,24.0,25.0,420.0,1175.0,0.0,7.0,73.0,8.0,244.0,1856.0,,64.0,64.0,13.0,54.0,,61.0,60.0,183.0,0.0,4.0
Arsenal_3,2009-10,42427,Kieran Gibbs,West Bromwich Albion,Defender,England,13.0,8.0,5.0,3.0,,,,1.0,,,,,,1.0,,,36.0,16.0,20.0,,,,,,,,,,,3.0,,,,,,,3.0,3.0,,23.0,8.0,15.0,,,,,,,11.0,1.0,1.0,,,,,1.0,161.0,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,3.0,0.0,,,,2.0,2.0,3.0,,,,4.0,71.0,59.0,124.0,3.0,7.0,1.0,2.0,20.0,270.0,4.0,12.0,1.0,2.0,54.0,165.0,0.0,,10.0,6.0,37.0,250.0,,9.0,9.0,3.0,7.0,,5.0,12.0,32.0,0.0,1.0
Arsenal_3,2009-10,20488,Armand Traore,Cardiff City,Defender,Senegal,29.0,12.0,17.0,9.0,,,,1.0,,,2.0,,,2.0,,,98.0,45.0,53.0,,,,,,,,,,,9.0,,,,,,,10.0,8.0,2.0,69.0,33.0,36.0,1.0,,,,,,26.0,3.0,1.0,,,,,,444.0,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,9.0,0.0,2.0,,,1.0,1.0,8.0,,3.0,2.0,17.0,195.0,181.0,358.0,7.0,16.0,1.0,9.0,61.0,805.0,20.0,44.0,6.0,5.0,140.0,448.0,0.0,,23.0,4.0,73.0,697.0,,24.0,24.0,10.0,9.0,,12.0,28.0,61.0,0.0,2.0
Arsenal_3,2009-10,1886,Sol Campbell,Newcastle United,Defender,England,29.0,8.0,21.0,11.0,,,,1.0,8.0,,4.0,,,,,,88.0,29.0,59.0,,,,,,,,,,,11.0,,,,,,,10.0,8.0,2.0,59.0,21.0,38.0,,,1.0,,,,27.0,2.0,3.0,,,,,,374.0,,,,1.0,,,,,1.0,,,,46.0,,,,,,,,,,,,,,3.0,,2.0,,10.0,0.0,,1.0,,,,4.0,,6.0,2.0,24.0,82.0,228.0,286.0,4.0,22.0,,,3.0,955.0,7.0,56.0,11.0,8.0,108.0,381.0,0.0,5.0,26.0,11.0,71.0,538.0,,,,1.0,21.0,,24.0,18.0,47.0,0.0,3.0
Arsenal_3,2009-10,40564,Henri Lansbury,Luton Town,Midfielder,England,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,16.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,1.0,,,,2.0,2.0,8.0,8.0,13.0,,,,,,13.0,,,,,1.0,16.0,0.0,,,1.0,1.0,18.0,,,,,,,,1.0,1.0,0.0,0.0
Arsenal_3,2009-10,17878,Cesc Fàbregas,Monaco,Midfielder,Spain,35.0,22.0,13.0,27.0,10.0,6.0,,23.0,4.0,,9.0,,103.0,32.0,,,359.0,185.0,174.0,,,,,,,,,1.0,,27.0,,,13.0,,,15.0,26.0,25.0,1.0,324.0,163.0,161.0,2.0,,2.0,9.0,,,62.0,82.0,,2.0,,,,3.0,1686.0,,,,,,,4.0,3.0,3.0,,,,140.0,,13.0,,,,,,,,,1.0,,,31.0,,32.0,,26.0,0.0,6.0,1.0,14.0,29.0,6.0,51.0,,3.0,142.0,113.0,1057.0,386.0,1301.0,19.0,43.0,87.0,2.0,20.0,2193.0,104.0,24.0,34.0,48.0,640.0,1784.0,0.0,63.0,62.0,119.0,370.0,2516.0,71.0,128.0,29.0,31.0,9.0,8.0,53.0,43.0,317.0,6.0,5.0
Arsenal_3,2009-10,8597,Tomas Rosicky,Sparta Prague,Midfielder,Czech Republic,26.0,16.0,10.0,25.0,,1.0,,9.0,1.0,,1.0,1.0,11.0,8.0,,,160.0,69.0,91.0,,,,,,,,,,,25.0,,,4.0,,,3.0,20.0,17.0,3.0,134.0,53.0,81.0,1.0,,1.0,2.0,,,18.0,24.0,,1.0,,,,,728.0,,,,,,,,,1.0,,,,82.0,,2.0,,,,,,,,,,,,17.0,,14.0,,14.0,0.0,12.0,11.0,1.0,7.0,5.0,22.0,,,49.0,17.0,463.0,145.0,584.0,5.0,18.0,20.0,2.0,14.0,1297.0,32.0,7.0,12.0,36.0,205.0,741.0,0.0,31.0,23.0,51.0,140.0,1017.0,5.0,21.0,16.0,6.0,2.0,5.0,6.0,24.0,134.0,0.0,1.0
Arsenal_3,2009-10,28554,Samir Nasri,West Ham United,Midfielder,France,23.0,21.0,2.0,26.0,3.0,2.0,,18.0,1.0,,4.0,1.0,42.0,16.0,,,237.0,138.0,99.0,,,,,,,,,,,26.0,,,4.0,,,2.0,25.0,22.0,3.0,214.0,117.0,97.0,1.0,,,0.0,,,36.0,48.0,,,,,,6.0,1127.0,,,,,,,,,2.0,,,,94.0,,2.0,,,,,,,,,,,,8.0,,11.0,,22.0,0.0,8.0,4.0,12.0,29.0,13.0,41.0,,,57.0,47.0,779.0,255.0,958.0,8.0,29.0,28.0,2.0,34.0,1887.0,95.0,11.0,11.0,19.0,351.0,1163.0,0.0,19.0,37.0,68.0,158.0,1673.0,23.0,86.0,54.0,29.0,5.0,9.0,11.0,22.0,147.0,2.0,2.0
Arsenal_3,2009-10,54102,Jack Wilshere,Bournemouth,Midfielder,England,12.0,7.0,5.0,15.0,2.0,1.0,,5.0,,,,,15.0,6.0,,,179.0,90.0,89.0,,,,,,,,,,,15.0,,,1.0,,,1.0,18.0,16.0,2.0,167.0,83.0,84.0,2.0,,,0.0,,,31.0,19.0,,1.0,,,,,399.0,,,,,,,,,2.0,,,,84.0,,,,,,,,,,,,,,7.0,,5.0,,13.0,0.0,8.0,2.0,4.0,7.0,2.0,18.0,,,11.0,14.0,209.0,96.0,284.0,11.0,21.0,9.0,,5.0,1093.0,42.0,4.0,27.0,34.0,192.0,401.0,0.0,12.0,32.0,19.0,103.0,684.0,11.0,43.0,21.0,19.0,4.0,3.0,15.0,17.0,88.0,2.0,4.0
Arsenal_3,2009-10,20467,Theo Walcott,Southampton,Forward,England,13.0,8.0,5.0,23.0,,1.0,,8.0,,,1.0,,1.0,24.0,,,151.0,99.0,52.0,,,,,,,,,,,23.0,,,2.0,,,3.0,9.0,8.0,1.0,138.0,91.0,47.0,,,,2.0,,,8.0,21.0,,2.0,,,,5.0,335.0,,,,,,,,,1.0,,,,33.0,,1.0,,,,,,,,,,,,13.0,,14.0,,12.0,0.0,9.0,11.0,1.0,19.0,17.0,19.0,,1.0,15.0,4.0,227.0,70.0,274.0,2.0,12.0,7.0,,1.0,1130.0,81.0,4.0,7.0,14.0,205.0,335.0,0.0,27.0,14.0,99.0,57.0,653.0,,62.0,62.0,37.0,2.0,1.0,3.0,10.0,54.0,2.0,0.0
Arsenal_3,2009-10,28440,Denilson,Arsenal,Midfielder,Brazil,54.0,25.0,29.0,20.0,2.0,1.0,,7.0,4.0,,5.0,1.0,1.0,3.0,,,275.0,141.0,134.0,,,,,,,,,,,20.0,,,1.0,,,3.0,21.0,18.0,3.0,221.0,116.0,105.0,2.0,,,2.0,,,61.0,11.0,,,,,,,1237.0,,,,1.0,,,,,3.0,,,,118.0,,3.0,,,,,,,,,1.0,,,6.0,,9.0,,19.0,0.0,6.0,1.0,,3.0,1.0,11.0,,,34.0,68.0,645.0,447.0,1021.0,15.0,37.0,15.0,1.0,1.0,1573.0,47.0,20.0,33.0,42.0,242.0,1260.0,0.0,15.0,52.0,8.0,171.0,1591.0,,6.0,5.0,6.0,3.0,1.0,17.0,46.0,154.0,4.0,2.0
Arsenal_3,2009-10,41792,Aaron Ramsey,Cardiff City,Midfielder,Wales,22.0,9.0,13.0,18.0,,1.0,,6.0,1.0,,2.0,,1.0,4.0,,,126.0,65.0,61.0,,,,,,,,,,,18.0,,,3.0,,,3.0,5.0,5.0,,104.0,56.0,48.0,,,,2.0,,,18.0,12.0,,1.0,,,,,611.0,,,,,,,,,,,,,54.0,,2.0,,,,,,,,,,,,8.0,,6.0,,7.0,0.0,3.0,11.0,,2.0,2.0,10.0,,1.0,36.0,43.0,352.0,187.0,494.0,9.0,17.0,14.0,,6.0,780.0,37.0,7.0,12.0,12.0,148.0,627.0,0.0,14.0,26.0,24.0,90.0,807.0,1.0,14.0,13.0,8.0,3.0,3.0,13.0,13.0,77.0,0.0,0.0
Arsenal_3,2009-10,21091,Alexandre Song,Sion,Midfielder,Cameroon,74.0,34.0,40.0,26.0,,1.0,,3.0,6.0,,9.0,,,1.0,,,370.0,171.0,199.0,,,,,,,,,,,26.0,,,1.0,,,1.0,24.0,24.0,,296.0,137.0,159.0,2.0,1.0,1.0,0.0,,,81.0,22.0,2.0,,,,,,1471.0,,,,1.0,,,,,3.0,,,,241.0,,,,,,,,,,,,,,7.0,,3.0,,25.0,0.0,3.0,1.0,,1.0,1.0,32.0,,1.0,38.0,81.0,768.0,493.0,1179.0,15.0,72.0,18.0,,4.0,2239.0,47.0,57.0,57.0,40.0,313.0,1487.0,0.0,10.0,87.0,18.0,227.0,1922.0,,4.0,4.0,5.0,12.0,1.0,24.0,67.0,203.0,0.0,10.0
Arsenal_3,2009-10,56864,Francis Coquelin,Nantes,Midfielder,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Arsenal_3,2009-10,13227,Andrey Arshavin,Zenit St Petersburg,Midfielder,Russia,30.0,24.0,6.0,30.0,,4.0,,30.0,,,4.0,,30.0,32.0,,,289.0,177.0,112.0,,,,,,,,,1.0,,30.0,,,1.0,,,10.0,28.0,26.0,2.0,259.0,153.0,106.0,2.0,,3.0,6.0,,,24.0,38.0,,2.0,,,,22.0,869.0,,,,,,,,,5.0,,,,65.0,,8.0,,,,,,,,,,,,27.0,,29.0,,25.0,0.0,12.0,5.0,6.0,15.0,8.0,42.0,,,106.0,24.0,502.0,160.0,623.0,12.0,23.0,46.0,2.0,28.0,2265.0,110.0,,39.0,29.0,445.0,879.0,0.0,56.0,35.0,157.0,232.0,1427.0,20.0,94.0,69.0,40.0,5.0,18.0,15.0,18.0,217.0,8.0,2.0
Arsenal_3,2009-10,28566,Abou Diaby,Marseille,Midfielder,France,132.0,78.0,54.0,29.0,,0.0,,11.0,1.0,,8.0,,,15.0,,,533.0,277.0,256.0,,,,,,,,,,,29.0,,,3.0,,,6.0,30.0,27.0,3.0,401.0,199.0,202.0,2.0,1.0,,6.0,,,77.0,32.0,,1.0,,,,4.0,1535.0,,,1.0,,,,,,5.0,,,,165.0,,4.0,,,,,,,,,,,,12.0,,15.0,,26.0,0.0,5.0,3.0,,2.0,2.0,77.0,,,82.0,40.0,851.0,435.0,1244.0,18.0,60.0,26.0,,3.0,2322.0,130.0,57.0,53.0,47.0,443.0,1545.0,0.0,27.0,78.0,67.0,261.0,2196.0,,16.0,16.0,45.0,8.0,8.0,17.0,61.0,244.0,6.0,2.0
Arsenal_3,2009-10,19701,Emmanuel Eboué,Sunderland,Defender,Cote d’Ivoire,27.0,21.0,6.0,25.0,,0.0,,2.0,4.0,,4.0,,3.0,17.0,,,240.0,108.0,132.0,,,,,,,,,,,25.0,,,3.0,,,1.0,18.0,16.0,2.0,213.0,87.0,126.0,1.0,,,1.0,,,36.0,22.0,,,,,,4.0,729.0,,,,,,,,,3.0,,,,83.0,,1.0,,,,,,,,,,,,10.0,,4.0,,17.0,0.0,10.0,8.0,,5.0,5.0,42.0,,2.0,47.0,27.0,415.0,237.0,620.0,13.0,30.0,9.0,8.0,63.0,1493.0,63.0,16.0,20.0,41.0,220.0,746.0,0.0,14.0,43.0,71.0,99.0,1200.0,3.0,40.0,37.0,31.0,6.0,4.0,11.0,21.0,88.0,0.0,4.0
Arsenal_3,2009-10,38519,Fran Mérida,Espanyol,Midfielder,Spain,1.0,,1.0,4.0,,1.0,,,1.0,,,,,,,,13.0,5.0,8.0,,,,,,,,,,,4.0,,,,,,1.0,2.0,1.0,1.0,12.0,5.0,7.0,,,,0.0,,,1.0,1.0,,,,,,1.0,46.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,0.0,,4.0,,,,,,,4.0,1.0,22.0,15.0,36.0,1.0,3.0,2.0,,,61.0,2.0,1.0,2.0,3.0,14.0,47.0,0.0,1.0,4.0,1.0,10.0,69.0,,1.0,1.0,1.0,,,2.0,,8.0,0.0,0.0
Arsenal_3,2009-10,56865,Jay Emmanuel-Thomas,Braintree Town,Forward,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Arsenal_3,2009-10,66587,Craig Eastmond,Wealdstone,Midfielder,England,13.0,7.0,6.0,4.0,,,,,3.0,,,,,,,,35.0,19.0,16.0,,,,,,,,,,,4.0,,,,,,,2.0,2.0,,22.0,12.0,10.0,1.0,,,,,,9.0,2.0,,,,,,,103.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,2.0,,2.0,0.0,2.0,2.0,,,,,,1.0,2.0,3.0,41.0,44.0,82.0,,7.0,,,,170.0,6.0,2.0,4.0,3.0,26.0,104.0,0.0,2.0,7.0,4.0,19.0,146.0,,,,3.0,1.0,,1.0,7.0,18.0,0.0,0.0
Arsenal_3,2009-10,59937,Conor Henderson,Crawley Town,Midfielder,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Arsenal_3,2009-10,38470,Eduardo da Silva,Shakhtar Donetsk,Forward,Croatia,33.0,23.0,10.0,24.0,3.0,1.0,,11.0,,,,,14.0,21.0,,,118.0,76.0,42.0,,,,,,,,,,,24.0,,,4.0,,,2.0,10.0,10.0,,85.0,53.0,32.0,,,1.0,1.0,,,13.0,24.0,,,,,,9.0,360.0,,,,,,,,,1.0,,,,31.0,,2.0,,,,,,,,,,,,15.0,,17.0,,13.0,0.0,13.0,11.0,1.0,1.0,,15.0,,,43.0,5.0,227.0,71.0,292.0,,7.0,8.0,,6.0,1120.0,35.0,1.0,14.0,10.0,135.0,367.0,0.0,32.0,7.0,99.0,70.0,583.0,9.0,29.0,16.0,11.0,2.0,7.0,3.0,12.0,67.0,0.0,0.0
Arsenal_3,2009-10,12297,Robin van Persie,Feyenoord,Forward,Netherlands,44.0,29.0,15.0,16.0,14.0,4.0,,23.0,,,3.0,,45.0,25.0,,,163.0,101.0,62.0,,,,,,,,,,,16.0,,,7.0,,,9.0,16.0,15.0,1.0,119.0,72.0,47.0,,1.0,5.0,5.0,,,15.0,34.0,,4.0,,,,18.0,427.0,,,,,,,,,2.0,,,,20.0,,4.0,,,,,,,,,,,,25.0,,28.0,,14.0,0.0,3.0,2.0,12.0,15.0,2.0,14.0,,,50.0,10.0,304.0,61.0,340.0,4.0,7.0,26.0,4.0,,1256.0,44.0,9.0,24.0,22.0,210.0,439.0,0.0,53.0,11.0,118.0,89.0,750.0,27.0,58.0,20.0,12.0,1.0,5.0,5.0,9.0,84.0,4.0,3.0
