season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025065,2,3,Arsenal,Home,958959,445122,Jurriën Timber,jurrien-timber,D,False,,,2.0,18.0,15.0,33.0,,2.0,,1.0,1.0,,,,,,2.0,3.0,6.0,,,0.0514317,0.8134,1.6665,,1.0,2.0,,,,2.0,2.0,,,,,,,64.0,2.0,,,,7.0,,,10.0,,,1.0,,,,1.0,,,2.0,,21.0,15.0,36.0,,,3,4.0,57.0,,,,1.0
2025-26,14025065,2,3,Arsenal,Home,976037,440854,Jakub Kiwior,jakub-kiwior,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025065,2,3,Arsenal,Home,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,True,,,,2.0,8.0,10.0,,,,,,,,,,,,,2.0,,,0.00052984,,,,0.0,,,,,,,,,,,,,26.0,,,,,1.0,,,6.9,,,,,,,,,,,,2.0,8.0,10.0,,,0,2.0,17.0,,,,2.0
2025-26,14025065,2,3,Arsenal,Home,1423711,499169,Myles Lewis-Skelly,lewis-skelly-myles,D,True,,,,4.0,17.0,21.0,1.0,,,2.0,,,,,,,,2.0,4.0,,,0.00158039,,,1.0,0.0,,,,,,,,,,,,,26.0,,,,,,,,7.1,,,,,,,2.0,,,,,4.0,17.0,21.0,,,0,1.0,28.0,,1.0,2.0,1.0
2025-26,14025103,3,3,Arsenal,Away,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,,11.0,25.0,36.0,,,,2.0,,,1.0,,,,,1.0,1.0,,,0.00544224,0.0181,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,5.0,,,6.4,,,,,,4.0,,,,1.0,,16.0,25.0,41.0,,,1,1.0,50.0,,,,
2025-26,14025103,3,3,Arsenal,Away,941168,462424,William Saliba,william-saliba,D,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,0,,3.0,,,,
2025-26,14025103,3,3,Arsenal,Away,957602,466075,Riccardo Calafiori,riccardo-calafiori,D,False,,,2.0,10.0,17.0,27.0,2.0,2.0,,3.0,,,2.0,,,,1.0,3.0,6.0,,,0.0072676,0.1319,,,0.0,,,,,3.0,,,,,,,,90.0,,,,,14.0,,,6.7,,,1.0,,,2.0,,2.0,,3.0,,15.0,20.0,35.0,,,3,2.0,65.0,2.0,2.0,,1.0
2025-26,14025103,3,3,Arsenal,Away,958959,445122,Jurriën Timber,jurrien-timber,D,False,,,1.0,14.0,7.0,21.0,2.0,,,4.0,,,1.0,,,,,4.0,3.0,,,0.0450246,0.0918,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,10.0,,,6.4,,,,,,5.0,,2.0,,2.0,,18.0,7.0,25.0,,,1,2.0,46.0,3.0,1.0,,1.0
2025-26,14025103,3,3,Arsenal,Away,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,True,,,2.0,10.0,37.0,47.0,,,,3.0,,,,,,,,1.0,4.0,,,0.00238348,,,,0.0,,,,,,,,,,,,,85.0,,2.0,,,5.0,,,7.1,,,,,,3.0,1.0,,,4.0,,13.0,38.0,51.0,,,0,4.0,62.0,,,,2.0
2025-26,14025103,3,3,Arsenal,Away,1423711,499169,Myles Lewis-Skelly,lewis-skelly-myles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025124,4,3,Arsenal,Home,846036,198869,Ben White,ben-white,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025124,4,3,Arsenal,Home,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,2.0,19.0,44.0,63.0,3.0,1.0,,3.0,,1.0,1.0,,,,,3.0,6.0,,,0.00611395,0.2022,,,0.0,,,,,1.0,,,,,,,,90.0,,2.0,,,6.0,,,7.5,,,1.0,,,5.0,1.0,,,4.0,,21.0,47.0,68.0,,,2,2.0,85.0,1.0,2.0,1.0,2.0
2025-26,14025124,4,3,Arsenal,Home,957602,466075,Riccardo Calafiori,riccardo-calafiori,D,False,,,1.0,13.0,9.0,22.0,,,,1.0,,,,,,,,2.0,2.0,,,0.012235,,,2.0,0.0,,,,,1.0,1.0,,,,,,,68.0,,,,,6.0,,,6.8,,,,,,,,2.0,,1.0,,15.0,9.0,24.0,,,0,2.0,34.0,,,,1.0
2025-26,14025124,4,3,Arsenal,Home,958959,445122,Jurriën Timber,jurrien-timber,D,False,,,,22.0,16.0,38.0,,2.0,,2.0,1.0,,,1.0,,,,3.0,7.0,,,0.0196476,0.2974,0.7863,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,6.0,,,7.3,,,,,,4.0,2.0,,,1.0,,24.0,17.0,41.0,,,1,2.0,63.0,1.0,2.0,1.0,2.0
2025-26,14025124,4,3,Arsenal,Home,1002837,448104,Piero Hincapié,piero-hincapie,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025124,4,3,Arsenal,Home,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,False,,,,18.0,57.0,75.0,1.0,1.0,,6.0,,,,,,,,1.0,3.0,,,0.0434676,,,,0.0,,,,,2.0,,1.0,,,,,,90.0,,,,,9.0,,,7.6,,,,,,4.0,,,,1.0,1.0,22.0,60.0,82.0,,,0,2.0,92.0,1.0,,,2.0
2025-26,14025124,4,3,Arsenal,Home,1423711,499169,Myles Lewis-Skelly,lewis-skelly-myles,D,True,,,1.0,3.0,13.0,16.0,1.0,,,2.0,,,,,,,,2.0,1.0,,,0.00211877,,,1.0,0.0,,,,,,,,,,,,,22.0,,,,,,,,6.6,,,,,,,,,,1.0,,3.0,13.0,16.0,,,0,,18.0,,1.0,,
2025-26,14025154,5,3,Arsenal,Home,846036,198869,Ben White,ben-white,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025154,5,3,Arsenal,Home,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,2.0,26.0,33.0,59.0,1.0,2.0,,1.0,,,,2.0,,,,4.0,4.0,,,0.010253,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,5.0,,,6.6,,,,,,7.0,,,,3.0,,29.0,34.0,63.0,,,0,1.0,74.0,,1.0,,1.0
2025-26,14025154,5,3,Arsenal,Home,941168,462424,William Saliba,william-saliba,D,False,,,3.0,27.0,69.0,96.0,1.0,5.0,,8.0,,,,,,,,2.0,10.0,,,0.0179808,0.1007,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,5.0,,,7.3,,,1.0,,,4.0,,,,4.0,,30.0,70.0,100.0,,,1,4.0,112.0,,1.0,,2.0
2025-26,14025154,5,3,Arsenal,Home,957602,466075,Riccardo Calafiori,riccardo-calafiori,D,False,,,3.0,21.0,20.0,41.0,4.0,3.0,,6.0,,,,,,,,8.0,7.0,,,0.0493348,0.1275,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,13.0,,,6.6,,,3.0,,,2.0,1.0,3.0,,3.0,,23.0,25.0,48.0,,,3,3.0,73.0,,1.0,,2.0
2025-26,14025154,5,3,Arsenal,Home,958959,445122,Jurriën Timber,jurrien-timber,D,False,,,,22.0,19.0,41.0,1.0,,,3.0,,,,2.0,,,1.0,5.0,8.0,,,0.142898,,,1.0,0.0,,,,,1.0,1.0,,,,,,,80.0,,,,,16.0,,,6.7,,,,,,,,4.0,,1.0,,28.0,19.0,47.0,,,0,7.0,83.0,4.0,1.0,,5.0
2025-26,14025154,5,3,Arsenal,Home,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,True,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,8.8e-07,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,2.0,,,,
2025-26,14025154,5,3,Arsenal,Home,1423711,499169,Myles Lewis-Skelly,lewis-skelly-myles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025202,6,3,Arsenal,Away,846036,198869,Ben White,ben-white,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025202,6,3,Arsenal,Away,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,3.0,22.0,31.0,53.0,3.0,8.0,,2.0,,,,,,,,3.0,12.0,,,0.0218531,0.2162,0.8689,,0.0,1.0,,,,3.0,,,,,,,,90.0,1.0,2.0,,,7.0,,,8.6,,,,,,11.0,,,,6.0,,28.0,32.0,60.0,,,1,3.0,82.0,,1.0,,1.0
2025-26,14025202,6,3,Arsenal,Away,941168,462424,William Saliba,william-saliba,D,True,,,,14.0,17.0,31.0,1.0,2.0,,1.0,,,,,,,,2.0,3.0,,,0.0744565,,,1.0,0.0,,,,,,1.0,,,,,,,45.0,,,,,6.0,,,6.9,,,,,,1.0,,,,1.0,,18.0,18.0,36.0,,,0,,40.0,1.0,1.0,,
2025-26,14025202,6,3,Arsenal,Away,957602,466075,Riccardo Calafiori,riccardo-calafiori,D,False,1.0,,,14.0,8.0,22.0,1.0,,,3.0,,,,,,,,2.0,,,,0.0393417,0.104,,1.0,0.0,,,,,,1.0,,,,,,,70.0,,,,,8.0,,,6.1,,,2.0,,,3.0,,1.0,,3.0,,17.0,10.0,27.0,,,2,,43.0,,,,
2025-26,14025202,6,3,Arsenal,Away,958959,445122,Jurriën Timber,jurrien-timber,D,False,1.0,,,23.0,9.0,32.0,3.0,2.0,,4.0,,1.0,,1.0,,,1.0,9.0,8.0,,,0.207419,0.5312,0.7118,1.0,0.0,,,,,1.0,3.0,,,,,,,90.0,1.0,,,,12.0,,,7.0,,,1.0,,,3.0,6.0,3.0,,,,26.0,10.0,36.0,,,2,2.0,69.0,1.0,1.0,3.0,
2025-26,14025202,6,3,Arsenal,Away,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,False,,,,4.0,17.0,21.0,2.0,,,,,,,,,,,2.0,,,,0.0008403,,,,0.0,,,,,3.0,,,,,,,,45.0,,,,,4.0,,,6.1,,,,,,1.0,,,,1.0,,5.0,19.0,24.0,,,0,,29.0,1.0,,,
2025-26,14025202,6,3,Arsenal,Away,1423711,499169,Myles Lewis-Skelly,lewis-skelly-myles,D,True,,,,5.0,1.0,6.0,,,,1.0,,,,,,,,1.0,,,,0.00406802,,,1.0,0.0,,,,,,,,,,,,,12.0,,,,,1.0,,,6.5,,,,,,,,,,,,6.0,1.0,7.0,,,0,,7.0,,,,
2025-26,14025214,7,3,Arsenal,Home,846036,198869,Ben White,ben-white,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025214,7,3,Arsenal,Home,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,1.0,22.0,30.0,52.0,4.0,2.0,,,,,,,,,,4.0,6.0,,,0.0299589,,,,0.0,,,,,2.0,,,,,,,,90.0,,,,,4.0,,,7.3,,,,,,8.0,,,,1.0,,24.0,31.0,55.0,,,0,2.0,71.0,1.0,2.0,,1.0
2025-26,14025214,7,3,Arsenal,Home,941168,462424,William Saliba,william-saliba,D,False,,,1.0,27.0,63.0,90.0,3.0,2.0,,4.0,,,,,,,,3.0,3.0,,,0.0213782,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,7.0,,,7.2,,,,,,7.0,1.0,1.0,,4.0,,33.0,63.0,96.0,,,0,,106.0,,,1.0,
2025-26,14025214,7,3,Arsenal,Home,957602,466075,Riccardo Calafiori,riccardo-calafiori,D,False,,,,24.0,28.0,52.0,1.0,2.0,,5.0,,,1.0,,,,,4.0,7.0,,,0.0245291,0.168,,2.0,0.0,,,,1.0,,,,,,,,,75.0,,,,,13.0,,,6.9,,,1.0,,,3.0,1.0,,,1.0,,31.0,29.0,60.0,,,2,3.0,83.0,,2.0,,2.0
2025-26,14025214,7,3,Arsenal,Home,958959,445122,Jurriën Timber,jurrien-timber,D,False,,,,21.0,22.0,43.0,,,,3.0,,,,,,,,4.0,8.0,,,0.0290041,0.157,0.0525,2.0,0.0,,,,,2.0,1.0,,,,,,,90.0,1.0,,,1.0,9.0,,,7.6,,,1.0,,,1.0,2.0,2.0,,,,24.0,23.0,47.0,,,2,6.0,72.0,1.0,2.0,,4.0
2025-26,14025214,7,3,Arsenal,Home,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025214,7,3,Arsenal,Home,1423711,499169,Myles Lewis-Skelly,lewis-skelly-myles,D,True,,,,2.0,2.0,4.0,,,,1.0,,,,,,,1.0,2.0,,,,0.00188067,,,,0.0,,,,,1.0,,,,,,,,15.0,,,,,3.0,,,6.6,,,,,,1.0,1.0,,,,,2.0,2.0,4.0,,,0,,11.0,,,,
2025-26,14025239,8,3,Arsenal,Away,846036,198869,Ben White,ben-white,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025239,8,3,Arsenal,Away,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,1.0,22.0,39.0,61.0,3.0,6.0,20.0,1.0,1.0,1.0,1.0,,,,,3.0,6.0,,2.0,0.0152586,0.2384,,,1.0,,,,,,1.0,,,,,,,90.0,,,,,8.0,0.0,,7.1,,,1.0,,113.40847944984,9.0,,,,4.0,,26.0,42.0,68.0,50.226315454387,,2,,81.0,1.0,,,
2025-26,14025239,8,3,Arsenal,Away,941168,462424,William Saliba,william-saliba,D,False,,,3.0,32.0,54.0,86.0,,3.0,31.0,5.0,,,,1.0,,,1.0,2.0,3.0,,,0.0455664,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,7.0,2.0,,7.4,,,,,243.24748599668,3.0,,,,7.0,,37.0,54.0,91.0,167.55744067276,47.435158095885,0,,97.0,1.0,,,
2025-26,14025239,8,3,Arsenal,Away,957602,466075,Riccardo Calafiori,riccardo-calafiori,D,False,1.0,,1.0,14.0,13.0,27.0,2.0,3.0,17.0,6.0,,,1.0,2.0,,,1.0,5.0,4.0,,,0.0212553,0.0433,,,0.0,,,,,,,,,,,,,90.0,,,,,9.0,0.0,,6.8,,,1.0,,139.13302585931,4.0,,2.0,,2.0,1.0,16.0,15.0,31.0,43.077175789762,,2,1.0,50.0,,,,1.0
2025-26,14025239,8,3,Arsenal,Away,958959,445122,Jurriën Timber,jurrien-timber,D,False,,,2.0,31.0,15.0,46.0,1.0,,16.0,5.0,,,,,,,2.0,4.0,4.0,,,0.148483,,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,12.0,1.0,,7.3,,,,,100.19719013122,2.0,1.0,,,3.0,,39.0,15.0,54.0,59.809978329018,5.9425954767256,0,2.0,71.0,1.0,1.0,1.0,1.0
2025-26,14025239,8,3,Arsenal,Away,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025239,8,3,Arsenal,Away,1423711,499169,Myles Lewis-Skelly,lewis-skelly-myles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025255,9,3,Arsenal,Home,846036,198869,Ben White,ben-white,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025255,9,3,Arsenal,Home,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,3.0,27.0,55.0,82.0,4.0,4.0,,,1.0,,,,,,,4.0,5.0,,,0.112786,0.0991,,,0.0,,,,1.0,1.0,1.0,,,,,,,90.0,,2.0,,,10.0,,,7.7,,,1.0,,,6.0,,,,9.0,,33.0,58.0,91.0,,,1,,105.0,,1.0,,
2025-26,14025255,9,3,Arsenal,Home,941168,462424,William Saliba,william-saliba,D,False,,,1.0,25.0,45.0,70.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,0.19365,,,,0.0,,,,,,,,,,,,,45.0,,,,,5.0,,,7.1,,,,,,1.0,,,,2.0,,28.0,46.0,74.0,,,0,,78.0,1.0,1.0,,
2025-26,14025255,9,3,Arsenal,Home,957602,466075,Riccardo Calafiori,riccardo-calafiori,D,False,,,,21.0,25.0,46.0,1.0,1.0,,5.0,,,1.0,,,,,2.0,2.0,,,0.0188117,0.0517,,,0.0,,,,,,,,,,,,,82.0,,,,,11.0,,,6.9,,,,,,1.0,2.0,,,,,22.0,26.0,48.0,,,1,,63.0,,,1.0,
2025-26,14025255,9,3,Arsenal,Home,958959,445122,Jurriën Timber,jurrien-timber,D,False,1.0,,1.0,17.0,6.0,23.0,1.0,1.0,,4.0,,,,,,,3.0,5.0,7.0,,,0.0205589,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,12.0,,,7.2,,,,,,2.0,1.0,1.0,,2.0,,22.0,6.0,28.0,,,0,2.0,56.0,2.0,3.0,1.0,1.0
2025-26,14025255,9,3,Arsenal,Home,1002837,448104,Piero Hincapié,piero-hincapie,D,True,,,,1.0,3.0,4.0,,,,,,,,,,,,,1.0,,,0.00041147,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,6.8,,,,,,,,,,,,1.0,3.0,4.0,,,0,,6.0,,1.0,,
2025-26,14025255,9,3,Arsenal,Home,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,True,,,,6.0,16.0,22.0,2.0,3.0,,2.0,,,,1.0,,,,3.0,3.0,,,0.049239,,,,0.0,,,,,,1.0,,,,,,,45.0,,,,,3.0,,,6.9,,,,,,5.0,,,,2.0,,7.0,18.0,25.0,,,0,,32.0,,,,
2025-26,14025255,9,3,Arsenal,Home,1423711,499169,Myles Lewis-Skelly,lewis-skelly-myles,D,True,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,0.00164782,,,,0.0,,,,,,,,,,,,,10.0,,,,,1.0,,,6.7,,,,,,,,,,,,1.0,1.0,2.0,,,0,,3.0,1.0,,,
2025-26,14025275,10,3,Arsenal,Away,846036,198869,Ben White,ben-white,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025275,10,3,Arsenal,Away,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,1.0,17.0,38.0,55.0,,4.0,,1.0,1.0,,,,,,,1.0,6.0,,,0.516913,,,1.0,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,4.0,,,8.0,,,,,,9.0,,,,4.0,,20.0,39.0,59.0,,,0,1.0,72.0,,1.0,,
2025-26,14025275,10,3,Arsenal,Away,941168,462424,William Saliba,william-saliba,D,False,1.0,,1.0,16.0,65.0,81.0,2.0,3.0,,5.0,,,,,,,,3.0,5.0,,,0.00811345,,,1.0,0.0,,,,,,,1.0,,,,,,90.0,,,,,4.0,,,7.4,,,,,,4.0,,1.0,,4.0,,18.0,67.0,85.0,,,0,2.0,94.0,,,,1.0
2025-26,14025275,10,3,Arsenal,Away,957602,466075,Riccardo Calafiori,riccardo-calafiori,D,False,,,,18.0,11.0,29.0,2.0,1.0,,3.0,,,,,,,,3.0,4.0,,,0.00882813,0.0576,0.4357,1.0,0.0,,,,,,,,,,,,,72.0,1.0,,,,5.0,,,7.2,,,,,,6.0,,,,,,20.0,12.0,32.0,,,1,1.0,50.0,,2.0,,1.0
2025-26,14025275,10,3,Arsenal,Away,958959,445122,Jurriën Timber,jurrien-timber,D,False,,,,10.0,17.0,27.0,2.0,,,3.0,,,,,,,1.0,3.0,2.0,,,0.00553115,0.1861,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,8.0,,,6.5,,,2.0,,,2.0,,2.0,,1.0,,13.0,18.0,31.0,,,2,2.0,51.0,,,,
2025-26,14025275,10,3,Arsenal,Away,1002837,448104,Piero Hincapié,piero-hincapie,D,True,,,1.0,2.0,4.0,6.0,1.0,,,,,,,2.0,,,,3.0,,,,0.00057879,,,,0.0,,,,,,,,,,,,,18.0,,,,,2.0,,,6.6,,,,,,,,,,1.0,,2.0,4.0,6.0,,,0,,9.0,,,,
2025-26,14025275,10,3,Arsenal,Away,1144630,500040,Cristhian Mosquera,cristhian-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
