season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827866,1,3,Arsenal,Home,4392,27335,Stephan Lichtsteiner,stephan-lichtsteiner,D,True,1.0,,1.0,11.0,12.0,22.0,2.0,,3.0,,,,1.0,,,1.0,6.0,2.0,,,2.0,,,,,,,,55.0,,,,,,,,11.0,,6.3,,,,,,,4.0,,2.0,2.0,16.0,15.0,27.0,0,,45.0,,2.0,,
2018-19,7827866,1,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,2.0,5.0,31.0,36.0,,2.0,4.0,,,,1.0,,,,2.0,6.0,,,1.0,,,,,1.0,,,90.0,1.0,1.0,,,,,,6.0,,7.2,,,,,5.0,,,,5.0,,8.0,32.0,40.0,1,4.0,57.0,2.0,,,2.0
2018-19,7827866,1,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,11.0,11.0,22.0,,2.0,7.0,,,,,,,,1.0,6.0,,,1.0,,,,,5.0,1.0,,90.0,1.0,1.0,,,,,,8.0,,7.4,,,,,3.0,1.0,,,1.0,,15.0,14.0,29.0,1,2.0,50.0,1.0,1.0,1.0,2.0
2018-19,7827866,1,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,2.0,5.0,6.0,11.0,1.0,,3.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,,1.0,,35.0,,,,,,,,5.0,,6.7,,,,,2.0,2.0,1.0,,2.0,,7.0,7.0,13.0,0,1.0,26.0,2.0,2.0,2.0,
2018-19,7827866,1,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827866,1,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,3.0,2.0,28.0,30.0,,1.0,5.0,,,,,,,,2.0,2.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,7.0,,6.6,,,,,9.0,,,,7.0,,6.0,31.0,37.0,0,1.0,53.0,,,,1.0
2018-19,7827900,2,3,Arsenal,Away,4392,27335,Stephan Lichtsteiner,stephan-lichtsteiner,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827900,2,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,1.0,,,14.0,18.0,31.0,1.0,3.0,6.0,,,1.0,1.0,,,,4.0,6.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,10.0,,6.2,,,,,4.0,2.0,2.0,,1.0,,18.0,19.0,35.0,1,,58.0,2.0,3.0,,
2018-19,7827900,2,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,9.0,9.0,47.0,56.0,,1.0,5.0,,,,,,,,3.0,4.0,,,3.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,9.0,,7.0,,,,,7.0,,,,14.0,,17.0,47.0,64.0,0,2.0,80.0,,1.0,,1.0
2018-19,7827900,2,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,2.0,16.0,21.0,36.0,2.0,2.0,5.0,1.0,,,1.0,,,2.0,5.0,3.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,18.0,,6.4,,,,,3.0,,3.0,,3.0,,24.0,25.0,46.0,0,1.0,67.0,4.0,,,1.0
