season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2010-11,1379599,1,3,Arsenal,Away,532,17336,Gaël Clichy,gael-clichy,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379599,1,3,Arsenal,Away,533,19701,Emmanuel Eboué,emmanuel-eboue,D,False,0.0,0.0,59.0,0.0,,,0.0
2010-11,1379599,1,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379599,1,3,Arsenal,Away,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379599,1,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,
2010-11,1379599,1,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379604,2,3,Arsenal,Home,532,17336,Gaël Clichy,gael-clichy,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379604,2,3,Arsenal,Home,533,19701,Emmanuel Eboué,emmanuel-eboue,D,True,,,,,,,
2010-11,1379604,2,3,Arsenal,Home,536,19160,Johan Djourou,johan-djourou,D,True,,,,,,,
2010-11,1379604,2,3,Arsenal,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,0.0,90.0,0.0,,,0.0
2010-11,1379604,2,3,Arsenal,Home,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379604,2,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,
2010-11,1379615,3,3,Arsenal,Away,532,17336,Gaël Clichy,gael-clichy,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379615,3,3,Arsenal,Away,533,19701,Emmanuel Eboué,emmanuel-eboue,D,True,,,,,,,
2010-11,1379615,3,3,Arsenal,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379615,3,3,Arsenal,Away,1954,15943,Thomas Vermaelen,thomas-vermaelen,D,False,0.0,0.0,90.0,0.0,,,0.0
2010-11,1379615,3,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,
