season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896967,1,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896967,1,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,2.0,,,30.0,22.0,50.0,,1.0,3.0,,,,1.0,,1.0,4.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.9,,,,,,2.0,6.0,,,,39.0,22.0,55.0,0,,74.0,2.0,,1.0,
2020-21,8896967,1,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,3.0,12.0,15.0,27.0,,,3.0,,,,,,,2.0,1.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,,,12.0,,6.9,,,,,1.0,,1.0,,5.0,,20.0,17.0,36.0,0,1.0,50.0,1.0,,,
2020-21,8896967,1,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,False,,,4.0,22.0,45.0,67.0,1.0,1.0,3.0,,,,,,1.0,3.0,2.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,15.0,,7.1,,,,,2.0,,1.0,,10.0,,31.0,48.0,78.0,0,1.0,101.0,,1.0,,1.0
2020-21,8896967,1,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,False,,,6.0,11.0,73.0,84.0,1.0,1.0,4.0,,,,,,,3.0,5.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,10.0,,7.5,,,,,3.0,2.0,,,11.0,,15.0,78.0,93.0,0,2.0,106.0,1.0,,2.0,1.0
2020-21,8896967,1,3,Arsenal,Away,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,3.0,13.0,95.0,108.0,2.0,2.0,4.0,,,,,,,3.0,6.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,,6.0,,8.1,,,,,3.0,,,,4.0,,16.0,98.0,114.0,1,2.0,122.0,,2.0,,
2020-21,8896947,2,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,True,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,0,,3.0,,1.0,,
2020-21,8896947,2,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,28.0,26.0,54.0,1.0,2.0,2.0,,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,10.0,,6.7,,,,,,,1.0,,1.0,,37.0,26.0,62.0,0,,71.0,,1.0,,
2020-21,8896947,2,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,,14.0,21.0,34.0,2.0,2.0,5.0,,,,1.0,,,6.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,12.0,,6.6,,,,,1.0,1.0,3.0,,2.0,,22.0,24.0,43.0,0,1.0,60.0,,,,1.0
2020-21,8896947,2,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
