season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385741,1,3,Arsenal,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,1.0,22.0,17.0,39.0,2.0,2.0,6.0,1.0,,,3.0,,2.0,7.0,7.0,,,0.353522,0.0308,0.0614,,1.0,,,,,3.0,2.0,,83.0,1.0,,,,,,,15.0,,7.5,,,,,1.0,,1.0,,3.0,,29.0,20.0,48.0,1,5.0,70.0,1.0,,,1.0
2022-23,10385741,1,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,,,5.48e-05,0.0,0.0,,,,,,,,,,11.0,,,,,,,,2.0,,6.8,,,,,1.0,,,,,,1.0,3.0,4.0,0,2.0,7.0,,,,1.0
2022-23,10385741,1,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385741,1,3,Arsenal,Away,846036,198869,Ben White,ben-white,D,False,,,1.0,14.0,10.0,24.0,,,6.0,,,,2.0,,1.0,5.0,12.0,,,0.0329692,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,15.0,,7.7,,,,,4.0,1.0,1.0,,4.0,,21.0,12.0,32.0,0,8.0,70.0,4.0,3.0,1.0,5.0
2022-23,10385741,1,3,Arsenal,Away,869792,226597,Gabriel Magalhães,gabriel-magalhaes,D,False,,,5.0,13.0,39.0,52.0,2.0,2.0,3.0,,,,1.0,,,3.0,6.0,,,0.00936252,0.0,0.0,,,,,,,1.0,,,90.0,,2.0,,,,,,6.0,,7.3,,,,,3.0,,,,9.0,,16.0,42.0,58.0,0,1.0,71.0,,3.0,,
2022-23,10385741,1,3,Arsenal,Away,941168,462424,William Saliba,william-saliba,D,False,,,2.0,7.0,38.0,45.0,,1.0,7.0,,,,,,1.0,1.0,4.0,,,0.00182089,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,,5.0,,7.4,,,,,7.0,1.0,,,4.0,,9.0,39.0,48.0,0,1.0,62.0,1.0,1.0,1.0,
2022-23,10385500,2,3,Arsenal,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,,35.0,19.0,54.0,,1.0,6.0,,,1.0,,,,,3.0,,,0.0388849,0.0815,0.0,,,,,,,2.0,,,77.0,,,,,,,,3.0,,6.7,,,1.0,,1.0,,1.0,,1.0,,38.0,19.0,56.0,2,1.0,68.0,,1.0,,
2022-23,10385500,2,3,Arsenal,Home,366592,192895,Kieran Tierney,kieran-tierney,D,True,,,,4.0,3.0,7.0,1.0,,1.0,,,,,,,1.0,,,,0.00176137,0.0,0.0,,,,,,,,,,13.0,,,,,,,,5.0,,6.4,,,,,,,,,3.0,,7.0,4.0,11.0,0,,13.0,,,,
2022-23,10385500,2,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385500,2,3,Arsenal,Home,804434,223723,Takehiro Tomiyasu,takehiro-tomiyasu,D,True,,,,4.0,3.0,7.0,,,1.0,,,,,,,1.0,,,,0.00111492,0.0,0.0,1.0,,,,,,,,,15.0,,,,,,,,1.0,,6.5,,,,,,,,,,,4.0,4.0,8.0,0,,10.0,,,,
