season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965149,5,88,Hull_City,Away,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965149,5,88,Hull_City,Away,8849,78778,Nick Proschwitz,nick-proschwitz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965149,5,88,Hull_City,Away,13251,27503,Sone Aluko,sone-aluko,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965149,5,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965163,6,88,Hull_City,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965163,6,88,Hull_City,Home,13251,27503,Sone Aluko,sone-aluko,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965163,6,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965181,7,88,Hull_City,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965181,7,88,Hull_City,Home,8849,78778,Nick Proschwitz,nick-proschwitz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965181,7,88,Hull_City,Home,13251,27503,Sone Aluko,sone-aluko,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965181,7,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,21.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965205,8,88,Hull_City,Away,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965205,8,88,Hull_City,Away,13251,27503,Sone Aluko,sone-aluko,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965205,8,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965235,9,88,Hull_City,Away,8849,78778,Nick Proschwitz,nick-proschwitz,F,True,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,2.0,1.0,,0.0,0.0,,,,,3.0,,,0.0,,,1.0,,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,4.0,1.0,,,
2013-14,3965235,9,88,Hull_City,Away,20072,,Aaron McLean,aaron-mclean,F,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,1.0,,1.0,0.0,1.0,2.0,,,,1.0
2013-14,3965235,9,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,1.0,10.0,4.0,14.0,4.0,2.0,2.0,,,1.0,1.0,,3.0,8.0,6.0,,0.0,0.0,,,,,87.0,1.0,,0.0,,,13.0,6.8,,,,,,1.0,,,1.0,1.0,18.0,5.0,23.0,2.0,2.0,36.0,1.0,1.0,1.0,2.0
2013-14,3965235,9,88,Hull_City,Away,105380,,Gedo,gedo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965245,10,88,Hull_City,Home,8849,78778,Nick Proschwitz,nick-proschwitz,F,True,,,,7.0,,7.0,3.0,,,,,1.0,,,,4.0,,3.0,0.0,0.0,,,,1.0,20.0,,,0.0,,,1.0,6.5,,,,,,,,,,,7.0,,7.0,1.0,,9.0,1.0,,,
2013-14,3965245,10,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,25.0,6.0,31.0,5.0,,2.0,,,1.0,,,2.0,9.0,3.0,1.0,0.0,0.0,,,,2.0,90.0,,,0.0,,,6.0,7.0,,,1.0,,,2.0,,,,1.0,27.0,6.0,33.0,2.0,,43.0,,2.0,1.0,
2013-14,3965245,10,88,Hull_City,Home,105380,,Gedo,gedo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965269,11,88,Hull_City,Away,827,15398,Danny Graham,danny-graham,F,True,,,,2.0,,2.0,1.0,,,,,,,,,1.0,,1.0,0.0,0.0,,,,,17.0,,,0.0,,,3.0,6.4,,,,,,,,,,,5.0,,5.0,0.0,,5.0,,,,
2013-14,3965269,11,88,Hull_City,Away,8849,78778,Nick Proschwitz,nick-proschwitz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965269,11,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,19.0,5.0,24.0,10.0,1.0,2.0,,,1.0,,,1.0,11.0,3.0,1.0,0.0,1.0,,,,1.0,90.0,1.0,,0.0,,,8.0,7.0,,,,,,,,,,3.0,23.0,8.0,31.0,2.0,,37.0,,2.0,,
2013-14,3965269,11,88,Hull_City,Away,105380,,Gedo,gedo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965285,12,88,Hull_City,Home,827,15398,Danny Graham,danny-graham,F,True,,,,7.0,,7.0,4.0,1.0,,,,,,,2.0,6.0,2.0,,0.0,0.0,,,,,44.0,,,0.0,,,7.0,6.5,,,,,,1.0,,,,,11.0,,11.0,0.0,,17.0,1.0,,1.0,
2013-14,3965285,12,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,15.0,,15.0,7.0,1.0,1.0,,1.0,,,,1.0,10.0,2.0,1.0,0.0,0.0,,,1.0,3.0,90.0,1.0,,0.0,,,16.0,6.5,,,,,,1.0,5.0,,,1.0,28.0,,23.0,1.0,1.0,34.0,1.0,,,
2013-14,3965285,12,88,Hull_City,Home,105380,,Gedo,gedo,F,True,,,1.0,5.0,3.0,8.0,4.0,1.0,1.0,,,1.0,,,,4.0,1.0,,0.0,0.0,,,,,13.0,,,0.0,,,3.0,6.5,,,,,,,1.0,,1.0,,8.0,3.0,10.0,1.0,,13.0,,,,
2013-14,3965305,13,88,Hull_City,Home,827,15398,Danny Graham,danny-graham,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,2.0,,,,
2013-14,3965305,13,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,1.0,,,24.0,2.0,25.0,4.0,5.0,6.0,,1.0,,,,2.0,6.0,8.0,1.0,0.0,0.0,,,,1.0,90.0,1.0,,0.0,,,19.0,6.7,,,,,,,4.0,,1.0,2.0,37.0,3.0,36.0,1.0,,53.0,2.0,3.0,,
2013-14,3965305,13,88,Hull_City,Home,105380,,Gedo,gedo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965317,14,88,Hull_City,Away,827,15398,Danny Graham,danny-graham,F,False,,,,5.0,5.0,10.0,1.0,1.0,,,,,,,1.0,2.0,3.0,,0.0,0.0,,,,,58.0,1.0,,0.0,,,8.0,6.7,,,,,,,1.0,,,,8.0,6.0,13.0,1.0,,21.0,2.0,2.0,,
2013-14,3965317,14,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965317,14,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,1.0,,,12.0,2.0,13.0,2.0,3.0,1.0,,,1.0,,,1.0,4.0,6.0,,0.0,0.0,,,,1.0,73.0,,,0.0,,,10.0,6.6,,,,,,1.0,2.0,,,1.0,18.0,3.0,19.0,1.0,,31.0,1.0,3.0,,
2013-14,3965317,14,88,Hull_City,Away,105380,,Gedo,gedo,F,True,,,,4.0,,4.0,1.0,,,,,,,,1.0,3.0,,1.0,0.0,0.0,,,,,17.0,,,0.0,,,2.0,6.3,,,,,,,,,,,4.0,,4.0,0.0,,6.0,1.0,,,
2013-14,3965353,15,88,Hull_City,Away,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965353,15,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965365,16,88,Hull_City,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965365,16,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965395,17,88,Hull_City,Away,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965395,17,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965395,17,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965405,18,88,Hull_City,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965405,18,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965405,18,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965425,19,88,Hull_City,Home,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965425,19,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965425,19,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965443,20,88,Hull_City,Away,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,31.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965443,20,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,32.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965443,20,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,58.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965465,21,88,Hull_City,Home,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965465,21,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965465,21,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965487,22,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965487,22,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965487,22,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965499,23,88,Hull_City,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965499,23,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965499,23,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965499,23,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965525,24,88,Hull_City,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965525,24,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965525,24,88,Hull_City,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,88.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965525,24,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965551,25,88,Hull_City,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965551,25,88,Hull_City,Away,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965551,25,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965551,25,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965561,26,88,Hull_City,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965561,26,88,Hull_City,Home,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965561,26,88,Hull_City,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965561,26,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965579,27,88,Hull_City,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965579,27,88,Hull_City,Away,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965579,27,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965579,27,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965603,28,88,Hull_City,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965603,28,88,Hull_City,Home,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,28.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965603,28,88,Hull_City,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965603,28,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5089630,29,88,Hull_City,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5089630,29,88,Hull_City,Away,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5089630,29,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5089630,29,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5089630,29,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965643,30,88,Hull_City,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965643,30,88,Hull_City,Home,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965643,30,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965643,30,88,Hull_City,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965643,30,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965665,31,88,Hull_City,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965665,31,88,Hull_City,Home,13251,27503,Sone Aluko,sone-aluko,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965665,31,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965665,31,88,Hull_City,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965665,31,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965689,32,88,Hull_City,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965689,32,88,Hull_City,Away,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965689,32,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965689,32,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
