season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025053,1,8,Chelsea,Home,879349,247632,Pedro Neto,pedro-neto,M,False,3.0,,1.0,26.0,4.0,30.0,,,,4.0,,,1.0,,,,2.0,5.0,,,0.360714,0.0297,,,0.0,,,,,1.0,2.0,,0.49,3.36,1.07,0.45,3.76,90.0,,,,,,,,17.0,,,7.3,,,,,,,5.0,12.0,,1.0,,27.0,4.0,31.0,,,1,1.0,59.0,5.0,1.0,3.0,
2025-26,14025053,1,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,1.0,20.0,11.0,31.0,,1.0,,,,,,1.0,,,1.0,1.0,,,0.10298,,,,0.0,,,,,,1.0,,0.73,3.92,1.29,0.18,2.69,79.0,,,,,,,,9.0,,,6.8,,,,,,,,1.0,,3.0,,25.0,12.0,37.0,,,0,,42.0,2.0,,,
2025-26,14025053,1,8,Chelsea,Home,982780,244851,Cole Palmer,cole-palmer,M,False,,,1.0,19.0,7.0,26.0,,,,4.0,,,3.0,1.0,,,3.0,2.0,,,0.0339266,0.172,,1.0,0.0,,,,,,1.0,,0.49,4.39,1.22,0.13,3.84,90.0,,,,,,,,14.0,,,6.6,,,1.0,,,,2.0,4.0,,2.0,,25.0,8.0,33.0,,,4,1.0,47.0,2.0,,1.0,1.0
2025-26,14025053,1,8,Chelsea,Home,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,4.0,33.0,30.0,63.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,3.0,8.0,,,0.0350279,0.0397,,,0.0,,,,,3.0,,,0.31,4.24,1.11,0.1,3.43,90.0,,2.0,,,,,,5.0,,,7.7,,,,,,1.0,1.0,,,4.0,,37.0,30.0,67.0,,,1,5.0,84.0,,1.0,1.0,1.0
2025-26,14025053,1,8,Chelsea,Home,1105779,532605,Andrey Santos,santos-andrey,M,True,,,,3.0,1.0,4.0,,,,,,1.0,,,,,1.0,1.0,,,0.0004778,0.3087,0.6326,1.0,0.0,,,,,,,,0.17,1.09,0.32,0.0,0.49,11.0,1.0,,,,,,,2.0,,,6.5,,,1.0,,,,,,,1.0,,5.0,1.0,6.0,,,2,,9.0,,1.0,,
2025-26,14025053,1,8,Chelsea,Home,1110006,491007,Dário Essugo,dario-essugo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025053,1,8,Chelsea,Home,1140599,463936,Jamie Gittens,jamie-bynoe-gittens,M,False,,,,11.0,3.0,14.0,1.0,1.0,,1.0,,,2.0,,,,6.0,4.0,,,0.0700653,0.0657,,2.0,0.0,,,,,,2.0,,0.38,2.78,1.01,0.24,1.72,54.0,,,,,,,,7.0,,,6.7,,,,,,1.0,5.0,,,,,11.0,3.0,14.0,,,2,1.0,28.0,4.0,,2.0,
2025-26,14025053,1,8,Chelsea,Home,1597265,624773,Estêvão,estevao,M,True,1.0,,,5.0,2.0,7.0,,,,2.0,,,,,,,5.0,2.0,,,0.365618,0.3413,,1.0,0.0,,,,,,,,0.31,1.88,0.48,0.11,1.33,36.0,,,,,,,,8.0,,,6.9,,,1.0,,,1.0,6.0,4.0,,,,5.0,2.0,7.0,,,1,,21.0,1.0,,2.0,
2025-26,14025088,2,8,Chelsea,Away,879349,247632,Pedro Neto,pedro-neto,M,False,1.0,,,16.0,4.0,20.0,1.0,,,1.0,1.0,,1.0,,,2.0,4.0,2.0,,,0.168262,0.3797,0.6619,,0.0,1.0,,,,,2.0,,,,,,,90.0,1.0,,,,,,,19.0,,,7.4,,,,,,,1.0,7.0,,2.0,,25.0,4.0,29.0,,,2,1.0,45.0,1.0,1.0,,1.0
2025-26,14025088,2,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,2.0,26.0,29.0,55.0,2.0,,,3.0,,1.0,,,,1.0,5.0,2.0,,,0.0183491,1.0277,0.9948,2.0,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,14.0,,,6.6,,,2.0,,,,1.0,3.0,,2.0,1.0,31.0,33.0,64.0,,,3,2.0,75.0,,,,1.0
2025-26,14025088,2,8,Chelsea,Away,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,,37.0,34.0,71.0,1.0,,,2.0,,,,,,,3.0,4.0,,,0.02162,0.2387,0.886,2.0,0.0,1.0,,,,,,,,,,,,90.0,1.0,1.0,,,,,,6.0,,,8.4,,,,,,1.0,,,,3.0,,41.0,36.0,77.0,,,1,3.0,87.0,,1.0,,2.0
2025-26,14025088,2,8,Chelsea,Away,1105779,532605,Andrey Santos,santos-andrey,M,True,,,,9.0,1.0,10.0,,,,2.0,,,,,,,,,,,0.0076219,,,,0.0,,,,,1.0,1.0,,,,,,,28.0,,,,,,,,1.0,,,6.6,,,,,,,,1.0,,,,9.0,1.0,10.0,,,0,,13.0,,,,
2025-26,14025088,2,8,Chelsea,Away,1110006,491007,Dário Essugo,dario-essugo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,8,Chelsea,Away,1140599,463936,Jamie Gittens,jamie-bynoe-gittens,M,True,1.0,,,4.0,,4.0,,,,,,,,,,,,,,,0.0111695,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,1.0,,,6.5,,,,,,,,1.0,,,,4.0,,4.0,,,0,,6.0,,,,
2025-26,14025088,2,8,Chelsea,Away,1597265,624773,Estêvão,estevao,M,False,,,,19.0,8.0,27.0,1.0,,,2.0,1.0,1.0,,1.0,,,4.0,5.0,,,0.607939,0.2875,0.6317,1.0,1.0,,,,,,1.0,,,,,,,77.0,1.0,,,,,,,7.0,,,7.2,,,,,,,3.0,,,,,23.0,10.0,33.0,,,1,3.0,42.0,,,2.0,2.0
2025-26,14025097,3,8,Chelsea,Home,879349,247632,Pedro Neto,pedro-neto,M,False,2.0,,,19.0,5.0,24.0,1.0,1.0,,2.0,,,,,,1.0,4.0,3.0,,,0.16878,,,,0.0,,,,,1.0,2.0,,,,,,,81.0,,,,,,,,16.0,,,7.1,,,,,,1.0,4.0,7.0,,,,23.0,7.0,30.0,,,0,,49.0,2.0,,2.0,
2025-26,14025097,3,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,1.0,,1.0,22.0,18.0,40.0,1.0,1.0,,3.0,1.0,,,1.0,,4.0,6.0,3.0,,,0.243889,0.7884,0.7889,,1.0,1.0,,,,2.0,3.0,,,,,,,90.0,1.0,,,,,,,17.0,,,7.9,,,,,,1.0,,3.0,,4.0,,32.0,18.0,50.0,,,1,,69.0,1.0,2.0,,
2025-26,14025097,3,8,Chelsea,Home,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,,22.0,23.0,45.0,1.0,,,11.0,,,1.0,,,1.0,3.0,6.0,,,0.0268305,0.0595,,1.0,0.0,,,,,5.0,,,,,,,,90.0,,1.0,,,,,,8.0,,,7.4,,,,,,2.0,,,,4.0,,28.0,24.0,52.0,,,1,4.0,70.0,,2.0,,1.0
2025-26,14025097,3,8,Chelsea,Home,1105779,532605,Andrey Santos,santos-andrey,M,True,,,,4.0,2.0,6.0,,,,1.0,,,,,,,1.0,1.0,,,0.00661903,,,1.0,0.0,,,,,,1.0,,,,,,,9.0,,,,,,,,3.0,,,6.5,,,,,,,,,,,,4.0,2.0,6.0,,,0,1.0,10.0,1.0,,,1.0
2025-26,14025097,3,8,Chelsea,Home,1110006,491007,Dário Essugo,dario-essugo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025097,3,8,Chelsea,Home,1140599,463936,Jamie Gittens,jamie-bynoe-gittens,M,True,,,,,2.0,2.0,,,,1.0,,,1.0,,,,1.0,1.0,,,1.09e-05,0.0276,,1.0,0.0,,,,,,,,,,,,,22.0,,,,,,,,1.0,,,6.5,,,,,,,,,,,,,2.0,2.0,,,1,1.0,6.0,1.0,,,1.0
2025-26,14025097,3,8,Chelsea,Home,1597265,624773,Estêvão,estevao,M,False,,,1.0,13.0,6.0,19.0,1.0,,,2.0,,,,1.0,,4.0,10.0,4.0,,,0.0579446,0.3593,0.6792,1.0,0.0,,,,,,1.0,,,,,,,68.0,1.0,,,,,,,13.0,,,6.7,,,,,,1.0,7.0,,,1.0,1.0,16.0,6.0,22.0,,,1,,39.0,1.0,,4.0,
2025-26,14025127,4,8,Chelsea,Away,879349,247632,Pedro Neto,pedro-neto,M,False,,,3.0,23.0,2.0,25.0,,,,4.0,1.0,,2.0,2.0,,2.0,6.0,3.0,,,0.210367,0.1175,,,0.0,,,,,1.0,3.0,,,,,,,90.0,,,,,,,,17.0,,,6.7,,,,,,,3.0,7.0,,3.0,,25.0,3.0,28.0,,,2,1.0,50.0,2.0,1.0,1.0,1.0
