season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090060,6,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,,,1.0,16.0,17.0,33.0,1.0,,5.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,55.0,,,,,,,,11.0,,6.3,,,,,1.0,,3.0,,3.0,,24.0,19.0,40.0,0,1.0,49.0,,,,1.0
2016-17,7090060,6,8,Chelsea,Away,31417,47431,Willian,willian,M,False,3.0,,,22.0,10.0,29.0,2.0,,6.0,,,,3.0,,,1.0,7.0,5.0,,,1.0,,,,,,3.0,70.0,,,,,,,,7.0,,6.7,,,1.0,,,2.0,5.0,,,,25.0,11.0,31.0,1,2.0,46.0,2.0,1.0,2.0,2.0
2016-17,7090060,6,8,Chelsea,Away,39400,61262,Oscar,oscar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090060,6,8,Chelsea,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,9.0,44.0,21.0,65.0,,2.0,7.0,,,,1.0,,,1.0,6.0,6.0,,,3.0,,,,,1.0,1.0,90.0,,1.0,,,,,,15.0,,7.0,,,,,2.0,4.0,,,12.0,,53.0,22.0,75.0,0,2.0,91.0,2.0,,2.0,2.0
2016-17,7090060,6,8,Chelsea,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090060,6,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,4.0,35.0,23.0,58.0,,3.0,10.0,,,,1.0,,,1.0,4.0,8.0,,,2.0,,,,,2.0,,90.0,,,,,,,,17.0,,6.9,,,,,2.0,,,,5.0,,43.0,29.0,72.0,0,4.0,90.0,2.0,1.0,,3.0
2016-17,7090068,7,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090068,7,8,Chelsea,Away,31417,47431,Willian,willian,M,False,4.0,,1.0,34.0,10.0,40.0,,,8.0,,,,,,,2.0,6.0,6.0,,,2.0,,1.0,,,,3.0,89.0,1.0,,,,,,,23.0,,8.1,,,2.0,,,4.0,14.0,,2.0,,52.0,10.0,48.0,3,2.0,81.0,1.0,2.0,2.0,1.0
2016-17,7090068,7,8,Chelsea,Away,39400,61262,Oscar,oscar,M,True,,,2.0,5.0,2.0,7.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,9.0,1.0,,,,,,,2.0,,6.9,,,,,,1.0,,,2.0,,6.0,2.0,8.0,1,1.0,11.0,,,,1.0
2016-17,7090068,7,8,Chelsea,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,9.0,39.0,24.0,63.0,2.0,1.0,6.0,,,1.0,,,,2.0,5.0,2.0,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,9.0,,6.9,,,,,,,,,11.0,,46.0,24.0,70.0,2,1.0,77.0,,,,1.0
2016-17,7090068,7,8,Chelsea,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,2.0,0,,4.0,1.0,,,
2016-17,7090068,7,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,5.0,51.0,17.0,68.0,1.0,,13.0,,1.0,,,,,1.0,3.0,3.0,,,1.0,,,,,4.0,2.0,90.0,1.0,1.0,,,,,,12.0,,7.6,,,1.0,,,3.0,,,6.0,,56.0,21.0,77.0,2,,94.0,2.0,,3.0,
2016-17,7090079,8,8,Chelsea,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,2.0,32.0,22.0,54.0,,3.0,4.0,1.0,,,1.0,,,2.0,5.0,8.0,,,1.0,1.0,,,,4.0,1.0,90.0,1.0,,,,,,,12.0,,7.8,,,,,1.0,1.0,,,6.0,,39.0,23.0,62.0,1,4.0,78.0,1.0,1.0,,3.0
2016-17,7090079,8,8,Chelsea,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,1.0,4.0,4.0,8.0,,2.0,2.0,1.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,2.0,22.0,,,,,,,,2.0,,7.3,,,,,2.0,,,,1.0,,6.0,4.0,10.0,0,,13.0,,,,
2016-17,7090079,8,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,6.0,37.0,38.0,75.0,1.0,,8.0,1.0,1.0,1.0,,,,,1.0,6.0,,,,,,,,4.0,2.0,90.0,,,,,,,,12.0,,8.2,,,,,,3.0,,,7.0,,45.0,41.0,86.0,1,3.0,100.0,1.0,,3.0,2.0
2016-17,7090079,8,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,,4.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,1.0,,6.5,,,,,,,,,,,,4.0,4.0,0,,6.0,,,,
2016-17,7090092,9,8,Chelsea,Home,31417,47431,Willian,willian,M,True,,,,6.0,3.0,9.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,12.0,,,,,,,,1.0,,6.7,,,,,,1.0,,,,,6.0,4.0,10.0,0,,12.0,,,1.0,
2016-17,7090092,9,8,Chelsea,Home,39400,61262,Oscar,oscar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090092,9,8,Chelsea,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,2.0,35.0,21.0,56.0,,1.0,3.0,,,,1.0,,,1.0,4.0,7.0,,,1.0,1.0,,,,3.0,1.0,90.0,,1.0,,,,,,9.0,,7.4,,,,,,1.0,,,5.0,,40.0,22.0,62.0,0,2.0,77.0,1.0,4.0,,2.0
2016-17,7090092,9,8,Chelsea,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,4.0,7.0,11.0,1.0,,2.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,19.0,1.0,,,,,,,2.0,,6.7,,,,,,,,,,,5.0,7.0,12.0,1,1.0,16.0,,1.0,,
2016-17,7090092,9,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,39.0,18.0,57.0,,,8.0,,,1.0,,,,,1.0,5.0,,,,,1.0,,,5.0,2.0,90.0,1.0,,,,,,,10.0,,8.1,,,,,,2.0,,,3.0,,43.0,22.0,65.0,2,3.0,82.0,,1.0,1.0,2.0
2016-17,7090100,10,8,Chelsea,Away,31417,47431,Willian,willian,M,True,1.0,,1.0,8.0,3.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,6.8,,,1.0,,,,1.0,,1.0,,8.0,3.0,10.0,1,,12.0,,,,
2016-17,7090100,10,8,Chelsea,Away,39400,61262,Oscar,oscar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090100,10,8,Chelsea,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,2.0,20.0,17.0,37.0,1.0,3.0,6.0,1.0,,,2.0,,,1.0,8.0,6.0,,,2.0,,,,,2.0,2.0,90.0,,1.0,,,,,,12.0,,7.1,,,1.0,,3.0,3.0,,,5.0,,26.0,20.0,46.0,1,2.0,62.0,,,1.0,2.0
2016-17,7090100,10,8,Chelsea,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090100,10,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,27.0,20.0,47.0,1.0,1.0,7.0,,,,,,,2.0,4.0,6.0,,,1.0,,,,,7.0,,90.0,,,,,,,,7.0,,7.5,,,,,2.0,1.0,,,1.0,,29.0,22.0,51.0,0,3.0,71.0,1.0,1.0,1.0,2.0
2016-17,7090106,11,8,Chelsea,Home,39400,61262,Oscar,oscar,M,True,1.0,,1.0,8.0,1.0,8.0,1.0,,,,,,,,,2.0,3.0,2.0,,,,,,,,,2.0,19.0,,,,,,,,4.0,,7.1,,,,,,,1.0,,1.0,,10.0,1.0,10.0,0,2.0,15.0,,,,2.0
2016-17,7090106,11,8,Chelsea,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,10.0,46.0,33.0,79.0,,1.0,7.0,,,,1.0,,,,1.0,2.0,,,,1.0,,,,1.0,3.0,90.0,,,,,,,,8.0,,7.6,,,,,,,,,12.0,,50.0,36.0,86.0,0,1.0,91.0,,,,1.0
2016-17,7090106,11,8,Chelsea,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090106,11,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,9.0,46.0,24.0,70.0,4.0,,7.0,,,1.0,,,,,5.0,5.0,,,2.0,,,,,4.0,1.0,90.0,,,,,,,,6.0,,7.7,,,,,,1.0,1.0,,10.0,,50.0,26.0,75.0,1,3.0,89.0,,1.0,1.0,3.0
2016-17,7090131,12,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090131,12,8,Chelsea,Away,39400,61262,Oscar,oscar,M,True,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2016-17,7090131,12,8,Chelsea,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,7.0,39.0,27.0,66.0,1.0,1.0,6.0,,,,2.0,,,2.0,6.0,5.0,,,1.0,,,,,1.0,,90.0,,2.0,,,,,,5.0,,6.9,,,,,1.0,1.0,,,7.0,,39.0,29.0,68.0,0,1.0,79.0,1.0,2.0,1.0,1.0
2016-17,7090131,12,8,Chelsea,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,1.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,,10.0,,,,,,,,1.0,,6.6,,,,,,,,,1.0,,1.0,5.0,6.0,0,,8.0,,,,
2016-17,7090131,12,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,6.0,53.0,24.0,77.0,1.0,,7.0,,,,4.0,,,,7.0,3.0,,,1.0,,,,,,,90.0,,,,,,,,13.0,,6.6,,,,,1.0,1.0,,,8.0,,60.0,28.0,88.0,0,3.0,97.0,,,,1.0
2016-17,7090089,13,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090089,13,8,Chelsea,Home,31417,47431,Willian,willian,M,True,,,,1.0,1.0,2.0,2.0,,2.0,,,,,,,1.0,5.0,,,,2.0,,,,,,,13.0,,,,,,,,5.0,,6.1,,,1.0,,,,,,,,3.0,1.0,4.0,1,,8.0,1.0,,,
2016-17,7090089,13,8,Chelsea,Home,39400,61262,Oscar,oscar,M,True,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,7.0,,,,,,,,1.0,,6.5,,,,,1.0,,,,1.0,,2.0,,2.0,0,1.0,6.0,,,,
2016-17,7090089,13,8,Chelsea,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,4.0,15.0,14.0,29.0,1.0,1.0,8.0,,,,2.0,,,2.0,6.0,3.0,,,1.0,1.0,,,,2.0,2.0,90.0,,,,,,,,9.0,,6.6,,,,,3.0,,,,6.0,,20.0,16.0,36.0,0,1.0,48.0,,1.0,,1.0
2016-17,7090089,13,8,Chelsea,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090089,13,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,6.0,17.0,20.0,37.0,1.0,1.0,6.0,,,,4.0,,,1.0,9.0,8.0,,,2.0,,,,,2.0,,90.0,1.0,,,,,,,13.0,,7.0,,,,,1.0,3.0,,,8.0,,24.0,23.0,47.0,1,5.0,65.0,1.0,,2.0,2.0
2016-17,7090091,14,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,,,4.0,22.0,23.0,45.0,1.0,,6.0,,,,1.0,,,1.0,3.0,2.0,,,,1.0,,,,2.0,2.0,90.0,,,,,,,,9.0,,7.1,,,,,1.0,,2.0,,6.0,,28.0,24.0,50.0,0,2.0,61.0,,,,2.0
2016-17,7090091,14,8,Chelsea,Away,31417,47431,Willian,willian,M,True,,,,4.0,2.0,6.0,,,3.0,,,,,,,1.0,1.0,3.0,,,,,1.0,,,,,40.0,2.0,,,,,,,5.0,,7.5,,,1.0,,,3.0,1.0,,1.0,,6.0,3.0,8.0,3,,19.0,1.0,,3.0,
2016-17,7090091,14,8,Chelsea,Away,39400,61262,Oscar,oscar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090091,14,8,Chelsea,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,5.0,,,,,,,,3.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,1.0,9.0,2.0,,,1.0
2016-17,7090091,14,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,,11.0,13.0,24.0,1.0,,9.0,,,,,,,,3.0,5.0,,,2.0,,,,,2.0,,90.0,,,,,,,,11.0,,7.2,,,,,,1.0,,,,,15.0,18.0,33.0,0,3.0,46.0,2.0,1.0,1.0,2.0
2016-17,7090164,15,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,,10.0,5.0,15.0,,,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,16.0,,,,,,,,8.0,,6.6,,,1.0,,,,1.0,,1.0,,12.0,10.0,21.0,1,1.0,26.0,1.0,,,1.0
2016-17,7090164,15,8,Chelsea,Home,31417,47431,Willian,willian,M,True,,,2.0,13.0,1.0,14.0,,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,1.0,,27.0,,,,,,,,6.0,,6.6,,,1.0,,,2.0,1.0,,3.0,,17.0,1.0,17.0,1,,23.0,,,1.0,
2016-17,7090164,15,8,Chelsea,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,8.0,52.0,28.0,80.0,1.0,2.0,13.0,,,,1.0,,,1.0,5.0,7.0,,,1.0,,,,,2.0,,90.0,,,,,,,,14.0,,7.3,,,1.0,,2.0,2.0,,,13.0,,63.0,29.0,92.0,1,4.0,104.0,,,1.0,3.0
2016-17,7090164,15,8,Chelsea,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090164,15,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,3.0,56.0,15.0,71.0,,1.0,8.0,,,,,,,2.0,3.0,4.0,,,1.0,,,,,2.0,2.0,90.0,,,,,,,,13.0,,7.3,,,1.0,,3.0,1.0,,,5.0,,65.0,16.0,81.0,1,2.0,94.0,1.0,,1.0,2.0
2016-17,7090137,16,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,2.0,,8.0,76.0,26.0,100.0,1.0,1.0,7.0,1.0,,,1.0,,,1.0,3.0,5.0,,,,,1.0,,,1.0,5.0,90.0,1.0,,,,,,,25.0,,8.5,,,2.0,,1.0,1.0,8.0,,14.0,,99.0,26.0,117.0,3,1.0,138.0,,2.0,1.0,
