season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243423,3,8,Chelsea,Away,31417,47431,Willian,willian,M,True,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,13.0,,,,,,,1.0,,6.7,,,1.0,,,1.0,,,,,1.0,,1.0,1,,4.0,,,1.0,
2019-20,8243423,3,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,False,,,4.0,33.0,13.0,46.0,,2.0,1.0,,,2.0,,,1.0,1.0,8.0,,,2.0,,,,,1.0,5.0,,90.0,2.0,,,,,,14.0,,8.1,,,1.0,,,5.0,2.0,,5.0,,41.0,14.0,53.0,5,,73.0,4.0,1.0,5.0,
2019-20,8243423,3,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,4.0,34.0,21.0,55.0,1.0,1.0,12.0,,,1.0,1.0,,,3.0,8.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,7.0,,7.2,,,,,,,,,4.0,,39.0,23.0,62.0,1,4.0,76.0,,3.0,,4.0
2019-20,8243423,3,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,2.0,32.0,15.0,47.0,,,11.0,,,1.0,2.0,,3.0,5.0,13.0,,,,1.0,,,,,2.0,,90.0,,,,,,,19.0,,7.5,,,,,,6.0,,,3.0,,40.0,18.0,58.0,1,4.0,82.0,5.0,3.0,6.0,3.0
2019-20,8243430,4,8,Chelsea,Home,31417,47431,Willian,willian,M,True,,,1.0,14.0,9.0,23.0,,1.0,2.0,,,,,,,,4.0,,,,,,,,1.0,,,30.0,,,,,,,6.0,,6.9,,,,,,3.0,1.0,,2.0,,19.0,10.0,28.0,0,,33.0,,,3.0,
2019-20,8243430,4,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,19.0,8.0,27.0,,2.0,4.0,,,2.0,,,2.0,2.0,3.0,,,,,,,,,,,60.0,1.0,,,,,,12.0,,6.6,,,1.0,,,1.0,1.0,,1.0,,26.0,9.0,34.0,4,,45.0,2.0,,1.0,
2019-20,8243430,4,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,4.0,30.0,42.0,72.0,1.0,,12.0,,,,1.0,,1.0,4.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,18.0,,7.5,,,,,3.0,2.0,1.0,,11.0,,42.0,45.0,86.0,0,4.0,107.0,,2.0,2.0,1.0
2019-20,8243430,4,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,6.0,28.0,31.0,59.0,2.0,,5.0,,,,2.0,,,6.0,5.0,,1.0,1.0,,,,,1.0,,,83.0,,,,,,,8.0,,6.6,,,1.0,,1.0,3.0,1.0,,9.0,,33.0,32.0,64.0,1,2.0,76.0,1.0,1.0,2.0,2.0
2019-20,8243430,4,8,Chelsea,Home,907668,243568,Billy Gilmour,billy-gilmour,M,True,,,,4.0,1.0,5.0,1.0,,,,,,,,1.0,4.0,2.0,,,1.0,,,,,,,,11.0,,,,,,,5.0,,6.1,,,,,,2.0,,,,,6.0,1.0,7.0,0,,12.0,1.0,1.0,1.0,
2019-20,8243452,5,8,Chelsea,Away,31417,47431,Willian,willian,M,False,,,1.0,25.0,12.0,37.0,2.0,,5.0,,,,1.0,,1.0,6.0,10.0,,,2.0,,,,,1.0,,,90.0,,,,,,,13.0,,7.4,,,1.0,,1.0,3.0,2.0,,1.0,,33.0,12.0,43.0,1,3.0,64.0,3.0,4.0,3.0,2.0
2019-20,8243452,5,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,2.0,7.0,10.0,17.0,,,2.0,1.0,,,,,3.0,3.0,2.0,,,,,,,,1.0,2.0,,20.0,,,,,,,5.0,,6.8,,,,,,1.0,,,2.0,,9.0,10.0,19.0,0,,25.0,,1.0,1.0,
2019-20,8243452,5,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,3.0,29.0,33.0,62.0,1.0,,5.0,2.0,,,2.0,,,5.0,4.0,,,2.0,1.0,,,,1.0,3.0,,90.0,,,,,,,10.0,,7.6,,,,,,,1.0,,6.0,,35.0,36.0,70.0,0,4.0,83.0,1.0,,,3.0
2019-20,8243452,5,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,1.0,25.0,25.0,50.0,,,7.0,,,,2.0,,1.0,4.0,2.0,,,,,,,,,,,70.0,,,,,,,7.0,,6.4,,,,,1.0,2.0,,,2.0,,26.0,27.0,53.0,0,1.0,63.0,2.0,,1.0,1.0
2019-20,8243448,6,8,Chelsea,Home,31417,47431,Willian,willian,M,False,,,3.0,26.0,9.0,35.0,,,5.0,,,1.0,2.0,,1.0,3.0,6.0,,,,,,,,,,,90.0,,,,,,,18.0,,7.0,,,,,,2.0,3.0,,5.0,1.0,36.0,11.0,44.0,1,1.0,67.0,3.0,3.0,2.0,1.0
2019-20,8243448,6,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243448,6,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,12.0,26.0,35.0,61.0,,1.0,8.0,,,,2.0,,1.0,3.0,2.0,,,,,,,,2.0,1.0,,90.0,,,,,,,15.0,,6.8,,,1.0,,1.0,,,,15.0,,37.0,36.0,73.0,1,1.0,87.0,,,,1.0
2019-20,8243448,6,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,4.0,27.0,19.0,46.0,1.0,,4.0,,,1.0,1.0,,,2.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,10.0,,6.8,,,,,,1.0,,,6.0,,34.0,20.0,54.0,1,1.0,69.0,1.0,2.0,1.0,
2019-20,8243448,6,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,,16.0,15.0,31.0,3.0,2.0,11.0,,,,,,3.0,7.0,7.0,,,1.0,,1.0,,,2.0,,,90.0,1.0,,,,,,14.0,,7.3,,,1.0,,1.0,3.0,,,,,22.0,16.0,38.0,2,2.0,58.0,2.0,1.0,2.0,
2019-20,8243458,7,8,Chelsea,Home,31417,47431,Willian,willian,M,False,,,1.0,20.0,10.0,30.0,1.0,,4.0,,,3.0,1.0,,,3.0,5.0,,,,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,14.0,,7.8,,,1.0,,,1.0,4.0,,2.0,,31.0,11.0,38.0,6,4.0,58.0,1.0,1.0,,3.0
2019-20,8243458,7,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,3.0,29.0,13.0,42.0,,,7.0,,1.0,3.0,2.0,,6.0,12.0,3.0,,,,,,,,1.0,2.0,,68.0,1.0,,,,,,14.0,,5.8,,,,,,4.0,,,3.0,,31.0,13.0,44.0,4,2.0,65.0,2.0,1.0,,1.0
2019-20,8243458,7,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,2.0,33.0,29.0,62.0,,,10.0,1.0,,,1.0,,1.0,2.0,5.0,,,,,1.0,,,4.0,3.0,,90.0,1.0,1.0,,,,,8.0,,8.5,,,1.0,,2.0,,,,3.0,,39.0,30.0,69.0,2,2.0,86.0,,3.0,,2.0
2019-20,8243458,7,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,1.0,7.0,2.0,9.0,,,3.0,1.0,,,,,,,2.0,,,,,,,,,2.0,,22.0,,,,,,,2.0,,7.1,,,,,,,,,1.0,,9.0,2.0,11.0,0,1.0,13.0,,1.0,,1.0
2019-20,8243458,7,8,Chelsea,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,1.0,15.0,6.0,21.0,,,1.0,,,,,,1.0,1.0,2.0,,,,1.0,,,,,1.0,,27.0,,,,,,,5.0,,6.9,,,,,,,,,3.0,,17.0,7.0,24.0,0,2.0,32.0,1.0,,,1.0
2019-20,8243480,8,8,Chelsea,Away,31417,47431,Willian,willian,M,False,1.0,,1.0,26.0,15.0,40.0,2.0,1.0,5.0,2.0,,1.0,1.0,,1.0,5.0,7.0,,,,1.0,,,,,3.0,,90.0,,,,,,,17.0,,7.5,,,1.0,,,1.0,2.0,,4.0,,37.0,16.0,51.0,2,3.0,70.0,2.0,3.0,,3.0
2019-20,8243480,8,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243480,8,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,2.0,38.0,23.0,61.0,2.0,,12.0,,,,2.0,1.0,1.0,6.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,10.0,,7.3,,,,,1.0,1.0,,,2.0,,44.0,26.0,70.0,0,2.0,81.0,,2.0,1.0,1.0
2019-20,8243480,8,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,,4.0,7.0,11.0,,,4.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,10.0,,,,,,,3.0,,6.9,,,,,,,,,,,5.0,8.0,13.0,0,1.0,17.0,,1.0,,1.0
2019-20,8243480,8,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,15.0,8.0,23.0,1.0,,7.0,,,,1.0,,,10.0,2.0,,,5.0,,1.0,,,6.0,,,90.0,1.0,,,,,,18.0,,6.9,,,,,1.0,3.0,,,3.0,,26.0,12.0,38.0,1,2.0,57.0,,,,
2019-20,8243480,8,8,Chelsea,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,False,,,1.0,18.0,8.0,26.0,,,2.0,,1.0,1.0,1.0,,3.0,8.0,,,,1.0,1.0,,,,2.0,3.0,,80.0,1.0,,,,,,13.0,,6.2,,,,,,3.0,1.0,,1.0,,22.0,10.0,31.0,2,,46.0,1.0,,,
2019-20,8243486,9,8,Chelsea,Home,31417,47431,Willian,willian,M,False,2.0,,1.0,34.0,8.0,40.0,,,9.0,,1.0,1.0,1.0,,,2.0,11.0,,,1.0,,,,,1.0,3.0,,90.0,1.0,,,,,,13.0,,7.8,,,2.0,,,5.0,5.0,,1.0,,42.0,9.0,46.0,4,2.0,75.0,4.0,4.0,5.0,1.0
2019-20,8243486,9,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,12.0,5.0,17.0,,,2.0,,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,43.0,,,,,,,7.0,,6.8,,,,,1.0,,,,,,15.0,5.0,20.0,0,3.0,30.0,3.0,,,1.0
2019-20,8243486,9,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,5.0,66.0,30.0,96.0,2.0,2.0,10.0,,,,,,,3.0,8.0,,,,,,,,,1.0,,90.0,,,,,,,10.0,,7.9,,,,,2.0,2.0,1.0,,6.0,,73.0,31.0,103.0,0,5.0,115.0,1.0,,1.0,3.0
2019-20,8243486,9,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,1.0,25.0,12.0,37.0,,,5.0,,,,,,,,9.0,,,,,,,,,,,47.0,,,,,,,8.0,,7.5,,,,,,4.0,,,1.0,,31.0,13.0,44.0,0,3.0,56.0,1.0,2.0,4.0,3.0
2019-20,8243486,9,8,Chelsea,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,False,2.0,,4.0,32.0,6.0,36.0,,,4.0,2.0,,2.0,,,,2.0,4.0,,,1.0,1.0,,,,,5.0,,89.0,,,,,,,17.0,,8.2,,,,,,4.0,8.0,,5.0,1.0,46.0,7.0,45.0,2,,64.0,1.0,1.0,3.0,
2019-20,8243491,10,8,Chelsea,Away,31417,47431,Willian,willian,M,False,,,1.0,22.0,12.0,34.0,1.0,,4.0,,,1.0,3.0,,1.0,5.0,2.0,,,,1.0,1.0,,,1.0,3.0,,72.0,2.0,,,,,,17.0,,7.8,,,1.0,,1.0,1.0,2.0,,1.0,,30.0,15.0,43.0,4,1.0,62.0,4.0,,1.0,
2019-20,8243491,10,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,4.0,36.0,57.0,93.0,,,13.0,,,,2.0,,,3.0,1.0,,,1.0,,,,,2.0,,,90.0,,,,,,,7.0,,6.7,,,,,,1.0,,,4.0,,39.0,60.0,99.0,0,,104.0,1.0,,1.0,
2019-20,8243491,10,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,6.0,49.0,47.0,96.0,,,10.0,,,1.0,,,3.0,5.0,9.0,,,,,,,,1.0,1.0,,90.0,,,,,,,17.0,,7.1,,,,,,5.0,,,7.0,,56.0,48.0,104.0,1,4.0,130.0,3.0,2.0,3.0,
2019-20,8243491,10,8,Chelsea,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,1.0,,,8.0,1.0,8.0,1.0,,,,,,,,2.0,3.0,2.0,,,1.0,,,,,,1.0,,18.0,1.0,,,,,,4.0,,6.7,,,,,,1.0,1.0,,,,8.0,1.0,8.0,1,,16.0,1.0,1.0,1.0,
2019-20,8243516,11,8,Chelsea,Away,31417,47431,Willian,willian,M,False,2.0,,3.0,32.0,16.0,46.0,,,4.0,,,,1.0,,2.0,5.0,4.0,,,,,,,,2.0,4.0,,89.0,1.0,,,,,,20.0,,7.2,,,,,,3.0,5.0,,3.0,,42.0,18.0,55.0,1,2.0,78.0,3.0,1.0,1.0,
2019-20,8243516,11,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,6.0,57.0,60.0,117.0,2.0,,11.0,1.0,,,3.0,,2.0,9.0,4.0,,,2.0,1.0,,,,3.0,2.0,,90.0,,,,1.0,,,11.0,,7.2,,,,,1.0,2.0,1.0,,10.0,,65.0,61.0,125.0,0,2.0,139.0,,,2.0,1.0
2019-20,8243516,11,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,11.0,72.0,63.0,135.0,,,11.0,,,,,,,,7.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,7.0,,8.3,,,1.0,,1.0,4.0,,,12.0,,76.0,65.0,141.0,2,3.0,157.0,,,4.0,2.0
2019-20,8243516,11,8,Chelsea,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,6.0,2.0,8.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,14.0,,,,,,,4.0,,6.5,,,,,,2.0,,,,,6.0,3.0,9.0,0,,15.0,1.0,,1.0,
2019-20,8243516,11,8,Chelsea,Away,907668,243568,Billy Gilmour,billy-gilmour,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243513,12,8,Chelsea,Home,31417,47431,Willian,willian,M,False,2.0,,1.0,36.0,4.0,38.0,,,6.0,2.0,1.0,1.0,1.0,,,3.0,6.0,,,1.0,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,10.0,,8.0,,,2.0,,2.0,1.0,8.0,,1.0,,43.0,5.0,40.0,4,3.0,64.0,1.0,3.0,,2.0
2019-20,8243513,12,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,7.0,53.0,33.0,86.0,1.0,1.0,10.0,,,1.0,1.0,,,3.0,11.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,10.0,,7.6,,,,,,3.0,1.0,,11.0,,63.0,33.0,95.0,1,3.0,109.0,,4.0,3.0,2.0
2019-20,8243513,12,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,2.0,,7.0,43.0,27.0,68.0,3.0,1.0,6.0,,,,3.0,,2.0,10.0,3.0,,,2.0,,,,,3.0,2.0,,90.0,,,,,,,13.0,,7.2,,,1.0,,1.0,,2.0,,7.0,,49.0,29.0,76.0,1,1.0,94.0,3.0,1.0,,
2019-20,8243513,12,8,Chelsea,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,1.0,,6.6,,,1.0,,,,,,1.0,,2.0,2.0,4.0,1,,5.0,,,,
2019-20,8243513,12,8,Chelsea,Home,907668,243568,Billy Gilmour,billy-gilmour,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,8.0,,,,,,,,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2019-20,8243529,13,8,Chelsea,Away,31417,47431,Willian,willian,M,False,,,2.0,19.0,11.0,30.0,,1.0,3.0,,,1.0,,,,1.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,12.0,,7.4,,,3.0,,,3.0,3.0,,2.0,,26.0,13.0,36.0,4,,53.0,3.0,,3.0,
2019-20,8243529,13,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,1.0,28.0,45.0,73.0,1.0,,5.0,,,,2.0,,1.0,8.0,4.0,,1.0,4.0,,,,,,,1.0,74.0,,,,,,,8.0,,6.4,,,,,1.0,1.0,,,2.0,,32.0,48.0,80.0,0,3.0,86.0,,,1.0,2.0
2019-20,8243529,13,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,5.0,40.0,50.0,90.0,,,5.0,1.0,,,2.0,,3.0,5.0,12.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,8.0,,8.0,,,,,,5.0,,,6.0,,43.0,52.0,95.0,0,4.0,113.0,,3.0,5.0,3.0
2019-20,8243529,13,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,1.0,,1.0,20.0,18.0,37.0,,,8.0,,,1.0,1.0,,1.0,5.0,5.0,,,1.0,,1.0,,,3.0,2.0,,90.0,1.0,,,,,,11.0,,7.7,,,,,,4.0,2.0,,2.0,,24.0,20.0,42.0,2,2.0,63.0,2.0,1.0,2.0,1.0
2019-20,8243531,14,8,Chelsea,Home,31417,47431,Willian,willian,M,True,1.0,,1.0,15.0,5.0,19.0,1.0,,,,,,,,,1.0,5.0,,,,,,,,,,,27.0,,,,,,,8.0,,7.1,,,,,,3.0,7.0,,1.0,1.0,23.0,5.0,21.0,0,,33.0,,2.0,3.0,
2019-20,8243531,14,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,3.0,23.0,25.0,48.0,3.0,,5.0,,,,2.0,,1.0,7.0,1.0,,,,,,,,1.0,,,63.0,,,,,,,12.0,,6.2,,,,,1.0,1.0,,,6.0,,30.0,27.0,57.0,0,,66.0,1.0,1.0,,
2019-20,8243531,14,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,5.0,55.0,36.0,91.0,1.0,1.0,7.0,,,,3.0,,1.0,6.0,4.0,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,13.0,,7.0,,,,,1.0,2.0,,,7.0,,62.0,37.0,99.0,1,1.0,116.0,1.0,1.0,1.0,1.0
2019-20,8243531,14,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,True,,,,15.0,2.0,17.0,,,1.0,1.0,,,,,2.0,2.0,1.0,,,,,,,,1.0,2.0,,27.0,,,,,,,10.0,,6.8,,,,,,,1.0,,,,19.0,3.0,21.0,0,1.0,31.0,1.0,,,1.0
2019-20,8243531,14,8,Chelsea,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,4.0,14.0,,14.0,,,,,,,,,,2.0,6.0,,,,,,,,,,,19.0,,,,,,,4.0,,7.3,,,1.0,,,8.0,2.0,,4.0,,16.0,,14.0,1,,25.0,,,6.0,
2019-20,8243553,15,8,Chelsea,Home,31417,47431,Willian,willian,M,False,2.0,,2.0,36.0,14.0,48.0,,,10.0,,,1.0,,,1.0,2.0,8.0,,,1.0,,,,1.0,,3.0,,89.0,3.0,,,,,,19.0,,8.3,,,,,,4.0,11.0,,4.0,,52.0,15.0,56.0,4,1.0,83.0,1.0,3.0,4.0,1.0
2019-20,8243553,15,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,1.0
2019-20,8243553,15,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,4.0,57.0,41.0,98.0,,1.0,8.0,,,,5.0,,2.0,13.0,5.0,,,3.0,,,,,,4.0,,90.0,,,,,,,15.0,,6.1,,,,,3.0,4.0,1.0,,8.0,,64.0,43.0,106.0,0,1.0,123.0,1.0,2.0,1.0,
2019-20,8243553,15,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,2.0,,2.0,47.0,54.0,99.0,2.0,2.0,14.0,,,1.0,3.0,,1.0,10.0,2.0,,,3.0,,,,,3.0,4.0,,90.0,,1.0,,,,,18.0,,7.0,,,1.0,,,1.0,2.0,,2.0,,55.0,61.0,114.0,2,,128.0,1.0,,,
2019-20,8243553,15,8,Chelsea,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,2.0,,2.0,,,,,,2.0,,,,,3.0,,,,,,,,,,,9.0,,,,,,,1.0,,6.8,,,,,,2.0,,,,,3.0,,3.0,2,,9.0,,1.0,2.0,
2019-20,8243554,16,8,Chelsea,Away,31417,47431,Willian,willian,M,False,2.0,,,14.0,4.0,16.0,,,5.0,,,,,,2.0,5.0,8.0,,,,,,,,,1.0,,71.0,,,,,,,12.0,,6.7,,,,,,9.0,5.0,,,,20.0,4.0,19.0,0,1.0,42.0,1.0,1.0,6.0,1.0
2019-20,8243554,16,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243554,16,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243554,16,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,1.0,,2.0,40.0,29.0,68.0,1.0,1.0,8.0,,,,1.0,,4.0,7.0,13.0,,,,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,22.0,,7.9,,,1.0,,,7.0,2.0,,5.0,,51.0,31.0,80.0,2,3.0,109.0,1.0,3.0,6.0,1.0
