season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,substitute.1,totalShots
2012-13,2753868,1,8,Chelsea,Away,1216,2051,Frank Lampard,frank-lampard,M,False,0.0,1.0,90.0,0.0,,0.0
2012-13,2753868,1,8,Chelsea,Away,3300,8442,Michael Essien,michael-essien,M,True,,,,,,
2012-13,2753868,1,8,Chelsea,Away,6252,19921,Raúl Meireles,raul-meireles,M,True,0.0,0.0,,0.0,,0.0
2012-13,2753868,1,8,Chelsea,Away,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2753868,1,8,Chelsea,Away,28367,43670,Juan Mata,juan-mata,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2753868,1,8,Chelsea,Away,39400,61262,Oscar,oscar,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754560,2,8,Chelsea,Home,1216,2051,Frank Lampard,frank-lampard,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754560,2,8,Chelsea,Home,3300,8442,Michael Essien,michael-essien,M,True,,,,,,
2012-13,2754560,2,8,Chelsea,Home,6252,19921,Raúl Meireles,raul-meireles,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754560,2,8,Chelsea,Home,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754560,2,8,Chelsea,Home,28367,43670,Juan Mata,juan-mata,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754560,2,8,Chelsea,Home,33110,53392,Ramires,ramires,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754560,2,8,Chelsea,Home,39400,61262,Oscar,oscar,M,True,,,,,,
2012-13,2754560,2,8,Chelsea,Home,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,
2012-13,2754578,3,8,Chelsea,Home,1216,2051,Frank Lampard,frank-lampard,M,False,0.0,1.0,90.0,0.0,,0.0
2012-13,2754578,3,8,Chelsea,Home,3300,8442,Michael Essien,michael-essien,M,True,,,,,,
2012-13,2754578,3,8,Chelsea,Home,6252,19921,Raúl Meireles,raul-meireles,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754578,3,8,Chelsea,Home,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754578,3,8,Chelsea,Home,28367,43670,Juan Mata,juan-mata,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754578,3,8,Chelsea,Home,33110,53392,Ramires,ramires,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754578,3,8,Chelsea,Home,39400,61262,Oscar,oscar,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754578,3,8,Chelsea,Home,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,
2012-13,2754610,4,8,Chelsea,Away,1216,2051,Frank Lampard,frank-lampard,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754610,4,8,Chelsea,Away,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754610,4,8,Chelsea,Away,33110,53392,Ramires,ramires,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754610,4,8,Chelsea,Away,39400,61262,Oscar,oscar,M,True,,,,,,
2012-13,2754610,4,8,Chelsea,Away,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,
2012-13,2754618,5,8,Chelsea,Home,1216,2051,Frank Lampard,frank-lampard,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754618,5,8,Chelsea,Home,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754618,5,8,Chelsea,Home,28367,43670,Juan Mata,juan-mata,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754618,5,8,Chelsea,Home,33110,53392,Ramires,ramires,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754618,5,8,Chelsea,Home,39400,61262,Oscar,oscar,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754618,5,8,Chelsea,Home,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,
2012-13,2754648,6,8,Chelsea,Away,1216,2051,Frank Lampard,frank-lampard,M,True,,,,,,
2012-13,2754648,6,8,Chelsea,Away,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754648,6,8,Chelsea,Away,28367,43670,Juan Mata,juan-mata,M,False,0.0,1.0,90.0,0.0,,0.0
2012-13,2754648,6,8,Chelsea,Away,33110,53392,Ramires,ramires,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754648,6,8,Chelsea,Away,39400,61262,Oscar,oscar,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754648,6,8,Chelsea,Away,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,
2012-13,2754674,7,8,Chelsea,Home,1216,2051,Frank Lampard,frank-lampard,M,False,0.0,1.0,90.0,0.0,,0.0
2012-13,2754674,7,8,Chelsea,Home,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754674,7,8,Chelsea,Home,28367,43670,Juan Mata,juan-mata,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754674,7,8,Chelsea,Home,33110,53392,Ramires,ramires,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754674,7,8,Chelsea,Home,39400,61262,Oscar,oscar,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754674,7,8,Chelsea,Home,69416,78056,Oriol Romeu,oriol-romeu,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754714,8,8,Chelsea,Away,1216,2051,Frank Lampard,frank-lampard,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754714,8,8,Chelsea,Away,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754714,8,8,Chelsea,Away,28367,43670,Juan Mata,juan-mata,M,False,0.0,2.0,90.0,0.0,,0.0
2012-13,2754714,8,8,Chelsea,Away,33110,53392,Ramires,ramires,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754714,8,8,Chelsea,Away,39400,61262,Oscar,oscar,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754714,8,8,Chelsea,Away,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,
2012-13,2754728,9,8,Chelsea,Home,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754728,9,8,Chelsea,Home,19031,41450,Marko Marin,marko-marin,M,True,,,,,,
2012-13,2754728,9,8,Chelsea,Home,28367,43670,Juan Mata,juan-mata,M,False,0.0,1.0,90.0,0.0,,0.0
2012-13,2754728,9,8,Chelsea,Home,33110,53392,Ramires,ramires,M,False,0.0,1.0,90.0,0.0,,0.0
2012-13,2754728,9,8,Chelsea,Home,39400,61262,Oscar,oscar,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754728,9,8,Chelsea,Home,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,
2012-13,2754758,10,8,Chelsea,Away,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754758,10,8,Chelsea,Away,19031,41450,Marko Marin,marko-marin,M,True,,,,,,
2012-13,2754758,10,8,Chelsea,Away,33110,53392,Ramires,ramires,M,True,0.0,0.0,,0.0,,0.0
2012-13,2754758,10,8,Chelsea,Away,39400,61262,Oscar,oscar,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754758,10,8,Chelsea,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754758,10,8,Chelsea,Away,156025,111565,Lucas Piazón,lucas-piazon,M,True,,,,,,
2012-13,2754770,11,8,Chelsea,Home,7311,28495,John Obi Mikel,john-obi-mikel,M,False,0.0,0.0,90.0,0.0,,0.0
2012-13,2754770,11,8,Chelsea,Home,19031,41450,Marko Marin,marko-marin,M,True,,,,,,
