season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896998,1,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,2.0,11.0,9.0,20.0,1.0,2.0,4.0,,,,,,,1.0,4.0,4.0,,,2.0,,,,,,1.0,,29.0,1.0,,,,,,,,5.0,,6.8,,,,,,,,,2.0,1.0,14.0,9.0,23.0,1,,30.0,1.0,2.0,,
2020-21,8896998,1,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,5.0,19.0,26.0,45.0,,1.0,10.0,,,,2.0,,,,3.0,4.0,,,1.0,1.0,1.0,,,2.0,2.0,,85.0,1.0,,,,,,,,9.0,,8.0,,,,,1.0,,,,9.0,,25.0,29.0,54.0,1,2.0,62.0,,1.0,,
2020-21,8896998,1,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,15.0,20.0,35.0,1.0,1.0,5.0,,,,,,,,1.0,4.0,,,,,,,,6.0,,,90.0,,,,,,,,,5.0,,7.3,,,,,1.0,,1.0,,2.0,,19.0,20.0,38.0,0,3.0,53.0,1.0,,,2.0
2020-21,8896998,1,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,,8.0,3.0,11.0,5.0,1.0,4.0,,,,,,,1.0,10.0,3.0,,,1.0,,,,,,,,61.0,,,,,,,,,12.0,,6.2,,,,,,3.0,,,,,12.0,5.0,17.0,0,,27.0,2.0,2.0,,
2020-21,8896998,1,8,Chelsea,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,1.0,6.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,6.6,,,,,,,,,1.0,,6.0,,6.0,0,,6.0,,,,
2020-21,8897016,2,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,2.0,,3.0,3.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,,2.0,,6.7,,,,,,1.0,,,2.0,,,4.0,4.0,0,,6.0,1.0,,1.0,
2020-21,8897016,2,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,2.0,6.0,38.0,44.0,,1.0,2.0,,1.0,,3.0,,,,5.0,4.0,,,2.0,,,,,1.0,,,79.0,1.0,,,,,1.0,,,10.0,,5.9,,,,,2.0,,,,4.0,,10.0,43.0,53.0,1,3.0,65.0,1.0,,,1.0
2020-21,8897016,2,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,7.0,14.0,43.0,57.0,1.0,1.0,4.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,,,,79.0,,,,,,,,,7.0,,6.7,,,,,,2.0,,,8.0,,16.0,46.0,62.0,0,,70.0,1.0,2.0,1.0,
2020-21,8897016,2,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,,5.0,25.0,30.0,,2.0,6.0,,,,2.0,,,1.0,5.0,11.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,14.0,,6.9,,,,,2.0,5.0,,,2.0,,7.0,31.0,38.0,0,4.0,63.0,3.0,1.0,4.0,3.0
2020-21,8897016,2,8,Chelsea,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896983,3,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896983,3,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896983,3,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,1.0,23.0,31.0,54.0,,,4.0,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,,45.0,,,,,,,,,5.0,,6.7,,,1.0,,,,,,1.0,,26.0,32.0,58.0,1,1.0,67.0,1.0,2.0,,
2020-21,8896983,3,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,54.0,39.0,93.0,1.0,,7.0,,,,1.0,,,,6.0,5.0,,,3.0,,,,,2.0,,,90.0,,,,,,,,,11.0,,6.9,,,,,,2.0,,,3.0,,60.0,41.0,101.0,0,4.0,117.0,2.0,,1.0,3.0
