playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,penaltiesSaved,expectedAssists,catches,totalTackles,savesMadeFromOutsideBox,totalShots,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,throughBalls,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,substituteOn,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,tacklesLost,unsuccessfulDribbles,iboxBlocked,successfulDribbles,blocks,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,hitWoodwork,goals,ownGoalScored,headedGoals,shotsOnTargetOutsideBox,unsuccessfulLayoffs,oboxTarget,rightFootGoals,handballsConceded,expectedGoalsFreekick,leftFootGoals,freekickTotal,attemptsFromSetPieces,redCards2ndYellow,clearancesOffTheLine,foulWonPenalty,penaltiesTaken,penaltyGoals
43250,Tom Cleverley,Midfielder,Watford,57,England,2018-19,0.0,0.0,2.0,39.0,,0.2302,,17.0,,4.0,35.0,13.0,4.0,47.0,221.0,,14.0,2.0,,471.0,26.0,,,12.0,22.0,162.0,,,,8.4882,1.0,3.0,11.0,7.0,29.0,59.0,,4.0,65.0,,70.0,37.0,13.0,,,100.0,7.0,3.0,51.0,4.0,,213.0,2.0,,62.0,9.0,,,56.0,8.0,5.0,12.0,297.0,8.0,75.0,5.0,,0.2302,12.0,14.0,,1.0,,2.0,0.4533,,,5.0,2.0,1.0,,9.0,1.0,,,10.0,8.0,,,4.0,8.0,2.0,,1.0,,36.0,,1.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,0.0595,,1.0,1.0,,,,,
157775,Ken Sema,Midfielder,Pafos,11097,Sweden,2018-19,0.0,0.0,1.0,85.0,,0.5246,,16.0,,9.0,55.0,17.0,9.0,65.0,236.0,,38.0,,,755.0,64.0,,,23.0,44.0,171.0,,,1.0,10.9802,6.0,,4.0,9.0,67.0,39.0,,9.0,149.0,,62.0,33.0,17.0,,,113.0,9.0,9.0,111.0,20.0,,232.0,5.0,4.0,141.0,7.0,,,67.0,13.0,8.0,,421.0,3.0,59.0,6.0,,0.828,10.0,7.0,,1.0,3.0,4.0,0.2083,,2.0,8.0,8.0,1.0,1.0,8.0,1.0,3.0,3.0,18.0,34.0,,2.0,7.0,9.0,14.0,2.0,19.0,,68.0,1.0,9.0,1.0,5.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
89085,Nathaniel Chalobah,Midfielder,Sheffield Wednesday,19,England,2018-19,0.0,0.0,2.0,19.0,,0.08,,3.0,,1.0,23.0,9.0,3.0,28.0,112.0,,8.0,,,267.0,10.0,1.0,,4.0,6.0,80.0,,,,6.0522,1.0,,7.0,7.0,15.0,25.0,,3.0,29.0,,42.0,19.0,9.0,,,45.0,6.0,,21.0,4.0,,112.0,,2.0,43.0,2.0,,,27.0,5.0,5.0,4.0,156.0,2.0,40.0,4.0,,0.0813,5.0,8.0,,1.0,1.0,1.0,0.0394,,,,,,,6.0,1.0,,,4.0,4.0,,1.0,1.0,1.0,2.0,1.0,,1.0,18.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,
121599,Abdoulaye Doucouré,Midfielder,Everton,11,Mali,2018-19,0.0,0.0,7.0,174.0,,2.6593,,71.0,,33.0,273.0,35.0,34.0,323.0,1942.0,,78.0,5.0,,3062.0,156.0,5.0,,63.0,115.0,1560.0,,,4.0,53.0597,32.0,1.0,54.0,56.0,137.0,561.0,,13.0,330.0,,547.0,257.0,35.0,,,869.0,51.0,9.0,252.0,41.0,,1909.0,16.0,12.0,469.0,38.0,,,537.0,36.0,34.0,59.0,2436.0,16.0,752.0,18.0,,6.8396,50.0,82.0,,2.0,19.0,17.0,5.5404,5.0,6.0,18.0,9.0,2.0,10.0,1.0,2.0,9.0,9.0,37.0,82.0,1.0,9.0,23.0,33.0,23.0,9.0,32.0,8.0,297.0,1.0,1.0,10.0,1.0,,,,5.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,,1.0,,,,,,,
108413,Will Hughes,Midfielder,Crystal Palace,31,England,2018-19,0.0,0.0,5.0,192.0,,2.2911,,73.0,,17.0,200.0,32.0,31.0,227.0,960.0,,62.0,3.0,,2433.0,193.0,2.0,,83.0,170.0,716.0,,,2.0,36.7241,24.0,2.0,22.0,40.0,153.0,157.0,,71.0,385.0,,350.0,160.0,32.0,,,503.0,38.0,18.0,323.0,23.0,,949.0,10.0,1.0,390.0,43.0,,,271.0,54.0,25.0,17.0,1535.0,14.0,233.0,31.0,,2.5013,27.0,63.0,,2.0,14.0,7.0,1.9148,2.0,4.0,31.0,18.0,,8.0,1.0,3.0,3.0,3.0,39.0,86.0,,6.0,49.0,30.0,15.0,6.0,27.0,6.0,182.0,,19.0,8.0,3.0,,,,2.0,,,2.0,3.0,2.0,,1.0,,2.0,,,,,,,
216058,Domingos Quina,Midfielder,Pafos,11097,Portugal,2018-19,0.0,0.0,0.0,34.0,,0.1764,,9.0,,5.0,28.0,8.0,3.0,33.0,226.0,,10.0,,,334.0,22.0,2.0,,10.0,20.0,178.0,,,,5.9857,2.0,2.0,1.0,6.0,26.0,64.0,,6.0,56.0,,68.0,30.0,8.0,,,116.0,4.0,1.0,46.0,2.0,,225.0,4.0,,55.0,7.0,,,61.0,7.0,3.0,15.0,294.0,1.0,78.0,4.0,,0.1616,5.0,8.0,,1.0,,1.0,0.1626,,,3.0,1.0,,,5.0,1.0,,,8.0,5.0,,,6.0,2.0,7.0,,5.0,,33.0,1.0,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
38439,Étienne Capoue,Midfielder,Villarreal,449,France,2018-19,1.0,1.0,14.0,180.0,,1.0143,,90.0,,14.0,192.0,33.0,33.0,273.0,1749.0,,115.0,7.0,,2946.0,243.0,3.0,,53.0,177.0,1361.0,,,4.0,48.9835,7.0,13.0,91.0,48.0,131.0,525.0,,58.0,423.0,,538.0,255.0,33.0,,,693.0,45.0,4.0,308.0,66.0,,1698.0,10.0,4.0,333.0,56.0,,,405.0,47.0,86.0,115.0,2298.0,26.0,784.0,37.0,,1.4116,81.0,71.0,2.0,1.0,4.0,4.0,1.3382,5.0,3.0,25.0,3.0,,3.0,,1.0,1.0,1.0,49.0,16.0,2.0,1.0,37.0,34.0,10.0,1.0,32.0,13.0,281.0,3.0,2.0,3.0,1.0,,,,1.0,,,2.0,2.0,2.0,1.0,,0.278,,5.0,5.0,,1.0,,,
61566,Roberto Pereyra,Midfielder,AEK Athens,234,Argentina,2018-19,0.0,0.0,3.0,178.0,,2.997,,21.0,,43.0,178.0,33.0,33.0,188.0,1120.0,,23.0,4.0,,2821.0,102.0,5.0,,59.0,98.0,886.0,,,4.0,49.1239,34.0,7.0,20.0,53.0,159.0,453.0,,36.0,280.0,,265.0,186.0,33.0,,,640.0,48.0,32.0,257.0,4.0,,1072.0,22.0,21.0,442.0,12.0,,,151.0,27.0,23.0,46.0,1704.0,4.0,300.0,13.0,,5.5931,10.0,50.0,,5.0,14.0,21.0,6.3771,3.0,1.0,12.0,20.0,3.0,5.0,,8.0,11.0,11.0,19.0,125.0,1.0,9.0,26.0,9.0,48.0,9.0,41.0,,251.0,21.0,10.0,5.0,17.0,3.0,6.0,4.0,6.0,,,4.0,2.0,4.0,5.0,1.0,0.4419,1.0,6.0,6.0,,,1.0,,
