season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827911,3,97,Cardiff_City,Away,34713,45196,Gary Madine,gary-madine,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827911,3,97,Cardiff_City,Away,78609,75826,Daniel Ward,daniel-ward,F,True,,,,4.0,,4.0,,2.0,2.0,,,,,,,2.0,2.0,2.0,,,,,,,,,1.0,,31.0,1.0,,,,,,,3.0,,6.7,,,,,1.0,,,,,1.0,5.0,,5.0,1,,9.0,,,,
2018-19,7827911,3,97,Cardiff_City,Away,94271,82078,Kenneth Zohore,kenneth-zohore,F,False,1.0,,,7.0,,6.0,3.0,,1.0,,,,,,,3.0,9.0,,,,4.0,,,,,,2.0,,59.0,,,,,,,,6.0,,6.5,,,,,2.0,,1.0,,,,9.0,,8.0,0,,17.0,1.0,,,
2018-19,7827911,3,97,Cardiff_City,Away,120480,76360,Nathaniel Méndez-Laing,nathaniel-mendez-laing,F,False,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,3.0,,,,,,,,,,,10.0,1.0,,,,,,,1.0,,6.9,,,,,,2.0,,,,,1.0,1.0,2.0,1,,6.0,,,2.0,
2018-19,7827911,3,97,Cardiff_City,Away,250211,122797,Callum Paterson,callum-paterson,F,True,,,1.0,10.0,1.0,11.0,8.0,6.0,3.0,,,,1.0,,,1.0,12.0,10.0,,,1.0,,,,,4.0,2.0,,80.0,,,,,,,,13.0,,6.8,,,,,,1.0,,,3.0,,15.0,3.0,18.0,0,3.0,35.0,1.0,1.0,,3.0
2018-19,7827921,4,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,False,1.0,,1.0,13.0,4.0,16.0,2.0,,8.0,,,,,,,1.0,5.0,1.0,,,2.0,,,,,,,,90.0,,,,,,,,13.0,,6.4,,,3.0,,2.0,,4.0,,6.0,,22.0,6.0,24.0,3,,39.0,1.0,1.0,,
2018-19,7827921,4,97,Cardiff_City,Home,34713,45196,Gary Madine,gary-madine,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2018-19,7827921,4,97,Cardiff_City,Home,78609,75826,Daniel Ward,daniel-ward,F,False,,,1.0,7.0,,7.0,3.0,2.0,2.0,,,,,,,,3.0,3.0,,,,,1.0,,,,1.0,,84.0,1.0,,,,,,,4.0,,7.4,,,1.0,,2.0,,,,1.0,1.0,7.0,1.0,8.0,2,,17.0,3.0,1.0,,
2018-19,7827921,4,97,Cardiff_City,Home,94271,82078,Kenneth Zohore,kenneth-zohore,F,True,,,,1.0,,1.0,3.0,1.0,,,,,,,,,3.0,1.0,,,,,,,,,1.0,,6.0,,,,,,,,2.0,,6.7,,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2018-19,7827921,4,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827925,5,97,Cardiff_City,Away,33478,49806,Junior Hoilett,junior-hoilett,F,False,1.0,,1.0,8.0,2.0,9.0,,1.0,3.0,,,,1.0,,,3.0,6.0,8.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,17.0,,6.5,,,,,,3.0,4.0,,2.0,,18.0,3.0,17.0,0,4.0,41.0,,2.0,1.0,3.0
2018-19,7827925,5,97,Cardiff_City,Away,34713,45196,Gary Madine,gary-madine,F,True,,,,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,13.0,,,,,,,,4.0,,6.4,,,,,,,,,,,3.0,2.0,5.0,0,,7.0,1.0,,,
2018-19,7827925,5,97,Cardiff_City,Away,78609,75826,Daniel Ward,daniel-ward,F,False,,,,2.0,4.0,6.0,6.0,6.0,,,,,,,,,6.0,7.0,,,,,,,,,1.0,,77.0,,,,,,,,10.0,,6.7,,,,,1.0,,,,,,10.0,4.0,14.0,0,,23.0,1.0,1.0,,
2018-19,7827925,5,97,Cardiff_City,Away,94271,82078,Kenneth Zohore,kenneth-zohore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827925,5,97,Cardiff_City,Away,250211,122797,Callum Paterson,callum-paterson,F,True,,,,,2.0,2.0,,3.0,2.0,,,,,,,,,4.0,,,,,,,,,,,19.0,1.0,,,,,,,3.0,,6.7,,,,,,,,,,,3.0,2.0,5.0,1,1.0,7.0,,,,1.0
2018-19,7827947,6,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,False,,,,4.0,3.0,7.0,1.0,,3.0,,,,1.0,,,1.0,5.0,4.0,,,,,,,,1.0,,,75.0,,,,,,,,8.0,,6.0,,,,,,2.0,1.0,,2.0,,6.0,4.0,9.0,0,3.0,23.0,2.0,1.0,,1.0
2018-19,7827947,6,97,Cardiff_City,Home,78609,75826,Daniel Ward,daniel-ward,F,False,,,,3.0,2.0,5.0,6.0,3.0,,,,,,,,,6.0,4.0,,,,,,,,,,,63.0,1.0,,,,,,,8.0,,6.6,,,,,2.0,,,,,,9.0,2.0,11.0,1,,18.0,2.0,1.0,,
2018-19,7827947,6,97,Cardiff_City,Home,94271,82078,Kenneth Zohore,kenneth-zohore,F,True,,,,3.0,2.0,5.0,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,27.0,,,,,,,,5.0,,6.4,,,,,1.0,,,,,,6.0,2.0,8.0,0,,11.0,,,,
2018-19,7827947,6,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827970,7,97,Cardiff_City,Home,34713,45196,Gary Madine,gary-madine,F,True,,,,3.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,11.0,,,,,,,,1.0,,6.5,,,,,,,,,,,3.0,,3.0,0,,5.0,,1.0,,
2018-19,7827970,7,97,Cardiff_City,Home,78609,75826,Daniel Ward,daniel-ward,F,True,,,,5.0,,5.0,,2.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,,2.0,,19.0,,,,,,,,2.0,,6.8,,,,,1.0,,,,,,7.0,,7.0,0,,9.0,,,,
2018-19,7827970,7,97,Cardiff_City,Home,94271,82078,Kenneth Zohore,kenneth-zohore,F,False,,,,5.0,1.0,6.0,6.0,3.0,2.0,,,1.0,,,,1.0,8.0,3.0,,,1.0,,,,,,,,71.0,1.0,,,,,,,10.0,,6.5,,,,,,,2.0,,,1.0,10.0,1.0,9.0,2,,22.0,4.0,1.0,,
2018-19,7827970,7,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,False,,,1.0,20.0,1.0,21.0,10.0,23.0,2.0,,1.0,1.0,,,,1.0,12.0,25.0,,,1.0,,,,,,2.0,,90.0,2.0,,,,,,,25.0,,7.3,,,1.0,,1.0,,1.0,,4.0,1.0,44.0,1.0,44.0,4,1.0,56.0,,1.0,,1.0
2018-19,7828001,8,97,Cardiff_City,Away,33478,49806,Junior Hoilett,junior-hoilett,F,False,,,1.0,6.0,4.0,10.0,1.0,1.0,4.0,,,,2.0,,,2.0,9.0,3.0,,,3.0,,,,,2.0,,,78.0,1.0,,,,,,,10.0,,6.2,,,,,4.0,3.0,2.0,,1.0,2.0,9.0,5.0,12.0,1,,32.0,3.0,,2.0,
2018-19,7828001,8,97,Cardiff_City,Away,78609,75826,Daniel Ward,daniel-ward,F,True,,,,,,,1.0,,,,,,1.0,,,,3.0,,,,,,,,,,,,7.0,,,,,,,,5.0,,,,,,,,1.0,,,,,4.0,,4.0,0,,7.0,,,,
2018-19,7828001,8,97,Cardiff_City,Away,94271,82078,Kenneth Zohore,kenneth-zohore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828001,8,97,Cardiff_City,Away,250211,122797,Callum Paterson,callum-paterson,F,False,,,,6.0,,6.0,1.0,8.0,2.0,2.0,,,,,,,6.0,11.0,,,2.0,,,,,,2.0,,78.0,,,,,,,,17.0,,7.1,,,,,,3.0,,,,,18.0,,18.0,0,,29.0,2.0,3.0,,
2018-19,7828010,9,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828010,9,97,Cardiff_City,Home,94271,82078,Kenneth Zohore,kenneth-zohore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828010,9,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,False,2.0,,2.0,12.0,2.0,12.0,10.0,8.0,3.0,,,2.0,,,,,14.0,11.0,,,4.0,,1.0,,,,2.0,,90.0,1.0,,,,,,,15.0,,7.9,,,2.0,,,1.0,2.0,,3.0,,25.0,2.0,25.0,5,1.0,42.0,2.0,2.0,1.0,
2018-19,7827927,10,97,Cardiff_City,Away,33478,49806,Junior Hoilett,junior-hoilett,F,False,,,,3.0,3.0,6.0,2.0,,6.0,,,,1.0,,,,5.0,3.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,12.0,,6.2,,,1.0,,2.0,1.0,2.0,,2.0,1.0,7.0,6.0,11.0,1,2.0,30.0,2.0,1.0,,1.0
2018-19,7827927,10,97,Cardiff_City,Away,34713,45196,Gary Madine,gary-madine,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827927,10,97,Cardiff_City,Away,94271,82078,Kenneth Zohore,kenneth-zohore,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,7.0,,,,,,,,,,6.4,,,,,,,,,,,,,,0,,,,,,
2018-19,7827927,10,97,Cardiff_City,Away,250211,122797,Callum Paterson,callum-paterson,F,False,,,,8.0,4.0,12.0,10.0,7.0,1.0,,,,1.0,,,1.0,12.0,9.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,8.0,,7.1,,,,,1.0,,,,2.0,1.0,15.0,4.0,19.0,1,1.0,26.0,,1.0,,
2018-19,7827956,11,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,True,,,1.0,3.0,,3.0,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,25.0,,,,,,,,2.0,,6.5,,,,,,,,,1.0,,3.0,,3.0,0,1.0,7.0,2.0,1.0,,
2018-19,7827956,11,97,Cardiff_City,Home,34713,45196,Gary Madine,gary-madine,F,True,,,,3.0,,3.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,5.0,,,,,,,,,,6.5,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2018-19,7827956,11,97,Cardiff_City,Home,78609,75826,Daniel Ward,daniel-ward,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,1.0,,6.5,,,,,1.0,,1.0,,,,1.0,,,0,,2.0,,,,
2018-19,7827956,11,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,False,,,,9.0,2.0,11.0,12.0,10.0,3.0,,1.0,,,,,,16.0,15.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,18.0,,7.1,,,2.0,,1.0,2.0,1.0,,,2.0,22.0,2.0,23.0,2,1.0,39.0,3.0,3.0,1.0,1.0
2018-19,7827968,12,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,True,,,,4.0,1.0,5.0,1.0,,2.0,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,1.0,,18.0,,,,,,,,3.0,,6.7,,,1.0,,,,2.0,,,,6.0,1.0,5.0,2,1.0,14.0,,1.0,,
2018-19,7827968,12,97,Cardiff_City,Home,78609,75826,Daniel Ward,daniel-ward,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827968,12,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,False,,,1.0,7.0,1.0,8.0,10.0,3.0,2.0,,,,,,,,12.0,6.0,,,2.0,,1.0,,1.0,,,,90.0,2.0,,,,,,,14.0,,7.6,,,1.0,,1.0,1.0,,,1.0,,20.0,1.0,21.0,3,,35.0,1.0,2.0,1.0,
2018-19,7827992,13,97,Cardiff_City,Away,33478,49806,Junior Hoilett,junior-hoilett,F,True,,,,1.0,3.0,4.0,,,3.0,,,,,,,,1.0,,,,1.0,,,,,,,,16.0,,,,,,,,4.0,,6.5,,,,,,,1.0,,,,2.0,4.0,5.0,0,,9.0,2.0,,,
2018-19,7827992,13,97,Cardiff_City,Away,78609,75826,Daniel Ward,daniel-ward,F,True,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,5.0,,,,,,,,,,6.5,,,,,,,,,1.0,,1.0,,1.0,0,,1.0,,,,
2018-19,7827992,13,97,Cardiff_City,Away,250211,122797,Callum Paterson,callum-paterson,F,False,,,,9.0,,9.0,13.0,8.0,3.0,,1.0,,1.0,,,,17.0,14.0,,,3.0,,,,,,,,90.0,,,,,,,,18.0,,6.7,,,3.0,,1.0,1.0,,,1.0,,22.0,1.0,23.0,3,3.0,40.0,2.0,3.0,,3.0
2018-19,7828015,14,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,False,,,2.0,15.0,5.0,20.0,9.0,3.0,11.0,,,,1.0,,,1.0,15.0,7.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,16.0,,6.8,,,2.0,,,3.0,2.0,,4.0,,22.0,6.0,26.0,3,2.0,51.0,3.0,2.0,,1.0
2018-19,7828015,14,97,Cardiff_City,Home,78609,75826,Daniel Ward,daniel-ward,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828015,14,97,Cardiff_City,Home,120480,76360,Nathaniel Méndez-Laing,nathaniel-mendez-laing,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828015,14,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,False,,,,8.0,,8.0,23.0,11.0,1.0,,,1.0,,,,,23.0,11.0,,,,,,,,,,,90.0,,1.0,,,,,,13.0,,6.6,,,,,2.0,,1.0,,1.0,1.0,17.0,1.0,17.0,1,,33.0,3.0,,,
2018-19,7828040,15,97,Cardiff_City,Away,33478,49806,Junior Hoilett,junior-hoilett,F,False,,,1.0,10.0,3.0,13.0,4.0,2.0,3.0,,,,,,,,7.0,8.0,,,2.0,,,,,2.0,1.0,,64.0,,,,,,,1.0,11.0,,6.9,,,,,,2.0,,,2.0,2.0,13.0,5.0,18.0,0,2.0,34.0,1.0,3.0,1.0,2.0
2018-19,7828040,15,97,Cardiff_City,Away,34713,45196,Gary Madine,gary-madine,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828040,15,97,Cardiff_City,Away,120480,76360,Nathaniel Méndez-Laing,nathaniel-mendez-laing,F,True,,,,,,,2.0,2.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,26.0,,,,,,,,6.0,,6.5,,,,,,,1.0,,,1.0,5.0,,4.0,1,,7.0,1.0,,,
2018-19,7828040,15,97,Cardiff_City,Away,250211,122797,Callum Paterson,callum-paterson,F,False,,,1.0,12.0,2.0,14.0,6.0,8.0,2.0,,,,,,,,9.0,11.0,,,3.0,,,,,,1.0,,73.0,,,,,,,,11.0,,6.9,,,,,2.0,1.0,1.0,,2.0,,19.0,3.0,21.0,0,1.0,33.0,1.0,1.0,1.0,
2018-19,7828056,16,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,True,,,,2.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,5.0,1.0,,,,,,,,,,,23.0,,,,,,,,3.0,,6.1,,,,,,3.0,,,,,2.0,,2.0,1,,8.0,,1.0,,
2018-19,7828056,16,97,Cardiff_City,Home,34713,45196,Gary Madine,gary-madine,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828056,16,97,Cardiff_City,Home,120480,76360,Nathaniel Méndez-Laing,nathaniel-mendez-laing,F,False,,,,8.0,5.0,13.0,1.0,,3.0,,,,1.0,,,1.0,6.0,4.0,,,1.0,,,,,,2.0,,67.0,1.0,,,,,,,11.0,,6.9,,,1.0,,1.0,6.0,1.0,,,,12.0,6.0,17.0,2,,32.0,3.0,,4.0,
2018-19,7828056,16,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,False,,,1.0,8.0,1.0,9.0,7.0,8.0,1.0,,,,,,,,8.0,11.0,,,1.0,,1.0,,,,2.0,,90.0,1.0,,,,,,,7.0,,7.9,,,3.0,,1.0,1.0,,,1.0,3.0,15.0,1.0,16.0,4,,30.0,,3.0,1.0,
2018-19,7828067,17,97,Cardiff_City,Away,33478,49806,Junior Hoilett,junior-hoilett,F,False,,,,5.0,2.0,7.0,1.0,1.0,2.0,,,,2.0,,,2.0,6.0,4.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,,15.0,,6.7,,,1.0,,1.0,2.0,3.0,,1.0,,10.0,4.0,11.0,2,1.0,30.0,5.0,1.0,1.0,1.0
2018-19,7828067,17,97,Cardiff_City,Away,94271,82078,Kenneth Zohore,kenneth-zohore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828067,17,97,Cardiff_City,Away,120480,76360,Nathaniel Méndez-Laing,nathaniel-mendez-laing,F,True,,,,10.0,3.0,13.0,1.0,,5.0,,,,,,,2.0,3.0,2.0,,,,,,,,1.0,,,45.0,,,,,,,,11.0,,6.6,,,,,,,1.0,,,,13.0,5.0,17.0,0,1.0,29.0,2.0,1.0,,1.0
2018-19,7828067,17,97,Cardiff_City,Away,250211,122797,Callum Paterson,callum-paterson,F,False,2.0,,,9.0,1.0,8.0,12.0,5.0,2.0,,,,3.0,,,1.0,19.0,5.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,15.0,,6.4,,,2.0,,1.0,1.0,2.0,,,1.0,22.0,1.0,21.0,2,,32.0,,,,
2018-19,7828082,18,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,False,,,,3.0,3.0,6.0,2.0,,3.0,,,,2.0,,,4.0,11.0,4.0,,,1.0,,,,,,,,74.0,,,,,,,,11.0,,5.4,,,,,,2.0,,,2.0,,4.0,5.0,9.0,0,2.0,23.0,2.0,2.0,,1.0
2018-19,7828082,18,97,Cardiff_City,Home,94271,82078,Kenneth Zohore,kenneth-zohore,F,True,1.0,,,2.0,1.0,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,29.0,1.0,,,,,,,1.0,,6.8,,,,,,,1.0,,,,3.0,1.0,3.0,2,,8.0,,1.0,,
2018-19,7828082,18,97,Cardiff_City,Home,120480,76360,Nathaniel Méndez-Laing,nathaniel-mendez-laing,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828082,18,97,Cardiff_City,Home,250211,122797,Callum Paterson,callum-paterson,F,False,,,,6.0,1.0,7.0,10.0,5.0,3.0,,,,1.0,,,2.0,13.0,7.0,,,1.0,,,,,,,,90.0,,,,,,,,13.0,,6.6,,,2.0,,,,1.0,,,,17.0,1.0,17.0,2,1.0,27.0,,1.0,,1.0
2018-19,7828094,19,97,Cardiff_City,Away,33478,49806,Junior Hoilett,junior-hoilett,F,False,,,1.0,15.0,2.0,17.0,1.0,,3.0,,,,6.0,,,3.0,13.0,2.0,,,2.0,,,,,,,,89.0,2.0,,,,,,,19.0,,5.7,,,,,2.0,1.0,4.0,,3.0,,23.0,6.0,25.0,2,1.0,44.0,2.0,1.0,,
2018-19,7828094,19,97,Cardiff_City,Away,34713,45196,Gary Madine,gary-madine,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828094,19,97,Cardiff_City,Away,120480,76360,Nathaniel Méndez-Laing,nathaniel-mendez-laing,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828109,20,97,Cardiff_City,Away,33478,49806,Junior Hoilett,junior-hoilett,F,False,1.0,,,10.0,4.0,13.0,3.0,,3.0,,,2.0,,,,4.0,11.0,5.0,,,3.0,,,,,1.0,,,83.0,,,,,,,,15.0,,6.1,,,,,1.0,2.0,3.0,,4.0,,15.0,6.0,18.0,2,2.0,41.0,3.0,2.0,1.0,2.0
2018-19,7828109,20,97,Cardiff_City,Away,120480,76360,Nathaniel Méndez-Laing,nathaniel-mendez-laing,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828109,20,97,Cardiff_City,Away,250211,122797,Callum Paterson,callum-paterson,F,False,,,1.0,17.0,1.0,18.0,15.0,5.0,5.0,,,,,,,2.0,18.0,5.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,16.0,,6.7,,,,,3.0,1.0,,,2.0,,29.0,1.0,30.0,0,,41.0,1.0,,,
2018-19,7828032,21,97,Cardiff_City,Home,33478,49806,Junior Hoilett,junior-hoilett,F,True,1.0,,,6.0,2.0,7.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,45.0,1.0,,,,,,,8.0,,6.9,,,1.0,,,,5.0,,,1.0,12.0,2.0,9.0,2,,21.0,2.0,1.0,,
2018-19,7828032,21,97,Cardiff_City,Home,34713,45196,Gary Madine,gary-madine,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
