playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,totalRedCards,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goals,offsides,awayGoals,substituteOn,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,overruns,throughBalls,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,successfulCrossesAndCorners,throwInsToOppositionPlayer,lastPlayerTackle,unsuccessfulCrossesAndCorners,clearancesOffTheLine,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,hitWoodwork,setPiecesGoals,leftFootGoals,otherGoals,attemptsFromSetPieces,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,foulWonPenalty,unsuccessfulLayoffs,rightFootGoals,penaltiesTaken,penaltiesConceded,penaltyGoals,redCards2ndYellow
14055,Abdoulaye Faye,Defender,Stoke,110,Senegal,2010-11,34.0,0.0,1.0,1.0,17.0,3.0,36.0,14.0,12.0,62.0,251.0,1.0,1.0,1.0,2.0,42.0,1.0,1125.0,14.0,57.0,2.0,29.0,170.0,8.0,1.0,1.0,9.0,99.0,19.0,20.0,60.0,11.0,0.0,91.0,0.0,107.0,60.0,14.0,4.0,1.0,45.0,17.0,1.0,6.0,49.0,28.0,0.0,241.0,2.0,2.0,75.0,13.0,1.0,8.0,41.0,14.0,25.0,19.0,43.0,443.0,1.0,1.0,24.0,144.0,1.0,1.0,26.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19714,Andy Wilkinson,Defender,Stoke,110,England,2010-11,79.0,0.0,2.0,1.0,72.0,5.0,124.0,22.0,21.0,186.0,428.0,,1.0,,1.0,37.0,6.0,1752.0,15.0,110.0,4.0,88.0,215.0,8.0,2.0,3.0,17.0,79.0,22.0,64.0,40.0,7.0,0.0,189.0,,273.0,69.0,22.0,25.0,10.0,146.0,18.0,,26.0,152.0,22.0,0.0,424.0,4.0,7.0,301.0,47.0,9.0,4.0,79.0,20.0,37.0,27.0,36.0,873.0,88.0,6.0,59.0,100.0,1.0,4.0,62.0,40.0,4.0,3.0,3.0,1.0,1.0,10.0,4.0,62.0,2.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19393,Danny Collins,Defender,Stoke,110,Wales,2010-11,62.0,0.0,2.0,1.0,52.0,3.0,152.0,25.0,23.0,252.0,652.0,,1.0,,2.0,63.0,5.0,2031.0,22.0,104.0,5.0,63.0,339.0,8.0,3.0,13.0,30.0,108.0,30.0,40.0,149.0,9.0,0.0,166.0,,413.0,39.0,25.0,22.0,1.0,238.0,25.0,,10.0,103.0,41.0,0.0,635.0,2.0,3.0,359.0,30.0,2.0,13.0,40.0,17.0,46.0,61.0,50.0,1133.0,94.0,2.0,83.0,175.0,,6.0,100.0,39.0,13.0,1.0,,,,25.0,13.0,62.0,,25.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
2399,Danny Higginbotham,Defender,Stoke,110,Gibraltar,2010-11,24.0,0.0,,4.0,8.0,7.0,56.0,10.0,9.0,111.0,229.0,2.0,,0.0,1.0,35.0,3.0,842.0,14.0,33.0,1.0,12.0,78.0,10.0,,4.0,21.0,51.0,12.0,10.0,48.0,4.0,2.0,57.0,2.0,161.0,23.0,10.0,3.0,2.0,81.0,11.0,,4.0,22.0,21.0,0.0,217.0,3.0,1.0,154.0,5.0,,5.0,8.0,2.0,4.0,40.0,12.0,383.0,20.0,1.0,44.0,39.0,,0.0,55.0,22.0,2.0,,,,,8.0,2.0,25.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
14489,Danny Pugh,Defender,Stoke,110,England,2010-11,27.0,0.0,,,14.0,2.0,31.0,10.0,5.0,45.0,142.0,,2.0,,5.0,9.0,,521.0,9.0,19.0,1.0,19.0,84.0,4.0,,3.0,5.0,15.0,10.0,18.0,49.0,5.0,0.0,46.0,,68.0,15.0,10.0,4.0,3.0,53.0,9.0,,5.0,37.0,,0.0,139.0,2.0,2.0,76.0,10.0,,1.0,8.0,5.0,3.0,13.0,17.0,239.0,14.0,,9.0,46.0,,1.0,14.0,10.0,1.0,,1.0,,2.0,7.0,2.0,7.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,4.0,,,,,,,
12413,Robert Huth,Defender,Stoke,110,Germany,2010-11,123.0,0.0,17.0,14.0,67.0,45.0,171.0,35.0,35.0,237.0,626.0,6.0,,2.0,,137.0,8.0,3111.0,47.0,187.0,5.0,97.0,356.0,83.0,3.0,8.0,20.0,281.0,43.0,76.0,84.0,25.0,6.0,310.0,4.0,368.0,115.0,35.0,9.0,2.0,151.0,38.0,1.0,17.0,173.0,90.0,0.0,618.0,31.0,9.0,329.0,58.0,5.0,32.0,109.0,45.0,63.0,33.0,65.0,1345.0,53.0,1.0,64.0,239.0,1.0,7.0,66.0,65.0,1.0,1.0,,2.0,2.0,9.0,1.0,51.0,2.0,9.0,,,,,1.0,,,,,,,,,,1.0,,,,2.0,1.0,,1.0,4.0,,,,,,4.0,,1.0,,
37869,Ryan Shawcross,Defender,Stoke,110,England,2010-11,141.0,2.0,4.0,8.0,66.0,21.0,181.0,36.0,36.0,276.0,686.0,1.0,5.0,0.0,,137.0,9.0,3196.0,65.0,172.0,6.0,100.0,344.0,67.0,2.0,4.0,48.0,328.0,42.0,76.0,83.0,28.0,0.0,313.0,1.0,424.0,99.0,36.0,25.0,5.0,164.0,36.0,,15.0,176.0,72.0,1.0,656.0,13.0,5.0,322.0,41.0,6.0,29.0,103.0,44.0,37.0,66.0,76.0,1300.0,5.0,,88.0,246.0,1.0,7.0,95.0,59.0,,,,,,6.0,,,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0
45158,Ryan Shotton,Defender,Stoke,110,England,2010-11,5.0,0.0,,,4.0,,1.0,2.0,,2.0,7.0,,1.0,,2.0,4.0,,50.0,3.0,6.0,,5.0,4.0,,,,1.0,4.0,,2.0,1.0,1.0,0.0,11.0,,4.0,2.0,2.0,1.0,1.0,2.0,,,2.0,7.0,1.0,0.0,6.0,,,11.0,3.0,,1.0,1.0,,1.0,1.0,1.0,35.0,5.0,,,3.0,,0.0,1.0,1.0,,,,,,1.0,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
