season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827867,1,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827867,1,57,Watford,Home,10599,9089,Ben Foster,ben-foster,G,False,,1.0,12.0,11.0,11.0,22.0,,,13.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,90.0,,,,,,,,16.0,,7.1,,,,,,,,1.0,28.0,,26.0,12.0,38.0,0,,45.0,,,,
2018-19,7827897,2,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827897,2,57,Watford,Away,10599,9089,Ben Foster,ben-foster,G,False,,,8.0,8.0,1.0,9.0,,1.0,11.0,,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,,24.0,,6.6,1.0,2.0,,,1.0,,,,30.0,,29.0,2.0,31.0,0,,43.0,,,,
2018-19,7827913,3,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827913,3,57,Watford,Home,10599,9089,Ben Foster,ben-foster,G,False,,1.0,8.0,8.0,1.0,9.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,21.0,,6.5,2.0,2.0,,,1.0,,,1.0,29.0,,25.0,5.0,30.0,0,,34.0,,,,
2018-19,7827923,4,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827923,4,57,Watford,Home,10599,9089,Ben Foster,ben-foster,G,False,,3.0,6.0,6.0,,6.0,,,12.0,,,,,,,,,,,1.0,,,,2.0,,,,,90.0,,,,,,,,25.0,,6.2,,2.0,,,1.0,,,4.0,30.0,,28.0,2.0,30.0,0,,38.0,,,,
2018-19,7827943,5,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827943,5,57,Watford,Home,10599,9089,Ben Foster,ben-foster,G,False,,1.0,4.0,4.0,2.0,6.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,19.0,,6.4,2.0,4.0,,,2.0,,,1.0,20.0,,19.0,3.0,22.0,0,,31.0,1.0,,,
2018-19,7827945,6,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
