season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437084,1,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,3.0,12.0,10.0,9.0,19.0,,,14.0,,,,,,,,1.0,,,,1.0,,,,,,,,90.0,,,,1.0,1.0,,,20.0,,5.7,1.0,2.0,,,1.0,,,3.0,30.0,,27.0,10.0,37.0,0,,48.0,,,,
2017-18,7437084,1,57,Watford,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437730,2,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,10.0,8.0,6.0,14.0,,1.0,12.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,18.0,2.0,7.6,2.0,2.0,,,4.0,,,1.0,23.0,,18.0,9.0,27.0,0,,45.0,,1.0,,
2017-18,7437730,2,57,Watford,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437784,3,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,9.0,7.0,5.0,12.0,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,90.0,,,,,,,,13.0,5.0,7.5,1.0,2.0,,,5.0,,,,22.0,,20.0,5.0,25.0,0,,33.0,,,,
2017-18,7437784,3,57,Watford,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437760,4,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,9.0,9.0,4.0,13.0,,2.0,16.0,,,,,,,,,2.0,,,,,,2.0,,,,,90.0,,,,,,,,17.0,3.0,7.4,,1.0,,,4.0,,,1.0,23.0,,19.0,8.0,27.0,0,,45.0,,,,
2017-18,7437760,4,57,Watford,Away,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437799,5,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,12.0,10.0,4.0,14.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,,10.0,,5.7,2.0,4.0,,,2.0,,,,22.0,,17.0,7.0,24.0,0,,33.0,,,,
2017-18,7437799,5,57,Watford,Home,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437788,6,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,9.0,5.0,6.0,11.0,,1.0,11.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,13.0,1.0,6.8,2.0,2.0,,,2.0,,,,20.0,,14.0,8.0,22.0,0,,35.0,,,,
2017-18,7437788,6,57,Watford,Away,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437796,7,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,7.0,2.0,14.0,16.0,,,9.0,,,,,,1.0,,,,,,,,,,,1.0,,,90.0,,,,,,,,6.0,2.0,6.6,1.0,2.0,,,2.0,,,,12.0,,6.0,15.0,21.0,0,,35.0,,,,
2017-18,7437796,7,57,Watford,Away,17438,48332,Orestis Karnezis,orestis-karnezis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
