season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352255,1,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,1.0,2.0,3.0,,,1.0,,1.0,,,,,3.0,3.0,,,,0.00088519,0.9106,1.8332,,,1.0,,,,,,,22.0,4.0,,,,,,,,5.0,,7.2,,,,,,,,,1.0,,2.0,2.0,4.0,4,,14.0,1.0,,,
2023-24,11352255,1,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,4.0,1.0,5.0,,,1.0,1.0,,,,,,,,2.0,,,0.292935,0.0,0.0,,1.0,,,,,,2.0,,11.0,,,,,,,,,1.0,,7.9,,,,,,2.0,,,,,4.0,1.0,5.0,0,,10.0,1.0,,2.0,
2023-24,11352255,1,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,,8.0,4.0,12.0,1.0,,1.0,,1.0,,,,,,4.0,2.0,,,0.018101,0.7724,1.1664,1.0,,2.0,,,,,,,68.0,3.0,,,,,,,,8.0,,8.0,,,,,,3.0,,,1.0,1.0,11.0,5.0,16.0,3,,26.0,2.0,1.0,1.0,
2023-24,11352255,1,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,6.0,2.0,8.0,,,2.0,2.0,,,,,,1.0,2.0,2.0,,,0.543086,0.5345,0.9535,,1.0,1.0,,,,,2.0,,22.0,1.0,,,,,,,,7.0,,8.5,,,,,,1.0,1.0,,,,10.0,2.0,11.0,1,,18.0,1.0,2.0,,
2023-24,11352255,1,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,13.0,6.0,18.0,,,1.0,2.0,,1.0,3.0,,,1.0,8.0,11.0,,,0.36071,0.0682,0.0,4.0,1.0,,,,,,2.0,,68.0,,,,,,,,,6.0,,7.7,,,,,,2.0,1.0,,1.0,,16.0,6.0,21.0,1,2.0,39.0,2.0,7.0,2.0,
2023-24,11352389,2,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,1.0,1.0,,,0.00216149,0.0,0.0,,,,,,,,1.0,,24.0,,,,,,,,,3.0,,6.5,,,,,,2.0,1.0,,1.0,1.0,3.0,2.0,4.0,0,,8.0,,,1.0,
2023-24,11352389,2,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,,5.0,3.0,8.0,1.0,,2.0,,,,,,,,1.0,1.0,,,0.0278572,0.0,0.0,,,,,,,,,,66.0,,,,,,,,,5.0,,6.6,,,,,,1.0,,,,,5.0,5.0,10.0,0,,14.0,3.0,,1.0,
2023-24,11352389,2,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,8.0,4.0,12.0,,,1.0,,,,,,,,1.0,1.0,,,0.0143814,0.0252,0.1101,1.0,,,,,,,,,34.0,1.0,,,,,,,,1.0,,6.7,,,,,,,,,,,9.0,4.0,13.0,1,,16.0,,1.0,,
2023-24,11352389,2,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,2.0,7.0,7.0,14.0,,,3.0,,,1.0,1.0,,,1.0,4.0,2.0,,,0.00272773,0.0883,0.0,1.0,,,,,,,,,56.0,,,,,,,,,6.0,,6.5,,,1.0,,,1.0,1.0,,2.0,,9.0,7.0,15.0,2,,25.0,2.0,2.0,,
2023-24,11352515,3,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,0.0,0.1028,0.0,1.0,,,,,,,,,18.0,,,,,,,,,3.0,,6.6,,,2.0,,,,,,,,1.0,1.0,2.0,2,,6.0,1.0,,,
