season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436874,1,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,,5.0,1.0,6.0,,,3.0,,,,,,,2.0,4.0,,,0.0147437,,,1.0,0.0,,,,,,,,30.0,,,,,,,,,3.0,,6.8,,,,,,1.0,,,,,6.0,1.0,7.0,0,3.0,13.0,1.0,1.0,,3.0
2024-25,12436874,1,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,,5.0,3.0,8.0,,,2.0,1.0,,,,,1.0,1.0,2.0,,,0.0835602,,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,5.0,,7.2,,,,,3.0,,,,,1.0,7.0,3.0,10.0,0,1.0,22.0,2.0,1.0,,1.0
2024-25,12436874,1,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,,,5.95e-06,,,1.0,0.0,,,,,,,,20.0,,,,,,,,,4.0,,6.3,,,,,,1.0,,,,,,2.0,2.0,0,,5.0,2.0,,,
2024-25,12436874,1,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,,9.0,1.0,10.0,1.0,,3.0,,,,,,,2.0,5.0,,,0.0169534,,,,0.0,,,,,,1.0,,70.0,,,,,,,,,9.0,,6.9,,,,,,2.0,3.0,,,,15.0,2.0,14.0,0,,27.0,1.0,4.0,1.0,
2024-25,12436874,1,4,Newcastle_United,Home,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436884,2,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,1.0,11.0,7.0,18.0,,1.0,5.0,,,,,,1.0,2.0,1.0,,,0.0137694,,,,0.0,,,,,,1.0,,58.0,,,,,,,,,15.0,,6.5,,,,,,1.0,2.0,,5.0,,20.0,9.0,27.0,0,,36.0,2.0,,,
2024-25,12436884,2,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,,7.0,4.0,11.0,2.0,1.0,3.0,,1.0,4.0,,,1.0,6.0,3.0,,,0.0253542,0.3163,0.0878,,0.0,,,,,,1.0,,90.0,1.0,,,,,,,,17.0,,6.4,,,,,,4.0,1.0,,1.0,,15.0,4.0,18.0,5,,37.0,3.0,1.0,1.0,
2024-25,12436884,2,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,2.0,,,11.0,1.0,10.0,,,,2.0,,,,,,,,,,0.480548,0.1611,,,1.0,,,,,,2.0,,32.0,,,,,,,,,3.0,,7.5,,,1.0,,,,4.0,,,,13.0,1.0,10.0,1,,17.0,1.0,,,
2024-25,12436884,2,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,4.0,,,18.0,7.0,21.0,1.0,,2.0,1.0,,,,,1.0,4.0,5.0,,,0.399048,0.4666,0.949,1.0,0.0,1.0,,,,,4.0,,89.0,1.0,,,,,,,,11.0,,8.0,,,1.0,,,1.0,7.0,,,,24.0,10.0,27.0,2,1.0,48.0,,4.0,,1.0
2024-25,12436884,2,4,Newcastle_United,Away,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436923,3,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,1.0,,,5.0,3.0,7.0,,,2.0,1.0,,1.0,,,1.0,3.0,,,,0.682183,0.0908,0.1676,1.0,1.0,,,,,,1.0,,29.0,1.0,,,,,,,,8.0,,6.8,,,,,1.0,1.0,1.0,,2.0,,8.0,6.0,13.0,2,,20.0,,,,
2024-25,12436923,3,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,,5.0,4.0,9.0,6.0,1.0,1.0,,,1.0,2.0,,1.0,11.0,3.0,,,0.00878445,1.0245,0.9954,1.0,0.0,1.0,,,1.0,,,,90.0,1.0,,,,,,,,10.0,,7.2,,,1.0,,1.0,3.0,,,,1.0,7.0,5.0,12.0,3,1.0,29.0,4.0,,1.0,1.0
2024-25,12436923,3,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,4.0,,4.0,1.0,,2.0,,,,,,,1.0,3.0,,,0.00844291,0.4981,0.9725,,0.0,1.0,,,,1.0,,,61.0,1.0,,,,,,,,4.0,,7.5,,,1.0,,1.0,1.0,,,,,4.0,2.0,6.0,2,1.0,15.0,1.0,1.0,1.0,1.0
2024-25,12436923,3,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,3.0,,,13.0,5.0,15.0,,,5.0,,,,1.0,,1.0,7.0,6.0,,,0.378749,,,2.0,0.0,,,,,1.0,3.0,,89.0,,,,,,,,,21.0,,6.7,,,,,,4.0,9.0,,2.0,,27.0,8.0,26.0,0,3.0,55.0,,2.0,1.0,1.0
