season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,ownGoals,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalPass,totalShots,totalTackle,unsuccessfulTouch,wasFouled,wonContest
2012-13,2753858,1,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2753858,1,4,Newcastle_United,Home,28253,47412,Demba Ba,demba-ba,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754560,2,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754560,2,4,Newcastle_United,Away,16460,37939,Sylvain Marveaux,sylvain-marveaux,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754560,2,4,Newcastle_United,Away,28253,47412,Demba Ba,demba-ba,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754584,3,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754584,3,4,Newcastle_United,Home,16460,37939,Sylvain Marveaux,sylvain-marveaux,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754584,3,4,Newcastle_United,Home,28253,47412,Demba Ba,demba-ba,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754602,4,4,Newcastle_United,Away,794,6240,Shola Ameobi,shola-ameobi,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754602,4,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754602,4,4,Newcastle_United,Away,16460,37939,Sylvain Marveaux,sylvain-marveaux,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754602,4,4,Newcastle_United,Away,28253,47412,Demba Ba,demba-ba,F,True,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754630,5,4,Newcastle_United,Home,794,6240,Shola Ameobi,shola-ameobi,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754630,5,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754630,5,4,Newcastle_United,Home,28253,47412,Demba Ba,demba-ba,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754666,6,4,Newcastle_United,Away,794,6240,Shola Ameobi,shola-ameobi,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754666,6,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754666,6,4,Newcastle_United,Away,28253,47412,Demba Ba,demba-ba,F,False,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754682,7,4,Newcastle_United,Home,794,6240,Shola Ameobi,shola-ameobi,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754682,7,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754682,7,4,Newcastle_United,Home,28253,47412,Demba Ba,demba-ba,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754710,8,4,Newcastle_United,Away,794,6240,Shola Ameobi,shola-ameobi,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,,0.0,,,,
2012-13,2754710,8,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
