season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576383,3,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,2.0,,2.0,19.0,7.0,24.0,3.0,,5.0,,,,,,,5.0,9.0,5.0,,,,,1.0,,,,,2.0,,90.0,1.0,,,,,,,14.0,,7.8,,,1.0,,1.0,5.0,3.0,,2.0,3.0,24.0,7.0,28.0,2,,51.0,3.0,1.0,4.0,
2021-22,9576383,3,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,1.0,10.0,2.0,12.0,1.0,1.0,6.0,1.0,,,2.0,,,,4.0,8.0,,,1.0,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,17.0,,7.8,,,1.0,,1.0,1.0,5.0,,6.0,,23.0,5.0,23.0,2,6.0,47.0,,,1.0,2.0
2021-22,9576135,4,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576135,4,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,1.0,,2.0,19.0,5.0,23.0,1.0,,6.0,1.0,,1.0,,,,2.0,6.0,6.0,,,,1.0,,,,,,3.0,,90.0,,,,,,,,14.0,,7.4,,,2.0,,,6.0,2.0,,2.0,2.0,25.0,6.0,29.0,3,,51.0,1.0,3.0,3.0,
2021-22,9576135,4,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,1.0,5.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,2.0,,6.3,,,,,1.0,,,,2.0,,6.0,4.0,10.0,0,,12.0,,,,
2021-22,9576075,5,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576075,5,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,1.0,,1.0,13.0,6.0,18.0,1.0,,1.0,,,1.0,1.0,,,3.0,9.0,3.0,,,1.0,,1.0,,,,,2.0,,90.0,4.0,,,,,,,15.0,,7.5,,,,,,5.0,1.0,,1.0,,19.0,6.0,24.0,5,,43.0,3.0,1.0,2.0,
2021-22,9576075,5,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0,,1.0,1.0,,,
2021-22,9576154,6,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,2.0,1.0,3.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,14.0,,,,,,,,1.0,,6.4,,,,,,,,,,,2.0,2.0,4.0,0,,4.0,,,,
2021-22,9576154,6,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,1.0,18.0,5.0,23.0,1.0,2.0,6.0,2.0,,2.0,1.0,,,4.0,8.0,6.0,,,,1.0,,,,,,5.0,,90.0,,1.0,,,,,,20.0,,7.7,,,,,,5.0,2.0,,1.0,1.0,26.0,7.0,31.0,2,1.0,53.0,2.0,,3.0,
2021-22,9576154,6,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,2.0,,2.0,,,,,1.0,,2.0,,,,2.0,2.0,,,,,,,,,,,,11.0,1.0,,,,,,,2.0,,6.2,,,,,,,,,,,4.0,,4.0,1,1.0,8.0,,1.0,,
2021-22,9576478,7,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,2.0,,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,13.0,,,,,,,,,,6.7,,,1.0,,,,,,,,2.0,,2.0,1,,4.0,,1.0,,
2021-22,9576478,7,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,1.0,15.0,2.0,17.0,1.0,,2.0,,1.0,,,,,2.0,7.0,14.0,,,,,,,,,,,,90.0,1.0,,,,,,,22.0,,6.9,,,,,,12.0,3.0,,2.0,1.0,28.0,2.0,27.0,1,2.0,54.0,3.0,4.0,8.0,2.0
2021-22,9576478,7,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,1.0,6.0,1.0,7.0,,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,20.0,,,,,,,,9.0,,6.5,,,,,,2.0,2.0,,4.0,,13.0,1.0,12.0,0,,26.0,,,1.0,
2021-22,9576480,8,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,1.0,,,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,3.0,6.0,3.0,,,,,1.0,,,,,2.0,,77.0,1.0,,,,,,,10.0,,7.1,,,,,1.0,3.0,1.0,,,,6.0,1.0,6.0,1,1.0,21.0,2.0,,1.0,1.0
2021-22,9576480,8,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,,11.0,3.0,14.0,,,3.0,,,,,,,1.0,3.0,8.0,,,,,,,,,,1.0,,90.0,,,,,,,,19.0,,6.9,,,2.0,,,9.0,1.0,,,,20.0,5.0,24.0,2,,45.0,3.0,1.0,7.0,
2021-22,9576480,8,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,3.0,2.0,5.0,,,2.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,13.0,,,,,,,,4.0,,7.0,,,,,,1.0,1.0,,,,6.0,2.0,7.0,1,2.0,12.0,,,,2.0
2021-22,9576479,9,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,8.0,1.0,9.0,3.0,3.0,1.0,,1.0,,,,,1.0,7.0,3.0,,,2.0,,1.0,,,,,,,90.0,1.0,,,,,,,16.0,,6.6,,,1.0,,,1.0,,,,2.0,12.0,2.0,14.0,2,,31.0,9.0,,,
2021-22,9576479,9,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576479,9,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,,4.0,2.0,6.0,,2.0,1.0,,,,1.0,,,3.0,5.0,4.0,,,,,,,,,1.0,,,81.0,,,,,,,,20.0,,6.3,,,1.0,,,1.0,,,1.0,,11.0,2.0,13.0,1,,32.0,8.0,2.0,,
2021-22,9576479,9,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576072,10,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,3.0,1.0,4.0,6.0,3.0,3.0,,,,,,,2.0,12.0,6.0,,,4.0,,,,,,,,,90.0,,,,,,,,11.0,,6.4,,,1.0,,,2.0,,,,1.0,5.0,3.0,8.0,1,,22.0,4.0,2.0,1.0,
2021-22,9576072,10,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576072,10,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,1.0,6.0,4.0,10.0,,4.0,6.0,,,1.0,,,,3.0,4.0,9.0,,,,,,,,,,,,90.0,,,,,,,,13.0,,6.8,,,,,,4.0,1.0,,2.0,,11.0,4.0,14.0,1,,33.0,4.0,2.0,3.0,
2021-22,9576072,10,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576153,11,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,5.0,8.0,,,4.0,,,,,,1.0,,,90.0,,,,,,,,3.0,,6.9,,,1.0,,,,,,,,2.0,1.0,3.0,1,2.0,18.0,1.0,4.0,,1.0
2021-22,9576153,11,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,
2021-22,9576153,11,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,,6.0,6.0,12.0,1.0,1.0,7.0,,,,,,,3.0,6.0,6.0,,,,,,,,,3.0,,,90.0,,,,,,,,12.0,,6.4,,,,,1.0,4.0,1.0,,,1.0,9.0,7.0,15.0,0,,34.0,3.0,3.0,2.0,
2021-22,9576153,11,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,,15.0,7.0,22.0,2.0,,8.0,,,,,,,2.0,7.0,8.0,,,1.0,,,,,,3.0,,,90.0,,,,,,,,22.0,,7.1,,,2.0,,,3.0,4.0,,2.0,,25.0,12.0,33.0,2,5.0,74.0,2.0,2.0,1.0,2.0
2021-22,9576133,12,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,7.0,1.0,8.0,2.0,3.0,1.0,,1.0,,,,,3.0,7.0,3.0,,,1.0,,,,,,,1.0,,90.0,2.0,,,,,,,10.0,,6.5,,,4.0,,,1.0,1.0,,,,10.0,1.0,10.0,6,,27.0,3.0,,,
2021-22,9576133,12,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576133,12,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,3.0,12.0,3.0,15.0,,1.0,1.0,,,2.0,,,,3.0,9.0,7.0,,,1.0,,1.0,,,,,2.0,,90.0,2.0,,,,,,,20.0,,7.5,,,3.0,,,10.0,3.0,,3.0,,17.0,3.0,17.0,7,,51.0,6.0,1.0,5.0,
2021-22,9576133,12,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,2.0,,6.0,15.0,15.0,28.0,,1.0,12.0,,,,,,,,3.0,7.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,,18.0,,7.5,,,1.0,,1.0,2.0,6.0,,8.0,,23.0,22.0,39.0,1,6.0,75.0,,,,3.0
2021-22,9576128,13,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,3.0,1.0,4.0,1.0,,1.0,,,,3.0,,,1.0,9.0,2.0,,,3.0,,,,,,,,,90.0,,,,,,,,6.0,,6.2,,,,,1.0,2.0,,,,2.0,5.0,1.0,6.0,0,,13.0,2.0,1.0,1.0,
2021-22,9576128,13,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,1.0,12.0,4.0,16.0,,,4.0,,,,2.0,,,2.0,9.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,12.0,,6.2,,,,,,8.0,,,2.0,,15.0,5.0,20.0,1,,37.0,2.0,,4.0,
2021-22,9576128,13,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,8.0,1.0,9.0,,,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,1.0,,23.0,,,,,,,,7.0,,6.8,,,,,,,3.0,,1.0,,14.0,1.0,12.0,0,2.0,19.0,1.0,1.0,,
2021-22,9576099,14,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,8.0,3.0,11.0,5.0,,2.0,,,,,,,,5.0,4.0,,,,,1.0,,,,,3.0,,90.0,1.0,1.0,,,,,,5.0,,7.7,,,1.0,,1.0,3.0,,,,,8.0,5.0,13.0,2,1.0,24.0,2.0,,3.0,1.0
2021-22,9576099,14,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576099,14,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,,11.0,1.0,12.0,,1.0,1.0,,,,,,,1.0,3.0,5.0,,,1.0,,,,,,,3.0,,77.0,,,,,,,,10.0,,6.9,,,1.0,,,4.0,1.0,,,,15.0,1.0,15.0,1,,27.0,4.0,1.0,3.0,
2021-22,9576099,14,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576095,15,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,5.0,2.0,7.0,4.0,3.0,3.0,,,2.0,,,,1.0,6.0,6.0,,,1.0,,1.0,,,,,1.0,,90.0,1.0,1.0,,,,,,11.0,,7.7,,,,,3.0,1.0,,,,,10.0,2.0,12.0,3,,29.0,5.0,2.0,1.0,
2021-22,9576095,15,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576095,15,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,,9.0,4.0,13.0,,,3.0,,,2.0,,,,7.0,9.0,2.0,,,1.0,,,,,,,2.0,,89.0,1.0,,,,,,,18.0,,6.1,,,,,,2.0,1.0,,1.0,,16.0,4.0,19.0,3,1.0,42.0,3.0,,1.0,
2021-22,9576095,15,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1,,1.0,,,,
2021-22,9576469,16,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,2.0,4.0,6.0,4.0,,3.0,,,,,,,1.0,8.0,4.0,,,3.0,,,,,,,,,90.0,,,,,,,,10.0,,6.3,,,,,2.0,1.0,1.0,,2.0,1.0,5.0,5.0,9.0,0,2.0,24.0,4.0,2.0,,2.0
2021-22,9576469,16,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,1.0,22.0,3.0,25.0,1.0,,2.0,,,2.0,,,,1.0,8.0,12.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,16.0,,6.8,,,,,,14.0,1.0,,2.0,,27.0,3.0,29.0,3,1.0,63.0,4.0,2.0,9.0,1.0
2021-22,9576469,16,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,1.0,,,9.0,1.0,9.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,2.0,,28.0,,,,,,,,6.0,,6.8,,,,,,,3.0,,,,15.0,1.0,13.0,0,2.0,18.0,,,,1.0
2021-22,9576393,17,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,11.0,,,,,,,,5.0,,6.4,,,,,,,,,,,,,,0,,8.0,4.0,1.0,,
2021-22,9576393,17,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576393,17,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,1.0,,1.0,9.0,,8.0,1.0,,1.0,,,,1.0,,,2.0,4.0,5.0,,,,,,,,,1.0,1.0,,79.0,1.0,,,,,,,9.0,,7.0,,,,,,3.0,1.0,,1.0,1.0,12.0,1.0,12.0,1,1.0,25.0,3.0,1.0,3.0,1.0
2021-22,9576393,17,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,1.0,7.0,6.0,13.0,4.0,2.0,10.0,,,,,,,1.0,6.0,8.0,,,,,,,,,2.0,,,90.0,,,,,,,,17.0,,6.7,,,1.0,,2.0,1.0,2.0,,7.0,,16.0,10.0,24.0,1,4.0,44.0,2.0,2.0,,3.0
2021-22,9576096,18,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,1.0,9.0,2.0,11.0,4.0,5.0,2.0,,,,,,,6.0,11.0,6.0,,,,,,,,,,,,90.0,1.0,,,,,,,16.0,,6.3,,,,,,1.0,,,1.0,2.0,14.0,2.0,16.0,1,,30.0,3.0,1.0,,
2021-22,9576096,18,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576096,18,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,1.0,5.0,6.0,,,1.0,,,,,,,,,45.0,,,,,,,,9.0,,6.8,,,1.0,,,7.0,,,2.0,,8.0,2.0,10.0,1,1.0,22.0,1.0,1.0,4.0,1.0
2021-22,9576096,18,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,2.0,4.0,8.0,12.0,,,5.0,,,,2.0,,,,3.0,5.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,15.0,,6.3,,,1.0,,,,,,7.0,,11.0,11.0,22.0,1,4.0,43.0,1.0,1.0,,3.0
2021-22,9576182,19,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,,,,1.0,2.0,1.0,,,,,,,2.0,4.0,5.0,,,1.0,,,,,,2.0,,,45.0,,,,,,,,6.0,,6.6,,,,,,,,,,2.0,,1.0,1.0,0,,12.0,3.0,3.0,,
2021-22,9576182,19,4,Newcastle_United,Home,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,3.0,1.0,4.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,14.0,,,,,,,,1.0,,6.6,,,,,,,,,,,4.0,1.0,5.0,0,,5.0,,,,
2021-22,9576182,19,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,False,,,1.0,7.0,2.0,9.0,,,5.0,,1.0,1.0,2.0,,,3.0,8.0,6.0,,,,,1.0,,,,1.0,,,83.0,4.0,,,,,,,20.0,,7.0,,,,,,8.0,,,3.0,,10.0,3.0,13.0,5,,44.0,8.0,1.0,5.0,
2021-22,9576182,19,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,1.0,11.0,1.0,12.0,4.0,1.0,4.0,,,,,,,,5.0,2.0,,,,,,,,1.0,2.0,1.0,,45.0,,,,,,,,11.0,,6.9,,,2.0,,,2.0,2.0,,2.0,,19.0,1.0,18.0,2,,35.0,1.0,,1.0,
2021-22,10144888,20,4,Newcastle_United,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,6.0,6.0,12.0,12.0,11.0,1.0,,,,,,,,12.0,12.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,7.0,,7.1,,,1.0,,,,,,,1.0,9.0,8.0,17.0,2,,28.0,2.0,1.0,,
2021-22,10144888,20,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144888,20,4,Newcastle_United,Away,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,True,,,,6.0,,6.0,,1.0,1.0,,,,,,,,4.0,4.0,,,,,,,,,,2.0,,19.0,,,,,,,,10.0,,6.6,,,1.0,,,6.0,2.0,,1.0,,9.0,,7.0,1,,23.0,3.0,1.0,2.0,
2021-22,10144888,20,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,2.0,,,4.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,2.0,,23.0,,,,,,,,3.0,,6.8,,,,,,,2.0,,,,5.0,1.0,4.0,0,,10.0,1.0,,,
2021-22,10144889,21,4,Newcastle_United,Away,50480,60689,Chris Wood,chris-wood,F,False,,,1.0,7.0,4.0,11.0,3.0,9.0,1.0,,,,,,,,4.0,9.0,,,,,1.0,,,,1.0,,,90.0,1.0,,,,,,,24.0,,7.2,,,,,1.0,1.0,,,2.0,,23.0,6.0,29.0,1,,40.0,5.0,,,
2021-22,10144889,21,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144889,21,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,1.0,10.0,3.0,13.0,5.0,1.0,3.0,,,1.0,,,,2.0,8.0,8.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,16.0,,6.9,,,,,,1.0,3.0,,4.0,,18.0,6.0,21.0,1,5.0,42.0,3.0,1.0,1.0,3.0
2021-22,9576349,22,4,Newcastle_United,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,7.0,3.0,10.0,9.0,4.0,1.0,,,1.0,,,,1.0,12.0,7.0,,,3.0,,,,,,,,,90.0,,,,,,,,15.0,,6.7,,,2.0,,,,,,,1.0,15.0,3.0,18.0,3,,33.0,6.0,3.0,,
