season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2011-12,1768171,1,4,Newcastle_United,Home,794,6240,Shola Ameobi,shola-ameobi,F,False,0.0,0.0,73.0,0.0,,,0.0
2011-12,1768171,1,4,Newcastle_United,Home,915,16005,Leon Best,leon-best,F,True,0.0,0.0,17.0,0.0,,,0.0
2011-12,1768171,1,4,Newcastle_United,Home,16179,4454,Peter Løvenkrands,peter-lovenkrands,F,True,0.0,0.0,9.0,0.0,,,0.0
2011-12,1768171,1,4,Newcastle_United,Home,28253,47412,Demba Ba,demba-ba,F,False,0.0,0.0,46.0,0.0,,,0.0
2011-12,1768346,2,4,Newcastle_United,Away,794,6240,Shola Ameobi,shola-ameobi,F,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768346,2,4,Newcastle_United,Away,915,16005,Leon Best,leon-best,F,True,,,,,,,
2011-12,1768346,2,4,Newcastle_United,Away,16179,4454,Peter Løvenkrands,peter-lovenkrands,F,True,,,,,,,
2011-12,1768346,2,4,Newcastle_United,Away,16460,37939,Sylvain Marveaux,sylvain-marveaux,F,True,,,,,,,
2011-12,1768346,2,4,Newcastle_United,Away,28253,47412,Demba Ba,demba-ba,F,True,,,,,,,
2011-12,1768354,3,4,Newcastle_United,Home,915,16005,Leon Best,leon-best,F,False,0.0,2.0,78.0,0.0,,,0.0
2011-12,1768354,3,4,Newcastle_United,Home,16179,4454,Peter Løvenkrands,peter-lovenkrands,F,False,0.0,0.0,62.0,0.0,,,0.0
2011-12,1768354,3,4,Newcastle_United,Home,16460,37939,Sylvain Marveaux,sylvain-marveaux,F,True,,,,,,,
2011-12,1768354,3,4,Newcastle_United,Home,28253,47412,Demba Ba,demba-ba,F,True,1.0,0.0,28.0,0.0,,,0.0
2011-12,1768354,3,4,Newcastle_United,Home,69373,59304,Haris Vučkić,haris-vuckic,F,True,0.0,0.0,7.0,0.0,,,0.0
2011-12,1768978,4,4,Newcastle_United,Away,794,6240,Shola Ameobi,shola-ameobi,F,False,0.0,0.0,64.0,0.0,,,0.0
2011-12,1768978,4,4,Newcastle_United,Away,915,16005,Leon Best,leon-best,F,False,0.0,0.0,82.0,0.0,,,0.0
