season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436884,2,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,13.0,6.0,19.0,1.0,,9.0,,,,,,,4.0,2.0,,,0.037413,,,1.0,0.0,,,,,,3.0,,64.0,,,,,,,6.0,,6.8,,,,,1.0,2.0,,,2.0,,15.0,6.0,21.0,0,1.0,32.0,2.0,1.0,,
2024-25,12436884,2,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,2.0,,5.0,23.0,12.0,33.0,,1.0,4.0,,,,2.0,,,7.0,6.0,,,0.305183,,,5.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,15.0,,7.2,,,,,3.0,,7.0,,7.0,,35.0,15.0,43.0,0,5.0,60.0,,,,4.0
2024-25,12436884,2,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,12.0,3.0,15.0,,,5.0,,,,,,1.0,8.0,2.0,,,0.195323,0.0281,,5.0,0.0,,,,,1.0,2.0,,72.0,,,,,,,11.0,,6.7,,,1.0,,,3.0,3.0,,,,17.0,4.0,18.0,1,1.0,33.0,2.0,,1.0,
2024-25,12436884,2,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,,17.0,6.0,22.0,1.0,2.0,5.0,,,1.0,,,2.0,7.0,6.0,,,0.0373504,0.8723,0.9919,2.0,0.0,1.0,,,,,4.0,,85.0,1.0,,,,,,13.0,,7.7,,,,,,2.0,4.0,,,,23.0,7.0,26.0,2,3.0,52.0,2.0,1.0,,3.0
2024-25,12436884,2,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,19.0,5.0,24.0,1.0,,6.0,2.0,,4.0,1.0,,4.0,10.0,2.0,,,1.13406,0.3266,,1.0,1.0,,,,1.0,,3.0,,90.0,,1.0,,,,,9.0,,7.7,,,3.0,,1.0,3.0,,,,,20.0,5.0,25.0,7,2.0,52.0,1.0,,,2.0
2024-25,12436884,2,91,Bournemouth,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436884,2,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,True,,,,3.0,2.0,5.0,,1.0,2.0,,,,,,,2.0,3.0,,,0.0146869,0.0393,,,0.0,,,,,,,,26.0,,,,,,,4.0,,6.6,,,1.0,,1.0,2.0,,,,,3.0,2.0,5.0,1,1.0,18.0,1.0,1.0,,1.0
2024-25,12436884,2,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,1.0,1.0,2.0,,2.0,1.0,,,,,,,,4.0,,,0.00477382,0.1306,,1.0,0.0,,,,,1.0,,,18.0,,,,,,,5.0,,7.0,,,1.0,,3.0,,2.0,,1.0,,4.0,2.0,4.0,1,1.0,16.0,1.0,1.0,,1.0
2024-25,12436912,3,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,9.0,11.0,20.0,4.0,1.0,6.0,,,,1.0,,,5.0,2.0,,,0.0162475,,,,0.0,,,,,,1.0,,66.0,,,,,,,6.0,,6.5,,,,,2.0,,,,4.0,,12.0,12.0,24.0,0,1.0,30.0,2.0,,,1.0
2024-25,12436912,3,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,1.0,18.0,19.0,36.0,,2.0,8.0,,,,4.0,,,7.0,5.0,,,0.0188089,0.1925,0.9099,2.0,0.0,1.0,,,,2.0,,,90.0,1.0,1.0,,,,,15.0,,7.1,,,,,1.0,1.0,2.0,,4.0,,26.0,21.0,45.0,1,3.0,63.0,4.0,,,
2024-25,12436912,3,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,1.0,15.0,6.0,20.0,,2.0,2.0,1.0,,,,,,3.0,7.0,,,0.269738,0.0997,,1.0,1.0,,,,,,3.0,,90.0,,,,,,,12.0,,7.5,,,1.0,,4.0,3.0,3.0,,1.0,,24.0,6.0,27.0,1,3.0,44.0,1.0,1.0,1.0,1.0
2024-25,12436912,3,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436912,3,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,2.0,,2.0,11.0,5.0,14.0,4.0,,2.0,,2.0,1.0,,,1.0,7.0,5.0,,,0.217949,0.6699,0.6287,,0.0,,,,,,2.0,,90.0,3.0,,,,,,19.0,,6.5,,,1.0,,,3.0,5.0,,4.0,,21.0,7.0,23.0,5,4.0,49.0,2.0,,1.0,1.0
2024-25,12436912,3,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,,9.0,4.0,12.0,3.0,1.0,6.0,,,1.0,1.0,,1.0,9.0,5.0,,,0.0345523,0.648,0.8102,2.0,0.0,1.0,,,,,1.0,,90.0,2.0,,,,,,19.0,,7.2,,,2.0,,1.0,4.0,2.0,,3.0,,17.0,6.0,21.0,5,2.0,43.0,2.0,1.0,1.0,1.0
2024-25,12436912,3,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,True,,,2.0,9.0,5.0,14.0,1.0,,1.0,,,,,,,1.0,4.0,,,0.0057103,,,,0.0,,,,,,,,24.0,,1.0,,,,,4.0,,6.9,,,,,,,,,2.0,,10.0,8.0,18.0,0,3.0,23.0,,1.0,,1.0
2024-25,12436912,3,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,2.0,,,7.0,3.0,8.0,1.0,,3.0,2.0,,,1.0,,,3.0,,,,0.783337,,,,1.0,,,,,,3.0,,24.0,,,,,,,6.0,,7.2,,,,,1.0,1.0,3.0,,3.0,1.0,9.0,5.0,11.0,0,,21.0,1.0,,,
2024-25,12436931,4,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,18.0,6.0,24.0,,1.0,6.0,,,1.0,1.0,,,2.0,4.0,,1.0,0.060461,0.0798,,1.0,0.0,,,,1.0,1.0,2.0,,68.0,,2.0,,,,,10.0,,7.1,,,,,,1.0,1.0,,1.0,,23.0,9.0,31.0,1,1.0,42.0,1.0,1.0,1.0,
2024-25,12436931,4,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,1.0,11.0,15.0,26.0,1.0,,8.0,,,,1.0,,1.0,7.0,2.0,,,0.0137299,0.0343,0.0251,4.0,0.0,,,,,1.0,2.0,,90.0,1.0,,,,,,11.0,,6.8,,,2.0,,,1.0,2.0,,5.0,,20.0,16.0,34.0,3,1.0,44.0,,,1.0,1.0
2024-25,12436931,4,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,1.0,,,5.0,,4.0,,,1.0,,,,,,,,,,,0.0711053,,,,0.0,,,,,1.0,1.0,,15.0,,,,,,,6.0,,6.5,,,,,,,2.0,,,,9.0,1.0,8.0,0,,12.0,,,,
2024-25,12436931,4,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,6.0,3.0,9.0,1.0,1.0,2.0,,,,,,,6.0,4.0,,,0.0185368,0.2945,1.4028,4.0,0.0,,,,,2.0,2.0,,75.0,2.0,,,,,,15.0,,7.1,,,,,1.0,3.0,,,,1.0,13.0,5.0,18.0,2,1.0,33.0,3.0,,2.0,1.0
2024-25,12436931,4,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436931,4,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,3.0,,1.0,15.0,3.0,15.0,,1.0,5.0,,,,1.0,,2.0,4.0,5.0,,,0.255623,0.104,0.0507,1.0,0.0,,,,1.0,,2.0,,83.0,1.0,,,,,,14.0,,7.4,,,1.0,,1.0,2.0,8.0,,1.0,2.0,25.0,3.0,20.0,2,2.0,43.0,2.0,,2.0,1.0
2024-25,12436931,4,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,9.0,9.0,18.0,6.0,6.0,7.0,,,1.0,1.0,,1.0,11.0,11.0,,,0.0288672,0.1021,,2.0,0.0,,,,,,,,90.0,,,,,,,14.0,,6.8,,,2.0,,,3.0,,,3.0,,15.0,12.0,27.0,3,,44.0,2.0,3.0,2.0,
2024-25,12436931,4,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,True,,,1.0,4.0,3.0,7.0,,,4.0,,,,1.0,,,2.0,3.0,,,0.00187862,,,,0.0,,,,,,,,22.0,,,,,,,5.0,,6.4,,,,,,1.0,,,1.0,,5.0,4.0,9.0,0,1.0,18.0,2.0,2.0,,
2024-25,12436969,5,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,14.0,16.0,30.0,,,5.0,,,,1.0,,1.0,5.0,1.0,,,0.0335932,,,2.0,0.0,,,,,,1.0,,69.0,,,,,,,5.0,,6.1,,,,,,3.0,,,1.0,,14.0,16.0,30.0,0,,38.0,2.0,,1.0,
2024-25,12436969,5,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,2.0,,,23.0,14.0,35.0,,2.0,4.0,,,,1.0,,,3.0,4.0,,,0.192131,,,1.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,15.0,,6.9,,,,,2.0,1.0,7.0,,2.0,,31.0,19.0,43.0,0,2.0,63.0,1.0,,,1.0
2024-25,12436969,5,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,1.0,3.0,2.0,5.0,2.0,,,,,,,,1.0,6.0,2.0,,,0.00371636,0.1376,0.0206,3.0,0.0,,,,,,,,45.0,1.0,,,,,,6.0,,6.6,,,2.0,,1.0,,,,1.0,,4.0,2.0,6.0,3,2.0,18.0,3.0,,,2.0
2024-25,12436969,5,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436969,5,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,2.0,23.0,10.0,32.0,1.0,,8.0,,,1.0,2.0,,5.0,9.0,4.0,,,0.0736135,0.0192,,,0.0,,,,,1.0,3.0,,90.0,,,,,,,17.0,,6.7,,,,,,3.0,7.0,,3.0,,32.0,10.0,35.0,1,1.0,63.0,2.0,1.0,2.0,1.0
2024-25,12436969,5,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,10.0,3.0,13.0,2.0,,3.0,,1.0,1.0,,,,3.0,5.0,,,0.0141943,0.3526,0.5231,,0.0,,,,,,,,70.0,2.0,,,,,,9.0,,6.8,,,1.0,,,4.0,1.0,,1.0,1.0,15.0,4.0,18.0,4,1.0,33.0,1.0,1.0,3.0,
2024-25,12436969,5,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,True,,,,11.0,4.0,15.0,,,3.0,,,1.0,1.0,,,3.0,1.0,,,0.0155379,0.0991,0.7075,1.0,0.0,,,,,,,,21.0,1.0,,,,,,2.0,,6.7,,,,,,1.0,,,,,11.0,4.0,15.0,2,1.0,21.0,,,,
2024-25,12436969,5,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,3.0,5.0,8.0,,1.0,4.0,,,,1.0,,,5.0,6.0,,,0.00579673,,,,0.0,,,,,,,,45.0,,,,,,,15.0,,6.7,,,,,1.0,7.0,5.0,,1.0,,13.0,5.0,13.0,0,1.0,31.0,,1.0,3.0,1.0
2024-25,12436982,6,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,,15.0,16.0,31.0,2.0,2.0,7.0,,,1.0,2.0,,2.0,9.0,10.0,,,0.00993845,0.0449,,4.0,0.0,,,,,2.0,1.0,,90.0,,1.0,,,,,9.0,,7.3,,,1.0,,2.0,2.0,,,,,20.0,17.0,37.0,2,3.0,63.0,1.0,3.0,2.0,1.0
2024-25,12436982,6,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,2.0,18.0,13.0,30.0,1.0,,6.0,,,1.0,,,3.0,5.0,4.0,,,0.208334,0.0999,,1.0,2.0,,,,,2.0,4.0,,90.0,,,,,,,16.0,,7.9,,,,,2.0,,6.0,,5.0,,27.0,16.0,37.0,1,4.0,62.0,1.0,,,1.0
2024-25,12436982,6,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,True,,,,5.0,,5.0,,,,,,1.0,1.0,,,2.0,,,,0.0318539,0.0789,,,0.0,,,,,,1.0,,29.0,,,,,,,5.0,,6.5,,,,,,1.0,,,1.0,,7.0,2.0,9.0,1,,13.0,,,,
2024-25,12436982,6,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436982,6,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,,13.0,5.0,18.0,1.0,,2.0,1.0,,,,,2.0,4.0,2.0,,,0.113421,0.0336,0.0783,1.0,1.0,,,,,,2.0,,76.0,1.0,,,,,,12.0,,7.5,,,,,,,4.0,,1.0,,21.0,5.0,22.0,1,,36.0,1.0,2.0,,
2024-25,12436982,6,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,15.0,2.0,17.0,1.0,,6.0,,,3.0,,,2.0,8.0,4.0,,,0.101767,0.1965,0.2123,4.0,0.0,1.0,,,,1.0,2.0,,89.0,1.0,,,,,,9.0,,7.6,,,,,,2.0,,,2.0,1.0,15.0,3.0,18.0,4,2.0,44.0,3.0,1.0,1.0,1.0
2024-25,12436982,6,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,True,,,,4.0,3.0,7.0,,,2.0,,,,,,,,,,,0.00495545,,,,0.0,,,,,1.0,,,14.0,,,,,,,2.0,,6.7,,,,,,,,,,,6.0,3.0,9.0,0,,10.0,,,,
2024-25,12436982,6,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,False,,,1.0,6.0,1.0,7.0,,2.0,5.0,,,,,,2.0,4.0,5.0,,,0.0211063,0.4209,0.6128,1.0,0.0,1.0,,,,,,,61.0,1.0,,,,,,13.0,,7.4,,,,,,2.0,2.0,,1.0,,14.0,2.0,14.0,1,2.0,28.0,1.0,,1.0,2.0
2024-25,12437020,7,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,21.0,11.0,32.0,1.0,1.0,5.0,,,1.0,,,,3.0,3.0,,,0.0271144,0.1361,0.7221,2.0,0.0,,,,,,1.0,,74.0,1.0,,,,,,9.0,,7.3,,,,,2.0,1.0,,,2.0,,26.0,12.0,38.0,2,1.0,53.0,2.0,1.0,1.0,1.0
2024-25,12437020,7,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,4.0,,1.0,32.0,16.0,44.0,3.0,1.0,6.0,2.0,,,1.0,,1.0,8.0,5.0,,,0.323875,,,3.0,0.0,,,,,2.0,4.0,,90.0,,,,,,,22.0,,7.6,,,,,1.0,,8.0,,6.0,,48.0,18.0,58.0,0,4.0,78.0,2.0,,,3.0
2024-25,12437020,7,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,,6.0,2.0,7.0,,1.0,1.0,,,,,,,1.0,1.0,,,0.0250903,0.0988,0.0525,,0.0,,,,,,,,45.0,1.0,,,,,,6.0,,6.7,,,1.0,,1.0,1.0,2.0,,1.0,,7.0,4.0,9.0,2,,20.0,1.0,,,
2024-25,12437020,7,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,1.0,,,7.0,,6.0,,,,1.0,,,,,,,,,,0.262893,,,,0.0,,,,,,1.0,,9.0,,,,,,,1.0,,6.7,,,,,,,1.0,,,,7.0,,6.0,0,,8.0,1.0,,,
2024-25,12437020,7,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,1.0,20.0,5.0,24.0,1.0,1.0,3.0,,,,,,4.0,8.0,6.0,,,0.057194,0.1437,,2.0,0.0,,,,,,2.0,,90.0,,,,,,,29.0,,6.9,,,2.0,,1.0,2.0,10.0,,1.0,,37.0,8.0,35.0,2,3.0,62.0,3.0,1.0,1.0,2.0
2024-25,12437020,7,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,18.0,3.0,21.0,1.0,2.0,5.0,,,2.0,1.0,,,5.0,11.0,,,0.0415098,0.2641,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,17.0,,7.6,,,1.0,,1.0,6.0,1.0,,1.0,,25.0,7.0,31.0,3,4.0,55.0,2.0,1.0,4.0,3.0
2024-25,12437020,7,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,True,,,2.0,15.0,4.0,19.0,,,3.0,,,,,,,,3.0,,,0.0410905,,,,0.0,,,,,,2.0,1.0,27.0,,,,,,,2.0,,7.2,,,,,,,,,2.0,,16.0,4.0,20.0,0,2.0,25.0,1.0,1.0,,1.0
2024-25,12437020,7,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,9.0,5.0,14.0,1.0,,2.0,,2.0,,1.0,,,2.0,2.0,,,0.00765352,0.7123,,,0.0,,,,1.0,1.0,1.0,,45.0,,,,,,,7.0,,6.4,,,2.0,,,,1.0,,1.0,,15.0,5.0,19.0,2,2.0,29.0,1.0,,,2.0
2024-25,12437026,8,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,True,1.0,,1.0,2.0,7.0,8.0,,,3.0,,,,2.0,,,3.0,1.0,,,0.0240519,0.1109,0.4638,1.0,0.0,1.0,,,,,,,27.0,1.0,,,,,,2.0,,7.1,,,,,4.0,,1.0,,2.0,,3.0,8.0,10.0,1,,17.0,,1.0,,
2024-25,12437026,8,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,1.0,19.0,16.0,35.0,1.0,1.0,5.0,,,,1.0,,1.0,4.0,5.0,,,0.0355856,,,,0.0,,,,,1.0,3.0,,90.0,,,,,,,15.0,,7.3,,,,,1.0,2.0,5.0,,3.0,,28.0,19.0,42.0,0,3.0,59.0,1.0,,1.0,2.0
2024-25,12437026,8,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437026,8,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,2.0,1.0,,,0.057625,0.7884,0.7997,1.0,1.0,1.0,,,,,1.0,,27.0,1.0,,,,,,1.0,,7.7,,,,,,,,,,,3.0,1.0,4.0,1,,7.0,1.0,1.0,,
2024-25,12437026,8,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437026,8,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,,14.0,7.0,21.0,,,1.0,,1.0,1.0,,,1.0,3.0,5.0,,,0.0268503,0.1986,0.2482,1.0,0.0,,,,,,1.0,,63.0,1.0,,,,,,9.0,,6.8,,,1.0,,,4.0,3.0,,,,19.0,7.0,23.0,3,2.0,39.0,2.0,,3.0,1.0
2024-25,12437026,8,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,2.0,14.0,7.0,20.0,4.0,,3.0,,1.0,2.0,2.0,,2.0,12.0,3.0,,,0.076994,0.6381,0.1338,3.0,0.0,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,8.0,,6.3,,,3.0,,1.0,4.0,2.0,,3.0,1.0,17.0,7.0,22.0,6,,46.0,1.0,,3.0,
2024-25,12437026,8,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,False,,,,24.0,6.0,30.0,3.0,,6.0,,,,1.0,,1.0,7.0,5.0,,,0.0834342,,,,0.0,,,,,2.0,2.0,,63.0,,,,,,,7.0,,7.1,,,,,1.0,4.0,,,2.0,,28.0,6.0,34.0,0,,48.0,,3.0,2.0,
2024-25,12437026,8,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,False,1.0,,,6.0,2.0,7.0,4.0,1.0,1.0,1.0,,,,,1.0,8.0,5.0,,,0.0426704,,,1.0,0.0,,,,,,1.0,,63.0,,,,,,,19.0,,7.0,,,,,,4.0,8.0,,,,17.0,4.0,13.0,0,2.0,39.0,2.0,,2.0,2.0
2024-25,12437041,9,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,4.0,20.0,19.0,39.0,1.0,1.0,6.0,,,,1.0,,2.0,5.0,5.0,,,0.0663981,,,1.0,0.0,,,,,1.0,,,81.0,,,,,,,11.0,,7.1,,,,,3.0,1.0,3.0,,5.0,,26.0,20.0,43.0,0,2.0,62.0,2.0,1.0,1.0,2.0
2024-25,12437041,9,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,3.0,18.0,26.0,43.0,1.0,,4.0,,,,,,,2.0,2.0,,,0.0147725,,,1.0,0.0,,,,,1.0,,,90.0,,2.0,,,,,10.0,,7.0,,,,,1.0,,4.0,,4.0,,26.0,26.0,48.0,0,2.0,61.0,2.0,,,2.0
2024-25,12437041,9,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.00075776,,,,0.0,,,,,,,,9.0,,,,,,,,,6.5,,,,,,,,,,,1.0,2.0,3.0,0,,3.0,,,,
