season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352250,1,91,Bournemouth,Home,190853,156685,Joe Rothwell,joe-rothwell,M,False,,,,39.0,22.0,61.0,,,11.0,,,,1.0,,,1.0,4.0,6.0,,,0.0440253,0.0281,0.0,,,,,,1.0,,1.0,,90.0,,1.0,,,,,,,18.0,,7.1,,,1.0,,,4.0,6.0,,7.0,,52.0,23.0,69.0,1,3.0,91.0,,1.0,2.0,1.0
2023-24,11352250,1,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,2.0,9.0,13.0,22.0,2.0,,10.0,,,,,,,3.0,8.0,7.0,,,0.0324515,0.0177,0.0445,1.0,,,,,,,1.0,,67.0,1.0,,,,,,,,11.0,,7.1,,,,,,3.0,,,2.0,,12.0,14.0,26.0,1,3.0,43.0,2.0,3.0,1.0,2.0
2023-24,11352250,1,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,False,1.0,,2.0,19.0,19.0,37.0,1.0,3.0,6.0,,,1.0,1.0,1.0,,2.0,5.0,6.0,,,0.0626276,0.0679,0.0,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,12.0,,7.6,,,1.0,,2.0,2.0,2.0,,3.0,,24.0,20.0,42.0,2,1.0,64.0,3.0,1.0,1.0,
2023-24,11352250,1,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,True,,,,6.0,,6.0,1.0,,1.0,,,,1.0,,,1.0,3.0,,,,0.012741,0.0,0.0,,,,,,,1.0,,,30.0,,,,,,,,,7.0,,6.5,,,,,,,,,,,8.0,1.0,9.0,0,,19.0,2.0,,,
2023-24,11352250,1,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,False,,,1.0,18.0,5.0,23.0,2.0,,,,,,,,,1.0,5.0,,,,0.0232405,0.1639,0.2322,,,,,,,,1.0,,75.0,2.0,,,,,,,,21.0,,6.7,,,2.0,,,2.0,7.0,,2.0,,30.0,7.0,30.0,4,,50.0,4.0,,,
2023-24,11352250,1,91,Bournemouth,Home,892924,424044,Hamed Junior Traorè,hamed-junior-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352250,1,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,True,,,,10.0,,10.0,,,2.0,,,1.0,,,,1.0,1.0,2.0,,,0.011253,0.0735,0.0,,,,,,,,,,15.0,,,,,,,,,2.0,,6.8,,,1.0,,,1.0,,,,,11.0,,11.0,2,,16.0,,1.0,1.0,
2023-24,11352250,1,91,Bournemouth,Home,989345,444183,Gavin Kilkenny,gavin-kilkenny,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352250,1,91,Bournemouth,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,,,,6.0,2.0,8.0,3.0,1.0,2.0,,,,2.0,,,1.0,8.0,4.0,,,0.00408608,0.0,0.0,2.0,,,,,,1.0,,,60.0,,,,,,,,,8.0,,6.4,,,,,1.0,1.0,,,1.0,,10.0,3.0,13.0,0,2.0,26.0,2.0,,1.0,
2023-24,11352250,1,91,Bournemouth,Home,1130223,474772,Ben Greenwood,greenwood-ben,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352367,2,91,Bournemouth,Away,190853,156685,Joe Rothwell,joe-rothwell,M,False,,,,10.0,14.0,24.0,1.0,,6.0,,,,2.0,,,,4.0,2.0,,,0.00623348,,,1.0,,,,,,2.0,1.0,,76.0,,,,1.0,,,,,10.0,,6.0,,,,,,,,,3.0,,15.0,16.0,31.0,0,2.0,38.0,2.0,,,
2023-24,11352367,2,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,4.0,6.0,10.0,3.0,,1.0,,,,1.0,,,1.0,6.0,2.0,,,0.0018341,,,1.0,,,,,,2.0,,,63.0,,1.0,,,,,,,6.0,,6.4,,,,,1.0,,1.0,,2.0,,7.0,7.0,13.0,0,1.0,25.0,,1.0,,1.0
2023-24,11352367,2,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,False,,,1.0,16.0,6.0,22.0,1.0,1.0,5.0,,1.0,,3.0,,,1.0,6.0,5.0,,,0.0746135,0.4084,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,12.0,,6.5,,,2.0,,3.0,1.0,,,4.0,,24.0,8.0,32.0,2,3.0,47.0,1.0,,1.0,2.0
2023-24,11352367,2,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,True,,,2.0,6.0,1.0,7.0,,,4.0,,1.0,,,,,1.0,2.0,1.0,,,0.013976,0.2228,0.6073,1.0,,,,,,1.0,1.0,,27.0,1.0,,,,,,,,4.0,,6.6,,,,,1.0,1.0,1.0,,2.0,,7.0,1.0,7.0,1,,16.0,1.0,,1.0,
2023-24,11352367,2,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,1.0,,,4.0,4.0,7.0,2.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,0.193034,,,1.0,,,,,,,2.0,,14.0,,,,,,,,,1.0,,7.2,,,,,,,1.0,,,,5.0,4.0,8.0,0,,12.0,,1.0,,
2023-24,11352367,2,91,Bournemouth,Away,892924,424044,Hamed Junior Traorè,hamed-junior-traore,M,True,,,,5.0,2.0,7.0,,,3.0,,,,,,,,,3.0,,,0.00174606,0.1544,0.3655,,,,,,,,,,13.0,2.0,,,,,,,,3.0,,7.4,,,,,,3.0,1.0,,,,7.0,3.0,9.0,2,,16.0,,,3.0,
2023-24,11352367,2,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,,6.0,3.0,8.0,4.0,1.0,5.0,1.0,,,,,,1.0,7.0,4.0,,,0.103821,0.1783,0.2841,1.0,,1.0,,,,,1.0,,76.0,2.0,,,,,,,,8.0,,7.4,,,1.0,,,4.0,2.0,,1.0,,10.0,4.0,12.0,3,,25.0,1.0,,3.0,
2023-24,11352367,2,91,Bournemouth,Away,989345,444183,Gavin Kilkenny,gavin-kilkenny,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352367,2,91,Bournemouth,Away,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,,,,4.0,3.0,7.0,,,6.0,,,,4.0,,,,8.0,2.0,,,0.00269808,,,1.0,,,,,,,,,63.0,,,,,,,,,12.0,,5.7,,,,,1.0,3.0,,,3.0,2.0,9.0,6.0,15.0,0,1.0,23.0,1.0,1.0,,1.0
2023-24,11352437,3,91,Bournemouth,Home,190853,156685,Joe Rothwell,joe-rothwell,M,False,,,,10.0,9.0,19.0,,,5.0,,,,2.0,,,,5.0,3.0,,,0.0155807,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,,,5.0,,6.5,,,,,1.0,5.0,1.0,,,,11.0,9.0,19.0,0,,29.0,1.0,,3.0,
2023-24,11352437,3,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,2.0,,4.0,16.0,4.0,18.0,1.0,,1.0,,,,3.0,,,,7.0,1.0,,,0.145241,0.021,0.1567,2.0,,,,,,2.0,1.0,,60.0,1.0,,,,,,,,9.0,,6.9,,,,,,1.0,4.0,,7.0,1.0,23.0,4.0,23.0,1,1.0,35.0,1.0,,,1.0
2023-24,11352437,3,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,True,,,2.0,8.0,13.0,21.0,,,3.0,,,,1.0,,,,1.0,2.0,,,0.00960575,0.0257,0.0,,,,,,,3.0,,,45.0,,1.0,,,,,,,7.0,,7.1,,,1.0,,,,2.0,,2.0,,13.0,14.0,25.0,1,2.0,36.0,1.0,,,1.0
2023-24,11352437,3,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,False,,,3.0,13.0,7.0,20.0,1.0,3.0,8.0,,,1.0,2.0,,,,7.0,6.0,,,0.0331574,0.2904,0.078,2.0,,,,,,1.0,3.0,,86.0,1.0,,,,,,,,11.0,,7.2,,,1.0,,1.0,2.0,2.0,,3.0,,18.0,10.0,26.0,3,2.0,43.0,1.0,1.0,,
2023-24,11352437,3,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,10.0,4.0,14.0,1.0,,2.0,,,1.0,,,,2.0,4.0,4.0,,,0.0232772,0.03,0.0,3.0,,,,,,,1.0,,60.0,,,,,,,,,11.0,,6.7,,,,,,2.0,2.0,,,1.0,15.0,4.0,17.0,1,1.0,32.0,2.0,1.0,2.0,
2023-24,11352437,3,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,7.0,2.0,9.0,,,3.0,,,,,,,,1.0,1.0,,,0.013568,0.0,0.0,1.0,,,,,,,,,17.0,,,,,,,,,3.0,,6.7,,,,,,,,,,,10.0,2.0,12.0,0,1.0,13.0,,,,1.0
2023-24,11352437,3,91,Bournemouth,Home,892924,424044,Hamed Junior Traorè,hamed-junior-traore,M,True,,,,6.0,1.0,7.0,1.0,1.0,1.0,,,,1.0,,,1.0,6.0,1.0,,,0.0110871,0.0,0.0,,,,,,,,1.0,,30.0,,,,,,,,,11.0,,6.1,,,,,,3.0,2.0,,,,12.0,1.0,11.0,0,,20.0,1.0,,,
