playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,punches,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,rightsidePasses,savesMade,winningGoal,duels,forwardPasses,recoveries,appearances,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,straightRedCards,gkSuccessfulDistribution,openPlayPasses,savesMadeCaught,totalLossesOfPossession,aerialDuels,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,timePlayed,touches,aerialDuelsLost,goalsConcededOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,catches,totalTackles,cleanSheets,penaltiesFaced,duelsWon,groundDuelsWon,ownGoalScored,groundDuelsLost,totalFoulsWon,goalkeeperSmother,drops,crossesNotClaimed,groundDuels,aerialDuelsWon,tacklesWon,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,putthroughBlockedDistribution,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,successfulDribbles,blocks,totalFoulsConceded,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,hitWoodwork,foulAttemptedTackle,handballsConceded,expectedGoals,throughBalls,setPiecesGoals,goals,offsides,awayGoals,oboxBlocked,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,goalAssists,cornersTakenInclShortCorners,homeGoals,penaltiesTaken,penaltyGoals,shotsBlockedOutsideBox,headedGoals,secondGoalAssists,successfulLayoffs,penaltiesConceded,rightFootGoals,unsuccessfulLayoffs,foulWonPenalty
80146,Jordan Ayew,Forward,Leicester City,13,Ghana,2019-20,398.0,,52.171,1.0,1.9679,20.0,45.0,0.0,136.0,,5.0,701.0,190.0,147.0,37.0,,139.0,37.0,447.0,37.0,41.0,152.0,817.0,,0.0,,793.0,,440.0,251.0,,,231.0,15.0,19.0,3160.0,1563.0,171.0,4.0,6.0,219.0,646.0,,6.0,13.0,33.0,,48.0,6.0,,303.0,223.0,,227.0,105.0,,,,450.0,80.0,30.0,1.0,14.0,24.0,7.0,7.136,44.0,24.0,,3.0,1.0,49.0,130.0,1.0,28.0,12.0,25.0,3.0,18.0,44.0,24.0,139.0,12.0,20.0,19.0,73.0,4.0,59.0,,260.0,10.0,14.0,1.0,35.0,1.0,7.5131,2.0,,9.0,9.0,5.0,2.0,12.0,12.0,,1.0,,,,,2.0,1.0,4.0,,,2.0,1.0,,46.0,,7.0,4.0,
82403,Wilfried Zaha,Forward,Galatasaray,208,Cote d’Ivoire,2019-20,362.0,,53.3508,,4.6631,2.0,46.0,0.0,364.0,,1.0,697.0,236.0,181.0,38.0,,191.0,38.0,629.0,37.0,44.0,207.0,1094.0,,0.0,,1088.0,,683.0,36.0,,,148.0,18.0,27.0,3280.0,2159.0,26.0,2.0,3.0,277.0,860.0,,5.0,16.0,34.0,,43.0,9.0,,335.0,325.0,,336.0,120.0,,,,661.0,10.0,19.0,19.0,22.0,17.0,41.0,3.3333,39.0,49.0,1.0,3.0,19.0,57.0,239.0,1.0,33.0,18.0,20.0,3.0,24.0,104.0,49.0,252.0,18.0,22.0,50.0,163.0,2.0,48.0,,346.0,23.0,1.0,1.0,15.0,1.0,5.1819,1.0,,4.0,16.0,1.0,4.0,10.0,10.0,,2.0,,,,,3.0,,3.0,,,4.0,,1.0,18.0,,2.0,8.0,1.0
54861,Christian Benteke,Forward,Crystal Palace,31,Belgium,2019-20,171.0,,24.5571,1.0,1.1307,28.0,18.0,1.0,75.0,,0.0,362.0,122.0,24.0,24.0,,153.0,24.0,138.0,13.0,18.0,154.0,337.0,,1.0,,325.0,,236.0,258.0,,,61.0,4.0,7.0,1257.0,593.0,113.0,,,46.0,176.0,,4.0,1.0,18.0,,9.0,1.0,,191.0,46.0,,58.0,20.0,,,,104.0,145.0,5.0,1.0,7.0,19.0,4.0,3.4175,34.0,4.0,11.0,1.0,1.0,11.0,87.0,,18.0,7.0,7.0,1.0,4.0,4.0,4.0,27.0,7.0,15.0,7.0,19.0,4.0,25.0,,79.0,,6.0,3.0,7.0,1.0,5.1144,2.0,,2.0,12.0,1.0,,16.0,16.0,,,,,,,1.0,,1.0,,,,,,16.0,,2.0,5.0,
59125,Connor Wickham,Forward,Charlton Athletic,33,England,2019-20,18.0,,1.5048,,0.0324,,2.0,0.0,6.0,,0.0,31.0,20.0,1.0,6.0,,19.0,6.0,18.0,,2.0,19.0,46.0,,0.0,,45.0,,27.0,20.0,,,10.0,1.0,2.0,90.0,68.0,10.0,,,9.0,25.0,,0.0,,3.0,,1.0,,,13.0,3.0,,8.0,,,,,11.0,10.0,1.0,,,2.0,,1.4295,3.0,,6.0,,,1.0,8.0,,2.0,,1.0,,,2.0,,4.0,,1.0,,2.0,,4.0,,10.0,1.0,,,3.0,,1.3688,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,0.0,,,,,,1.0,,1.0,,
466955,Brandon Pierrick,Forward,Crystal Palace U21,7137,England,2019-20,1.0,,0.0896,,0.0206,1.0,,0.0,1.0,,0.0,1.0,1.0,,2.0,,2.0,2.0,4.0,,,2.0,7.0,,0.0,,7.0,,7.0,,,,2.0,,,13.0,14.0,,,,1.0,5.0,,0.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,2.0,,,1.0,1.0,,2.0,,,,,,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
