playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,totalShots,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,cornersTakenInclShortCorners,successfulCrossesAndCorners,aerialDuelsLost,putthroughBlockedDistribution,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,putthroughBlockedDistributionWon,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,cornersWon,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,hitWoodwork,foulAttemptedTackle,handballsConceded,goals,awayGoals,substituteOn,unsuccessfulLayoffs,homeGoals,headedGoals,substituteOff,penaltiesConceded,ownGoalScored,leftFootGoals,attemptsFromSetPieces,throughBalls,foulWonPenalty,penaltiesTaken,rightFootGoals,penaltyGoals,setPiecesGoals
55452,Yannick Bolasie,Forward,Swansea City,80,DR Congo,2013-14,206.0,1.0,,48.0,,103.0,29.0,23.0,122.0,452.0,,,55.0,2.0,,2038.0,174.0,4.0,145.0,320.0,,1.0,21.0,4.0,30.0,24.0,180.0,123.0,,26.0,0.0,380.0,,156.0,132.0,29.0,,,,264.0,20.0,325.0,29.0,1.0,,447.0,465.0,41.0,74.0,,,89.0,10.0,1130.0,14.0,88.0,,1.0,19.0,24.0,17.0,8.0,14.0,39.0,40.0,4.0,35.0,94.0,7.0,27.0,22.0,26.0,44.0,5.0,96.0,2.0,21.0,7.0,89.0,116.0,138.0,26.0,27.0,5.0,29.0,20.0,20.0,,84.0,2.0,2.0,11.0,1.0,,,6.0,2.0,,,14.0,,,,,3.0,,,,,
17955,Stephen Dobbie,Forward,Bolton Wanderers,30,Scotland,2013-14,10.0,0.0,,2.0,,5.0,1.0,1.0,7.0,30.0,,,1.0,,,66.0,3.0,,3.0,20.0,,1.0,,,,1.0,9.0,5.0,,,0.0,13.0,,9.0,3.0,1.0,,,,15.0,1.0,12.0,,0.0,,27.0,14.0,2.0,1.0,,,8.0,3.0,42.0,1.0,8.0,,0.0,2.0,2.0,,,,,,,2.0,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,3.0,2.0,4.0,,,,,,1.0,,8.0,,,,,,,,,,,1.0,,,,,,,,,,
104547,Dwight Gayle,Forward,Stoke City U21,12935,England,2013-14,70.0,0.0,,10.0,,57.0,23.0,8.0,63.0,208.0,,,41.0,,,882.0,35.0,3.0,27.0,139.0,,3.0,7.0,1.0,3.0,17.0,37.0,54.0,,16.0,2.0,105.0,,57.0,26.0,23.0,,,,96.0,14.0,64.0,8.0,0.0,,201.0,121.0,8.0,2.0,,,41.0,6.0,342.0,2.0,50.0,,1.0,6.0,14.0,1.0,8.0,9.0,1.0,20.0,,24.0,9.0,2.0,,1.0,33.0,13.0,,36.0,,5.0,2.0,8.0,9.0,23.0,11.0,8.0,,10.0,3.0,,,56.0,,,,1.0,7.0,4.0,15.0,3.0,3.0,1.0,5.0,,,2.0,2.0,,1.0,1.0,4.0,1.0,1.0
20529,Glenn Murray,Forward,Brighton and Hove Albion,36,England,2013-14,68.0,0.0,,8.0,,58.0,14.0,3.0,58.0,142.0,,,51.0,,,394.0,41.0,2.0,20.0,84.0,,1.0,4.0,,6.0,5.0,38.0,38.0,,11.0,0.0,109.0,,45.0,12.0,14.0,,,,70.0,3.0,58.0,21.0,0.0,,139.0,99.0,7.0,3.0,,,31.0,,242.0,,14.0,,1.0,,4.0,,6.0,3.0,1.0,7.0,1.0,30.0,,6.0,,,30.0,13.0,,23.0,,6.0,1.0,9.0,,20.0,4.0,4.0,,15.0,4.0,,,28.0,,1.0,2.0,1.0,1.0,1.0,11.0,5.0,0.0,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,
1409,Aaron Wilbraham,Forward,Rochdale,82,England,2013-14,12.0,0.0,,,,12.0,4.0,1.0,13.0,36.0,,,11.0,,,81.0,9.0,,2.0,22.0,,1.0,1.0,,3.0,1.0,8.0,6.0,,1.0,0.0,21.0,,10.0,4.0,4.0,,,,14.0,1.0,10.0,7.0,0.0,,36.0,20.0,,2.0,,,8.0,1.0,54.0,1.0,9.0,,0.0,1.0,,,,2.0,,3.0,,2.0,,3.0,,,4.0,1.0,,4.0,,1.0,,1.0,,5.0,1.0,1.0,,3.0,,,,12.0,,,1.0,,,,3.0,,,,1.0,,,,,,,,,,
15675,Marouane Chamakh,Forward,Cardiff City,97,Morocco,2013-14,361.0,0.0,,53.0,,267.0,32.0,27.0,271.0,939.0,,,367.0,1.0,,2308.0,289.0,3.0,127.0,660.0,,5.0,32.0,,46.0,38.0,156.0,234.0,,55.0,1.0,650.0,,252.0,123.0,32.0,,,,471.0,35.0,283.0,162.0,0.0,,926.0,429.0,42.0,25.0,,,219.0,8.0,1379.0,2.0,199.0,,9.0,4.0,41.0,2.0,,10.0,6.0,17.0,2.0,137.0,6.0,12.0,,2.0,205.0,40.0,,77.0,,29.0,11.0,32.0,6.0,88.0,7.0,9.0,1.0,51.0,22.0,,,234.0,,,12.0,4.0,5.0,2.0,5.0,20.0,3.0,1.0,19.0,1.0,,1.0,,4.0,2.0,1.0,3.0,1.0,
18804,Cameron Jerome,Forward,Bolton Wanderers,30,England,2013-14,202.0,0.0,,19.0,,163.0,29.0,20.0,172.0,463.0,,,193.0,3.0,,1759.0,127.0,3.0,49.0,282.0,,1.0,26.0,,26.0,18.0,87.0,144.0,,19.0,2.0,329.0,,109.0,44.0,29.0,,,,231.0,15.0,136.0,78.0,0.0,,450.0,282.0,15.0,14.0,,,100.0,9.0,743.0,2.0,64.0,,4.0,9.0,19.0,4.0,9.0,16.0,10.0,32.0,1.0,56.0,10.0,26.0,,4.0,115.0,25.0,,86.0,,14.0,4.0,26.0,10.0,50.0,16.0,24.0,3.0,40.0,9.0,,1.0,110.0,2.0,2.0,5.0,3.0,2.0,1.0,9.0,17.0,1.0,1.0,15.0,,,,,1.0,1.0,,1.0,,
