season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025283,10,43,Manchester_City,Home,979128,466052,Rayan Cherki,cherki-rayan,M,False,,,1.0,23.0,18.0,41.0,,,,3.0,2.0,,1.0,1.0,,,,7.0,3.0,,,0.238757,0.241,0.3239,,2.0,,,,,,2.0,,,,,,,73.0,1.0,,,,,,,19.0,,,6.7,,,1.0,,,,6.0,1.0,,2.0,,28.0,20.0,48.0,,,3,3.0,69.0,4.0,,,3.0
2025-26,14025283,10,43,Manchester_City,Home,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025283,10,43,Manchester_City,Home,1046795,510281,Savinho,savio,M,True,,,,6.0,3.0,9.0,1.0,,,,,,,,,,,4.0,1.0,,,0.154608,,,,0.0,,,,,,2.0,,,,,,,17.0,,,,,,,,6.0,,,7.1,,,,,,1.0,4.0,1.0,,,,7.0,3.0,10.0,,,0,,21.0,1.0,,1.0,
2025-26,14025283,10,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025283,10,43,Manchester_City,Home,1142703,472769,Nico O'Reilly,nico-o-reilly,D,False,1.0,,,19.0,13.0,32.0,,3.0,,,,1.0,,,,,,1.0,5.0,,,0.120147,0.3319,0.1773,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,2.0,,,,,,,11.0,,,8.5,,,,,,6.0,2.0,3.0,,,,21.0,18.0,39.0,,,2,,60.0,2.0,,2.0,
2025-26,14025048,11,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025048,11,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025048,11,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,1.0,11.0,36.0,47.0,,1.0,,4.0,,,,,,,,,3.0,,,0.00413429,,,,0.0,,,,,1.0,,1.0,,,,,,90.0,,1.0,,,,,,4.0,,,7.5,,,,,,4.0,,,,2.0,,12.0,39.0,51.0,,,0,1.0,60.0,,1.0,,1.0
2025-26,14025048,11,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,27.0,36.0,63.0,,,,4.0,,,,,,,1.0,3.0,,,,0.0323505,,,2.0,1.0,,,,,,2.0,,,,,,,90.0,,,,,,,,6.0,,,7.0,,,,,,1.0,,1.0,,2.0,,30.0,37.0,67.0,,,0,,71.0,,,,
2025-26,14025048,11,43,Manchester_City,Home,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,,3.0,2.0,16.0,18.0,,,,6.0,,,,,,,,,,,,6.755e-05,,,,0.0,,0.0609,,,,,,,,,,,90.0,,,,,,,,8.0,,,6.7,,2.0,,,,,,,1.0,11.0,,8.0,18.0,26.0,,,0,,32.0,,,,
2025-26,14025048,11,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,5.0,3.0,8.0,1.0,2.0,,,,1.0,,,,,1.0,5.0,4.0,,,0.0941635,0.8426,1.4088,3.0,0.0,1.0,,,,,1.0,,,,,,,90.0,2.0,,,,1.0,,,9.0,,,7.0,,,,,,1.0,,,,,,11.0,3.0,14.0,,,2,1.0,22.0,2.0,1.0,,1.0
2025-26,14025048,11,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,2.0,,3.0,14.0,15.0,29.0,,1.0,,1.0,,,1.0,,,,,2.0,3.0,,,0.115226,0.0747,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,5.0,,,7.3,,,1.0,,,2.0,1.0,3.0,,4.0,,16.0,16.0,32.0,,,2,1.0,42.0,,1.0,,1.0
2025-26,14025048,11,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,True,,,,4.0,1.0,5.0,,,,,,,1.0,,,,,1.0,1.0,,,0.00483735,0.0685,,1.0,0.0,,,,,,1.0,,,,,,,16.0,,,,,,,,2.0,,,6.3,,,,,,,,,,,,4.0,1.0,5.0,,,1,,11.0,2.0,1.0,,
2025-26,14025048,11,43,Manchester_City,Home,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025048,11,43,Manchester_City,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025048,11,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,16.0,4.0,20.0,,,,5.0,,,,,,,1.0,3.0,11.0,,,0.0802872,0.1026,0.639,1.0,0.0,1.0,,,,,3.0,,,,,,,74.0,3.0,,,,,,1.0,16.0,,,9.5,,,,,,,8.0,1.0,,1.0,,25.0,5.0,30.0,,,3,,51.0,1.0,4.0,7.0,
2025-26,14025048,11,43,Manchester_City,Home,945122,465351,Matheus Nunes,matheus-nunes,D,False,,,,15.0,18.0,33.0,1.0,2.0,,4.0,,,,,,,,2.0,5.0,,,0.00945783,,,1.0,1.0,,,,,2.0,2.0,,,,,,,90.0,,1.0,,,,,,13.0,,,7.7,,,,,,6.0,1.0,1.0,,1.0,,18.0,24.0,42.0,,,0,2.0,70.0,2.0,,1.0,2.0
2025-26,14025048,11,43,Manchester_City,Home,954056,465694,Nico González,nico-gonzalez,M,False,,,1.0,16.0,34.0,50.0,1.0,1.0,,2.0,,,1.0,,,,,2.0,6.0,,,0.00877667,0.0503,0.0857,1.0,0.0,1.0,,,,2.0,,,,,,,,90.0,1.0,1.0,,,,,,8.0,,,8.3,,,,,,3.0,,,,1.0,,22.0,35.0,57.0,,,2,3.0,72.0,1.0,2.0,,3.0
2025-26,14025048,11,43,Manchester_City,Home,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,5.0,11.0,38.0,49.0,,1.0,,4.0,,,,,,,,1.0,4.0,,1.0,0.00416619,,,1.0,0.0,,,,,1.0,,1.0,,,,,,90.0,,,,,,,,13.0,,,7.1,,,,,,3.0,,,,8.0,,14.0,44.0,58.0,,,0,2.0,71.0,3.0,1.0,,1.0
2025-26,14025048,11,43,Manchester_City,Home,979128,466052,Rayan Cherki,cherki-rayan,M,False,2.0,,,7.0,10.0,17.0,1.0,,,2.0,,,2.0,2.0,,,1.0,6.0,2.0,,,0.029,0.2478,,1.0,0.0,,,,,,,,,,,,,53.0,,,,,,,,10.0,,,6.4,,,,,,,1.0,3.0,,,,11.0,11.0,22.0,,,2,,33.0,2.0,2.0,,
2025-26,14025048,11,43,Manchester_City,Home,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025048,11,43,Manchester_City,Home,1046795,510281,Savinho,savio,M,True,,,,9.0,5.0,14.0,1.0,,,2.0,,,,,,,,1.0,3.0,,,0.00480357,,,,0.0,,,,,1.0,,,,,,,,37.0,,,,,,,,3.0,,,6.8,,,,,,1.0,,,,,1.0,12.0,5.0,17.0,,,0,2.0,23.0,,1.0,,2.0
2025-26,14025048,11,43,Manchester_City,Home,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025048,11,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025048,11,43,Manchester_City,Home,1142703,472769,Nico O'Reilly,nico-o-reilly,D,False,,,,10.0,14.0,24.0,,,,4.0,,,,2.0,,,,5.0,7.0,,1.0,0.00827912,0.1239,,2.0,1.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,,12.0,,,7.0,,,2.0,,,2.0,2.0,2.0,,1.0,,12.0,19.0,31.0,,,2,5.0,65.0,1.0,1.0,1.0,1.0
2025-26,14025087,12,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025087,12,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025087,12,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,1.0,,2.0,48.0,26.0,74.0,3.0,4.0,,1.0,,,,,,,,3.0,6.0,,,0.097074,0.078,0.2903,,0.0,1.0,,,,,1.0,1.0,,,,,,90.0,1.0,1.0,,,,,,6.0,,,8.7,,,,,,2.0,,2.0,,4.0,,52.0,27.0,79.0,,,1,1.0,89.0,,1.0,,1.0
2025-26,14025087,12,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,42.0,19.0,61.0,1.0,,,2.0,,,,,,,,1.0,3.0,,,0.0344265,0.059,,,0.0,,,,,1.0,1.0,,,,,,,77.0,,,,,,,,6.0,,,6.9,,,1.0,,,2.0,,,,2.0,1.0,43.0,23.0,66.0,,,1,2.0,74.0,1.0,1.0,,
2025-26,14025087,12,43,Manchester_City,Away,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,2.0,2.0,1.0,12.0,13.0,,,,9.0,,,,,,1.0,,,,,1.0,0.00020684,,,,0.0,,0.5006,1.0,,,,,,,,,,90.0,,,,,,,,8.0,,,7.3,2.0,3.0,,,,1.0,,,2.0,8.0,,5.0,15.0,20.0,,,0,,31.0,,,,
2025-26,14025087,12,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,1.0,4.0,5.0,2.0,4.0,,1.0,,2.0,1.0,,,,1.0,5.0,6.0,,,0.00061005,1.5427,0.4862,,0.0,,,,,,,,,,,,,90.0,2.0,,,,,,,10.0,,,6.2,,,2.0,,,1.0,2.0,,,,,5.0,5.0,10.0,,,5,1.0,23.0,1.0,1.0,,1.0
2025-26,14025087,12,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,2.0,26.0,7.0,33.0,,,,3.0,,1.0,,1.0,,,1.0,4.0,2.0,,1.0,0.212001,0.5368,,1.0,0.0,,,,,,1.0,,,,,,,87.0,,,,,,,,15.0,,,6.0,,,3.0,,,,1.0,6.0,,2.0,,29.0,7.0,36.0,,,3,1.0,56.0,5.0,1.0,,1.0
2025-26,14025087,12,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,True,,,,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,1.0,,,,0.00886196,0.0487,,1.0,0.0,,,,,,,,,,,,,12.0,,,,,,,,,,,6.3,,,,,,,,,,,,1.0,1.0,2.0,,,1,,3.0,,,,
2025-26,14025087,12,43,Manchester_City,Away,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,True,1.0,,2.0,9.0,1.0,10.0,,,,,,,,1.0,,,,1.0,,,,0.134116,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,4.0,,,6.7,,,,,,,,3.0,,2.0,,11.0,1.0,12.0,,,0,,16.0,,,,
2025-26,14025087,12,43,Manchester_City,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025087,12,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,False,2.0,,2.0,16.0,3.0,19.0,,,,6.0,1.0,,1.0,,,,1.0,5.0,8.0,,,0.525753,0.0384,,,0.0,,,,,2.0,4.0,,,,,,,76.0,,,,,,,,15.0,,,7.3,,,,,,,7.0,4.0,,2.0,1.0,19.0,3.0,22.0,,,1,2.0,48.0,5.0,3.0,3.0,2.0
2025-26,14025087,12,43,Manchester_City,Away,945122,465351,Matheus Nunes,matheus-nunes,D,False,,,3.0,38.0,25.0,63.0,1.0,,,8.0,,,,,,,,3.0,1.0,,,0.0668993,,,,0.0,,,,,4.0,1.0,,,,,,,90.0,,,,,,,,11.0,,,6.4,,,,,,4.0,2.0,2.0,,3.0,,40.0,26.0,66.0,,,0,1.0,93.0,2.0,,,1.0
2025-26,14025087,12,43,Manchester_City,Away,954056,465694,Nico González,nico-gonzalez,M,False,,,1.0,54.0,28.0,82.0,1.0,1.0,,2.0,,,,,,,1.0,5.0,6.0,,,0.0405021,,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,9.0,,,6.6,,,,,,2.0,1.0,,,3.0,,59.0,31.0,90.0,,,0,2.0,102.0,,2.0,1.0,1.0
2025-26,14025087,12,43,Manchester_City,Away,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,1.0,38.0,20.0,58.0,3.0,,,2.0,,,,,,,,4.0,3.0,,,0.0485926,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,6.0,,,6.4,,,,,,2.0,,,,3.0,,42.0,22.0,64.0,,,0,3.0,73.0,,,,2.0
2025-26,14025087,12,43,Manchester_City,Away,979128,466052,Rayan Cherki,cherki-rayan,M,False,,,,22.0,8.0,30.0,1.0,,,4.0,1.0,,,2.0,,,1.0,5.0,3.0,,,0.216181,0.0509,0.0579,,0.0,,,,,,3.0,,,,,,,77.0,1.0,,,,,,,16.0,,,6.3,,,1.0,,,,2.0,3.0,,2.0,,28.0,10.0,38.0,,,2,,56.0,3.0,2.0,1.0,
2025-26,14025087,12,43,Manchester_City,Away,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025087,12,43,Manchester_City,Away,1046795,510281,Savinho,savio,M,True,1.0,,,14.0,1.0,15.0,,,,,,,,,,,,1.0,1.0,,,0.0432146,0.05,,,0.0,,,,,,,,,,,,,14.0,,,,,,,,6.0,,,6.5,,,1.0,,,,1.0,5.0,,,,15.0,1.0,16.0,,,1,,25.0,,1.0,,
2025-26,14025087,12,43,Manchester_City,Away,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,13.0,2.0,15.0,1.0,1.0,,1.0,,,1.0,,,,,3.0,3.0,,,0.254942,0.0321,,1.0,0.0,,,,,,1.0,,,,,,,13.0,,,,,,,,4.0,,,6.8,,,,,,,3.0,1.0,,,,13.0,3.0,16.0,,,1,,24.0,1.0,,2.0,
2025-26,14025087,12,43,Manchester_City,Away,1142703,472769,Nico O'Reilly,nico-o-reilly,D,False,,,1.0,31.0,14.0,45.0,3.0,1.0,,4.0,1.0,,,,,,,4.0,3.0,,,0.22675,0.0544,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,2.0,,,6.0,,,1.0,,,1.0,2.0,,,2.0,,31.0,16.0,47.0,,,1,,57.0,,,2.0,
2025-26,14025087,12,43,Manchester_City,Away,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025108,13,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025108,13,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,1.0,,2.0,2.0,,,2.0,1.0,,,,,,,,,,,,1.671e-05,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,20.105234334395,,,,,1.0,,,2.0,2.0,2.94,,0,,2.0,,,,
2025-26,14025108,13,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,4.0,35.0,33.0,68.0,2.0,3.0,36.0,2.0,,,,,,,,3.0,3.0,,,0.0240566,0.0277,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,6.0,,,6.7,,,1.0,,296.97995242009,1.0,,1.0,,6.0,,38.0,35.0,73.0,161.385,,1,,78.0,,,,
2025-26,14025108,13,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,4.0,35.0,24.0,59.0,,,32.0,2.0,,,1.0,,,,2.0,5.0,,,,0.1326,0.0708,,2.0,0.0,,,,,,1.0,,,,,,,89.0,,,,,,,,11.0,,,6.7,,,,,328.88954641701,1.0,1.0,2.0,,6.0,,37.0,26.0,63.0,181.02,,1,,72.0,2.0,,,
2025-26,14025108,13,43,Manchester_City,Home,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,,4.0,2.0,24.0,26.0,,,6.0,9.0,,,,,,,,,,,,0.00194404,,,,0.0,,0.2884,,,,,,,,,,,90.0,,,,1.0,,1.0,,3.0,,,6.9,1.0,1.0,,,35.947726360906,1.0,,,,7.0,,4.0,25.0,29.0,6.3,,0,,34.0,,,,
2025-26,14025108,13,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,2.0,5.0,2.0,7.0,5.0,2.0,4.0,,,,,,,,,8.0,4.0,,,0.00509981,0.1343,0.402,2.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,7.0,,,6.3,,,,,22.217773747301,3.0,1.0,,,2.0,,7.0,3.0,10.0,-11.445,,1,1.0,25.0,3.0,1.0,,
2025-26,14025108,13,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,3.0,,5.0,28.0,12.0,40.0,,2.0,22.0,1.0,,1.0,1.0,,,,1.0,5.0,4.0,,,0.216072,0.7029,1.1033,3.0,0.0,2.0,,,,,1.0,,,,,,,90.0,3.0,1.0,,,,,,18.0,,,9.0,,,,,148.85397171258,,1.0,10.0,,5.0,,32.0,14.0,46.0,-8.085,,4,,71.0,2.0,2.0,,
2025-26,14025108,13,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,True,,,,,,,,,1.0,,,1.0,,,,,1.0,2.0,,,,,0.1327,0.1308,,0.0,,,,,,,,,,,,,12.0,1.0,,,,,,,2.0,,,6.3,,,,,9.4656450387705,,1.0,,,,,,,,9.45,,1,,3.0,,,,
2025-26,14025108,13,43,Manchester_City,Home,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,False,1.0,,,28.0,7.0,35.0,,,12.0,2.0,1.0,,3.0,,1.0,,,3.0,5.0,,,0.256935,0.2166,,2.0,0.0,,,,,1.0,1.0,,,,,,,75.0,,1.0,,,,,,6.0,,,7.8,,,1.0,,115.17026913978,,3.0,3.0,,,,30.0,8.0,38.0,66.36,,4,1.0,53.0,,2.0,2.0,
2025-26,14025108,13,43,Manchester_City,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025108,13,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,False,5.0,,1.0,28.0,4.0,32.0,,,37.0,4.0,2.0,,,1.0,,,3.0,10.0,6.0,,,0.677873,,,2.0,0.0,,,,,,3.0,,,,,,,89.0,,,,,,,,24.0,,,7.2,,,,,320.7663443119,,7.0,7.0,,1.0,,35.0,6.0,41.0,196.98,,0,2.0,68.0,6.0,1.0,3.0,1.0
2025-26,14025108,13,43,Manchester_City,Home,945122,465351,Matheus Nunes,matheus-nunes,D,False,,,2.0,34.0,18.0,52.0,2.0,1.0,21.0,7.0,1.0,,,2.0,,,1.0,8.0,1.0,1.0,,0.266904,,,1.0,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,,14.0,,,5.7,,,,,199.19146572115,4.0,2.0,1.0,,3.0,2.0,38.0,23.0,61.0,132.93,,0,,76.0,1.0,,,
2025-26,14025108,13,43,Manchester_City,Home,954056,465694,Nico González,nico-gonzalez,M,False,,,,42.0,21.0,63.0,3.0,2.0,22.0,8.0,,,1.0,,,,2.0,6.0,6.0,,,0.0503202,0.1468,0.172,2.0,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,11.0,,,6.9,,,,,129.68758520872,4.0,1.0,,,,,48.0,22.0,70.0,57.015,,2,1.0,88.0,1.0,2.0,1.0,1.0
2025-26,14025108,13,43,Manchester_City,Home,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,3.0,32.0,33.0,65.0,5.0,3.0,34.0,6.0,,,,,,,,6.0,5.0,,,0.17349,0.774,0.9897,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,90.0,1.0,,1.0,,,,,12.0,,,6.2,,,1.0,,310.70953735271,2.0,,,,8.0,,35.0,40.0,75.0,157.92,,2,1.0,85.0,2.0,1.0,,
2025-26,14025108,13,43,Manchester_City,Home,979128,466052,Rayan Cherki,cherki-rayan,M,True,,,,10.0,1.0,11.0,,,6.0,1.0,,,,,,,,1.0,1.0,,,0.0993786,,,,1.0,,,,,,1.0,,,,,,,15.0,,,,,,,,3.0,,,7.0,,,,,64.030093347527,1.0,1.0,,,1.0,,11.0,1.0,12.0,11.34,,0,,17.0,,1.0,,
2025-26,14025108,13,43,Manchester_City,Home,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025108,13,43,Manchester_City,Home,1046795,510281,Savinho,savio,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025108,13,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025108,13,43,Manchester_City,Home,1142703,472769,Nico O'Reilly,nico-o-reilly,D,False,,,,24.0,11.0,35.0,1.0,7.0,15.0,3.0,2.0,2.0,,1.0,,,3.0,7.0,9.0,,,0.210575,0.8923,0.8796,1.0,1.0,,,,,,3.0,,,,,,,90.0,2.0,,,,,,,13.0,,,6.4,,,,,141.4220085947,8.0,2.0,2.0,,2.0,,29.0,12.0,41.0,64.365,,2,,78.0,1.0,1.0,1.0,
2025-26,14025108,13,43,Manchester_City,Home,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025135,14,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025135,14,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,1.0,4.0,7.0,11.0,,,5.0,1.0,,,,,,,,,,,,0.00045497,,,,0.0,,,,,,,,,,,,,26.0,,1.0,,,,,,2.0,0.0,,6.3,,,,,28.361884017058,1.0,,,,2.0,,6.0,7.0,13.0,4.4155443640393,,0,,16.0,,,,
2025-26,14025135,14,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,1.0,17.0,39.0,56.0,1.0,3.0,17.0,6.0,,,,,,,,1.0,4.0,,,0.011366,,,,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,7.0,0.0,,6.0,,,,,127.98402263383,6.0,,,,6.0,,20.0,43.0,63.0,49.558515786924,,0,,77.0,,1.0,,
2025-26,14025135,14,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,19.0,23.0,42.0,,,23.0,2.0,,,,1.0,,,1.0,3.0,6.0,,,0.0146898,,,,0.0,,,,,3.0,,,,,,,,90.0,,,,,,,,10.0,0.0,,6.8,,,,,166.55281473544,2.0,3.0,,,4.0,,25.0,25.0,50.0,54.25634003978,,0,3.0,69.0,,1.0,2.0,1.0
2025-26,14025135,14,43,Manchester_City,Away,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,,8.0,5.0,20.0,25.0,,1.0,8.0,5.0,,,,,,,,,3.0,,,0.00337597,,,,0.0,,-2.0913,,,,,,,,,,,90.0,,,,,,,,4.0,0.0,1.0,6.4,1.0,1.0,,,39.5452028838,1.0,1.0,,,12.0,,8.0,21.0,29.0,15.663429375871,,0,,35.0,,1.0,1.0,
2025-26,14025135,14,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,6.0,6.0,12.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,5.0,6.0,,,0.304291,0.8657,0.1336,,2.0,1.0,,,2.0,1.0,2.0,,,,,,,90.0,1.0,,,,,,,9.0,1.0,,8.6,,,2.0,,18.751539942014,,1.0,,,,1.0,10.0,8.0,18.0,1.9976876974283,6.5114204287544,5,,33.0,2.0,1.0,,
2025-26,14025135,14,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,,,1.0,22.0,24.0,46.0,1.0,1.0,14.0,5.0,1.0,,,1.0,,,1.0,3.0,6.0,,,0.188557,0.7034,1.3175,,0.0,2.0,,,,3.0,2.0,,,,,,,89.0,2.0,,,,,,,8.0,1.0,,9.3,,,,,103.08369818036,1.0,,,,2.0,,26.0,25.0,51.0,70.118787114515,27.802978905146,2,3.0,67.0,2.0,2.0,,1.0
