season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,substitute.1,totalShots
2010-11,1380091,1,92,Blackpool,Away,1308,2053,Jason Euell,jason-euell,F,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1380091,1,92,Blackpool,Away,9745,1343,Marlon Harewood,marlon-harewood,F,False,1.0,2.0,60.0,0.0,,0.0
2010-11,1380091,1,92,Blackpool,Away,20172,19273,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,1.0,76.0,0.0,,0.0
2010-11,1380091,1,92,Blackpool,Away,26983,42725,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380091,1,92,Blackpool,Away,2272730,3021,Brett Ormerod,brett-ormerod,F,False,0.0,0.0,59.0,0.0,,0.0
2010-11,1379604,2,92,Blackpool,Away,9745,1343,Marlon Harewood,marlon-harewood,F,False,0.0,0.0,57.0,0.0,,0.0
2010-11,1379604,2,92,Blackpool,Away,20172,19273,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,57.0,0.0,,0.0
2010-11,1379604,2,92,Blackpool,Away,26983,42725,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379604,2,92,Blackpool,Away,2272730,3021,Brett Ormerod,brett-ormerod,F,True,0.0,0.0,33.0,0.0,,0.0
2010-11,1379616,3,92,Blackpool,Home,1308,2053,Jason Euell,jason-euell,F,True,,,,,,
2010-11,1379616,3,92,Blackpool,Home,9972,15988,Luke Varney,luke-varney,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379616,3,92,Blackpool,Home,20172,19273,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379616,3,92,Blackpool,Home,26983,42725,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379616,3,92,Blackpool,Home,2272730,3021,Brett Ormerod,brett-ormerod,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379797,4,92,Blackpool,Away,1308,2053,Jason Euell,jason-euell,F,True,,,,,,
2010-11,1379797,4,92,Blackpool,Away,9745,1343,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,25.0,0.0,,0.0
2010-11,1379797,4,92,Blackpool,Away,9972,15988,Luke Varney,luke-varney,F,False,0.0,0.0,84.0,0.0,,0.0
2010-11,1379797,4,92,Blackpool,Away,14739,19645,D.J. Campbell,dj-campbell,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379797,4,92,Blackpool,Away,26983,42725,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,85.0,0.0,,0.0
2010-11,1379797,4,92,Blackpool,Away,36466,50229,Matt Phillips,matt-phillips,F,True,,,,,,
2010-11,1379797,4,92,Blackpool,Away,2272730,3021,Brett Ormerod,brett-ormerod,F,False,0.0,0.0,65.0,0.0,,0.0
2010-11,1379804,5,92,Blackpool,Away,9745,1343,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,29.0,0.0,,0.0
2010-11,1379804,5,92,Blackpool,Away,9972,15988,Luke Varney,luke-varney,F,False,0.0,0.0,61.0,0.0,,0.0
2010-11,1379804,5,92,Blackpool,Away,14739,19645,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379804,5,92,Blackpool,Away,20172,19273,Gary Taylor-Fletcher,gary-taylor-fletcher,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379804,5,92,Blackpool,Away,26983,42725,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,61.0,0.0,,0.0
2010-11,1379804,5,92,Blackpool,Away,2272730,3021,Brett Ormerod,brett-ormerod,F,True,0.0,0.0,29.0,0.0,,0.0
2010-11,1379814,6,92,Blackpool,Home,9745,1343,Marlon Harewood,marlon-harewood,F,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1379814,6,92,Blackpool,Home,9972,15988,Luke Varney,luke-varney,F,True,1.0,0.0,25.0,0.0,,0.0
2010-11,1379814,6,92,Blackpool,Home,14739,19645,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379814,6,92,Blackpool,Home,20172,19273,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379814,6,92,Blackpool,Home,26983,42725,Elliot Grandin,elliot-grandin,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379814,6,92,Blackpool,Home,36466,50229,Matt Phillips,matt-phillips,F,True,0.0,1.0,6.0,0.0,,0.0
2010-11,1379814,6,92,Blackpool,Home,2272730,3021,Brett Ormerod,brett-ormerod,F,False,0.0,0.0,65.0,0.0,,0.0
2010-11,1379824,7,92,Blackpool,Away,9745,1343,Marlon Harewood,marlon-harewood,F,True,,,,,,
2010-11,1379824,7,92,Blackpool,Away,9972,15988,Luke Varney,luke-varney,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379824,7,92,Blackpool,Away,14739,19645,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379824,7,92,Blackpool,Away,20172,19273,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379824,7,92,Blackpool,Away,26983,42725,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,63.0,0.0,,0.0
2010-11,1379824,7,92,Blackpool,Away,36466,50229,Matt Phillips,matt-phillips,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379824,7,92,Blackpool,Away,2272730,3021,Brett Ormerod,brett-ormerod,F,True,,,,,,
2010-11,1379835,8,92,Blackpool,Home,9745,1343,Marlon Harewood,marlon-harewood,F,True,0.0,1.0,25.0,0.0,,0.0
2010-11,1379835,8,92,Blackpool,Home,9972,15988,Luke Varney,luke-varney,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379835,8,92,Blackpool,Home,14739,19645,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379835,8,92,Blackpool,Home,20172,19273,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379835,8,92,Blackpool,Home,26983,42725,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,65.0,0.0,,0.0
2010-11,1379835,8,92,Blackpool,Home,36466,50229,Matt Phillips,matt-phillips,F,True,0.0,1.0,14.0,0.0,,0.0
