season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436946,4,94,Brentford,Away,991604,244858.0,Fabio Carvalho,fabio-carvalho,F,True,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,1.0,3.0,,,0.00057177,,,,0.0,,,,,,,,18.0,,,,,,,,2.0,,6.6,,,,,,,,,,2.0,3.0,5.0,0,1.0,8.0,,2.0,,
2024-25,12436946,4,94,Brentford,Away,1005959,507433.0,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436946,4,94,Brentford,Away,1006387,513418.0,Kevin Schade,kevin-schade,M,True,,,,4.0,1.0,5.0,1.0,1.0,,,,,,,,,1.0,3.0,,,0.0152864,,,,0.0,,,,,,1.0,,45.0,,,,,,,,7.0,,6.9,,,,1.0,,,,,,9.0,2.0,11.0,0,2.0,15.0,1.0,,,2.0
2024-25,12436946,4,94,Brentford,Away,1031258,508395.0,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,2.0,1.0,3.0,,,,,,,1.0,,,,1.0,,,,0.0007135,0.0425,,,0.0,,,,,,,,10.0,,,,,,,,1.0,,6.5,,,1.0,,,,,,,2.0,1.0,3.0,1,,5.0,1.0,,,
2024-25,12436946,4,94,Brentford,Away,1177007,591357.0,Ryan Trevitt,ryan-trevitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436946,4,94,Brentford,Away,1410201,,Jayden Meghoma,meghoma-jayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436946,4,94,Brentford,Away,1518589,628204.0,Yunus Konak,yunus-konak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436977,5,94,Brentford,Away,137774,51927.0,Ben Mee,ben-mee,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436977,5,94,Brentford,Away,171919,118342.0,Mark Flekken,mark-flekken,G,False,,1.0,17.0,6.0,41.0,47.0,,,12.0,,,,1.0,,,,1.0,,,,0.00908282,,,,0.0,,-1.0224,1.0,,,,,90.0,,,,,,,,19.0,,7.4,5.0,6.0,,3.0,,,1.0,35.0,,21.0,44.0,65.0,0,,80.0,,,,
2024-25,12436977,5,94,Brentford,Away,576384,191866.0,Kristoffer Ajer,kristoffer-ajer,D,False,,,3.0,8.0,20.0,28.0,4.0,,3.0,1.0,,,,,,4.0,11.0,3.0,,,0.0123218,,,3.0,0.0,,,,,,1.0,,79.0,,,,,,,,12.0,,6.2,,,,2.0,3.0,,,5.0,,14.0,20.0,34.0,0,,52.0,1.0,1.0,2.0,
2024-25,12436977,5,94,Brentford,Away,814873,204580.0,Vitaly Janelt,vitaly-janelt,M,False,,,2.0,17.0,27.0,44.0,,,5.0,,,,2.0,,,,2.0,3.0,,,0.0118159,,,,0.0,,,,,2.0,,,90.0,,,,,,,,8.0,,6.7,,,,2.0,,1.0,,4.0,,20.0,32.0,51.0,0,2.0,61.0,,1.0,,1.0
2024-25,12436977,5,94,Brentford,Away,826057,226956.0,Mads Roerslev,mads-roerslev,D,True,,,,4.0,8.0,12.0,,,2.0,,,,,,,,,,,,0.00340349,,,,0.0,,,,,,,,11.0,,,,,,,,3.0,,6.3,,,,,,,,,,4.0,11.0,15.0,0,,17.0,,,,
2024-25,12436977,5,94,Brentford,Away,855864,231065.0,Ethan Pinnock,ethan-pinnock,D,False,,,4.0,5.0,40.0,45.0,1.0,1.0,3.0,,,,1.0,,,,2.0,5.0,1.0,,0.00478154,,,,0.0,,,,,,,,90.0,,3.0,,,,,,7.0,,6.4,,,,7.0,,,,7.0,,8.0,43.0,51.0,0,4.0,69.0,,,,2.0
2024-25,12436977,5,94,Brentford,Away,907072,440089.0,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,,12.0,11.0,23.0,1.0,,5.0,,,,1.0,,,2.0,6.0,10.0,,1.0,0.0296987,0.0879,0.0551,1.0,0.0,,,,,4.0,1.0,,79.0,1.0,,,,,,,15.0,,7.3,,,,1.0,4.0,3.0,,3.0,,20.0,14.0,31.0,1,4.0,61.0,1.0,3.0,3.0,2.0
2024-25,12436977,5,94,Brentford,Away,924378,444765.0,Sepp van den Berg,sepp-van-den-berg,D,False,,,1.0,12.0,37.0,49.0,4.0,3.0,5.0,,,,2.0,,,,8.0,8.0,,1.0,0.211041,,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,7.0,,6.8,,,,4.0,,,,2.0,,16.0,38.0,54.0,0,5.0,76.0,1.0,,,3.0
2024-25,12436977,5,94,Brentford,Away,927083,446008.0,Bryan Mbeumo,bryan-mbeumo,F,False,,,1.0,11.0,13.0,24.0,2.0,,3.0,,2.0,,,,,,4.0,3.0,,,0.0223975,0.6356,1.009,1.0,0.0,1.0,,,,,,,90.0,3.0,,,,,,,14.0,,6.8,,,,1.0,1.0,5.0,,2.0,,18.0,17.0,30.0,3,1.0,47.0,1.0,2.0,,1.0
2024-25,12436977,5,94,Brentford,Away,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,3.0,10.0,28.0,38.0,1.0,1.0,6.0,,,,,,,1.0,3.0,3.0,,,0.00856711,,,1.0,0.0,,,,,,,,90.0,,2.0,,,,,,12.0,,6.6,,,,3.0,,1.0,,6.0,,14.0,34.0,47.0,0,2.0,62.0,,,,1.0
2024-25,12436977,5,94,Brentford,Away,972421,249231.0,Keane Lewis-Potter,keane-lewis-potter,D,False,1.0,,3.0,16.0,9.0,24.0,,,4.0,,,,,1.0,,1.0,3.0,4.0,,,0.154345,0.0169,0.0095,,1.0,,,,,1.0,1.0,,90.0,1.0,2.0,,,,,,10.0,,7.6,,,,1.0,3.0,1.0,,4.0,,20.0,9.0,28.0,1,2.0,49.0,3.0,1.0,1.0,1.0
2024-25,12436977,5,94,Brentford,Away,991604,244858.0,Fabio Carvalho,fabio-carvalho,F,False,,,2.0,11.0,7.0,18.0,,,6.0,1.0,,,1.0,,,1.0,3.0,6.0,,,0.339933,,,,0.0,,,,,1.0,2.0,,87.0,,,,,,,,13.0,,7.2,,,,,2.0,,,4.0,1.0,17.0,10.0,27.0,0,2.0,41.0,2.0,3.0,1.0,2.0
2024-25,12436977,5,94,Brentford,Away,1005959,507433.0,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436977,5,94,Brentford,Away,1006387,513418.0,Kevin Schade,kevin-schade,M,True,,,,2.0,,2.0,,,2.0,,,,,,,,1.0,2.0,,,0.00053824,0.0619,0.465,,0.0,,,,,,,,27.0,1.0,,,,,,,3.0,,6.7,,,,,1.0,,,,1.0,4.0,,4.0,1,2.0,10.0,,,,1.0
2024-25,12436977,5,94,Brentford,Away,1031258,508395.0,Yehor Yarmoliuk,yehor-yarmoliuk,M,False,,,,4.0,24.0,28.0,,1.0,7.0,,,,2.0,,,1.0,3.0,3.0,,,0.00864015,,,,0.0,,,,,2.0,,,63.0,,2.0,,,,,,13.0,,6.9,,,,2.0,1.0,1.0,,1.0,,12.0,27.0,38.0,0,1.0,52.0,1.0,,1.0,
2024-25,12436977,5,94,Brentford,Away,1177007,591357.0,Ryan Trevitt,ryan-trevitt,M,True,,,,1.0,3.0,4.0,,,2.0,,,,,,,,,1.0,,,0.0002345,,,,0.0,,,,,,,,9.0,,,,,,,,3.0,,6.7,,,,,,,,,,2.0,4.0,6.0,0,1.0,8.0,,,,1.0
2024-25,12436977,5,94,Brentford,Away,1185061,570241.0,Kim Ji-Soo,kim-ji-soo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436977,5,94,Brentford,Away,1410201,,Jayden Meghoma,meghoma-jayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436977,5,94,Brentford,Away,1467880,,Tony Yogane,tony-yogane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436977,5,94,Brentford,Away,1518589,628204.0,Yunus Konak,yunus-konak,M,True,,,1.0,4.0,3.0,7.0,,1.0,,,,,1.0,,,,3.0,2.0,,,0.00183078,,,1.0,0.0,,,,,,,,11.0,,,,,,,,2.0,,6.1,,,,,1.0,,,2.0,,5.0,3.0,8.0,0,1.0,11.0,,,,1.0
2024-25,12436987,6,94,Brentford,Home,137774,51927.0,Ben Mee,ben-mee,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436987,6,94,Brentford,Home,171919,118342.0,Mark Flekken,mark-flekken,G,False,,,9.0,4.0,31.0,35.0,,1.0,9.0,,,,,,,,,1.0,,,0.00444332,,,,0.0,,0.2833,1.0,,,,,90.0,,,,,,,,13.0,1.0,7.0,2.0,2.0,,1.0,,,,20.0,,12.0,36.0,48.0,0,,55.0,,,,
2024-25,12436987,6,94,Brentford,Home,576384,191866.0,Kristoffer Ajer,kristoffer-ajer,D,False,1.0,,1.0,16.0,18.0,33.0,1.0,2.0,2.0,,,,2.0,,,,4.0,4.0,,,0.0171291,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,16.0,,7.0,,,,2.0,2.0,1.0,,3.0,,25.0,23.0,47.0,0,1.0,68.0,,1.0,1.0,1.0
2024-25,12436987,6,94,Brentford,Home,814873,204580.0,Vitaly Janelt,vitaly-janelt,M,False,,,1.0,17.0,18.0,35.0,3.0,2.0,3.0,,,,1.0,,,2.0,6.0,3.0,,,0.0258695,,,,0.0,,,,,1.0,,,90.0,,,,,,,,9.0,,6.8,,,,4.0,,,,2.0,,20.0,19.0,39.0,0,1.0,58.0,3.0,,,1.0
2024-25,12436987,6,94,Brentford,Home,826057,226956.0,Mads Roerslev,mads-roerslev,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436987,6,94,Brentford,Home,855864,231065.0,Ethan Pinnock,ethan-pinnock,D,False,,,3.0,25.0,45.0,70.0,3.0,5.0,2.0,,,,,,,,3.0,7.0,,,0.0206355,,,,0.0,,,,,1.0,,,90.0,,,,,,,,9.0,,6.9,,,,4.0,,,,7.0,,30.0,47.0,77.0,0,2.0,88.0,,1.0,,
2024-25,12436987,6,94,Brentford,Home,907072,440089.0,Mikkel Damsgaard,mikkel-damsgaard,M,False,1.0,,1.0,29.0,11.0,39.0,1.0,1.0,5.0,1.0,,,1.0,,,,3.0,9.0,,,0.0665101,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,21.0,,7.3,,,,1.0,1.0,4.0,,5.0,,43.0,14.0,53.0,0,8.0,78.0,2.0,,,5.0
2024-25,12436987,6,94,Brentford,Home,924378,444765.0,Sepp van den Berg,sepp-van-den-berg,D,False,,,,23.0,16.0,39.0,2.0,3.0,3.0,,,,,,,,3.0,7.0,,,0.0435684,0.0384,,1.0,0.0,,,,,,,,90.0,,2.0,,,,,,14.0,,7.1,,,1.0,3.0,,,,4.0,,32.0,20.0,52.0,1,2.0,68.0,1.0,2.0,,1.0
2024-25,12436987,6,94,Brentford,Home,927083,446008.0,Bryan Mbeumo,bryan-mbeumo,F,False,1.0,,1.0,23.0,8.0,30.0,3.0,1.0,5.0,,1.0,2.0,,,,2.0,6.0,7.0,,,0.406917,0.2502,0.7308,,0.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,20.0,,7.8,,,1.0,,2.0,7.0,,3.0,,36.0,11.0,40.0,4,3.0,65.0,,2.0,1.0,1.0
2024-25,12436987,6,94,Brentford,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,5.0,25.0,42.0,67.0,3.0,,3.0,,,,1.0,,,,4.0,1.0,,,0.0510713,,,,0.0,,,,,1.0,,,90.0,,,,,,,,9.0,,6.7,,,,2.0,,,,9.0,,33.0,43.0,76.0,0,1.0,82.0,,,,1.0
2024-25,12436987,6,94,Brentford,Home,972421,249231.0,Keane Lewis-Potter,keane-lewis-potter,D,False,1.0,,1.0,12.0,10.0,21.0,,1.0,4.0,,,,3.0,,,1.0,5.0,5.0,,,0.0790795,0.0126,0.0128,,0.0,,,,,1.0,,,90.0,1.0,,,,,,,15.0,,6.9,,,,1.0,3.0,3.0,,1.0,,20.0,10.0,27.0,1,2.0,48.0,4.0,,2.0,1.0
2024-25,12436987,6,94,Brentford,Home,991604,244858.0,Fabio Carvalho,fabio-carvalho,F,False,,,1.0,16.0,6.0,22.0,,1.0,2.0,,,1.0,1.0,,,,4.0,5.0,,,0.0607132,0.0243,,,1.0,,,,,1.0,1.0,,85.0,,1.0,,,,,,16.0,,7.1,,,,1.0,3.0,5.0,,2.0,,22.0,9.0,26.0,1,4.0,50.0,3.0,,,3.0
2024-25,12436987,6,94,Brentford,Home,1005959,507433.0,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436987,6,94,Brentford,Home,1006387,513418.0,Kevin Schade,kevin-schade,M,False,,,,5.0,1.0,6.0,,1.0,3.0,,,,1.0,,,,2.0,4.0,,,0.0171224,,,,0.0,,,,,,,,60.0,,1.0,,,,,,14.0,,6.8,,,,1.0,1.0,5.0,,,1.0,14.0,3.0,12.0,0,1.0,25.0,2.0,2.0,,1.0
2024-25,12436987,6,94,Brentford,Home,1031258,508395.0,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,1.0,,,14.0,13.0,26.0,,,3.0,,,,,,,1.0,3.0,,,,0.0242859,0.0425,0.5088,1.0,0.0,,,,,1.0,1.0,,30.0,1.0,,,,,,,7.0,,6.7,,,,,1.0,3.0,,,,17.0,13.0,27.0,1,,37.0,2.0,,,
2024-25,12436987,6,94,Brentford,Home,1177007,591357.0,Ryan Trevitt,ryan-trevitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436987,6,94,Brentford,Home,1185061,570241.0,Kim Ji-Soo,kim-ji-soo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436987,6,94,Brentford,Home,1410201,,Jayden Meghoma,meghoma-jayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436987,6,94,Brentford,Home,1467880,,Tony Yogane,tony-yogane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436987,6,94,Brentford,Home,1518589,628204.0,Yunus Konak,yunus-konak,M,True,,,,2.0,,2.0,1.0,,,,,,,,,2.0,3.0,,,,0.00100911,,,,0.0,,,,,,,,13.0,,,,,,,,4.0,,6.3,,,,,,,,,,4.0,,4.0,0,,7.0,,,,
2024-25,12437008,7,94,Brentford,Home,135256,128295.0,Christian Nørgaard,christian-nrgaard,M,False,,,,11.0,14.0,25.0,,1.0,6.0,,,1.0,1.0,,,1.0,3.0,3.0,,,0.00962764,0.3884,0.8118,1.0,0.0,1.0,,,,1.0,,,77.0,2.0,,,,,,,10.0,,7.4,,,,3.0,,,,3.0,,17.0,16.0,33.0,3,,49.0,1.0,2.0,,
2024-25,12437008,7,94,Brentford,Home,137774,51927.0,Ben Mee,ben-mee,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437008,7,94,Brentford,Home,171919,118342.0,Mark Flekken,mark-flekken,G,False,,,10.0,9.0,23.0,32.0,,,7.0,,,,,,,,,,,,0.00231745,,,,0.0,,-1.5813,1.0,,,,,90.0,,,,,,,,12.0,1.0,6.5,1.0,3.0,,2.0,,,,20.0,,18.0,25.0,43.0,0,,53.0,,,,
2024-25,12437008,7,94,Brentford,Home,576384,191866.0,Kristoffer Ajer,kristoffer-ajer,D,False,,,1.0,8.0,9.0,17.0,1.0,1.0,2.0,,,,1.0,,,1.0,5.0,2.0,,,0.0235639,,,1.0,0.0,,,,,2.0,,,89.0,,,,,,,,10.0,,6.4,,,,4.0,1.0,1.0,,1.0,,14.0,10.0,23.0,0,1.0,41.0,,,,1.0
2024-25,12437008,7,94,Brentford,Home,814873,204580.0,Vitaly Janelt,vitaly-janelt,M,False,2.0,,3.0,15.0,13.0,26.0,,1.0,6.0,2.0,,,,,,,2.0,3.0,,,0.164235,0.0966,0.1245,2.0,1.0,,,,,,2.0,,90.0,1.0,1.0,,,,,,6.0,,7.8,,,1.0,4.0,1.0,3.0,,6.0,,20.0,13.0,30.0,2,1.0,49.0,,,1.0,1.0
2024-25,12437008,7,94,Brentford,Home,826057,226956.0,Mads Roerslev,mads-roerslev,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437008,7,94,Brentford,Home,855864,231065.0,Ethan Pinnock,ethan-pinnock,D,False,,,1.0,6.0,16.0,22.0,2.0,4.0,3.0,,,,,,,1.0,4.0,7.0,,,0.00413056,0.194,0.6285,,0.0,1.0,,,,2.0,,,90.0,2.0,,,,,,,12.0,,7.3,,,1.0,5.0,2.0,1.0,,5.0,,9.0,22.0,30.0,3,2.0,51.0,,,1.0,1.0
2024-25,12437008,7,94,Brentford,Home,907072,440089.0,Mikkel Damsgaard,mikkel-damsgaard,M,False,5.0,,2.0,20.0,8.0,23.0,2.0,1.0,5.0,2.0,,,,,,1.0,4.0,5.0,,,0.73144,,,,2.0,,,,,,6.0,,89.0,,,,,,,,14.0,,8.7,,,,2.0,1.0,8.0,,3.0,,28.0,11.0,31.0,0,3.0,52.0,1.0,1.0,,
2024-25,12437008,7,94,Brentford,Home,924378,444765.0,Sepp van den Berg,sepp-van-den-berg,D,False,,,3.0,17.0,13.0,30.0,4.0,4.0,3.0,,1.0,1.0,,,,1.0,7.0,4.0,,,0.0161678,0.1851,0.036,2.0,0.0,,,,,,1.0,,90.0,1.0,2.0,,,,,,9.0,,6.6,,,,1.0,,1.0,,3.0,,22.0,16.0,37.0,2,,50.0,,,,
2024-25,12437008,7,94,Brentford,Home,927083,446008.0,Bryan Mbeumo,bryan-mbeumo,F,False,3.0,,,22.0,6.0,25.0,4.0,,8.0,1.0,,,,,,2.0,7.0,6.0,,,0.294543,0.8434,0.8704,,0.0,1.0,,,,,3.0,,90.0,1.0,,,,,,,13.0,,7.9,,,1.0,1.0,2.0,7.0,,1.0,1.0,28.0,7.0,28.0,2,2.0,53.0,3.0,3.0,1.0,2.0
2024-25,12437008,7,94,Brentford,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,1.0,,4.0,15.0,31.0,45.0,,6.0,3.0,,,1.0,,,,,,7.0,,,0.225834,0.7149,0.657,,0.0,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,1.0,14.0,,8.2,,,,9.0,,1.0,,10.0,1.0,23.0,37.0,59.0,2,,76.0,,1.0,,
2024-25,12437008,7,94,Brentford,Home,972421,249231.0,Keane Lewis-Potter,keane-lewis-potter,D,False,2.0,,3.0,16.0,6.0,20.0,4.0,,4.0,1.0,1.0,,,,,1.0,8.0,6.0,,,0.387134,0.2484,0.1414,1.0,0.0,,,,,,2.0,,90.0,1.0,,,,,,,15.0,,7.0,,,,1.0,3.0,5.0,,4.0,1.0,23.0,6.0,24.0,1,5.0,45.0,3.0,,1.0,1.0
2024-25,12437008,7,94,Brentford,Home,991604,244858.0,Fabio Carvalho,fabio-carvalho,F,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,,,,,,0.022737,0.8889,0.9949,,0.0,1.0,,,,,,,13.0,1.0,,,,,,,4.0,,7.3,,,,,,,,,,7.0,1.0,8.0,1,,10.0,1.0,,,
2024-25,12437008,7,94,Brentford,Home,1005959,507433.0,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437008,7,94,Brentford,Home,1006387,513418.0,Kevin Schade,kevin-schade,M,False,,,,2.0,2.0,4.0,2.0,3.0,4.0,,2.0,,,,,,5.0,7.0,,,0.00280052,0.5369,0.552,1.0,0.0,,,,,,,,77.0,2.0,,,,,,,10.0,,6.6,,,,,2.0,,,,2.0,5.0,3.0,8.0,2,2.0,24.0,4.0,2.0,,2.0
2024-25,12437008,7,94,Brentford,Home,1031258,508395.0,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,1.0,5.0,3.0,8.0,,,2.0,,,,,,,,,1.0,,,0.00863346,,,,0.0,,,,,,,,13.0,,,,,,,,3.0,,6.6,,,,,1.0,,,1.0,,5.0,5.0,10.0,0,,12.0,1.0,,1.0,
2024-25,12437008,7,94,Brentford,Home,1177007,591357.0,Ryan Trevitt,ryan-trevitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437008,7,94,Brentford,Home,1185061,570241.0,Kim Ji-Soo,kim-ji-soo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437008,7,94,Brentford,Home,1410201,,Jayden Meghoma,meghoma-jayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437008,7,94,Brentford,Home,1518589,628204.0,Yunus Konak,yunus-konak,M,True,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,3.0,1.0,,,0.00064968,0.153,,1.0,0.0,,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,1.0,,1.0,1,,4.0,1.0,,,
2024-25,12437034,8,94,Brentford,Away,135256,128295.0,Christian Nørgaard,christian-nrgaard,M,False,,,,22.0,25.0,47.0,1.0,2.0,9.0,,,,,,,3.0,7.0,6.0,,,0.0412532,0.0198,0.096,3.0,0.0,,,,,2.0,,,90.0,1.0,1.0,,,,,,12.0,,7.1,,,,2.0,2.0,,,1.0,,25.0,27.0,52.0,1,3.0,74.0,1.0,,1.0,3.0
2024-25,12437034,8,94,Brentford,Away,137774,51927.0,Ben Mee,ben-mee,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437034,8,94,Brentford,Away,171919,118342.0,Mark Flekken,mark-flekken,G,False,,1.0,5.0,1.0,27.0,28.0,,1.0,11.0,,,,,,,,,1.0,,,0.00044801,,,,0.0,,-0.0074000000000001,,,,,,90.0,,,,,,,,9.0,1.0,8.8,5.0,9.0,,4.0,,,1.0,14.0,,10.0,27.0,37.0,0,,58.0,,,,
2024-25,12437034,8,94,Brentford,Away,576384,191866.0,Kristoffer Ajer,kristoffer-ajer,D,False,,,3.0,24.0,18.0,42.0,2.0,2.0,2.0,,,,1.0,,,,3.0,3.0,,,0.0218898,,,,0.0,,,,,,,,90.0,,,,,,,,8.0,,6.5,,,,2.0,,,,4.0,,28.0,20.0,48.0,0,1.0,57.0,2.0,,,1.0
2024-25,12437034,8,94,Brentford,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,4.0,1.0,5.0,,,,,,,,,,,1.0,,,,0.00586866,,,,0.0,,,,,,,,24.0,,,,,,,,3.0,,6.4,,,,,1.0,,,,1.0,5.0,1.0,6.0,0,,9.0,1.0,,,
2024-25,12437034,8,94,Brentford,Away,814873,204580.0,Vitaly Janelt,vitaly-janelt,M,False,,,3.0,13.0,22.0,35.0,1.0,,5.0,1.0,,,,,,,1.0,,,,0.155189,,,,0.0,,,,,,1.0,,75.0,,,,,,,,4.0,,6.8,,,,1.0,,1.0,,4.0,,15.0,23.0,37.0,0,,40.0,1.0,,,
2024-25,12437034,8,94,Brentford,Away,826057,226956.0,Mads Roerslev,mads-roerslev,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.0414101,,,,0.0,,,,,,,,10.0,,,,,,,,1.0,,6.6,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2024-25,12437034,8,94,Brentford,Away,855864,231065.0,Ethan Pinnock,ethan-pinnock,D,False,1.0,,5.0,20.0,43.0,62.0,5.0,2.0,3.0,,,,,,,,5.0,6.0,,,0.128262,0.4194,0.968,,0.0,1.0,,,,2.0,1.0,1.0,90.0,1.0,1.0,,,,,,5.0,,8.2,,,,8.0,,1.0,,8.0,,21.0,45.0,65.0,1,4.0,88.0,,,,2.0
2024-25,12437034,8,94,Brentford,Away,907072,440089.0,Mikkel Damsgaard,mikkel-damsgaard,M,False,2.0,,1.0,26.0,11.0,35.0,1.0,,6.0,1.0,,,2.0,,,1.0,7.0,4.0,,,0.239857,0.0761,,1.0,1.0,,,,,,1.0,,90.0,,,,,,,,25.0,,7.2,,,1.0,3.0,5.0,6.0,,5.0,,43.0,11.0,48.0,1,1.0,71.0,4.0,,3.0,1.0
2024-25,12437034,8,94,Brentford,Away,924378,444765.0,Sepp van den Berg,sepp-van-den-berg,D,False,,,,8.0,20.0,28.0,2.0,2.0,2.0,,,,1.0,,,,4.0,5.0,,,0.00191961,,,,0.0,,,,,3.0,,,87.0,,1.0,,,,,,11.0,,6.8,,,,2.0,3.0,1.0,,,,11.0,24.0,34.0,0,1.0,56.0,3.0,,2.0,
2024-25,12437034,8,94,Brentford,Away,927083,446008.0,Bryan Mbeumo,bryan-mbeumo,F,False,2.0,,1.0,18.0,4.0,20.0,3.0,,8.0,,,,,,,3.0,8.0,7.0,,,0.0508938,0.0342,,,0.0,,,,,,2.0,,90.0,,1.0,,,,,,19.0,,7.3,,,1.0,2.0,6.0,2.0,,3.0,1.0,24.0,6.0,28.0,1,2.0,57.0,4.0,1.0,4.0,2.0
