playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,expectedGoalsFreekick,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,setPiecesGoals,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,shotsBlockedInBox,iboxBlocked,throughBalls,goalAssists,shotsOnTargetOutsideBox,unsuccessfulLayoffs,oboxTarget,hitWoodwork,handballsConceded,secondGoalAssists,penaltiesConceded,ownGoalScored,lastPlayerTackle,otherGoals,redCards2ndYellow,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,penaltiesFaced,savesMadeParried,savesMadeFromInsideBox,catches,punches,headedGoals,penaltiesSaved,savesMadeCaught,savesFromPenalty,drops,foulWonPenalty,penaltiesTaken,penaltyGoals
55459,Aaron Cresswell,Defender,West Ham,21,England,2019-20,111.0,18.0,2.1598,0.0,0.4137,3.0,5.0,3.0,1.5718,43.0,14.0,194.0,31.0,1.0,2.0,31.0,318.0,83.0,1251.0,3.0,2.0,2.0,3.0,19.0,85.0,5.0,26.0,2.0,2730.0,2.0,40.0,116.0,3.0,76.0,71.0,866.0,6.0,24.0,47.0,5.0,50.9741,26.0,13.0,59.0,51.0,71.0,307.0,17.0,1.0,227.0,23.0,1.0,703.0,172.0,31.0,1.0,17.0,2.0,23.0,582.0,48.0,101.0,33.0,7.0,142.0,45.0,0.0,1213.0,9.0,22.0,527.0,26.0,11.0,10.0,7.0,64.0,16.0,35.0,10.0,1.0,67.0,177.0,2042.0,273.0,3.0,3.0,61.0,377.0,10.0,1.364,7.0,124.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40669,Angelo Ogbonna,Defender,West Ham,21,Italy,2019-20,97.0,1.0,0.299,0.0,,1.0,4.0,1.0,1.4158,38.0,12.0,111.0,31.0,,,31.0,233.0,1.0,977.0,2.0,,0.0,,,164.0,6.0,1.0,2.0,2787.0,2.0,62.0,159.0,3.0,24.0,57.0,668.0,,29.0,,4.0,41.6894,2.0,27.0,130.0,44.0,35.0,227.0,14.0,0.0,256.0,18.0,2.0,433.0,141.0,31.0,,14.0,1.0,,248.0,41.0,1.0,2.0,,92.0,102.0,0.0,959.0,8.0,,250.0,24.0,5.0,32.0,,262.0,22.0,28.0,,,76.0,55.0,1326.0,,1.0,,70.0,497.0,14.0,1.7797,4.0,122.0,81.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
105717,Arthur Masuaku,Defender,West Ham,21,DR Congo,2019-20,75.0,5.0,0.9273,1.0,,,2.0,2.0,0.2189,41.0,5.0,71.0,17.0,,3.0,10.0,100.0,20.0,504.0,,,,,,26.0,1.0,5.0,1.0,932.0,1.0,13.0,90.0,2.0,31.0,77.0,387.0,,14.0,12.0,1.0,17.6171,6.0,2.0,22.0,18.0,62.0,182.0,9.0,0.0,165.0,15.0,,215.0,74.0,17.0,,18.0,,17.0,206.0,16.0,20.0,36.0,,139.0,13.0,0.0,495.0,3.0,7.0,187.0,23.0,27.0,5.0,,34.0,10.0,13.0,,,17.0,73.0,829.0,67.0,2.0,,18.0,203.0,7.0,0.1147,4.0,29.0,40.0,7.0,,,2.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
222018,Ben Johnson,Defender,West Ham,21,England,2019-20,17.0,2.0,0.1134,0.0,,,,,,8.0,1.0,20.0,3.0,,,3.0,33.0,9.0,121.0,,,,,,12.0,,2.0,,270.0,,5.0,17.0,,10.0,10.0,82.0,,,9.0,,1.9229,1.0,,10.0,3.0,12.0,20.0,1.0,0.0,34.0,3.0,,67.0,12.0,3.0,,4.0,,,60.0,3.0,9.0,1.0,,22.0,7.0,0.0,121.0,1.0,1.0,56.0,4.0,1.0,2.0,,21.0,8.0,3.0,,,6.0,13.0,201.0,20.0,,,12.0,30.0,5.0,0.0135,0.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166640,Fabián Balbuena,Defender,West Ham,21,Paraguay,2019-20,59.0,,0.1824,0.0,,2.0,4.0,,1.6452,17.0,8.0,67.0,17.0,,,13.0,143.0,1.0,503.0,1.0,,0.0,,,91.0,3.0,,3.0,1176.0,3.0,37.0,74.0,2.0,17.0,20.0,325.0,,15.0,,1.0,26.2073,1.0,9.0,71.0,24.0,22.0,71.0,2.0,0.0,133.0,10.0,1.0,275.0,65.0,17.0,1.0,5.0,,,130.0,22.0,1.0,1.0,,42.0,54.0,0.0,488.0,4.0,2.0,154.0,12.0,2.0,5.0,,126.0,6.0,26.0,,,35.0,31.0,689.0,5.0,,,26.0,230.0,3.0,1.5477,2.0,76.0,48.0,4.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459373,Gonçalo Cardoso,Defender,West Ham,21,Portugal,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219924,Issa Diop,Defender,West Ham,21,Morocco,2019-20,84.0,,0.9097,0.0,,1.0,7.0,,0.8292,27.0,14.0,105.0,32.0,,,31.0,214.0,1.0,974.0,3.0,1.0,1.0,,,119.0,4.0,,4.0,2766.0,4.0,40.0,122.0,5.0,27.0,43.0,711.0,,25.0,,5.0,52.6844,4.0,9.0,164.0,54.0,44.0,174.0,11.0,0.0,206.0,16.0,2.0,476.0,145.0,32.0,1.0,13.0,,2.0,258.0,49.0,1.0,7.0,,87.0,79.0,0.0,937.0,7.0,1.0,234.0,14.0,5.0,21.0,,252.0,31.0,47.0,,,49.0,72.0,1350.0,2.0,1.0,,57.0,502.0,16.0,1.463,8.0,109.0,89.0,1.0,1.0,1.0,,1.0,,,,,2.0,,3.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,
81012,Ryan Fredericks,Defender,West Ham,21,England,2019-20,116.0,15.0,3.1272,0.0,,2.0,,2.0,,82.0,1.0,147.0,27.0,,,25.0,222.0,44.0,856.0,,,,2.0,,72.0,6.0,15.0,,2237.0,,36.0,149.0,4.0,50.0,113.0,603.0,,29.0,56.0,3.0,38.4393,18.0,12.0,64.0,39.0,80.0,68.0,21.0,0.0,265.0,10.0,,359.0,113.0,27.0,,26.0,,20.0,398.0,35.0,44.0,32.0,,193.0,36.0,0.0,852.0,1.0,17.0,379.0,56.0,11.0,10.0,,291.0,25.0,24.0,,1.0,31.0,138.0,1452.0,148.0,2.0,2.0,50.0,251.0,15.0,0.1355,7.0,75.0,93.0,2.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48717,Winston Reid,Defender,West Ham,21,New Zealand,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
