season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436875,1,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,False,,,4.0,9.0,33.0,42.0,,4.0,1.0,,,,,,,1.0,8.0,,,0.00366368,0.0721,0.2515,1.0,0.0,,,,,1.0,,,90.0,1.0,1.0,,,,12.0,,7.2,,,,,8.0,,,,11.0,,17.0,36.0,53.0,1,4.0,71.0,1.0,,,
2024-25,12436875,1,17,Nottingham_Forest,Home,358218,114241,Harry Toffolo,harry-toffolo,D,True,,,,14.0,1.0,15.0,,,,,,1.0,,,,,2.0,,,0.0132157,0.0172,,,0.0,,,,,,,,36.0,,,,,,8.0,,6.7,,,,,3.0,,3.0,,,,19.0,1.0,17.0,1,2.0,36.0,,,,
2024-25,12436875,1,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,False,,,,16.0,4.0,20.0,,,2.0,,,,,,,3.0,2.0,,,0.0209659,0.021,,2.0,0.0,,,,,1.0,,,54.0,,,,,,13.0,,6.8,,,1.0,,2.0,1.0,1.0,,1.0,,20.0,6.0,25.0,1,2.0,42.0,,,,2.0
2024-25,12436875,1,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,False,2.0,,,12.0,16.0,26.0,,2.0,4.0,,,,2.0,,,5.0,9.0,,,0.126703,0.0347,,2.0,0.0,,,,,2.0,2.0,,90.0,,,,,,10.0,,7.3,,,1.0,,1.0,3.0,2.0,,3.0,,15.0,19.0,32.0,1,5.0,60.0,,,2.0,3.0
2024-25,12436875,1,17,Nottingham_Forest,Home,983066,466404,Andrew Omobamidele,andrew-omobamidele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436875,1,17,Nottingham_Forest,Home,1199282,575476,Murillo,murillo,D,False,,,1.0,8.0,28.0,36.0,1.0,1.0,7.0,,,,1.0,,1.0,5.0,3.0,,,0.00219675,,,2.0,0.0,,,,,,,,90.0,,2.0,,,,4.0,,6.9,,,,,6.0,1.0,,,1.0,,9.0,30.0,39.0,0,1.0,51.0,,,1.0,1.0
2024-25,12436875,1,17,Nottingham_Forest,Home,1418646,569014,Eric da Silva Moreira,eric-da-silva-moreira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436900,2,17,Nottingham_Forest,Away,139310,90585,Willy Boly,willy-boly,D,True,,,1.0,1.0,,1.0,,,,,,,,,,,,,,0.00015528,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,0,,1.0,,,,
2024-25,12436900,2,17,Nottingham_Forest,Away,358218,114241,Harry Toffolo,harry-toffolo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436900,2,17,Nottingham_Forest,Away,800417,159506,Ola Aina,ola-aina,D,False,,,1.0,25.0,20.0,45.0,1.0,,11.0,1.0,,,,,,2.0,4.0,,,0.0897605,,,,0.0,,,,,3.0,1.0,,90.0,,1.0,,,,8.0,,7.8,,,,,3.0,2.0,,,2.0,,28.0,22.0,50.0,0,,73.0,,3.0,1.0,
2024-25,12436900,2,17,Nottingham_Forest,Away,836168,227444,Nikola Milenković,nikola-milenkovic,D,False,,,2.0,9.0,19.0,28.0,,3.0,5.0,,2.0,1.0,,,,,3.0,,,0.00549899,0.9835,,,0.0,,,,,2.0,1.0,,90.0,,,,,,1.0,,7.1,,,2.0,,6.0,,,,3.0,,9.0,20.0,29.0,3,,43.0,,,,
2024-25,12436900,2,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,False,1.0,,2.0,16.0,7.0,22.0,,1.0,4.0,,1.0,2.0,1.0,,,1.0,4.0,,,0.0194401,0.2845,0.1892,,0.0,,,,,2.0,,,90.0,1.0,1.0,,,,7.0,,7.6,,,2.0,,4.0,,2.0,,4.0,,18.0,9.0,25.0,5,2.0,48.0,,1.0,,2.0
2024-25,12436900,2,17,Nottingham_Forest,Away,983066,466404,Andrew Omobamidele,andrew-omobamidele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436900,2,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,False,,,2.0,12.0,16.0,28.0,,,3.0,1.0,,,1.0,,1.0,5.0,2.0,,,0.105232,,,2.0,0.0,,,,,,1.0,,90.0,,,,,,7.0,,7.0,,,,,2.0,1.0,,,5.0,,17.0,16.0,33.0,0,2.0,42.0,,,,2.0
2024-25,12436900,2,17,Nottingham_Forest,Away,1418646,569014,Eric da Silva Moreira,eric-da-silva-moreira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436926,3,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436926,3,17,Nottingham_Forest,Home,294593,106468,Álex Moreno,alex-moreno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436926,3,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,False,1.0,,2.0,20.0,12.0,31.0,2.0,1.0,8.0,,,,,,1.0,4.0,4.0,,,0.106611,0.0133,,,0.0,,,,,5.0,1.0,,90.0,,,,,,20.0,,6.9,,,1.0,,,2.0,5.0,,4.0,,31.0,14.0,40.0,1,,72.0,2.0,2.0,1.0,
2024-25,12436926,3,17,Nottingham_Forest,Home,836168,227444,Nikola Milenković,nikola-milenkovic,D,False,,,5.0,11.0,27.0,38.0,2.0,2.0,6.0,,,,,,,4.0,3.0,,,0.0058199,,,3.0,0.0,,,,,1.0,1.0,,90.0,,,,,,4.0,,6.8,,,,,,,,,6.0,,13.0,29.0,42.0,0,1.0,46.0,,,,1.0
2024-25,12436926,3,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,False,,,2.0,9.0,8.0,17.0,1.0,2.0,3.0,,,,2.0,,3.0,8.0,6.0,,,0.0283403,0.1244,,2.0,0.0,,,,,,1.0,,90.0,,,,,,15.0,,6.6,,,1.0,,2.0,,1.0,,4.0,,16.0,11.0,26.0,1,2.0,44.0,,2.0,,1.0
