playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,penaltiesSaved,expectedAssists,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,ownGoalScored,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,hitWoodwork,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,oboxBlocked,substituteOn,shotsOnTargetOutsideBox,unsuccessfulLayoffs,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,blocks,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,expectedGoals,overruns,goalAssists,unsuccessfulCrossesOpenPlay,goals,offsides,awayGoals,cornersTakenInclShortCorners,iboxTarget,shotsOnTargetInBox,homeGoals,rightFootGoals,headedGoals,unsuccessfulCrossesAndCorners,throwInsToOwnPlayer,setPiecesGoals,successfulCornersIntoBox,leftFootGoals,freekickTotal,attemptsFromSetPieces,handballsConceded,expectedGoalsFreekick,successfulCrossesAndCorners,penaltiesTaken,penaltyGoals,unsuccessfulCornersIntoBox,successfulCrossesOpenPlay,clearancesOffTheLine,secondGoalAssists,foulWonPenalty,lastPlayerTackle
647850,Charalampos Kostoulas,Forward,Brighton,36,Greece,2025-26,0.0,0.0,2.0,58.0,,0.5561,,11.0,,29.0,21.0,2.0,32.0,127.0,,,44.0,,,353.0,22.0,51.0,1.0,,14.0,29.0,94.0,,,,6.5235,,9.0,,4.0,9.0,36.0,47.0,,7.0,0.0,109.0,,31.0,25.0,21.0,68.0,8.0,65.0,22.0,,125.0,87.0,7.0,11.0,,,17.0,7.0,1.0,265.0,,,27.0,4.0,,3.0,9.0,5.0,8.0,2.2346,16.0,,12.0,1.0,19.0,,1.0,42.0,,4.0,7.0,,4.0,16.0,26.0,4.0,8.0,8.0,,1.0,32.0,2.0,1.0,2.1352,1.0,1.0,6.0,2.0,4.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,
50175,Danny Welbeck,Forward,Brighton,36,England,2025-26,0.0,0.0,5.0,114.0,,1.4019,,24.0,,96.0,37.0,26.0,100.0,486.0,,,56.0,1.0,,2263.0,37.0,64.0,5.0,,27.0,45.0,381.0,,,4.0,29.7163,,19.0,1.0,30.0,28.0,77.0,126.0,,10.0,4.0,178.0,,71.0,51.0,37.0,230.0,23.0,122.0,19.0,,480.0,193.0,14.0,11.0,,,137.0,30.0,5.0,781.0,1.0,1.0,156.0,20.0,,4.0,16.0,10.0,28.0,11.9359,46.0,5.0,51.0,3.0,11.0,2.0,5.0,114.0,,7.0,14.0,2.0,10.0,16.0,36.0,7.0,18.0,7.0,,9.0,152.0,19.0,3.0,12.4448,1.0,1.0,2.0,13.0,5.0,5.0,1.0,13.0,13.0,8.0,8.0,2.0,2.0,,1.0,1.0,3.0,3.0,3.0,1.0,0.2319,1.0,3.0,1.0,,,,,,
463067,Georginio Rutter,Forward,Brighton,36,France,2025-26,0.0,0.0,2.0,170.0,,2.9264,,32.0,,121.0,32.0,20.0,133.0,436.0,,,50.0,1.0,,1790.0,31.0,113.0,6.0,,42.0,94.0,287.0,,,3.0,20.023,1.0,22.0,1.0,26.0,20.0,139.0,87.0,,34.0,1.0,283.0,,164.0,60.0,32.0,220.0,14.0,233.0,19.0,,415.0,353.0,20.0,28.0,,,105.0,30.0,16.0,925.0,,1.0,86.0,18.0,,12.0,28.0,14.0,14.0,3.3431,28.0,8.0,27.0,5.0,12.0,6.0,6.0,100.0,,9.0,17.0,6.0,12.0,37.0,96.0,9.0,14.0,20.0,1.0,11.0,80.0,16.0,5.0,3.0158,7.0,3.0,18.0,3.0,11.0,1.0,,5.0,5.0,2.0,1.0,,18.0,1.0,,,2.0,,,,,3.0,,,,3.0,,,1.0,
608181,Stefanos Tzimas,Forward,Brighton,36,Greece,2025-26,0.0,0.0,0.0,18.0,,0.1183,,3.0,,5.0,9.0,1.0,7.0,24.0,,,2.0,,,133.0,2.0,5.0,,,2.0,5.0,17.0,,,,4.3563,,5.0,1.0,1.0,2.0,16.0,6.0,,1.0,0.0,23.0,,5.0,10.0,9.0,10.0,2.0,21.0,,,22.0,23.0,2.0,1.0,,,4.0,4.0,1.0,58.0,,2.0,7.0,3.0,,2.0,,1.0,1.0,0.6397,3.0,1.0,1.0,,8.0,,,11.0,,1.0,1.0,,1.0,1.0,10.0,1.0,2.0,1.0,1.0,,9.0,1.0,,0.4624,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,
592031,Yankuba Minteh,Forward,Brighton,36,Gambia,2025-26,0.0,0.0,3.0,174.0,,5.1219,,56.0,,186.0,34.0,26.0,202.0,630.0,1.0,,51.0,2.0,,2398.0,32.0,162.0,6.0,,62.0,143.0,413.0,,,3.0,36.4401,,40.0,,16.0,33.0,142.0,98.0,,22.0,1.0,336.0,,131.0,95.0,34.0,357.0,27.0,285.0,19.0,,618.0,514.0,37.0,65.0,1.0,,220.0,32.0,15.0,1304.0,,10.0,108.0,18.0,,16.0,34.0,15.0,11.0,2.9533,26.0,2.0,26.0,4.0,8.0,1.0,8.0,185.0,2.0,11.0,27.0,1.0,19.0,56.0,90.0,11.0,15.0,40.0,,17.0,181.0,15.0,4.0,3.8031,14.0,4.0,103.0,3.0,10.0,1.0,32.0,7.0,7.0,2.0,1.0,,122.0,15.0,,5.0,2.0,,,1.0,,37.0,,,18.0,31.0,,2.0,1.0,
