season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436894,2,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,28.0,4.0,32.0,1.0,,4.0,,,,,,1.0,6.0,,,,0.0461879,0.2146,0.3174,1.0,0.0,1.0,,,,,1.0,,90.0,2.0,,,,,,,,19.0,,7.1,,,,,,3.0,3.0,,2.0,,37.0,7.0,41.0,2,,56.0,3.0,,,
2024-25,12436894,2,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,,7.0,2.0,9.0,1.0,,3.0,,,,1.0,,,3.0,,,,0.0110419,,,1.0,0.0,,,,,,,,21.0,,,,,,,,,4.0,,6.5,,,,,,,,,,,9.0,2.0,11.0,0,,14.0,2.0,,,
2024-25,12436894,2,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,3.0,,3.0,,,,,,,,,,1.0,1.0,,,0.01242,,,1.0,0.0,,,,,,,,10.0,,,,,,,,,,,6.7,,,,,,,,,,,3.0,,3.0,0,,4.0,,1.0,,
2024-25,12436894,2,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,37.0,24.0,61.0,1.0,2.0,7.0,,,,3.0,,,7.0,5.0,,,0.0322502,,,3.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,5.0,,6.9,,,,,,,,,,,40.0,25.0,65.0,0,2.0,72.0,1.0,1.0,,1.0
2024-25,12436894,2,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,1.0,33.0,14.0,47.0,1.0,,3.0,,,1.0,,,1.0,5.0,2.0,,,0.0285452,0.5254,0.3532,1.0,0.0,1.0,,,,,,,69.0,1.0,,,,,,,,8.0,,7.3,,,,,,2.0,1.0,,2.0,,38.0,14.0,51.0,2,1.0,63.0,,1.0,,1.0
2024-25,12436915,3,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,0.00034676,,,,0.0,,,,,,,,9.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,4.0,,4.0,0,,4.0,,,,
2024-25,12436915,3,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,2.0,,1.0,19.0,11.0,28.0,,,2.0,,,,2.0,,,3.0,2.0,,,0.476818,,,,0.0,,,,,1.0,1.0,,87.0,,,,,,,,,25.0,,6.6,,,,,,2.0,14.0,,5.0,,40.0,14.0,40.0,0,,59.0,,1.0,1.0,
2024-25,12436915,3,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,3.0,14.0,15.0,29.0,1.0,,3.0,,,,1.0,,3.0,6.0,3.0,,,0.136744,0.0313,0.2059,,0.0,,,,,1.0,2.0,,87.0,1.0,,,,,,,,8.0,,7.1,,,,,,3.0,2.0,,4.0,,18.0,15.0,31.0,1,,46.0,,1.0,2.0,
2024-25,12436915,3,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.34e-06,,,,0.0,,,,,,,,9.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,,1.0,1.0,0,,3.0,1.0,,,
2024-25,12436915,3,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0,,,,,,,,9.0,,,,,,,,,,,6.3,,,,,,,,,,,,,,0,,,,,,
2024-25,12436915,3,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,2.0,23.0,13.0,36.0,,2.0,3.0,,,,1.0,,,5.0,5.0,,,0.0156126,,,3.0,0.0,,,,,3.0,,,87.0,,1.0,,,,,,,3.0,,6.9,,,,,,1.0,,,2.0,,24.0,14.0,38.0,0,1.0,47.0,,2.0,,
2024-25,12436915,3,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,True,,,1.0,6.0,4.0,10.0,,1.0,1.0,,,,,,,1.0,3.0,,,0.00238931,,,1.0,0.0,,,,,,2.0,,18.0,,,,,,,,,,,7.0,,,,,,,,,1.0,,6.0,4.0,10.0,0,2.0,12.0,,,,1.0
2024-25,12436915,3,54,Fulham,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,2.0,15.0,20.0,35.0,,,2.0,,,2.0,,,,2.0,3.0,,,0.0122088,0.1652,,2.0,0.0,,,,,1.0,,,72.0,,,,,,,,,2.0,,6.9,,,,,,,,,2.0,,15.0,22.0,37.0,2,1.0,43.0,,2.0,,1.0
2024-25,12436941,4,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,1.0,,,9.0,4.0,12.0,,,3.0,1.0,,,,,,,1.0,,,0.130397,,,,0.0,,,,,,1.0,,17.0,,,,,,,,,1.0,,6.9,,,,,,,1.0,,,,10.0,4.0,13.0,0,,16.0,,1.0,,
2024-25,12436941,4,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,1.0,11.0,11.0,21.0,1.0,1.0,4.0,,,1.0,2.0,,1.0,6.0,3.0,,,0.0342813,0.21,0.1688,2.0,0.0,,,,,,2.0,,86.0,1.0,,,,,,,,16.0,,7.0,,,3.0,,1.0,1.0,5.0,,4.0,,23.0,13.0,31.0,5,,49.0,1.0,1.0,1.0,
2024-25,12436941,4,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,16.0,4.0,19.0,,,4.0,,,1.0,,,2.0,3.0,5.0,,,0.390282,0.0385,,,0.0,,,,,,2.0,,66.0,,,,,,,,,14.0,,7.1,,,,,,2.0,3.0,,1.0,,22.0,6.0,25.0,1,3.0,43.0,2.0,1.0,1.0,2.0
2024-25,12436941,4,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436941,4,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,1.0,,,4.0,1.0,4.0,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,0.0755963,,,,0.0,,,,,,1.0,,11.0,,,,,,,,,3.0,,6.7,,,,,,,2.0,,,,6.0,2.0,6.0,0,1.0,10.0,,,,
2024-25,12436941,4,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,6.0,19.0,25.0,1.0,2.0,3.0,,,,1.0,,,6.0,6.0,,,0.00152769,,,3.0,0.0,,,,,,,,66.0,,1.0,,,,,,,4.0,,6.7,,,,,1.0,1.0,,,,,6.0,21.0,27.0,0,3.0,37.0,1.0,1.0,,3.0
2024-25,12436941,4,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,True,,,,7.0,4.0,11.0,,2.0,3.0,,,,,,,,2.0,,,0.00638397,,,,0.0,,,,,2.0,1.0,,24.0,,,,,,,,,1.0,,6.9,,,,,,,,,,,8.0,4.0,12.0,0,,17.0,,,,
2024-25,12436941,4,54,Fulham,Home,826139,200641,Reiss Nelson,reiss-nelson,M,True,,,,7.0,1.0,8.0,,,2.0,,,1.0,1.0,,1.0,3.0,4.0,,,0.00518251,0.0772,0.0562,1.0,0.0,,,,,,,,24.0,1.0,,,,,,,,5.0,,7.0,,,,,,2.0,,,,,10.0,1.0,11.0,2,2.0,20.0,1.0,,2.0,
2024-25,12436941,4,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,1.0,,2.0,17.0,10.0,26.0,,,2.0,1.0,,3.0,1.0,,2.0,6.0,3.0,,,0.661134,0.2229,,1.0,1.0,,,,,1.0,3.0,,73.0,,,,,,,,,8.0,,7.4,,,,,1.0,2.0,1.0,,2.0,1.0,17.0,11.0,27.0,3,3.0,47.0,2.0,,,3.0
2024-25,12436964,5,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436964,5,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,3.0,,,13.0,9.0,19.0,,,3.0,,,,,,,2.0,3.0,,,0.0818008,0.0577,0.0664,1.0,0.0,,,,,,3.0,,67.0,1.0,,,,,,,,13.0,,6.9,,,1.0,,1.0,1.0,5.0,,3.0,,24.0,9.0,28.0,2,3.0,41.0,1.0,,,1.0
2024-25,12436964,5,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,21.0,5.0,26.0,1.0,,2.0,2.0,1.0,,,,,4.0,2.0,,,0.231727,0.3524,0.2815,,1.0,,,,,1.0,5.0,,90.0,2.0,,,,,,,,13.0,,7.7,,,1.0,,1.0,4.0,3.0,,2.0,,28.0,5.0,30.0,3,,49.0,3.0,1.0,1.0,
2024-25,12436964,5,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,3.0,3.0,6.0,1.0,,5.0,,,,,,,3.0,2.0,,,0.00247514,,,3.0,0.0,,,,,,,,23.0,,,,,,,,,3.0,,6.6,,,,,,,,,,,5.0,3.0,8.0,0,2.0,12.0,1.0,,,
2024-25,12436964,5,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,False,1.0,,,9.0,12.0,20.0,,,3.0,1.0,,,2.0,,,5.0,1.0,,,0.0732761,,,3.0,0.0,,,,,,1.0,,45.0,,1.0,,,,,,,1.0,,6.8,,,,,,1.0,1.0,,,,10.0,12.0,21.0,0,,24.0,,,1.0,
2024-25,12436964,5,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,True,,,1.0,8.0,4.0,12.0,,,2.0,,,,,,,1.0,1.0,,,0.00672046,,,,0.0,,,,,2.0,1.0,,45.0,,,,,,,,,1.0,,6.8,,,,,1.0,1.0,,,1.0,,8.0,4.0,12.0,0,1.0,18.0,,,,1.0
2024-25,12436964,5,54,Fulham,Home,826139,200641,Reiss Nelson,reiss-nelson,M,True,,,,4.0,,4.0,,,2.0,,,,,,,1.0,2.0,,,0.0522126,0.3117,0.179,1.0,0.0,1.0,,,,,1.0,,16.0,1.0,,,,,,,,2.0,,7.6,,,,,,,1.0,,1.0,,6.0,,5.0,1,2.0,9.0,,,,2.0
2024-25,12436964,5,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,,16.0,9.0,25.0,1.0,1.0,,,,,1.0,,,3.0,5.0,,,0.0235791,0.4102,0.3866,1.0,0.0,1.0,,,1.0,,,,84.0,1.0,,,,,,,,6.0,,7.7,,,2.0,,1.0,,,,,,19.0,9.0,28.0,3,3.0,40.0,3.0,1.0,,1.0
2024-25,12437001,6,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437001,6,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,3.0,,,16.0,8.0,21.0,1.0,,1.0,,,1.0,,,,2.0,2.0,,,0.057601,0.0471,,1.0,0.0,,,,,1.0,1.0,,69.0,,,,,,,,1.0,7.0,,7.4,,,,,,1.0,6.0,,1.0,,23.0,8.0,25.0,1,,35.0,,1.0,1.0,
2024-25,12437001,6,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,36.0,9.0,45.0,,,4.0,,,1.0,,,,1.0,1.0,,,0.144085,0.029,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,,,16.0,,7.4,,,,,6.0,1.0,3.0,,3.0,,50.0,9.0,56.0,1,,71.0,2.0,,1.0,
2024-25,12437001,6,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437001,6,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,1.0,,1.0,1.0,,,,,,,,,2.0,2.0,,,0.00298054,,,1.0,0.0,,,,,1.0,,,16.0,,,,,,,,,3.0,,6.7,,,,,1.0,,1.0,,1.0,,4.0,,3.0,0,1.0,10.0,,1.0,,1.0
2024-25,12437001,6,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,26.0,14.0,40.0,,1.0,2.0,,,,1.0,,,3.0,3.0,,,0.0244155,,,2.0,0.0,,,,,2.0,1.0,,83.0,,,,,,,,,7.0,,6.8,,,,,1.0,,,,1.0,,28.0,18.0,46.0,0,,52.0,1.0,2.0,,
2024-25,12437001,6,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,True,,,1.0,5.0,6.0,11.0,1.0,1.0,2.0,,,,,,,1.0,2.0,,,0.00151163,,,,0.0,,,,,,,,21.0,,1.0,,,,,,,5.0,,6.7,,,,,,,,,1.0,,8.0,7.0,15.0,0,1.0,18.0,1.0,,,
2024-25,12437001,6,54,Fulham,Away,826139,200641,Reiss Nelson,reiss-nelson,M,True,,,,6.0,2.0,8.0,,,3.0,,,1.0,1.0,,1.0,2.0,,,,0.00514496,0.0216,,,0.0,,,,,,,,21.0,,,,,,,,,6.0,,6.5,,,,,,,1.0,,,,8.0,3.0,10.0,1,,16.0,2.0,,,
2024-25,12437001,6,54,Fulham,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,1.0,36.0,11.0,47.0,,1.0,3.0,,,1.0,,,1.0,2.0,2.0,,,0.0525045,0.1511,,,0.0,,,,,,3.0,,88.0,,,,,,,,,7.0,,7.1,,,1.0,,1.0,1.0,,,1.0,,39.0,12.0,51.0,2,1.0,60.0,1.0,,,
2024-25,12437022,7,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,1.0,28.0,6.0,34.0,,,2.0,,,,,,,,1.0,,,0.0239285,,,,0.0,,,,,2.0,,,25.0,,,,,,,,,2.0,,6.9,,,,,,,,,1.0,,28.0,8.0,36.0,0,1.0,41.0,,,,
2024-25,12437022,7,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,1.0,9.0,4.0,12.0,,,1.0,,,,1.0,,,2.0,,,,0.32469,0.5854,0.9797,1.0,0.0,1.0,,,,,3.0,,65.0,1.0,1.0,,,,,,,4.0,,7.4,,,,,,,2.0,,3.0,,12.0,4.0,14.0,1,,20.0,1.0,,,
2024-25,12437022,7,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,24.0,5.0,29.0,1.0,,4.0,1.0,,1.0,1.0,,,3.0,5.0,,,0.442829,0.0475,,,0.0,,,,,1.0,2.0,,77.0,,,,,,,,,8.0,,7.2,,,,,2.0,3.0,2.0,,1.0,,28.0,8.0,34.0,1,3.0,48.0,,,2.0,2.0
2024-25,12437022,7,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437022,7,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437022,7,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,1.0,,4.0,39.0,18.0,56.0,,,3.0,,,,2.0,,1.0,6.0,3.0,,,0.0497102,,,3.0,0.0,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.6,,,,,2.0,,1.0,,5.0,,42.0,22.0,63.0,0,3.0,76.0,1.0,,,
2024-25,12437022,7,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,False,,,1.0,10.0,15.0,25.0,,,2.0,,,,,,,1.0,1.0,,,0.00573126,,,1.0,0.0,,,,,,,,65.0,,,,,,,,,5.0,,6.4,,,,,3.0,,,,2.0,,11.0,18.0,29.0,0,1.0,37.0,1.0,,,
2024-25,12437022,7,54,Fulham,Away,826139,200641,Reiss Nelson,reiss-nelson,M,True,,,,7.0,1.0,8.0,,,,1.0,,,,,,1.0,,,,0.17248,,,1.0,1.0,,,,,,1.0,,13.0,,,,,,,,,,,7.2,,,,,,,,,,,7.0,1.0,8.0,0,,10.0,,,,
2024-25,12437022,7,54,Fulham,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,,15.0,5.0,20.0,,,1.0,,,,,,,,2.0,,,0.00953791,,,,0.0,,,,,,,,25.0,,,,,,,,,2.0,,6.7,,,,,,1.0,,,,,17.0,5.0,22.0,0,1.0,24.0,,,1.0,
2024-25,12437028,8,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,1.0,,1.0,11.0,9.0,19.0,,,,1.0,,,,,,,1.0,,,0.305141,,,,0.0,,,,,,1.0,,10.0,,,,,,,,,1.0,,7.1,,,,,,1.0,1.0,,2.0,,12.0,9.0,20.0,0,,22.0,,,1.0,
2024-25,12437028,8,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,2.0,8.0,7.0,14.0,,1.0,6.0,1.0,1.0,,2.0,,2.0,4.0,4.0,,,0.236981,0.916,0.7563,,0.0,,,,,,1.0,,68.0,1.0,,,,,1.0,,,11.0,,6.4,,,1.0,,,,4.0,,2.0,,14.0,10.0,20.0,2,2.0,33.0,,1.0,,
2024-25,12437028,8,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,34.0,10.0,43.0,1.0,,3.0,,,,1.0,,1.0,3.0,5.0,,,0.203472,,,,0.0,,,,,,1.0,,90.0,,,,,,,,,13.0,,6.9,,,,,1.0,2.0,5.0,,1.0,,42.0,13.0,50.0,0,3.0,67.0,,,2.0,2.0
2024-25,12437028,8,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,,4.0,4.0,8.0,,,1.0,,,,,,,,1.0,,,0.00906529,,,,0.0,,,,,,,,10.0,,,,,,,,,3.0,,6.8,,,,,1.0,,3.0,,,,7.0,4.0,8.0,0,,13.0,,1.0,,
2024-25,12437028,8,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437028,8,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,False,,,1.0,14.0,19.0,33.0,,,4.0,,,,2.0,,1.0,6.0,3.0,,,0.00912774,,,3.0,0.0,,,,,4.0,,,80.0,,1.0,,,,,,,4.0,,6.6,,,,,,,,,2.0,,15.0,21.0,36.0,0,2.0,46.0,,1.0,,1.0
2024-25,12437028,8,54,Fulham,Home,826139,200641,Reiss Nelson,reiss-nelson,M,True,2.0,,,11.0,5.0,14.0,,,2.0,,,,1.0,,1.0,3.0,2.0,,,0.107493,,,,0.0,,,,,,2.0,,22.0,,,,,,,,,6.0,,6.9,,,,,,1.0,4.0,,,,14.0,5.0,15.0,0,,26.0,,2.0,,
2024-25,12437028,8,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,False,,,,15.0,13.0,28.0,1.0,1.0,2.0,,,,,,1.0,2.0,2.0,,,0.0137823,,,,0.0,,,,,1.0,,,80.0,,,,,,,,,10.0,,6.3,,,,,2.0,,1.0,,2.0,,21.0,14.0,34.0,0,1.0,46.0,2.0,,,
2024-25,12437028,8,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437047,9,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437047,9,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,2.0,,1.0,19.0,10.0,27.0,2.0,,4.0,,,,2.0,,2.0,9.0,,,,0.16464,0.0295,,2.0,0.0,,,,,,2.0,,79.0,,,,,,,,,14.0,,6.5,,,1.0,,,1.0,3.0,,5.0,,29.0,11.0,37.0,1,,46.0,,,,
2024-25,12437047,9,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,5.0,23.0,13.0,35.0,4.0,,6.0,,,,,,,7.0,5.0,,,0.0653514,0.15,0.6746,,0.0,1.0,,,,,,,89.0,1.0,,,,,,,,18.0,,7.6,,,1.0,,,6.0,2.0,,7.0,,33.0,15.0,46.0,2,1.0,65.0,1.0,1.0,3.0,1.0
2024-25,12437047,9,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,True,,,1.0,3.0,1.0,4.0,,,1.0,,,,,,,,,,,0.00692617,,,,0.0,,,,,,,,11.0,,,,,,,,,1.0,,6.5,,,,,,,,,1.0,,3.0,1.0,4.0,0,,5.0,,,,
2024-25,12437047,9,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,4.0,,4.0,,,,,,,,,,,,,,0.0012582,0.0147,,,0.0,,,,,,,,11.0,,,,,,,,,3.0,,6.6,,,1.0,,1.0,,2.0,,,,7.0,,5.0,1,,9.0,,,,
2024-25,12437047,9,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,False,,,,26.0,26.0,52.0,1.0,2.0,5.0,,,,,,,1.0,4.0,,,0.0165666,,,,0.0,,,,,,1.0,,90.0,,1.0,,,,,,,6.0,,7.1,,,,,1.0,,,,,,29.0,28.0,57.0,0,2.0,66.0,,,,1.0
2024-25,12437047,9,54,Fulham,Away,826139,200641,Reiss Nelson,reiss-nelson,M,True,1.0,,1.0,7.0,1.0,7.0,,,1.0,,,,1.0,,,2.0,2.0,,,0.0356335,,,,0.0,,,,,,1.0,,22.0,,,,,,,,,3.0,,6.7,,,,,,2.0,1.0,,1.0,,8.0,1.0,8.0,0,,15.0,,1.0,1.0,
