season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827910,3,54,Fulham,Home,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,3.0,17.0,36.0,53.0,1.0,3.0,8.0,,,,1.0,,,2.0,5.0,4.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,16.0,,6.4,,,1.0,,3.0,,,,9.0,,25.0,42.0,67.0,1,1.0,76.0,,,,1.0
2018-19,7827910,3,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,4.0,30.0,28.0,58.0,,,5.0,1.0,,,,,,,,2.0,,,,1.0,,,,,2.0,78.0,,1.0,,,,,,,3.0,,7.6,,,,,1.0,,,,5.0,,33.0,28.0,61.0,0,,69.0,,2.0,,
2018-19,7827910,3,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,,,6.0,46.0,39.0,85.0,,,6.0,,,,1.0,,,2.0,4.0,2.0,,,1.0,,1.0,,,1.0,4.0,90.0,1.0,1.0,,,,,,,12.0,,7.7,,,,,,1.0,3.0,,8.0,,54.0,41.0,92.0,1,1.0,103.0,,,1.0,1.0
2018-19,7827910,3,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,,7.0,6.0,13.0,1.0,,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,12.0,2.0,,,,,,,,,,7.2,,,,,1.0,,,,,,7.0,6.0,13.0,2,1.0,17.0,,,,1.0
2018-19,7827914,4,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,1.0,6.0,4.0,10.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,16.0,,,,,,,,,4.0,,6.6,,,,,,1.0,1.0,,1.0,,7.0,5.0,11.0,0,,15.0,1.0,,1.0,
2018-19,7827914,4,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,1.0,25.0,32.0,57.0,1.0,3.0,5.0,,,,2.0,,,,3.0,4.0,,,2.0,,,,,2.0,,90.0,,,,,,,,,9.0,,6.5,,,1.0,,,,,,6.0,,31.0,35.0,66.0,1,,72.0,,1.0,,
2018-19,7827914,4,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,,,4.0,31.0,27.0,58.0,2.0,,7.0,1.0,,,1.0,,,1.0,5.0,4.0,,,,1.0,,,,,2.0,90.0,1.0,,,,,,,,9.0,,7.7,,,,,2.0,2.0,1.0,,5.0,,37.0,27.0,63.0,1,2.0,79.0,1.0,1.0,1.0,2.0
2018-19,7827914,4,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,3.0,32.0,20.0,52.0,,,2.0,,,,,,,,2.0,2.0,,,2.0,,,,,,,74.0,,,,,,,,,9.0,,6.8,,,,,,,,,3.0,,36.0,23.0,59.0,0,1.0,65.0,2.0,1.0,,1.0
2018-19,7827939,5,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,False,,,2.0,20.0,21.0,41.0,,,11.0,,,,1.0,,,1.0,4.0,5.0,,,2.0,,,,,3.0,,90.0,,,,,,,,,7.0,,6.6,,,,,1.0,,1.0,,4.0,,23.0,24.0,46.0,0,5.0,59.0,,,,1.0
2018-19,7827939,5,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,3.0,17.0,23.0,40.0,,,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,,9.0,,6.6,,,,,3.0,,1.0,,5.0,,21.0,26.0,46.0,0,1.0,57.0,1.0,1.0,,
2018-19,7827939,5,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,2.0,8.0,3.0,11.0,1.0,,3.0,,,,,,,,2.0,,,,,,,,,,,21.0,,,,,,,,,1.0,,6.7,,,2.0,,,1.0,,,2.0,,8.0,3.0,11.0,2,,15.0,,,,
2018-19,7827939,5,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,,,1.0,10.0,11.0,21.0,,,4.0,,,,2.0,,,1.0,4.0,3.0,1.0,,1.0,,,,,3.0,1.0,56.0,,1.0,,,,,,,7.0,,6.1,,,,,,,2.0,,1.0,,13.0,14.0,25.0,0,3.0,37.0,,,,3.0
2018-19,7827939,5,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,2.0,12.0,6.0,18.0,1.0,,2.0,,,,,,,,1.0,3.0,,,,,,,,1.0,,34.0,,,,,,,,,4.0,,7.0,,,,,,3.0,,,3.0,1.0,14.0,7.0,21.0,0,,30.0,1.0,,3.0,
2018-19,7827945,6,54,Fulham,Home,22290,61916,Stefan Johansen,stefan-johansen,M,False,,,,8.0,16.0,24.0,1.0,,5.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,,64.0,,,,,,,,,15.0,,6.5,,,,,2.0,1.0,2.0,,,,17.0,21.0,36.0,0,2.0,44.0,1.0,,1.0,1.0
2018-19,7827945,6,54,Fulham,Home,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,2.0,7.0,25.0,32.0,,,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,45.0,,,,,,,,,4.0,,6.6,,,,,1.0,,,,3.0,,9.0,26.0,35.0,0,1.0,40.0,,,,
2018-19,7827945,6,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,1.0,8.0,6.0,14.0,,,9.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,45.0,,,,,,,,,10.0,,6.6,,,,,1.0,1.0,,,1.0,1.0,8.0,9.0,17.0,0,1.0,29.0,4.0,2.0,,1.0
2018-19,7827945,6,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,2.0,,6.0,35.0,42.0,75.0,,,11.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,,4.0,90.0,,,,,,,,,20.0,,7.6,,,,,1.0,,8.0,,8.0,,47.0,48.0,87.0,0,3.0,103.0,1.0,1.0,,3.0
2018-19,7827945,6,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,1.0,9.0,12.0,21.0,1.0,3.0,4.0,,,,,,,1.0,4.0,5.0,,,1.0,,,,,2.0,1.0,26.0,,,,,,,,,13.0,,6.7,,,1.0,,,2.0,,,1.0,,12.0,18.0,30.0,1,1.0,39.0,1.0,,1.0,
2018-19,7827971,7,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827971,7,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827971,7,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,6.0,,,,,,,,,1.0,,6.5,,,,,,,1.0,,,,2.0,,1.0,0,,3.0,,,,
2018-19,7827971,7,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,8.0,11.0,19.0,,,2.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,,26.0,,,,,,,,,7.0,,6.4,,,,,,1.0,,,2.0,,13.0,11.0,24.0,0,1.0,29.0,1.0,1.0,1.0,1.0
2018-19,7827971,7,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,,,3.0,19.0,19.0,38.0,,1.0,4.0,1.0,,,1.0,,,1.0,4.0,3.0,,,2.0,,,,,,1.0,84.0,,1.0,,,,,,,8.0,,6.6,,,,,2.0,1.0,,,6.0,,25.0,20.0,45.0,0,,52.0,,1.0,1.0,
2018-19,7827971,7,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,1.0,22.0,16.0,38.0,1.0,3.0,6.0,,,,5.0,,,1.0,8.0,10.0,,,1.0,,,,,2.0,,90.0,,,,,,,,,5.0,,6.5,,,1.0,,2.0,,,,1.0,,24.0,18.0,42.0,1,5.0,57.0,,2.0,,3.0
2018-19,7827986,8,54,Fulham,Home,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,1.0,2.0,2.0,4.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,7.0,,,,,,,,,1.0,,6.5,,,,,,,,,1.0,,3.0,2.0,5.0,0,1.0,6.0,,,,
2018-19,7827986,8,54,Fulham,Home,38075,55038,Kevin McDonald,kevin-mcdonald,M,True,,,1.0,10.0,7.0,17.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,28.0,,,,,,,,,4.0,,6.2,,,,,,,,,3.0,,14.0,7.0,21.0,0,,23.0,,,,
2018-19,7827986,8,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827986,8,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,2.0,,2.0,34.0,22.0,54.0,1.0,1.0,9.0,,,1.0,1.0,,,1.0,4.0,4.0,,,1.0,,,,,,2.0,90.0,,,,,,,,,17.0,,6.5,,,,,,,4.0,,4.0,,48.0,23.0,67.0,1,2.0,78.0,1.0,1.0,,1.0
2018-19,7827986,8,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,1.0,28.0,7.0,35.0,1.0,1.0,3.0,,,3.0,2.0,,,4.0,10.0,4.0,,,2.0,,,,,3.0,1.0,62.0,,,,,,,,,13.0,,6.1,,,1.0,,,2.0,,,2.0,,31.0,10.0,41.0,4,1.0,64.0,2.0,1.0,1.0,
2018-19,7828010,9,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,False,,,3.0,31.0,21.0,52.0,2.0,1.0,5.0,,,,,,,,3.0,1.0,,,1.0,,,,,,,82.0,,,,,,,,,14.0,,6.3,,,1.0,,,,1.0,,8.0,,43.0,21.0,63.0,1,,70.0,2.0,,,
2018-19,7828010,9,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,2.0,21.0,22.0,43.0,,5.0,1.0,,,,2.0,,,,3.0,8.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,12.0,,6.5,,,1.0,,2.0,,,,2.0,,27.0,27.0,54.0,1,2.0,62.0,1.0,1.0,,2.0
2018-19,7828010,9,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,1.0,11.0,,11.0,1.0,2.0,,,,,,,,1.0,4.0,2.0,,,2.0,,,,,,,32.0,,,,,,,,,6.0,,6.6,,,,,1.0,,,,1.0,,15.0,1.0,16.0,0,,19.0,,,,
2018-19,7828010,9,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,2.0,,1.0,21.0,18.0,37.0,1.0,,5.0,,,,2.0,,,,3.0,,,,,1.0,,,,,2.0,58.0,,1.0,,,,,,,10.0,,6.8,,,,,,,3.0,,2.0,,28.0,19.0,44.0,0,,52.0,2.0,,,
2018-19,7828010,9,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827930,10,54,Fulham,Home,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827930,10,54,Fulham,Home,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,,19.0,18.0,37.0,,4.0,3.0,,,,1.0,,,,3.0,4.0,,,2.0,,,,,,2.0,73.0,,,,,,,,,6.0,,6.1,,,,,1.0,,,,2.0,,22.0,21.0,43.0,0,,47.0,,,,
2018-19,7827930,10,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,2.0,17.0,10.0,27.0,,,,,,,,,,,,,,,,,,,,,1.0,30.0,,,,,,,,,2.0,,6.5,,,,,1.0,,,,2.0,,19.0,10.0,29.0,0,,30.0,,,,
2018-19,7827930,10,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,3.0,,3.0,38.0,28.0,63.0,1.0,1.0,6.0,,,,1.0,,,2.0,6.0,2.0,,,2.0,,,,,2.0,5.0,80.0,,,,,,,,,10.0,,6.9,,,,,,,4.0,,5.0,,45.0,28.0,69.0,0,,82.0,1.0,1.0,,
2018-19,7827930,10,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,,10.0,6.0,16.0,,,1.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,6.4,,,,,,,,,,,10.0,7.0,17.0,0,,17.0,,,,
2018-19,7827948,11,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,,3.0,3.0,6.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,25.0,,,,,,,,,5.0,,6.5,,,,,,1.0,,,,,5.0,4.0,9.0,0,,14.0,1.0,,,
2018-19,7827948,11,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,True,,,2.0,5.0,5.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,4.0,,6.5,,,,,,,,,5.0,,7.0,6.0,13.0,0,,14.0,,,,
2018-19,7827948,11,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,3.0,31.0,20.0,51.0,,,5.0,,,,,,,1.0,2.0,5.0,,,,,,,,,1.0,90.0,,,,,,,,,13.0,,6.8,,,,,,4.0,,,5.0,,38.0,21.0,59.0,0,,72.0,1.0,2.0,3.0,
2018-19,7827948,11,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,4.0,,1.0,33.0,15.0,44.0,1.0,3.0,,,,,,,,1.0,4.0,6.0,,,1.0,,,,,1.0,4.0,90.0,,,,,,,,,17.0,,7.3,,,1.0,,,2.0,4.0,,2.0,,40.0,20.0,56.0,1,3.0,77.0,2.0,,,2.0
2018-19,7827948,11,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,2.0,8.0,17.0,25.0,5.0,3.0,5.0,,,,2.0,,,1.0,8.0,6.0,,,,,,,,,,90.0,,1.0,,,,,,,13.0,,6.4,,,,,4.0,1.0,,,5.0,,14.0,21.0,35.0,0,2.0,49.0,2.0,1.0,1.0,2.0
2018-19,7827976,12,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2018-19,7827976,12,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,2.0,12.0,7.0,19.0,,,4.0,,,,,,,2.0,3.0,1.0,,,,,,,,,3.0,63.0,,1.0,,,,,,,6.0,,6.5,,,,,,1.0,,,2.0,,12.0,8.0,20.0,0,,28.0,1.0,1.0,,
2018-19,7827976,12,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827976,12,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,True,,,1.0,2.0,7.0,9.0,,,2.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,27.0,,1.0,,,,,,,5.0,,6.8,,,,,,,2.0,,1.0,,4.0,10.0,12.0,0,,18.0,,2.0,,
2018-19,7827976,12,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,,7.0,10.0,17.0,,1.0,6.0,,,,2.0,,,2.0,6.0,7.0,,,2.0,,,,,2.0,,84.0,,2.0,,,,,,,9.0,,6.5,,,,,3.0,2.0,,,,,9.0,12.0,21.0,0,3.0,43.0,2.0,2.0,1.0,2.0
2018-19,7828000,13,54,Fulham,Home,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,1.0,5.0,2.0,7.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,22.0,,,,,,,,,3.0,,6.6,,,,,1.0,,,,3.0,,8.0,2.0,10.0,0,,12.0,,,,
2018-19,7828000,13,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,2.0,,6.4,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2018-19,7828000,13,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,3.0,20.0,7.0,27.0,1.0,,2.0,,,,,,,2.0,3.0,3.0,,,,,,,,,1.0,90.0,,,,,,,,,10.0,,6.7,,,,,1.0,2.0,,,3.0,,27.0,7.0,34.0,0,1.0,45.0,,,2.0,
2018-19,7828000,13,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828000,13,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,1.0,,4.0,17.0,12.0,28.0,,,3.0,,,,1.0,,,,3.0,4.0,,,2.0,,,,,1.0,1.0,68.0,,,,,,,,,7.0,,6.8,,,,,1.0,,2.0,,5.0,,22.0,13.0,33.0,0,3.0,44.0,1.0,1.0,,3.0
2018-19,7828022,14,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,False,,,1.0,15.0,4.0,19.0,,,3.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,45.0,,,,,,,,,9.0,,6.4,,,,,,,1.0,,3.0,,21.0,6.0,26.0,0,1.0,31.0,1.0,,,
2018-19,7828022,14,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,5.0,3.0,8.0,,,3.0,,,,,,,3.0,5.0,3.0,,,1.0,,,,,,,45.0,,,,,,,,,12.0,,6.4,,,,,,3.0,,,,1.0,9.0,3.0,12.0,0,1.0,29.0,4.0,,2.0,1.0
2018-19,7828022,14,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,20.0,14.0,34.0,1.0,,2.0,,,,,,,,1.0,6.0,,,,,,,,1.0,3.0,76.0,,,,,,,,,4.0,,7.3,,,,,1.0,3.0,1.0,,1.0,,23.0,14.0,36.0,0,1.0,47.0,1.0,2.0,3.0,1.0
2018-19,7828022,14,54,Fulham,Away,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828022,14,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,14.0,,,,,,,,,1.0,,6.3,,,,,1.0,1.0,,,,,2.0,1.0,3.0,0,,6.0,,,,
2018-19,7828022,14,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,2.0,,7.0,27.0,18.0,43.0,1.0,1.0,8.0,,,,2.0,,,1.0,5.0,7.0,1.0,,1.0,,,,,,2.0,90.0,1.0,,,,,,,,14.0,,6.7,,,1.0,,,,5.0,,10.0,,37.0,21.0,53.0,2,4.0,70.0,,2.0,,1.0
2018-19,7828033,15,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,16.0,8.0,24.0,1.0,,8.0,1.0,,,,,,2.0,3.0,2.0,,,,,,,,,2.0,45.0,1.0,,,,,,,,8.0,,6.9,,,1.0,,,,,,2.0,,20.0,9.0,29.0,2,1.0,38.0,1.0,1.0,,1.0
2018-19,7828033,15,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828033,15,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,3.0,,3.0,27.0,7.0,31.0,1.0,,7.0,,,2.0,2.0,,,1.0,7.0,1.0,,1.0,3.0,,,,,2.0,5.0,90.0,,,,,,,,,15.0,,7.0,,,,,,,9.0,,4.0,,38.0,8.0,37.0,2,,57.0,2.0,1.0,,
2018-19,7828033,15,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828059,16,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828059,16,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,12.0,11.0,23.0,,,5.0,,,,,,,2.0,2.0,3.0,,,,,,,,,1.0,45.0,,,,,,,,,10.0,,6.3,,,,,,,,,2.0,,16.0,12.0,28.0,0,1.0,37.0,1.0,2.0,,1.0
2018-19,7828059,16,54,Fulham,Away,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,3.0,5.0,8.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,17.0,,,,,,,,,1.0,,6.5,,,,,,1.0,,,,,4.0,5.0,9.0,0,,10.0,,,1.0,
2018-19,7828059,16,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
