playerId,playerName,position,team_name,team_id,nationality,season,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,catches,rightsidePasses,savesMade,winningGoal,forwardPasses,recoveries,appearances,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,cleanSheets,penaltiesFaced,savesMadeParried,leftsidePasses,successfulLongPasses,timePlayed,touches,substituteOff,goalsConcededOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,duelsLost,penaltiesSaved,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,savesMadeCaught,aerialDuels,aerialDuelsLost,duelsWon,groundDuelsWon,savesFromPenalty,keyPassesAttemptAssists,groundDuelsLost,totalFoulsWon,duels,goalkeeperSmother,drops,groundDuels,aerialDuelsWon,tacklesWon,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,goals,offsides,awayGoals,oboxBlocked,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,shotsBlockedInBox,rightFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,shotsOffTargetIncWoodwork,attemptsFromSetPieces,totalFoulsConceded,unsuccessfulCornersIntoBox,backwardPasses,throwInsToOwnPlayer,handballsConceded,secondGoalAssists,successfulCrossesOpenPlay,expectedGoalsFreekick,totalShots,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,penaltiesConceded,putthroughBlockedDistribution,totalTouchesInOppositionBox,throwInsToOppositionPlayer,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,lastPlayerTackle,iboxBlocked,cornersWon,successfulDribbles,blocks,interceptions,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,throughBalls,headedGoals,clearancesOffTheLine,ownGoalScored,leftFootGoals,unsuccessfulLayoffs,overruns,hitWoodwork,penaltiesTaken,penaltyGoals,setPiecesGoals,foulWonPenalty
221389,John Victor,Goalkeeper,Nottingham Forest,17,Brazil,2025-26,3.0,1.0,5.0368,20.0,0.0089,4.0,8.0,0.0,1.0,18.0,6.0,0.0,80.0,26.0,5.0,5.0,24.0,5.0,6.0,47.0,130.0,31.0,0.0,25.0,89.0,50.0,13.0,1.0,1.0,2.0,32.0,30.0,438.0,151.0,1.0,2.0,31.0,59.0,53.0,6.0,1.0,47.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107265,Angus Gunn,Goalkeeper,Nottingham Forest U21,19584,Scotland,2025-26,1.0,,,2.0,0.0014,1.0,,0.0,1.0,,,0.0,19.0,4.0,1.0,1.0,6.0,,,13.0,19.0,8.0,0.0,4.0,6.0,13.0,4.0,,,,,6.0,45.0,21.0,,,7.0,,,,0.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85633,Matz Sels,Goalkeeper,Nottingham Forest,17,Belgium,2025-26,12.0,4.0,39.0399,78.0,0.0938,26.0,39.0,0.0,14.0,120.0,95.0,0.0,518.0,198.0,31.0,31.0,115.0,30.0,32.0,336.0,784.0,197.0,0.0,218.0,498.0,342.0,83.0,7.0,5.0,32.0,146.0,150.0,2667.0,1038.0,1.0,7.0,197.0,333.0,298.0,63.0,2.0,332.0,53.0,1.0,3.0,1.0,1.0,32.0,4.0,1.0,6.0,1.0,11.0,6.0,1.0,1.0,2.0,5.0,14.0,3.0,1.0,8.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88248,Stefan Ortega,Goalkeeper,Nottingham Forest,17,Germany,2025-26,1.0,,,8.0,,1.0,4.0,0.0,,6.0,8.0,0.0,44.0,8.0,3.0,3.0,10.0,3.0,4.0,21.0,68.0,14.0,0.0,14.0,51.0,21.0,4.0,1.0,,,18.0,23.0,270.0,81.0,,,14.0,37.0,24.0,7.0,0.0,21.0,2.0,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536682,Aaron Bott,Goalkeeper,Nottingham Forest U21,19584,England,2025-26,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571449,Keehan Willows,Goalkeeper,Nottingham Forest U21,19584,England,2025-26,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
