season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827867,1,36,Brighton_and_Hove_Albion,Away,14193,42748,Gaëtan Bong,gaetan-bong,D,True,,,,7.0,13.0,20.0,1.0,,8.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,,64.0,,,,,,,9.0,,6.4,,,,,1.0,,3.0,,1.0,,14.0,13.0,24.0,0,1.0,42.0,,1.0,,1.0
2018-19,7827867,1,36,Brighton_and_Hove_Albion,Away,27839,11352,Bruno Saltor,bruno-saltor,D,False,1.0,,,8.0,4.0,11.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,26.0,,,,,,,1.0,,6.8,,,,,1.0,,1.0,,,,8.0,4.0,11.0,0,,15.0,,,,
2018-19,7827867,1,36,Brighton_and_Hove_Albion,Away,37234,52484,Leon Balogun,leon-balogun,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827867,1,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,False,,,8.0,7.0,25.0,32.0,1.0,7.0,3.0,,,,,,,,3.0,9.0,,,2.0,,,,,2.0,,,90.0,,2.0,,,,,10.0,,7.2,,,,,6.0,,,,12.0,,16.0,25.0,41.0,0,2.0,56.0,1.0,,,2.0
2018-19,7827867,1,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,6.0,7.0,27.0,34.0,2.0,6.0,9.0,,,,,,,,3.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,11.0,,6.8,,,,,5.0,,,,11.0,,13.0,32.0,45.0,0,1.0,54.0,,,,1.0
2018-19,7827867,1,36,Brighton_and_Hove_Albion,Away,828571,209362,Bernardo,bernardo,D,False,,,3.0,13.0,22.0,35.0,,3.0,5.0,,,,2.0,,,,4.0,7.0,,,2.0,,,,,3.0,,,90.0,,,,,,,12.0,,6.7,,,,,3.0,,1.0,,6.0,,16.0,26.0,41.0,0,4.0,66.0,1.0,,,3.0
2018-19,7827896,2,36,Brighton_and_Hove_Albion,Home,14193,42748,Gaëtan Bong,gaetan-bong,D,False,,,1.0,6.0,7.0,13.0,4.0,,8.0,,,,,,,,4.0,1.0,,,,,,,,,,,90.0,,,,,,,14.0,,6.2,,,,,2.0,,2.0,,5.0,,15.0,9.0,22.0,0,1.0,41.0,1.0,,,1.0
2018-19,7827896,2,36,Brighton_and_Hove_Albion,Home,37234,52484,Leon Balogun,leon-balogun,D,True,,,,,2.0,2.0,1.0,,1.0,,,,,,,1.0,2.0,4.0,,,,,,,,3.0,,,70.0,,,,,,,7.0,,6.5,,,,,5.0,,,,2.0,,2.0,3.0,5.0,0,4.0,22.0,3.0,,,
2018-19,7827896,2,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,False,,,,3.0,14.0,17.0,1.0,3.0,5.0,,,,,,,,3.0,4.0,,,2.0,,1.0,,,2.0,,,90.0,1.0,2.0,1.0,,,,12.0,,6.7,,,,,4.0,1.0,,,9.0,,13.0,15.0,28.0,1,,40.0,,,1.0,
2018-19,7827896,2,36,Brighton_and_Hove_Albion,Home,99517,86153,Martín Montoya,martin-montoya,D,False,,,,4.0,13.0,17.0,1.0,,6.0,,,,1.0,,,,4.0,4.0,,,2.0,,,,,,,,90.0,,,,,,,7.0,,6.3,,,,,2.0,,,,4.0,,5.0,17.0,22.0,0,3.0,38.0,,1.0,,2.0
2018-19,7827896,2,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,,2.0,2.0,4.0,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,20.0,,,,,,,3.0,,6.2,,,,,1.0,1.0,,,1.0,,3.0,3.0,6.0,0,,9.0,,,,
