season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385538,3,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385557,4,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,12.0,23.0,35.0,2.0,1.0,8.0,,,,,,,2.0,1.0,,,0.026363,0.0296,0.0,,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.8,,,1.0,,,,,,13.0,,21.0,25.0,46.0,1,,49.0,1.0,,,
2022-23,10385557,4,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,8.0,12.0,25.0,37.0,,3.0,11.0,,1.0,,,,1.0,2.0,3.0,,,0.00674843,0.467,0.0,1.0,,,,,,2.0,,,90.0,,3.0,,,,,,8.0,,7.5,,,3.0,,2.0,,,,10.0,,15.0,28.0,43.0,3,,56.0,,,,
2022-23,10385557,4,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,3.0,9.0,12.0,2.0,1.0,3.0,,,,1.0,,2.0,5.0,6.0,,,0.00244671,0.0,0.0,,,,,,,,,,70.0,,,,,,,,15.0,,6.5,,,,,,2.0,,,6.0,,9.0,11.0,20.0,0,1.0,40.0,,2.0,2.0,1.0
2022-23,10385557,4,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,1.0,2.0,,,7.406e-05,0.0,0.0,,,,,,,,,,20.0,,,,,,,,4.0,,6.6,,,,,1.0,3.0,1.0,,,,2.0,1.0,2.0,0,,10.0,1.0,,2.0,
2022-23,10385557,4,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,7.851e-05,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2022-23,10385557,4,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,True,,,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,1.0,,,0.0009908,0.0,0.0,,,,,,,2.0,,,11.0,,,,,,,,5.0,,6.7,,,,,1.0,,,,,,3.0,3.0,6.0,0,,15.0,,,,
2022-23,10385559,5,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,11.0,24.0,60.0,84.0,3.0,2.0,9.0,,,,,,,6.0,5.0,,,0.0134481,0.0,0.0,3.0,,,,,,1.0,,,90.0,,,1.0,,,,,13.0,,6.6,,,,,2.0,,,,18.0,,31.0,64.0,95.0,0,3.0,105.0,2.0,,,2.0
2022-23,10385559,5,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,6.0,33.0,54.0,87.0,2.0,6.0,6.0,,,,,,,2.0,7.0,,1.0,0.0141004,0.0127,0.0,,,,,,,,,,90.0,,,,,,,,18.0,,6.7,,,1.0,,3.0,,,,10.0,,45.0,59.0,104.0,1,1.0,113.0,1.0,,,
2022-23,10385559,5,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,13.0,11.0,24.0,,,3.0,,,,2.0,,,3.0,2.0,,,0.0127,0.0,0.0,1.0,,,,,,1.0,,,64.0,,,,,,,,8.0,,6.3,,,,,1.0,1.0,2.0,,3.0,,17.0,13.0,28.0,0,1.0,44.0,2.0,,1.0,
2022-23,10385559,5,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,,6.0,1.0,6.0,,1.0,2.0,,,,1.0,,,5.0,6.0,,,0.0525016,0.0,0.0,,,,,,,2.0,1.0,,26.0,,,,,,,,13.0,,6.8,,,,,,7.0,3.0,,,,13.0,2.0,12.0,0,1.0,33.0,,1.0,3.0,1.0
2022-23,10385559,5,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385559,5,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385576,6,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,13.0,22.0,67.0,89.0,,,7.0,,,1.0,,,,,,,,0.00624918,0.0713,0.0,,,,,,,,,,90.0,,,,,,,,3.0,,6.8,,,,,3.0,,,,16.0,,24.0,68.0,92.0,1,,98.0,,,,
2022-23,10385576,6,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,1.0,,3.0,32.0,29.0,60.0,,,3.0,,,,,,,1.0,3.0,,,0.0258422,0.0,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,6.5,,,,,,1.0,1.0,,9.0,,38.0,30.0,67.0,0,2.0,79.0,1.0,1.0,,1.0
2022-23,10385576,6,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,7.0,23.0,36.0,59.0,1.0,2.0,7.0,,,,,,1.0,2.0,4.0,,,0.207919,0.0,0.0,,,,,,,,,,90.0,,,,,,,,12.0,,6.7,,,,,,,,,11.0,,29.0,41.0,70.0,0,1.0,83.0,,1.0,,1.0
2022-23,10385576,6,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,6.4e-07,0.0,0.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0,,2.0,1.0,,,
2022-23,10385576,6,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385576,6,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077408,7,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,3.0,17.0,81.0,98.0,,4.0,5.0,,,,,,,,5.0,,,0.00868621,0.1573,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,7.6,,,2.0,,3.0,1.0,,,9.0,,24.0,84.0,108.0,2,,117.0,,,1.0,
2022-23,11077408,7,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,2.0,31.0,42.0,73.0,,2.0,7.0,,,,1.0,,1.0,2.0,5.0,,1.0,0.011614,0.0,0.0,,,,,,,,1.0,,90.0,,2.0,,,,,,10.0,,7.2,,,,,1.0,2.0,,,4.0,,38.0,44.0,82.0,0,1.0,91.0,,,2.0,1.0
2022-23,11077408,7,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,3.0,20.0,16.0,36.0,,2.0,9.0,,,,1.0,,,1.0,6.0,,,0.00997926,0.0511,0.0,,,,,,,1.0,,,90.0,,,,,,,,16.0,,7.2,,,1.0,,,,1.0,,6.0,,27.0,20.0,46.0,1,3.0,72.0,2.0,1.0,,1.0
2022-23,11077408,7,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077408,7,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11055512,8,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,23.0,71.0,94.0,,2.0,6.0,,,,1.0,,,1.0,6.0,,,0.0107723,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,13.0,,7.3,,,,,2.0,,,,8.0,,32.0,75.0,107.0,0,2.0,117.0,,2.0,,1.0
2022-23,11055512,8,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,0.00074359,0.0,0.0,,,,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2022-23,11055512,8,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,12.0,17.0,29.0,,,7.0,,,,1.0,,1.0,5.0,7.0,,,0.0128619,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,,,18.0,,6.7,,,,,1.0,1.0,1.0,,6.0,,20.0,20.0,39.0,0,3.0,68.0,5.0,4.0,,2.0
2022-23,11055512,8,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11055512,8,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,3.0,20.0,63.0,83.0,,4.0,3.0,,,,,,,1.0,8.0,,,0.0106153,0.0,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,10.0,,7.4,,,,,1.0,,,,6.0,,26.0,67.0,93.0,0,1.0,102.0,,3.0,,1.0
2022-23,10385659,9,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,10.0,54.0,64.0,2.0,1.0,4.0,,,,2.0,,,5.0,3.0,,,0.00306396,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,10.0,,6.2,,,,,5.0,,,,9.0,,15.0,59.0,74.0,0,2.0,86.0,,,,1.0
2022-23,10385659,9,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,3.0,9.0,45.0,54.0,,2.0,12.0,,,,,,,,3.0,,,0.00755321,0.0,0.0,,,,,,,3.0,,,90.0,,1.0,1.0,,,,,9.0,,6.6,,,,,3.0,,,,5.0,,11.0,52.0,63.0,0,1.0,73.0,,,,1.0
2022-23,10385659,9,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,,7.0,20.0,27.0,1.0,,3.0,,,,,,,5.0,4.0,,,0.00287662,0.0,0.0,3.0,,,,,,2.0,,,90.0,,,,,,,,17.0,,6.4,,,,,7.0,1.0,,,5.0,,10.0,26.0,36.0,0,3.0,65.0,1.0,1.0,,2.0
2022-23,10385659,9,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,9.0,,,,,,,,1.0,,6.5,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2022-23,10385659,9,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,26.0,43.0,69.0,,2.0,6.0,,,,2.0,,1.0,3.0,4.0,,,0.0114124,0.1666,0.0,,,,,,,4.0,,,90.0,,1.0,,,,,,12.0,,7.0,,,1.0,,1.0,,1.0,,8.0,,33.0,47.0,79.0,1,1.0,92.0,,1.0,,1.0
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,4.0,36.0,38.0,74.0,1.0,2.0,9.0,1.0,,1.0,,,1.0,2.0,3.0,,,0.026116,0.0318,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,8.0,,7.0,,,,,1.0,,,,5.0,,40.0,40.0,80.0,1,1.0,88.0,1.0,,,1.0
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,29.0,29.0,58.0,,,7.0,,,,3.0,,,5.0,4.0,,,0.0158337,0.0,0.0,2.0,,,,,,,,,88.0,,,,,,,,8.0,,6.5,,,,,2.0,,,,7.0,,33.0,32.0,65.0,0,3.0,76.0,,1.0,,1.0
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,2.0,3.0,5.0,,,,,,,,,,,2.0,,,0.00086202,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0,,7.0,,2.0,,
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,1014429,448496,Ed Turns,ed-turns,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385682,11,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,28.0,50.0,78.0,2.0,3.0,8.0,,1.0,,,1.0,,2.0,4.0,,,0.0136507,0.2681,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,5.0,,7.3,,,1.0,,2.0,,,,8.0,1.0,32.0,50.0,82.0,1,1.0,93.0,,,,1.0
2022-23,10385682,11,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,7.0,23.0,44.0,67.0,3.0,,8.0,,,,1.0,,,9.0,1.0,,,0.0743147,0.0,0.0,4.0,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.3,,,,,2.0,2.0,,,9.0,,27.0,46.0,73.0,0,,81.0,1.0,,1.0,
2022-23,10385682,11,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,1.0,,2.0,36.0,15.0,50.0,,1.0,3.0,,,,,,,2.0,4.0,,,0.103593,0.2128,0.0822,2.0,,,,,,2.0,,,90.0,1.0,,,1.0,,,,17.0,,6.6,,,,,1.0,,2.0,,5.0,,42.0,20.0,60.0,1,2.0,84.0,,1.0,,1.0
2022-23,10385682,11,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385682,11,36,Brighton_and_Hove_Albion,Away,1014429,448496,Ed Turns,ed-turns,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,30.0,51.0,81.0,,2.0,6.0,,,,1.0,,,1.0,3.0,,,0.011599,0.0769,0.0413,,,,,,,2.0,,,90.0,1.0,,,,,,,6.0,,7.3,,,,,2.0,,,,8.0,,33.0,54.0,87.0,1,,97.0,,1.0,,
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,7.0,36.0,41.0,77.0,5.0,5.0,7.0,,,,,,,6.0,7.0,,,0.029988,0.1778,0.0,,,,,,,,,,90.0,,,,,,,,12.0,,7.3,,,1.0,,2.0,1.0,,,10.0,,43.0,45.0,88.0,1,1.0,103.0,,1.0,,1.0
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,1.0,,4.0,43.0,31.0,73.0,2.0,,4.0,1.0,,,,,1.0,4.0,4.0,,,0.104517,0.1976,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,11.0,,7.5,,,2.0,,1.0,,1.0,,9.0,,47.0,36.0,82.0,2,2.0,101.0,,2.0,,
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,,11.0,1.0,11.0,,,,,,,,,,4.0,2.0,,,0.0592192,0.0,0.0,2.0,,,,,,,,,26.0,,,,,,,,6.0,,6.5,,,,,,2.0,4.0,,,,15.0,1.0,12.0,0,,23.0,,2.0,,
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,1014429,448496,Ed Turns,ed-turns,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,13.0,47.0,60.0,1.0,,5.0,,,,1.0,,,4.0,2.0,,,0.0055638,0.0,0.0,2.0,,,,,,,,,90.0,,1.0,,1.0,,,,8.0,,6.0,,,,,3.0,1.0,,,11.0,,17.0,51.0,68.0,0,,74.0,,1.0,1.0,
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,4.0,16.0,50.0,66.0,,2.0,6.0,,,,,,,,3.0,1.0,,0.00832393,0.0,0.0,,,,,,,2.0,,,90.0,,2.0,,,,,,9.0,,6.4,,,,,2.0,,,,7.0,,19.0,53.0,72.0,0,1.0,86.0,2.0,,,
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,10.0,12.0,22.0,,,2.0,,,,,,,1.0,4.0,,,0.00970139,0.0,0.0,1.0,,,,,,2.0,,,66.0,,,,,,,,12.0,,6.7,,,,,2.0,,,,4.0,,14.0,18.0,32.0,0,3.0,46.0,,1.0,,2.0
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,1.0,17.0,10.0,27.0,,,4.0,,,,,,,3.0,3.0,,,0.0105705,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,,8.0,,6.4,,,,,1.0,2.0,2.0,,1.0,,21.0,11.0,30.0,0,1.0,45.0,1.0,2.0,,1.0
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385363,14,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,7.0,32.0,39.0,1.0,1.0,7.0,,,,,,,1.0,4.0,,,0.00299633,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,,8.0,,7.2,,,,,6.0,,,,5.0,,10.0,35.0,45.0,0,3.0,61.0,2.0,,,1.0
