season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5581530,1,56,Sunderland,Away,41021,52828,Valentin Roberge,valentin-roberge,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5581530,1,56,Sunderland,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5581530,1,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5581530,1,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5581530,1,56,Sunderland,Away,98222,88601,Charis Mavrias,charis-mavrias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5581530,1,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582466,2,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,63.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,34042,49853,Will Buckley,will-buckley,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,41021,52828,Valentin Roberge,valentin-roberge,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582466,2,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582466,2,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,98222,88601,Charis Mavrias,charis-mavrias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582466,2,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582466,2,56,Sunderland,Home,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,749,1841,Wes Brown,wes-brown,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582484,3,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582484,3,56,Sunderland,Away,34042,49853,Will Buckley,will-buckley,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,21.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582484,3,56,Sunderland,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582484,3,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,21.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582484,3,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582508,4,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582508,4,56,Sunderland,Home,34042,49853,Will Buckley,will-buckley,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582508,4,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,115143,86444,Ricardo Álvarez,ricardo-alvarez,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582508,4,56,Sunderland,Home,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582514,5,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,749,1841,Wes Brown,wes-brown,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582514,5,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582514,5,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582514,5,56,Sunderland,Away,34042,49853,Will Buckley,will-buckley,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582514,5,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582514,5,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,58.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582548,6,56,Sunderland,Home,34042,49853,Will Buckley,will-buckley,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,32.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582548,6,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,98222,88601,Charis Mavrias,charis-mavrias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582548,6,56,Sunderland,Home,115143,86444,Ricardo Álvarez,ricardo-alvarez,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,24.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582548,6,56,Sunderland,Home,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582564,7,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582564,7,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582564,7,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582564,7,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,30.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582564,7,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582564,7,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582564,7,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582564,7,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
