matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostLeft,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
2292918,11.0,2022-10-15 17:30:00,11,Everton,Away,188.0,15.0,1.0,2.0,1.0,1.0,1.0,114.0,1.0,,6.0,1.0,1.0,19.0,300.0,,,8.0,13.0,10.0,2.0,1.0,1.0,1.0,,,,,,,2.0,,,1.0,10.0,15.0,6.0,3.0,1.0,,57.0,55.0,,1.0,,1.0,13.0,1.0,3.0,,,1.0,2.0,4.0,,3.0,2.0,37.0,41.0,1.0,25.0,12.0,,,15.0,37.0,13.0,12.0,,1.0,2.0,,125.0,,,,,,,7.0,,,,,,,,,12.0,,6.0,6.0,1.0,6.0,98.0,59.0,32.0,7.0,,2.0,1.0,,346.0,,,8.0,1.0,56.0,26.0,12.0,1.0,1.0,1.0,,,96.0,96.0,1.0,30.0,17.0,38.5,,,,1.0,13.0,0.0,,,,87.0,5.0,,5.0,,,1.0,3.0,,,3.0,7.0,30.0,289.0,12.0,3.0,212.0,41.0,25.0,9.0,1.0,9.0,8.0,1.0,53.0,6.0,164.0,,,12.0,1.0,52.0,,367.0,,0.0,4.0,15.0,1.0,9.0,4.0,518.0,8.0,12.0,4.0,1.0,10.0,0.0
2292929,12.0,2022-10-19 19:30:00,11,Everton,Away,194.0,14.0,1.0,3.0,2.0,1.0,,123.0,6.0,1.0,5.0,4.0,1.0,24.0,314.0,,,28.0,11.0,6.0,,1.0,1.0,,,,,,,,,,,,7.0,11.0,5.0,1.0,,,62.0,57.0,,,,3.0,12.0,,5.0,,,2.0,4.0,2.0,,11.0,1.0,44.0,45.0,3.0,19.0,4.0,,1.0,26.0,55.0,12.0,9.0,,1.0,,,145.0,,,,,,,12.0,,,,,,,,1.0,4.0,,7.0,7.0,2.0,5.0,102.0,79.0,43.0,8.0,,1.0,,,387.0,,,3.0,1.0,43.0,54.0,18.0,,,,,,145.0,145.0,3.0,19.0,27.0,50.2,,,,,20.0,0.0,,,,103.0,3.0,,3.0,,1.0,,1.0,,,3.0,13.0,48.0,300.0,12.0,1.0,219.0,34.0,19.0,19.0,2.0,8.0,6.0,,98.0,3.0,201.0,,1.0,20.0,1.0,65.0,3.0,412.0,1.0,0.0,1.0,18.0,1.0,30.0,4.0,597.0,11.0,18.0,12.0,2.0,8.0,0.0
2292932,13.0,2022-10-22 15:00:00,11,Everton,Home,172.0,20.0,,1.0,1.0,2.0,1.0,142.0,6.0,,4.0,1.0,9.0,18.0,313.0,,,24.0,10.0,12.0,3.0,,1.0,,,,,,,,8.0,,,,7.0,5.0,4.0,5.0,4.0,,79.0,49.0,2.0,,3.0,3.0,10.0,2.0,5.0,,1.0,3.0,5.0,2.0,,15.0,,51.0,56.0,3.0,16.0,5.0,,,16.0,49.0,16.0,13.0,1.0,3.0,4.0,,134.0,2.0,,1.0,2.0,,,7.0,,,3.0,1.0,,,,,5.0,,7.0,7.0,1.0,4.0,95.0,62.0,38.0,4.0,1.0,,5.0,6.0,362.0,,,3.0,1.0,69.0,42.0,21.0,,,,,,127.0,127.0,6.0,14.0,25.0,45.8,,,,,20.0,0.0,,,,74.0,1.0,1.0,2.0,,2.0,,1.0,,1.0,5.0,9.0,73.0,300.0,10.0,5.0,187.0,38.0,16.0,10.0,3.0,14.0,11.0,,110.0,4.0,209.0,1.0,,7.0,10.0,41.0,1.0,382.0,,0.0,9.0,26.0,,28.0,3.0,581.0,13.0,19.0,5.0,3.0,20.0,0.0
2292945,14.0,2022-10-29 17:30:00,11,Everton,Away,191.0,17.0,1.0,6.0,5.0,1.0,,110.0,5.0,1.0,3.0,2.0,3.0,29.0,295.0,,,18.0,21.0,12.0,6.0,1.0,4.0,,,,,,,,4.0,,,1.0,4.0,17.0,7.0,9.0,,,60.0,57.0,2.0,2.0,,5.0,18.0,2.0,5.0,,,4.0,7.0,5.0,,9.0,4.0,46.0,43.0,5.0,33.0,18.0,,1.0,17.0,46.0,8.0,10.0,,1.0,,,120.0,,,,,,,12.0,,,,,,,,,18.0,,6.0,6.0,1.0,3.0,103.0,66.0,35.0,13.0,,2.0,5.0,4.0,345.0,,,8.0,,47.0,46.0,20.0,,,,,,112.0,112.0,5.0,22.0,24.0,43.5,,,,1.0,18.0,0.0,,,,87.0,5.0,1.0,6.0,,1.0,,3.0,,,4.0,10.0,51.0,278.0,8.0,7.0,211.0,43.0,33.0,9.0,3.0,15.0,12.0,,83.0,4.0,174.0,,1.0,12.0,4.0,64.0,5.0,370.0,1.0,0.0,9.0,15.0,,20.0,1.0,559.0,18.0,9.0,6.0,4.0,9.0,0.0
2292952,15.0,2022-11-05 17:30:00,11,Everton,Home,169.0,20.0,2.0,8.0,6.0,3.0,,227.0,7.0,,5.0,2.0,6.0,27.0,388.0,,1.0,20.0,6.0,19.0,9.0,1.0,3.0,,,,,,,1.0,8.0,,,1.0,4.0,15.0,7.0,11.0,1.0,,78.0,58.0,2.0,2.0,,,2.0,5.0,6.0,,,8.0,12.0,7.0,,7.0,1.0,33.0,41.0,,19.0,7.0,,2.0,26.0,56.0,9.0,5.0,,,,,164.0,,,,,,,12.0,,,,,,,,1.0,7.0,,11.0,11.0,1.0,5.0,123.0,72.0,41.0,3.0,,4.0,6.0,2.0,459.0,,,7.0,,87.0,64.0,33.0,,,,,,147.0,147.0,6.0,24.0,20.0,48.4,,,,,11.0,0.0,,,,117.0,3.0,3.0,6.0,,,,5.0,1.0,,5.0,10.0,120.0,372.0,2.0,10.0,192.0,44.0,19.0,9.0,7.0,26.0,19.0,,167.0,8.0,316.0,,,12.0,8.0,64.0,,482.0,1.0,0.0,12.0,14.0,2.0,21.0,0.0,661.0,33.0,21.0,3.0,8.0,7.0,0.0
2292960,16.0,2022-11-12 15:00:00,11,Everton,Away,230.0,31.0,1.0,4.0,3.0,1.0,,238.0,7.0,,5.0,,10.0,34.0,464.0,,,15.0,17.0,13.0,10.0,1.0,1.0,,,,,,,,12.0,,,2.0,5.0,12.0,4.0,8.0,7.0,,81.0,60.0,1.0,1.0,,,4.0,6.0,10.0,,,5.0,6.0,8.0,,6.0,3.0,50.0,63.0,,6.0,2.0,1.0,,22.0,60.0,8.0,12.0,,4.0,2.0,,158.0,,,,,,,7.0,,,,,,,,,2.0,,7.0,7.0,,5.0,144.0,69.0,47.0,3.0,,4.0,7.0,3.0,519.0,,,3.0,1.0,89.0,50.0,34.0,,,,,,133.0,133.0,1.0,23.0,30.0,64.2,,,,,15.0,0.0,,,,159.0,4.0,2.0,5.0,,1.0,,6.0,,,4.0,14.0,101.0,445.0,4.0,11.0,250.0,57.0,6.0,17.0,5.0,21.0,16.0,,138.0,6.0,313.0,,,8.0,10.0,62.0,1.0,542.0,,0.0,15.0,30.0,,15.0,0.0,735.0,21.0,21.0,8.0,5.0,15.0,0.0
2292975,17.0,2022-12-26 15:00:00,11,Everton,Home,274.0,18.0,1.0,3.0,2.0,1.0,1.0,170.0,4.0,1.0,6.0,3.0,1.0,25.0,441.0,,1.0,19.0,12.0,12.0,4.0,1.0,2.0,1.0,2.0,,2.0,,,,5.0,,,3.0,8.0,4.0,3.0,7.0,5.0,,90.0,60.0,2.0,2.0,,1.0,6.0,2.0,7.0,,,2.0,10.0,4.0,1.0,10.0,2.0,47.0,58.0,1.0,16.0,7.0,,,25.0,51.0,9.0,21.0,,3.0,2.0,2.0,153.0,1.0,1.0,1.0,,1.0,,5.0,,,,,,,,,7.0,,7.0,7.0,,6.0,140.0,77.0,52.0,2.0,,1.0,5.0,6.0,492.0,,,1.0,,79.0,58.0,23.0,,,,,,134.0,134.0,6.0,20.0,28.0,58.8,,3.0,,,13.0,0.0,,,,137.0,2.0,,2.0,,1.0,1.0,4.0,,,4.0,9.0,60.0,416.0,6.0,6.0,297.0,36.0,16.0,17.0,1.0,17.0,16.0,1.0,95.0,2.0,240.0,,1.0,15.0,1.0,55.0,1.0,520.0,,0.0,12.0,17.0,1.0,20.0,1.0,709.0,16.0,20.0,8.0,2.0,13.0,0.0
2292984,18.0,2022-12-31 15:00:00,11,Everton,Away,119.0,16.0,,2.0,2.0,2.0,,68.0,2.0,,1.0,1.0,,15.0,185.0,,,9.0,9.0,7.0,1.0,,,1.0,,,,,,,2.0,,,,7.0,11.0,5.0,1.0,1.0,,40.0,47.0,,,,3.0,12.0,1.0,4.0,,,1.0,5.0,3.0,,9.0,2.0,40.0,35.0,3.0,35.0,19.0,,,14.0,27.0,14.0,12.0,1.0,,1.0,,94.0,1.0,,,1.0,,1.0,5.0,,,1.0,,,,,,19.0,,11.0,11.0,3.0,1.0,50.0,52.0,24.0,7.0,,,2.0,1.0,212.0,,,7.0,2.0,26.0,34.0,14.0,,,,,,95.0,95.0,2.0,32.0,7.0,26.3,,,1.0,2.0,16.0,0.0,,,,54.0,2.0,,2.0,,,1.0,,,,4.0,3.0,30.0,175.0,12.0,2.0,129.0,29.0,35.0,7.0,1.0,10.0,9.0,2.0,51.0,5.0,119.0,1.0,,9.0,,43.0,2.0,238.0,,0.0,2.0,13.0,,11.0,4.0,405.0,6.0,15.0,3.0,1.0,7.0,0.0
2292995,19.0,2023-01-03 19:45:00,11,Everton,Home,269.0,24.0,2.0,5.0,3.0,,1.0,155.0,9.0,,6.0,3.0,3.0,21.0,419.0,,1.0,14.0,13.0,4.0,7.0,1.0,2.0,,,,,,,,6.0,1.0,,1.0,5.0,10.0,9.0,7.0,3.0,,74.0,50.0,,,1.0,1.0,18.0,1.0,3.0,,,5.0,6.0,7.0,,6.0,2.0,39.0,33.0,1.0,15.0,10.0,1.0,,25.0,51.0,8.0,10.0,1.0,2.0,4.0,,133.0,,,,,,,9.0,,,,,,,,,10.0,,9.0,9.0,,6.0,132.0,55.0,36.0,2.0,,5.0,3.0,4.0,458.0,,,5.0,,42.0,56.0,23.0,,,,,1.0,106.0,106.0,7.0,16.0,20.0,48.9,,,,,24.0,0.0,,,,139.0,2.0,2.0,4.0,,1.0,,5.0,1.0,,5.0,11.0,70.0,401.0,18.0,8.0,284.0,46.0,15.0,12.0,5.0,22.0,17.0,,101.0,1.0,216.0,,,6.0,3.0,44.0,1.0,478.0,,0.0,10.0,16.0,1.0,16.0,3.0,662.0,20.0,12.0,3.0,5.0,10.0,0.0
2293004,20.0,2023-01-14 15:00:00,11,Everton,Home,120.0,15.0,1.0,3.0,2.0,1.0,,173.0,4.0,,3.0,4.0,4.0,32.0,290.0,,,13.0,26.0,21.0,5.0,2.0,1.0,,,,,,,,7.0,,,4.0,2.0,7.0,6.0,8.0,4.0,,75.0,57.0,1.0,2.0,,2.0,7.0,3.0,3.0,,,6.0,8.0,7.0,,10.0,2.0,53.0,55.0,2.0,18.0,11.0,,,18.0,93.0,7.0,17.0,,3.0,3.0,,168.0,1.0,1.0,1.0,,1.0,,10.0,,,,1.0,,,,1.0,11.0,1.0,10.0,10.0,,3.0,64.0,77.0,31.0,4.0,1.0,3.0,5.0,4.0,362.0,,,6.0,1.0,46.0,76.0,39.0,,,,,,168.0,168.0,6.0,17.0,25.0,52.2,,3.0,,,15.0,0.0,,,,88.0,2.0,1.0,3.0,,1.0,,5.0,1.0,,2.0,10.0,92.0,275.0,7.0,8.0,136.0,34.0,18.0,15.0,6.0,24.0,18.0,,159.0,7.0,283.0,1.0,,29.0,5.0,83.0,3.0,395.0,,0.0,12.0,10.0,,18.0,0.0,590.0,19.0,15.0,7.0,6.0,6.0,0.0
2293019,21.0,2023-01-21 15:00:00,11,Everton,Away,318.0,20.0,1.0,4.0,3.0,1.0,1.0,325.0,5.0,1.0,4.0,2.0,9.0,29.0,639.0,1.0,,11.0,18.0,19.0,1.0,2.0,3.0,,,,,,,,1.0,,,1.0,2.0,9.0,2.0,4.0,1.0,,111.0,59.0,,,,3.0,5.0,2.0,7.0,,,9.0,16.0,10.0,,10.0,2.0,47.0,51.0,3.0,12.0,8.0,,,19.0,91.0,6.0,9.0,,1.0,1.0,,206.0,,,,,,,5.0,,,,,,,,1.0,8.0,1.0,7.0,7.0,,4.0,212.0,74.0,53.0,4.0,,,3.0,2.0,712.0,,,4.0,3.0,73.0,107.0,44.0,,,,,,152.0,152.0,1.0,33.0,21.0,67.8,,,,,12.0,0.0,,,,200.0,1.0,1.0,2.0,,,,1.0,1.0,,2.0,8.0,138.0,624.0,5.0,3.0,348.0,51.0,12.0,11.0,9.0,36.0,27.0,,182.0,8.0,417.0,,1.0,5.0,10.0,56.0,2.0,729.0,2.0,0.0,5.0,19.0,3.0,12.0,1.0,893.0,28.0,7.0,4.0,9.0,10.0,0.0
2293024,22.0,2023-02-04 12:30:00,11,Everton,Home,77.0,21.0,5.0,9.0,4.0,,,112.0,9.0,,2.0,,5.0,26.0,180.0,,1.0,11.0,12.0,17.0,7.0,2.0,3.0,1.0,,,,,,,9.0,,,,7.0,12.0,3.0,7.0,5.0,,41.0,56.0,4.0,3.0,1.0,2.0,10.0,3.0,12.0,1.0,,7.0,12.0,4.0,1.0,5.0,1.0,50.0,49.0,2.0,20.0,12.0,,,22.0,57.0,13.0,7.0,,,1.0,,115.0,1.0,1.0,1.0,,1.0,,14.0,,,,2.0,,,,1.0,12.0,,11.0,11.0,1.0,2.0,45.0,51.0,20.0,5.0,,4.0,6.0,4.0,226.0,,,6.0,,33.0,45.0,29.0,,,,,,122.0,122.0,6.0,27.0,17.0,29.5,,,,,19.0,0.0,,,,51.0,2.0,1.0,2.0,,1.0,1.0,5.0,1.0,,1.0,13.0,64.0,165.0,10.0,10.0,91.0,45.0,20.0,16.0,7.0,24.0,17.0,1.0,107.0,9.0,185.0,2.0,,7.0,5.0,57.0,3.0,252.0,,0.0,12.0,18.0,1.0,17.0,4.0,430.0,18.0,12.0,7.0,7.0,11.0,0.0
2293036,23.0,2023-02-13 20:00:00,11,Everton,Away,205.0,24.0,1.0,4.0,3.0,1.0,1.0,116.0,7.0,,7.0,2.0,5.0,20.0,317.0,,,17.0,12.0,9.0,4.0,1.0,3.0,,,,,,,,3.0,,1.0,,11.0,11.0,4.0,4.0,2.0,,62.0,62.0,1.0,1.0,,,14.0,1.0,11.0,,,3.0,5.0,3.0,,11.0,2.0,60.0,45.0,,21.0,11.0,2.0,1.0,24.0,47.0,16.0,7.0,,1.0,1.0,,159.0,,,,,,,8.0,,,,1.0,,,,,11.0,1.0,14.0,14.0,2.0,7.0,97.0,65.0,34.0,3.0,,3.0,2.0,1.0,378.0,,,4.0,1.0,50.0,38.0,17.0,,,,,,130.0,130.0,5.0,26.0,19.0,40.9,1.0,,,1.0,14.0,0.0,,,,85.0,3.0,1.0,4.0,,1.0,,4.0,,,3.0,14.0,47.0,300.0,6.0,5.0,230.0,49.0,21.0,21.0,3.0,12.0,9.0,,80.0,6.0,185.0,1.0,,13.0,6.0,52.0,2.0,403.0,,0.0,6.0,18.0,,18.0,3.0,586.0,11.0,11.0,11.0,3.0,8.0,0.0
2293044,24.0,2023-02-18 15:00:00,11,Everton,Home,145.0,16.0,4.0,7.0,3.0,1.0,,155.0,4.0,1.0,6.0,2.0,8.0,26.0,293.0,1.0,,27.0,20.0,18.0,9.0,3.0,5.0,,,,,,,,10.0,,,,2.0,3.0,5.0,10.0,5.0,,68.0,78.0,2.0,2.0,,,12.0,2.0,10.0,,,6.0,12.0,5.0,1.0,11.0,1.0,61.0,63.0,,19.0,7.0,,,17.0,72.0,8.0,6.0,,3.0,3.0,,162.0,1.0,,,1.0,,,9.0,,,1.0,1.0,,,,,7.0,,10.0,10.0,1.0,6.0,87.0,76.0,37.0,4.0,,5.0,8.0,6.0,383.0,,,4.0,3.0,63.0,62.0,32.0,,,,,,172.0,172.0,5.0,25.0,39.0,50.0,,,,1.0,25.0,0.0,,,,82.0,,,,,1.0,,7.0,,,2.0,8.0,80.0,285.0,12.0,13.0,172.0,44.0,19.0,29.0,6.0,26.0,20.0,,131.0,6.0,253.0,1.0,1.0,17.0,9.0,74.0,1.0,399.0,2.0,0.0,15.0,23.0,1.0,32.0,2.0,631.0,28.0,14.0,16.0,6.0,13.0,0.0
2293052,25.0,2023-02-25 15:00:00,11,Everton,Home,113.0,32.0,4.0,11.0,7.0,5.0,,175.0,2.0,,2.0,2.0,3.0,30.0,277.0,,2.0,21.0,18.0,17.0,7.0,3.0,3.0,,,1.0,2.0,,,,7.0,,,3.0,6.0,4.0,5.0,13.0,2.0,,58.0,65.0,,1.0,,,6.0,3.0,11.0,,,5.0,21.0,9.0,,8.0,2.0,57.0,68.0,,15.0,3.0,,,24.0,70.0,12.0,10.0,,3.0,,2.0,140.0,,,,,,,8.0,,,,,,,,,3.0,,12.0,12.0,,2.0,77.0,66.0,34.0,1.0,,6.0,4.0,5.0,330.0,,,,1.0,71.0,53.0,39.0,1.0,1.0,1.0,,,138.0,138.0,7.0,22.0,30.0,46.5,,,,,17.0,0.0,,,,78.0,2.0,1.0,3.0,,1.0,,7.0,,,3.0,13.0,95.0,265.0,6.0,10.0,126.0,57.0,15.0,29.0,5.0,35.0,30.0,,141.0,8.0,262.0,,,9.0,3.0,63.0,1.0,353.0,,0.0,15.0,20.0,4.0,23.0,2.0,572.0,44.0,18.0,21.0,5.0,10.0,0.0
2293067,26.0,2023-03-05 14:00:00,11,Everton,Away,102.0,16.0,1.0,5.0,4.0,,1.0,143.0,1.0,,2.0,7.0,5.0,29.0,240.0,1.0,,15.0,21.0,30.0,7.0,,1.0,1.0,,,,,,,6.0,1.0,,2.0,7.0,7.0,3.0,7.0,3.0,,56.0,71.0,2.0,1.0,2.0,,6.0,5.0,12.0,,1.0,3.0,6.0,4.0,,13.0,2.0,73.0,68.0,,28.0,19.0,,,27.0,54.0,17.0,11.0,1.0,2.0,2.0,,172.0,1.0,,1.0,,1.0,,3.0,,,,,,,,1.0,19.0,,13.0,13.0,,2.0,66.0,79.0,27.0,3.0,1.0,1.0,7.0,3.0,340.0,,,4.0,2.0,40.0,78.0,26.0,,,,,1.0,179.0,179.0,3.0,27.0,33.0,42.9,,2.0,,1.0,23.0,0.0,,,,67.0,2.0,,2.0,,1.0,1.0,2.0,1.0,,2.0,16.0,89.0,227.0,6.0,8.0,130.0,36.0,28.0,17.0,2.0,14.0,12.0,1.0,141.0,6.0,245.0,,,35.0,7.0,77.0,,361.0,1.0,0.0,10.0,21.0,,21.0,5.0,572.0,38.0,17.0,6.0,3.0,13.0,0.0
2293072,27.0,2023-03-11 15:00:00,11,Everton,Home,74.0,13.0,2.0,3.0,1.0,1.0,,93.0,1.0,1.0,3.0,4.0,,16.0,164.0,,,4.0,23.0,18.0,4.0,3.0,4.0,1.0,,,1.0,,,,6.0,,,2.0,5.0,9.0,3.0,9.0,4.0,,32.0,67.0,1.0,3.0,,3.0,9.0,1.0,16.0,1.0,1.0,5.0,10.0,,,5.0,1.0,60.0,63.0,3.0,26.0,11.0,,,24.0,61.0,11.0,12.0,,4.0,1.0,1.0,146.0,1.0,,,1.0,,,11.0,,,1.0,1.0,,,,1.0,11.0,,10.0,10.0,1.0,3.0,46.0,68.0,20.0,8.0,1.0,3.0,5.0,6.0,236.0,,,3.0,,42.0,45.0,23.0,,,,,,149.0,149.0,7.0,22.0,30.0,33.3,,,,1.0,21.0,0.0,,,,38.0,2.0,2.0,3.0,,1.0,1.0,6.0,,,3.0,12.0,51.0,156.0,9.0,8.0,105.0,42.0,26.0,14.0,5.0,16.0,11.0,1.0,93.0,4.0,173.0,1.0,1.0,26.0,,66.0,3.0,262.0,,0.0,13.0,25.0,,10.0,2.0,465.0,15.0,18.0,8.0,5.0,14.0,0.0
2293084,28.0,2023-03-18 17:30:00,11,Everton,Away,78.0,10.0,2.0,3.0,1.0,2.0,1.0,90.0,2.0,,6.0,2.0,3.0,11.0,165.0,,,15.0,19.0,9.0,4.0,3.0,3.0,,,,1.0,,,,7.0,,,1.0,10.0,16.0,4.0,7.0,5.0,,29.0,56.0,3.0,1.0,2.0,1.0,8.0,5.0,11.0,,,2.0,3.0,1.0,,7.0,3.0,57.0,43.0,1.0,32.0,17.0,,,17.0,51.0,12.0,8.0,,2.0,2.0,1.0,119.0,2.0,,,1.0,1.0,,6.0,,,1.0,,,,,,17.0,,6.0,6.0,1.0,6.0,47.0,61.0,23.0,8.0,1.0,4.0,5.0,3.0,228.0,,,10.0,,31.0,45.0,18.0,1.0,1.0,1.0,,,128.0,128.0,5.0,29.0,14.0,31.1,,,1.0,1.0,14.0,0.0,,,,51.0,4.0,1.0,5.0,,,,4.0,1.0,1.0,2.0,11.0,42.0,159.0,8.0,9.0,94.0,37.0,32.0,14.0,2.0,8.0,6.0,,76.0,7.0,160.0,,,15.0,4.0,48.0,1.0,246.0,,0.0,12.0,20.0,,24.0,2.0,441.0,15.0,17.0,6.0,2.0,13.0,0.0
2293095,29.0,2023-04-03 20:00:00,11,Everton,Home,102.0,14.0,1.0,4.0,3.0,,1.0,205.0,1.0,,2.0,5.0,3.0,22.0,303.0,,,11.0,15.0,13.0,10.0,1.0,1.0,,,,,,,,11.0,,,3.0,5.0,6.0,2.0,10.0,5.0,,56.0,78.0,1.0,1.0,,2.0,10.0,4.0,12.0,1.0,,3.0,9.0,7.0,1.0,3.0,,50.0,56.0,2.0,17.0,8.0,,,19.0,74.0,10.0,14.0,,3.0,4.0,,143.0,1.0,,,1.0,,,7.0,,,1.0,,,,,,8.0,,8.0,8.0,2.0,2.0,85.0,57.0,25.0,3.0,,4.0,8.0,6.0,354.0,,,2.0,2.0,52.0,76.0,40.0,1.0,1.0,1.0,,,138.0,138.0,14.0,31.0,30.0,39.3,,,1.0,,18.0,0.0,,,,93.0,1.0,,,,,,5.0,,,4.0,5.0,119.0,292.0,10.0,12.0,117.0,33.0,17.0,17.0,3.0,23.0,20.0,,159.0,3.0,283.0,,,18.0,4.0,58.0,1.0,377.0,1.0,1.0,15.0,23.0,,13.0,0.0,576.0,28.0,26.0,6.0,3.0,15.0,0.0
2293106,30.0,2023-04-08 12:30:00,11,Everton,Away,112.0,20.0,,5.0,5.0,3.0,2.0,129.0,9.0,1.0,5.0,2.0,4.0,26.0,236.0,,,14.0,14.0,14.0,10.0,2.0,2.0,,,,,,,,11.0,,,2.0,4.0,20.0,9.0,9.0,6.0,,53.0,61.0,1.0,1.0,,,7.0,8.0,13.0,,,4.0,5.0,5.0,,4.0,4.0,46.0,62.0,,15.0,4.0,1.0,2.0,22.0,48.0,9.0,10.0,,4.0,4.0,,136.0,,,,,,,10.0,,,,1.0,,,,,4.0,,6.0,6.0,,5.0,71.0,60.0,25.0,10.0,,6.0,6.0,1.0,304.0,,,8.0,,44.0,75.0,21.0,,,,,,134.0,134.0,4.0,26.0,21.0,36.2,,,,1.0,15.0,0.0,,,,71.0,8.0,1.0,9.0,,,,6.0,,,5.0,10.0,66.0,219.0,7.0,12.0,136.0,42.0,15.0,14.0,4.0,18.0,14.0,,102.0,7.0,213.0,1.0,1.0,10.0,5.0,59.0,2.0,331.0,,0.0,15.0,30.0,,17.0,0.0,518.0,16.0,11.0,8.0,4.0,20.0,0.0
2293112,31.0,2023-04-15 15:00:00,11,Everton,Home,151.0,23.0,,4.0,4.0,,,155.0,5.0,2.0,3.0,1.0,5.0,19.0,302.0,,,14.0,21.0,21.0,9.0,,2.0,,,,,,,,10.0,,,3.0,5.0,11.0,10.0,8.0,7.0,,61.0,74.0,3.0,4.0,,2.0,13.0,2.0,6.0,,,4.0,6.0,11.0,,12.0,1.0,54.0,54.0,2.0,13.0,6.0,,,25.0,77.0,10.0,6.0,,1.0,1.0,,180.0,1.0,,,1.0,,,8.0,,,1.0,2.0,,,,,6.0,1.0,7.0,7.0,,3.0,86.0,82.0,34.0,8.0,1.0,4.0,6.0,7.0,385.0,,,5.0,1.0,61.0,59.0,30.0,,,,,,162.0,162.0,5.0,23.0,35.0,46.5,,,,,23.0,0.0,,,,81.0,,4.0,4.0,,,,6.0,,,3.0,12.0,79.0,288.0,13.0,10.0,176.0,50.0,13.0,18.0,3.0,21.0,18.0,,131.0,3.0,253.0,3.0,2.0,12.0,6.0,61.0,1.0,408.0,,0.0,15.0,14.0,,17.0,3.0,596.0,16.0,17.0,13.0,4.0,10.0,0.0
