matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,fwdPass,goalAssist,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,headClearance,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2645197,1,2026-08-22 15:00:00,11,Everton,Home,154.0,14.0,,2.0,2.0,,,191.0,4.0,1.0,3.0,3.0,8.0,27.0,343.0,,16.0,13.0,18.0,10.0,1.0,2.0,1.0,0.0,,,12.0,0.0,2.0,3.0,8.0,3.0,11.0,5.0,59.0,63.0,1.0,,1.0,2.0,18.0,7.0,3.0,4.0,8.0,2.0,0.0,10.0,1.0,46.0,53.0,2.0,19.0,13.0,1.0,0.865864,1.1194,1.6548,0.9406,46.0,5.0,14.0,1.0,2.0,1.0,136.0,2.0,2.0,1.0,1.0,6.0,1.0,,13.0,8.0,8.0,2.0,0.0,3.0,108.0,61.0,37.0,,1.0,3.0,10.0,5.0,389.0,3.0,1.0,0.0,78.0,48.0,31.0,141.0,141.0,6.0,27.0,21.0,41.9,,,31.0,0.0,114.0,3.0,1.0,4.0,,1.0,4.0,1.0,0.0,4.0,110.0,323.0,18.0,13.0,179.0,28.0,19.0,19.0,3.0,14.0,11.0,1.0,142.0,7.0,252.0,,1.0,16.0,8.0,55.0,2.0,417.0,1.0,0.0,16.0,18.0,1.0,23.0,0.0,637.0,35.0,20.0,0.0,4.0,4.0,10.0,0.0
2645205,2,2026-08-29 15:00:00,11,Everton,Away,115.0,9.0,1.0,2.0,1.0,2.0,,129.0,6.0,1.0,3.0,3.0,5.0,11.0,242.0,,16.0,24.0,15.0,8.0,1.0,4.0,2.0,0.0,1.0,2.0,8.0,0.0,1.0,6.0,13.0,4.0,7.0,6.0,50.0,56.0,2.0,3.0,,,8.0,1.0,5.0,7.0,11.0,1.0,1.0,9.0,2.0,61.0,48.0,,32.0,19.0,,0.337007,1.8386,1.4062,1.8975,53.0,14.0,10.0,,,1.0,130.0,,,,,9.0,0.0,1.0,19.0,11.0,11.0,,0.0,3.0,68.0,58.0,22.0,10.0,0.0,5.0,4.0,7.0,291.0,7.0,3.0,0.0,49.0,41.0,29.0,135.0,135.0,3.0,23.0,22.0,41.1,1.0,3.0,15.0,0.0,65.0,3.0,1.0,4.0,1.0,2.0,6.0,1.0,0.0,5.0,71.0,224.0,8.0,9.0,126.0,25.0,32.0,14.0,7.0,20.0,13.0,2.0,110.0,3.0,207.0,1.0,1.0,23.0,6.0,50.0,1.0,313.0,1.0,0.0,13.0,18.0,,19.0,2.0,526.0,20.0,21.0,0.0,5.0,7.0,11.0,0.0
2645218,3,2026-09-06 14:00:00,11,Everton,Home,171.0,17.0,,4.0,4.0,,3.0,194.0,5.0,,8.0,1.0,9.0,16.0,361.0,1.0,12.0,16.0,14.0,10.0,3.0,1.0,,0.0,,,10.0,0.0,4.0,3.0,6.0,8.0,14.0,4.0,71.0,49.0,1.0,1.0,,,8.0,7.0,6.0,4.0,8.0,7.0,0.0,7.0,,40.0,51.0,,18.0,9.0,,0.667191,1.0102,1.0855,0.933,49.0,7.0,11.0,,2.0,3.0,120.0,1.0,,1.0,,6.0,2.0,,9.0,12.0,12.0,3.0,0.0,8.0,118.0,52.0,27.0,3.0,1.0,4.0,10.0,6.0,397.0,5.0,,0.0,79.0,47.0,33.0,107.0,107.0,10.0,12.0,17.0,45.1,1.0,,15.0,0.0,109.0,,1.0,1.0,1.0,,5.0,,1.0,3.0,109.0,346.0,8.0,14.0,177.0,38.0,18.0,14.0,3.0,21.0,18.0,,152.0,2.0,262.0,,,5.0,11.0,42.0,3.0,418.0,1.0,0.0,18.0,16.0,1.0,18.0,3.0,605.0,32.0,13.0,0.0,10.0,4.0,8.0,0.0
